,abs_vo600_cluster1,abs_vo600_cluster2,abs_vo600_cluster3,abs_vo600_cluster4,abs_vo600_cluster5,abs_vo600_cluster6,abs_vo600_cluster7
1965-01-01,0.0001006456,9.451915e-06,6.6834335e-05,0.00016559093,3.9717375e-05,0.00021985696,2.017788e-05
1965-02-01,9.4409e-05,1.3839965e-05,7.22005e-05,0.00015372795,3.7545786e-05,0.00025305004,2.1559803e-05
1965-03-01,9.720874e-05,9.460886e-06,7.823071e-05,0.00014584021,3.7788068e-05,0.00017778909,2.1793114e-05
1965-04-01,9.805225e-05,8.787874e-06,6.4671716e-05,0.00014324687,2.7612095e-05,0.00021543301,3.0596144e-05
1965-05-01,9.3646246e-05,5.9522367e-06,6.7058674e-05,0.00010273141,4.5675795e-05,0.00015267219,3.35933e-05
1965-06-01,8.754425e-05,6.033e-06,5.6658355e-05,0.00013825759,4.5936027e-05,0.00022629996,4.81304e-05
1965-07-01,8.3093386e-05,4.983101e-06,5.788773e-05,0.000115016155,5.5456938e-05,9.434429e-05,2.5929903e-05
1965-08-01,8.3479244e-05,6.8316454e-06,5.3804775e-05,9.480778e-05,5.589664e-05,9.9154095e-05,2.8998851e-05
1965-09-01,8.096666e-05,-1.8906198e-06,6.0678496e-05,0.00012919432,4.5900135e-05,9.692866e-05,2.2062317e-05
1965-10-01,7.897454e-05,1.3391293e-05,6.1100254e-05,0.00015635719,4.273248e-05,0.000151721,2.9330875e-05
1965-11-01,8.850442e-05,8.994264e-06,6.1091276e-05,0.00014717727,3.4189685e-05,0.00020133561,2.1837977e-05
1965-12-01,9.780996e-05,5.5753494e-06,7.116854e-05,0.00014278025,3.541906e-05,0.00016173546,2.36955e-05
1966-01-01,9.198807e-05,9.568992e-06,6.810576e-05,0.00015469741,5.0538405e-05,0.00016254159,1.4218722e-05
1966-02-01,9.5588955e-05,9.658606e-06,6.001598e-05,0.00015010261,4.0493396e-05,0.00025103215,2.183598e-05
1966-03-01,9.920614e-05,1.128797e-05,6.3242114e-05,0.00015681557,3.3690816e-05,0.00019569907,2.3685307e-05
1966-04-01,9.802485e-05,1.7903172e-05,7.023207e-05,0.00014308008,2.5275167e-05,0.00019978876,2.2626222e-05
1966-05-01,8.908781e-05,7.622998e-07,5.749862e-05,0.00013696997,4.3801e-05,0.00023722333,3.2777134e-05
1966-06-01,8.585353e-05,1.560687e-06,6.600388e-05,0.000113132424,4.2277545e-05,0.0001304269,3.2703814e-05
1966-07-01,8.2806626e-05,1.1059858e-05,6.2085266e-05,0.000121238496,6.195207e-05,0.00011976273,3.106631e-05
1966-08-01,8.1666076e-05,1.0253325e-05,6.9612914e-05,0.00013041994,6.2587525e-05,6.424227e-05,2.7954231e-05
1966-09-01,8.331987e-05,1.9191443e-06,6.0007835e-05,0.00012017941,5.95895e-05,7.44828e-05,2.5168023e-05
1966-10-01,8.955218e-05,3.059698e-06,4.9571783e-05,0.00013478662,4.2049436e-05,0.00023938222,3.6565398e-05
1966-11-01,0.00010123469,1.0595491e-05,7.122598e-05,0.00011556018,3.8807008e-05,0.00013140451,2.2251466e-05
1966-12-01,9.548305e-05,9.511967e-06,7.339303e-05,0.00015800502,3.1841493e-05,0.00017821603,2.3538663e-05
1967-01-01,9.798992e-05,2.0640964e-05,7.6961885e-05,0.00014366774,3.5374924e-05,0.00021550359,1.9850251e-05
1967-02-01,9.071537e-05,1.4689789e-05,5.4111617e-05,0.00017568539,2.6616592e-05,0.0003639381,2.3435392e-05
1967-03-01,9.4091985e-05,1.0174275e-05,7.4796364e-05,0.0001433389,3.5607514e-05,0.00021403584,2.4028906e-05
1967-04-01,9.3081406e-05,8.201243e-06,5.588414e-05,0.00015128717,3.0723062e-05,0.0002538975,2.1614751e-05
1967-05-01,9.103619e-05,8.818819e-06,6.0094873e-05,0.00012011969,3.8093855e-05,0.0002464385,2.9819674e-05
1967-06-01,8.568655e-05,-2.1852416e-06,5.7271674e-05,0.00012968006,5.021276e-05,0.00016944214,3.0862328e-05
1967-07-01,8.283929e-05,9.468475e-06,6.846823e-05,0.00014086057,5.361343e-05,8.4818355e-05,2.5376341e-05
1967-08-01,7.48429e-05,8.6252976e-07,6.6326764e-05,0.00012676865,5.8489866e-05,4.4395274e-05,2.9715406e-05
1967-09-01,7.698436e-05,-1.7210778e-07,5.9220645e-05,0.00013855069,4.8135462e-05,8.203526e-05,2.7886743e-05
1967-10-01,8.595924e-05,3.7980149e-06,6.141023e-05,0.00013328927,4.4975404e-05,0.00017411004,2.8319848e-05
1967-11-01,8.821299e-05,9.388272e-06,5.8017577e-05,0.00013560719,3.6433623e-05,0.00024744903,2.7950906e-05
1967-12-01,0.00010211243,1.2444061e-05,7.400234e-05,0.00014497507,3.4877656e-05,0.000171744,1.3121093e-05
1968-01-01,9.7521544e-05,1.1321836e-05,8.136632e-05,0.00015257603,3.6639376e-05,0.00019444365,2.0858888e-05
1968-02-01,9.578139e-05,4.5194115e-06,7.5987664e-05,0.00014976572,2.9380975e-05,0.0002524829,1.6150238e-05
1968-03-01,9.2691924e-05,1.3648243e-05,6.269922e-05,0.00015169199,3.5466863e-05,0.00020662473,2.7140186e-05
1968-04-01,9.191956e-05,8.33472e-06,6.4737156e-05,0.00015534912,3.1111824e-05,0.00015710946,2.2999184e-05
1968-05-01,9.4841525e-05,1.1610306e-05,6.525827e-05,0.00011449738,3.2945038e-05,0.00020869059,2.7800887e-05
1968-06-01,8.2111415e-05,7.711244e-06,5.1253293e-05,0.00013459755,4.9378785e-05,0.00015639293,3.6241094e-05
1968-07-01,7.733762e-05,1.0056263e-05,6.421604e-05,0.00012027618,5.3724518e-05,5.6096804e-05,2.7233245e-05
1968-08-01,7.489955e-05,8.492922e-06,5.8306963e-05,0.00012315162,6.215542e-05,9.510602e-05,3.0238965e-05
1968-09-01,7.6472206e-05,-1.6688341e-06,5.3933312e-05,0.00013775215,4.54425e-05,9.3607814e-05,2.883381e-05
1968-10-01,8.7573826e-05,8.344026e-06,5.5915414e-05,0.00015204561,3.971023e-05,0.00015529487,2.4646279e-05
1968-11-01,9.755877e-05,6.3619314e-06,6.0093647e-05,0.0001510313,4.46143e-05,0.00017030485,2.455322e-05
1968-12-01,9.8340446e-05,1.1126411e-05,6.851524e-05,0.00016735337,4.570306e-05,0.0001827837,2.0449434e-05
1969-01-01,9.419288e-05,7.866818e-06,5.9802005e-05,0.00020416826,4.1320443e-05,0.00029446412,2.0186197e-05
1969-02-01,9.5465766e-05,8.038342e-06,7.2657254e-05,0.00017829527,3.6337235e-05,0.00023124409,1.6502947e-05
