,zgu850_cluster1,zgu850_cluster2,zgu850_cluster3,zgu850_cluster4,zgu850_cluster5,zgu850_cluster6,zgu850_cluster7
1965-01-01,0.06485061,-0.2903618,-0.034869384,0.09613533,-0.085055545,-0.184124,-0.20367698
1965-02-01,0.12448768,-0.1665264,-0.042364884,0.24930076,-0.13328628,-0.24767151,-0.2196453
1965-03-01,0.10330506,-0.06191788,0.031285096,0.36629257,0.42462578,-0.2457161,-0.28938445
1965-04-01,0.07951546,0.012057495,0.1319828,0.3581459,0.21410522,-0.18575363,-0.47481155
1965-05-01,0.054748535,0.4914318,0.05507431,0.3236019,0.29003602,-0.17076302,-0.47253075
1965-06-01,0.006191635,1.5414276,-0.37281036,0.2554924,0.28547364,-0.13752289,-0.87662584
1965-07-01,-0.062244035,1.7600952,-0.5292341,0.6595875,0.2815632,-0.05442238,-0.40116197
1965-08-01,-0.036173247,1.5140536,-0.45297775,0.23072548,0.44580802,-0.09841652,-0.7902668
1965-09-01,-0.008147049,1.1024628,-0.21247558,0.19129333,0.43766135,-0.14012985,-0.45297736
1965-10-01,0.030307388,-0.53249323,0.009776306,-0.021508407,-0.2382206,-0.106889725,-0.4340767
1965-11-01,0.11405907,-0.29916078,0.14436607,0.24408646,-0.14045563,-0.20498046,0.03291435
1965-12-01,0.10949707,-0.16326752,0.14664726,0.19618149,0.013687134,-0.285474,0.052793123
1966-01-01,0.13293305,-0.25962982,-0.1762596,0.017724227,0.00032844543,-0.2747284,-0.059081268
1966-02-01,0.112911224,-0.13949776,-0.080416106,0.36663246,-0.09584312,-0.22418137,-0.18938866
1966-03-01,0.05481453,-0.18709107,-0.119147494,0.2048153,-0.047921754,-0.18446541,-0.50941277
1966-04-01,0.077790454,0.008861924,0.039387513,0.47133827,0.121773146,-0.21925774,-0.74081534
1966-05-01,-0.014113998,0.27604142,-0.021991348,0.4145546,0.1920143,-0.08895035,-0.32724532
1966-06-01,-0.035448838,1.5147812,-0.6000044,0.57210463,0.33052748,-0.08172913,-0.56225777
1966-07-01,-0.03643341,1.7783495,-0.60853845,0.4414692,0.24092102,-0.16214561,-0.38829613
1966-08-01,-0.040700532,1.5942128,-0.6446436,0.17724419,0.41816482,-0.15820694,-0.9528519
1966-09-01,-0.021991348,0.9101814,-0.025601959,0.39650154,0.15000114,-0.13752861,-0.4979248
1966-10-01,0.040372085,-0.0029541017,-0.08599625,0.31575698,0.09649964,-0.124399185,-0.14343643
1966-11-01,0.033807755,-0.055470657,0.2166317,0.12144508,0.051203918,-0.21597557,0.0469368
1966-12-01,0.051860046,-0.23337135,0.015755082,0.14146729,-0.08369827,-0.251424,-0.21860084
1967-01-01,0.0767376,-0.27560312,0.1505371,0.0924118,0.0032653809,-0.2530716,-0.23641816
1967-02-01,0.060084153,-0.28801194,0.014041519,0.4156906,0.13682213,-0.20343705,-0.342218
1967-03-01,0.07477836,0.049308013,0.28115425,0.5263893,0.07379875,-0.21747819,-0.2824604
1967-04-01,0.026123429,-0.12506637,0.1831913,0.24294892,0.15478173,-0.13714866,-0.38728103
1967-05-01,0.04669609,-0.08228912,0.07935028,0.4362629,0.4336504,-0.14106712,-0.41503754
1967-06-01,0.011429215,1.1729466,-0.5528393,0.6230461,0.061063766,-0.13649559,-0.62141305
1967-07-01,-0.021551896,1.6963966,-0.4940609,0.43299752,0.15968017,-0.083595276,-0.15543517
1967-08-01,-0.068574145,1.4318959,-0.57765675,0.6263119,0.17339477,-0.05159416,-0.3990368
1967-09-01,-0.02253151,0.9557945,-0.56557465,0.39642486,0.34189147,-0.11722908,-0.42613983
1967-10-01,0.052247237,-0.11331062,0.0855545,0.29193038,-0.011102295,-0.1632721,-0.235112
1967-11-01,0.107759856,-0.36344376,0.12571946,0.061716843,-0.03983841,-0.2246624,-0.120168306
1967-12-01,0.117556,-0.4137314,-0.030042266,0.23903008,-0.17502785,-0.28801194,-0.36409682
1968-01-01,0.13237762,-0.2975769,0.07512359,0.29283524,0.007293701,-0.27861327,-0.16702232
1968-02-01,0.093357466,-0.12472,-0.06527786,0.5236763,0.093357846,-0.24980354,-0.18671493
1968-03-01,0.089710616,-0.09992142,-0.11961365,-0.023339843,-0.099192046,-0.21370086,-0.3533722
1968-04-01,0.0725708,-0.19656067,0.16191635,0.27314338,0.095545195,-0.16629295,-0.43141326
1968-05-01,0.061994933,-0.25746194,0.3205517,0.43177795,0.3832756,-0.15608177,-0.59442365
1968-06-01,0.010211182,1.164779,-0.40187415,0.72242546,0.25709763,-0.14696503,-0.46168137
1968-07-01,-0.03318558,1.8583946,-0.48757324,0.24907455,0.24251023,-0.10612106,-0.3325859
1968-08-01,-0.028080368,1.3460232,-0.47736245,0.7898903,0.37270012,-0.0652771,-0.68377
1968-09-01,0.009117126,1.1067951,-0.19364357,0.43688354,0.3325855,-0.10210953,-0.3931221
1968-10-01,0.06381874,-0.05141983,0.16228142,0.27788392,-0.07731132,-0.16446953,-0.36723024
1968-11-01,0.060536195,-0.10903855,0.095545195,-0.107579805,0.09700432,-0.15352897,0.011305237
1968-12-01,0.07184143,-0.31690446,0.010940552,0.034644317,0.06746521,-0.20421906,-0.23886338
1969-01-01,0.09985008,-0.25642547,-0.06667747,0.11710014,-0.037485123,-0.23353615,-0.3738571
1969-02-01,0.029855346,-0.2487957,-0.03449936,0.28064194,0.11710014,-0.19571915,-0.21628647
1969-03-01,0.04644203,-0.1446331,0.17913322,0.1184269,0.069662854,-0.16088791,-0.264719
1969-04-01,0.06070595,-0.10847473,0.17747422,0.28064156,0.028528595,-0.15458527,-0.59711
1969-05-01,0.022889327,0.26670915,-0.0617012,0.376511,0.3128193,-0.116104886,-0.58549917
1969-06-01,0.0029857636,1.1988637,-0.2531084,0.5423748,0.20600319,-0.14994125,-0.53739893
1969-07-01,-0.031513978,1.7827047,-0.64056623,0.6574844,0.1283783,-0.13235931,-0.48133698
1969-08-01,-0.06269646,1.2476282,-0.5858313,0.33405,0.12572479,-0.092883684,-0.59379274
1969-09-01,-0.06501846,1.0651779,-0.041798018,0.42792854,0.44849586,-0.056725312,-0.4717167
1969-10-01,0.028528595,-0.3224392,0.04677353,0.26339188,0.07231674,-0.119090274,-0.37551612
1969-11-01,0.004975891,-0.25609398,0.13866234,0.3841408,0.09752808,-0.16785431,-0.39143866
1969-12-01,0.044783402,-0.3649002,0.036821745,0.054071426,0.151268,-0.20268592,-0.23784904
1970-01-01,0.08153458,-0.13977356,-0.101501845,0.31648713,0.014642715,-0.2336216,-0.24360505
