,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7
1965-01-01,1027.3683,1011.7296,1014.7603,1021.4104,1016.4497,1018.0453,1025.8068
1965-02-01,1022.1831,1010.30444,1011.6155,1018.1594,1013.8871,1011.95654,1021.97406
1965-03-01,1015.1721,1011.8133,1011.2608,1016.9129,1013.3309,1015.868,1021.07056
1965-04-01,1005.7729,1009.86163,1008.7168,1012.5129,1011.4716,1013.9578,1019.4271
1965-05-01,1006.488,1009.283,1005.96326,1011.6967,1006.11835,1012.5532,1019.8246
1965-06-01,1000.83826,1011.1156,1004.777,1008.1754,1000.7545,1010.5296,1015.7644
1965-07-01,999.6593,1010.80304,1004.0296,1005.28546,997.9291,1010.3293,1014.1507
1965-08-01,1001.1111,1010.4465,1006.34784,1009.67126,1001.9589,1012.9414,1016.93524
1965-09-01,1008.63,1011.24646,1008.5128,1013.36,1006.3088,1015.2825,1019.64966
1965-10-01,1015.3309,1010.56805,1010.9246,1016.4894,1011.68555,1024.2104,1023.24536
1965-11-01,1023.3161,1011.2248,1013.68616,1018.7964,1015.37744,1028.3574,1027.3236
1965-12-01,1032.2867,1010.1029,1012.86694,1019.6584,1016.5979,1022.51306,1028.6843
1966-01-01,1027.862,1012.2518,1014.63086,1019.66675,1017.7571,1024.4779,1029.0331
1966-02-01,1020.94727,1011.0263,1012.32007,1016.4847,1014.7103,1016.47845,1023.10596
1966-03-01,1011.0344,1010.3091,1010.1607,1014.3304,1012.95154,1012.97284,1018.2046
1966-04-01,1008.4946,1009.4228,1008.21924,1013.2983,1009.5918,1014.2697,1017.89044
1966-05-01,1008.42456,1010.5044,1007.2729,1012.613,1007.117,1012.608,1020.5856
1966-06-01,1000.4764,1009.8847,1004.45013,1006.94995,1000.206,1012.59106,1017.2815
1966-07-01,999.44055,1008.6342,1002.692,1005.2982,997.4158,1007.9207,1013.7033
1966-08-01,1000.83,1009.615,1005.5711,1006.1638,1000.0214,1009.7689,1013.886
1966-09-01,1010.17456,1010.2684,1008.4821,1012.0609,1005.86084,1015.11084,1020.0441
1966-10-01,1018.0056,1010.09564,1011.4231,1018.1133,1011.29175,1023.618,1023.7656
1966-11-01,1027.5598,1009.77014,1011.7974,1024.3953,1014.905,1020.8947,1030.8888
1966-12-01,1027.8452,1009.81775,1012.88025,1018.3686,1015.5465,1017.8485,1025.3785
1967-01-01,1038.602,1011.3859,1013.7782,1022.613,1018.279,1020.76196,1029.7607
1967-02-01,1024.7034,1010.7278,1012.30164,1019.7491,1014.5256,1015.3215,1021.70306
1967-03-01,1014.12213,1010.0066,1009.94635,1013.4902,1011.079,1015.2976,1019.54584
1967-04-01,1007.87555,1009.52844,1008.308,1012.3306,1010.97595,1016.354,1018.6266
1967-05-01,1004.5705,1008.30945,1004.82446,1012.7297,1006.1892,1012.14343,1017.66156
1967-06-01,1001.36774,1008.1462,1003.40735,1007.8915,999.5472,1010.4426,1015.2134
1967-07-01,998.59814,1008.28186,1002.1796,1003.5641,996.3546,1008.8471,1011.3315
1967-08-01,1001.8335,1009.7889,1004.2824,1005.4325,997.6287,1008.6577,1012.03094
1967-09-01,1007.53375,1010.55,1007.51276,1009.7911,1004.2686,1013.1287,1016.5528
1967-10-01,1017.9656,1010.85406,1011.45416,1018.6716,1012.1333,1020.46155,1023.7746
1967-11-01,1027.6732,1010.6647,1013.44653,1018.0483,1014.36597,1022.73706,1025.4769
1967-12-01,1031.7039,1011.0137,1013.92615,1017.79865,1016.0188,1023.7739,1026.2147
1968-01-01,1025.777,1010.70294,1013.5732,1016.563,1015.7042,1018.44214,1023.7604
1968-02-01,1025.7319,1011.78925,1013.0566,1020.92163,1016.3533,1013.89667,1022.6834
1968-03-01,1012.0555,1009.22815,1009.98096,1015.59406,1012.3352,1014.7382,1017.1283
1968-04-01,1012.70306,1009.8722,1008.3243,1014.6831,1010.36804,1020.6154,1020.707
1968-05-01,1005.34174,1009.4972,1005.9457,1013.8058,1006.8745,1012.3853,1017.8582
1968-06-01,1002.70404,1009.5273,1003.7724,1008.12396,999.95905,1011.88727,1015.8602
1968-07-01,1000.57587,1010.0117,1003.0454,1006.37787,997.1883,1010.08685,1013.8194
1968-08-01,1001.92834,1011.405,1005.67236,1006.1088,1000.40985,1011.6941,1013.8251
1968-09-01,1010.30365,1010.9935,1008.3322,1011.4902,1005.2938,1014.1464,1019.11975
1968-10-01,1016.40765,1010.65857,1011.48865,1017.0896,1011.279,1021.83405,1022.82367
1968-11-01,1024.3422,1011.6554,1015.3579,1020.34564,1016.18445,1025.5093,1028.8032
1968-12-01,1026.1097,1011.07007,1014.4327,1018.71765,1016.06995,1020.48016,1025.7598
1969-01-01,1027.0183,1010.2319,1012.96545,1021.3234,1015.44196,1014.1179,1022.94446
1969-02-01,1026.9559,1011.252,1012.40826,1021.543,1015.6947,1010.86584,1021.543
1969-03-01,1014.486,1010.9476,1010.17755,1013.23376,1012.1499,1014.4024,1020.609
1969-04-01,1011.50726,1009.7102,1007.95386,1013.15765,1009.74396,1015.1163,1021.11
1969-05-01,1004.73413,1008.8929,1004.8384,1012.1892,1005.5946,1012.5418,1020.47296
1969-06-01,1003.7396,1009.5605,1004.0154,1007.6768,1000.60046,1010.4397,1017.72186
1969-07-01,1000.6678,1009.84564,1003.73083,1005.2633,996.9409,1009.82446,1012.9268
1969-08-01,1002.886,1010.2413,1006.7115,1009.5399,1000.7864,1012.9087,1015.2773
1969-09-01,1010.0229,1010.8895,1007.53076,1013.20197,1005.6408,1014.5796,1019.6992
1969-10-01,1014.1129,1010.2294,1011.6295,1015.913,1011.3706,1022.4278,1021.9855
1969-11-01,1026.9708,1010.7329,1013.02167,1020.9029,1014.7444,1021.4645,1027.5032
1969-12-01,1031.8103,1010.9407,1015.55304,1018.96545,1016.91956,1019.7554,1028.6918
1970-01-01,1032.1185,1011.71265,1014.09717,1020.2512,1016.1424,1016.591,1024.8984
1970-02-01,1022.3571,1011.2367,1012.6717,1016.6231,1014.7419,1016.5245,1023.618
1970-03-01,1018.58575,1010.1993,1009.70905,1015.6255,1012.19336,1011.4203,1020.59827
1970-04-01,1014.2048,1009.81006,1008.40125,1014.5785,1010.1227,1020.215,1022.84375
1970-05-01,1005.7773,1008.07385,1004.5075,1010.4874,1004.0701,1014.9826,1019.7712
1970-06-01,1003.66016,1008.6526,1003.88245,1006.06134,998.8276,1012.32117,1016.1686
1970-07-01,1000.21265,1009.7976,1004.3215,1004.20624,996.9077,1007.4,1012.57135
1970-08-01,1001.4473,1009.0477,1004.315,1004.1961,998.19476,1013.0853,1014.1477
1970-09-01,1008.9835,1009.4149,1006.3038,1011.06024,1002.7047,1013.3574,1017.4087
1970-10-01,1017.67303,1010.22186,1010.2753,1015.71045,1010.1446,1024.1991,1022.36304
1970-11-01,1024.8159,1010.1393,1013.7353,1019.39923,1015.1079,1025.6543,1027.4968
1970-12-01,1029.5118,1011.0656,1015.17804,1021.22577,1017.0468,1020.7516,1027.018
1971-01-01,1032.0068,1010.4532,1012.8658,1024.2609,1016.1347,1019.4433,1028.4109
1971-02-01,1019.99493,1009.7115,1011.02716,1016.32733,1013.72656,1015.2163,1020.3814
1971-03-01,1016.4547,1010.7584,1011.26337,1016.17694,1014.092,1020.1133,1025.1696
1971-04-01,1009.97,1008.6273,1006.39905,1012.44025,1008.96533,1015.3015,1018.9761
1971-05-01,1007.2681,1008.72656,1005.48206,1010.54913,1004.16565,1015.8281,1017.7084
1971-06-01,1000.5774,1009.58344,1003.05975,1004.09143,998.33374,1010.6074,1012.7615
1971-07-01,1000.2299,1009.00366,1003.2972,1004.8075,996.66724,1008.8264,1011.2173
1971-08-01,1002.846,1009.43115,1004.66736,1005.56525,999.1023,1010.7226,1013.35156
1971-09-01,1012.5842,1009.6833,1006.6032,1013.6318,1004.9892,1011.6953,1019.6557
1971-10-01,1019.33124,1011.32477,1010.87616,1018.1998,1011.2851,1021.214,1024.1514
1971-11-01,1026.7394,1011.9628,1015.59326,1019.3767,1016.4604,1027.3704,1028.7144
1971-12-01,1026.3733,1010.20166,1014.34924,1018.25806,1016.26843,1024.9194,1025.807
1972-01-01,1026.1763,1011.21234,1014.1878,1024.1001,1016.42633,1015.8702,1021.4397
1972-02-01,1025.3113,1010.42365,1011.5861,1025.1564,1016.25885,1009.34375,1021.141
1972-03-01,1014.74963,1010.8793,1010.19055,1017.2682,1013.39905,1016.22205,1019.88794
1972-04-01,1010.6543,1009.71564,1008.61444,1013.4278,1011.0193,1016.2533,1020.33673
1972-05-01,1004.661,1009.555,1006.07025,1011.8773,1007.08514,1013.3022,1019.2312
1972-06-01,1002.3343,1008.272,1003.6717,1007.8608,999.8957,1010.68054,1015.6845
1972-07-01,1001.5581,1009.6769,1003.863,1004.69666,997.0466,1005.0403,1011.0493
1972-08-01,1003.6305,1010.3668,1005.1178,1009.8594,1000.6057,1010.7168,1014.9771
1972-09-01,1010.1587,1010.38245,1008.25757,1012.15607,1006.38025,1016.44507,1020.04736
1972-10-01,1017.88873,1010.4587,1011.47986,1017.39874,1012.181,1023.4764,1024.3188
1972-11-01,1024.8545,1010.36053,1013.2628,1018.4055,1014.67584,1030.8646,1026.9656
1972-12-01,1030.0853,1011.0987,1014.09534,1025.5675,1017.38,1022.61774,1023.9914
1973-01-01,1030.4165,1011.9966,1014.1213,1025.1177,1018.20593,1016.725,1024.4089
1973-02-01,1021.0837,1011.69885,1013.18365,1017.6928,1014.9341,1019.386,1023.7312
1973-03-01,1018.42914,1010.86096,1010.55414,1016.06464,1013.40295,1017.87415,1022.06305
1973-04-01,1008.57544,1008.6893,1006.23346,1011.302,1008.73047,1016.0607,1020.90295
1973-05-01,1007.2269,1008.717,1004.77045,1010.4269,1004.2483,1013.69165,1019.2805
1973-06-01,1003.0168,1008.4244,1003.4406,1005.4631,997.8646,1012.3631,1016.27545
1973-07-01,1000.215,1009.0249,1003.35376,1003.0323,996.7965,1010.9953,1013.0139
1973-08-01,1002.74927,1009.9883,1004.6907,1008.1305,999.07544,1013.03827,1014.2807
1973-09-01,1009.0969,1010.6178,1007.6456,1012.3566,1004.72156,1014.1019,1017.3134
1973-10-01,1019.8187,1009.2249,1009.9111,1016.73016,1010.4275,1021.71,1025.4501
1973-11-01,1025.416,1010.5265,1013.5226,1018.69727,1014.8164,1027.2089,1025.6835
1973-12-01,1033.7566,1010.859,1014.655,1022.1023,1017.1211,1024.7137,1029.7477
1974-01-01,1027.774,1011.06915,1013.71686,1022.6029,1015.9455,1016.2043,1022.4867
1974-02-01,1028.5363,1010.5522,1012.3251,1023.2149,1015.99646,1011.3225,1022.355
1974-03-01,1020.8035,1010.3016,1009.89264,1019.301,1012.971,1016.78235,1023.01526
1974-04-01,1007.1987,1008.8914,1007.4174,1010.7064,1009.09656,1017.8739,1019.0789
1974-05-01,1006.17914,1008.85333,1005.72815,1010.35596,1005.16907,1013.5817,1017.9059
1974-06-01,1003.3616,1009.2385,1003.8228,1005.5298,1000.2064,1009.23376,1015.7397
1974-07-01,1000.146,1008.7393,1002.6103,1005.2146,996.29663,1009.5544,1014.1754
1974-08-01,1004.31055,1009.5544,1004.4994,1006.51337,998.40845,1009.7134,1012.84814
1974-09-01,1010.2622,1009.7969,1007.31555,1011.56836,1004.94836,1014.3622,1018.58575
1974-10-01,1018.92883,1010.16095,1008.95593,1019.2263,1010.5176,1014.93,1023.29236
1974-11-01,1023.579,1010.7051,1013.4187,1020.29614,1015.2201,1019.26917,1027.9541
1974-12-01,1037.0385,1011.2784,1015.4367,1022.63416,1016.9671,1017.0147,1026.2485
1975-01-01,1032.8129,1011.9431,1014.86444,1023.5543,1016.9783,1020.08844,1027.3121
1975-02-01,1023.3647,1011.5114,1013.0135,1019.1523,1015.8961,1016.5002,1023.19244
1975-03-01,1014.03345,1010.40704,1010.2846,1015.97565,1013.37537,1015.31213,1020.1078
1975-04-01,1009.1803,1008.671,1006.1573,1014.2977,1009.9366,1013.50275,1018.97034
1975-05-01,1006.99243,1007.9701,1005.1852,1011.5003,1004.15765,1012.62885,1018.3697
1975-06-01,1001.776,1008.25867,1002.18286,1006.4264,997.3678,1008.40533,1016.6738
1975-07-01,1000.8309,1008.7209,1004.3507,1003.3792,997.428,1009.5332,1014.75305
1975-08-01,1002.2548,1008.2926,1002.9288,1006.3053,997.3616,1012.58734,1014.78485
1975-09-01,1008.2635,1009.2633,1006.2728,1011.1993,1003.7494,1013.46674,1017.5643
1975-10-01,1014.8803,1009.785,1008.451,1015.6636,1008.9949,1016.4787,1021.6923
1975-11-01,1025.8273,1010.4244,1013.46954,1021.5097,1014.9129,1017.08417,1027.2769
1975-12-01,1036.9589,1010.9551,1015.09485,1023.5502,1016.56726,1018.3677,1028.9354
1976-01-01,1031.4656,1011.48834,1014.6666,1019.3119,1016.21564,1017.8516,1026.1345
1976-02-01,1020.0895,1010.9007,1012.66064,1019.392,1014.6919,1011.7942,1019.09045
1976-03-01,1016.3081,1010.0441,1009.96954,1018.0095,1012.2296,1010.33954,1018.0157
1976-04-01,1009.28937,1010.08545,1008.3829,1013.85693,1010.2483,1014.6272,1019.57086
1976-05-01,1005.6024,1009.85974,1006.16724,1011.6,1005.75226,1014.5976,1017.9139
1976-06-01,1003.84924,1008.6203,1004.0546,1008.2891,999.1855,1010.0355,1015.62555
1976-07-01,1000.9547,1009.2697,1003.24805,1002.46545,996.42413,1011.418,1012.6378
1976-08-01,1004.59357,1009.59155,1004.8816,1006.5965,999.7078,1011.6487,1015.5176
1976-09-01,1009.22284,1011.1511,1008.85406,1011.0388,1004.97095,1015.35724,1018.20624
1976-10-01,1015.1976,1010.4765,1010.8834,1015.4726,1010.9778,1020.4453,1021.99
1976-11-01,1029.1371,1009.0668,1010.87665,1022.9082,1013.1182,1016.51654,1026.3745
1976-12-01,1032.6057,1011.0857,1014.2596,1021.96655,1016.7305,1015.4122,1027.667
1977-01-01,1030.3146,1011.2547,1013.99695,1023.9016,1016.53314,1012.72675,1021.53595
1977-02-01,1029.1765,1011.40155,1012.7637,1021.71625,1015.8901,1015.2915,1027.7853
1977-03-01,1021.9877,1011.2151,1011.34033,1017.2201,1013.8752,1018.8404,1027.1101
