,mpi_cluster1,mpi_cluster2,mpi_cluster3,mpi_cluster4,mpi_cluster5,mpi_cluster6,mpi_cluster7
1970-01-01,79.19737549830123,42.13296790872479,14.190415806954073,62.79081667389114,74.69587187280456,67.58999378032968,60.40572318793492
1970-02-01,78.62383196606973,28.95588745313382,0.0,51.51611103532932,74.78891732432808,67.82223175020437,54.46446309000948
1970-03-01,82.34673358964572,34.21544083632473,0.0,65.4225793015775,80.83348449742768,76.94931257010883,65.47849281260217
1970-04-01,83.0073541363506,47.66213109090954,0.0,77.45607083345953,82.58670203090323,86.12937653344892,70.94080988833113
1970-05-01,79.37922014218469,60.14580737716299,0.0,67.64409544682886,78.35916510757727,79.70846782507857,68.25100360123356
1970-06-01,75.13533497440926,67.14072324247937,10.56199381841908,54.22282574355206,70.49664253375194,63.60713889898862,68.37410885727625
1970-07-01,76.66786460807246,76.10273120134634,30.301230127111637,35.453234663203745,67.9332928266014,50.89376606255175,65.2155310345469
1970-08-01,75.85625885329698,83.73748675828548,43.25451289294903,26.01811725735535,65.8414145731594,47.44966294743213,64.80566309252967
1970-09-01,76.35021353760196,91.2846862834712,36.52850962869458,40.99169902813257,67.65151495003019,53.119980272145355,68.25089979347521
1970-10-01,77.51143421892648,89.73901074231654,35.39999105276373,65.60862853880688,75.22821617828741,67.43221821530084,78.3640264195864
1970-11-01,77.44900597591011,78.3528610620373,32.67530952803826,73.54087666949663,78.5526399644331,76.93797425506757,78.68621179532313
1970-12-01,80.08753239345108,63.42520772626939,42.92298034008542,64.32172784131146,78.86908314035972,70.18631352846319,66.72026945022533
1971-01-01,81.05975389803491,39.26716437197976,20.532438180909022,56.62157234512842,76.60436050647509,64.65992308344391,56.12190400583167
1971-02-01,79.29531189270799,30.547114912910803,11.373716529285813,50.429121331205124,77.80962668780508,67.30199010869963,55.97008928461312
1971-03-01,82.65546712921966,37.298461775526725,0.0,64.30013619271601,79.25286270486284,76.22665129613156,64.70888515971811
1971-04-01,84.22481554367421,49.07021353594422,0.0,72.47483050277711,82.0769590526175,82.28568841450816,67.9948083501853
1971-05-01,81.66232233225026,65.80177209055512,2.155913984487792,71.06711311187343,79.12155636970692,81.70716807089461,72.23046160854712
1971-06-01,80.32756176780639,74.71872248684868,19.362051648663297,56.75691208103143,73.61892646319127,66.11938461759004,71.27070357066172
1971-07-01,77.64222789576603,73.18803953041463,20.279412980093912,37.55294561839882,68.68294806868039,56.179517507554316,64.85548626392612
1971-08-01,74.87993979024918,81.22752619771704,47.31498898481003,32.29748785805974,66.0852778114955,51.041903939138116,62.612490895510014
1971-09-01,76.23491115717563,84.81037180399359,46.12363741516564,45.91108053189008,68.64419959177066,55.53504394777958,68.17038570925182
1971-10-01,76.31108725115068,90.26595859005621,36.36491888037821,64.8472609515521,74.84662345274899,67.1672577816935,79.05084719533714
1971-11-01,79.29758057880612,79.36531465141589,30.599760978188808,70.79735246557354,80.32007379407727,74.49599206425165,78.85682900786001
1971-12-01,78.48245716821411,57.27117164754849,27.32744904444162,63.40782699230434,76.44655662980504,72.0494696644771,64.67640219319378
1972-01-01,82.97721877862729,38.90566184228644,26.81696257135846,57.96883821365948,78.74449147026627,70.16173363428113,60.55897164318152
1972-02-01,81.04159941993434,28.749368980506986,17.176140485293967,52.98807429477173,77.67111845096235,68.62609880118154,50.61466653256709
1972-03-01,83.06668758976625,27.515415910605313,8.7440395164072,61.56563159249235,78.31037506055343,74.16208291069651,60.70227861858399
1972-04-01,84.50123935003347,46.12281403296721,0.0,76.51508651802709,82.01981709165057,85.7287852461707,69.16964319066085
1972-05-01,81.44540752672438,59.43782619222699,10.066687539889898,74.24177779008575,78.41758220550136,82.88639970720419,68.30962824187466
1972-06-01,78.23501944642089,66.6856619372603,18.836841406392498,57.714088627658,72.36520143161,68.45510369740568,67.28117115860708
1972-07-01,74.39794753940956,71.94106187485886,9.2205160710035,35.8781849977052,65.255502694692,54.160617603696245,62.84430762729824
1972-08-01,76.29060590283096,74.44698799450363,48.85294412535065,24.84940573544404,66.62377410186113,52.157159983644775,59.15640481884485
1972-09-01,76.42611833819096,81.96648243570593,31.903952735881166,48.33201555610463,70.60132561873296,60.16147328992848,66.05640601810676
1972-10-01,78.27453243831333,84.22771865266083,21.770577711077514,73.8208059651537,77.42663793115265,74.64724842211227,77.22674067841079
1972-11-01,81.0866452703986,75.54593421039019,16.199571513532447,76.62778162537758,81.92680998435591,79.34683294511427,78.83337842477651
1972-12-01,80.5923689119228,54.098803481905136,27.87282681128164,65.55151244365227,78.08554466606934,73.54731007940639,63.25553284503092
1973-01-01,80.4775562650594,27.67884031145049,15.923283526763626,43.6098900918719,72.66568672001667,60.878466444931256,46.62660361247326
1973-02-01,79.5931868743052,12.278460249752325,0.0,45.49664684688819,72.3587977074666,62.653430650042026,50.148266565609404
1973-03-01,82.91735822981816,23.91522088772799,0.0,56.50243567423498,78.64463859571661,73.86895746245757,58.576362559811606
1973-04-01,83.19357064745587,38.59328006327159,0.0,72.58515339806617,80.74205323821126,82.1793149640239,64.2159499212873
1973-05-01,80.48707786662605,59.510111001273586,3.0232514252801637,67.68587100126824,78.43524355034388,78.1838047804412,66.98654669729734
1973-06-01,75.30718199163898,62.59357042872768,10.66960313749326,53.2695911918066,70.47491951009201,63.498691998625205,66.40761089040483
1973-07-01,74.57849858514473,75.69304668815263,20.61318596444817,32.89830455208459,63.15382997899058,50.458404018068734,62.89234787080535
1973-08-01,74.13002402407267,77.38497867753829,30.02604277346863,13.682788487445592,63.79448305205469,45.77661876758054,61.11014447515976
1973-09-01,76.61024487415594,83.3098563591948,37.43883275229388,25.028625912909625,68.60602949053391,52.02498482648154,66.08058235687899
1973-10-01,75.54742388240729,94.54955854851171,35.441505809420946,68.33425835846715,74.67885506055465,67.23674881321712,79.52712821457143
1973-11-01,76.77961671160041,74.69143181342312,28.347055368199285,68.47014108116097,79.13144855246172,75.95904223870923,75.98872724334586
1973-12-01,76.23325371595975,49.562149861482794,24.892191121142954,54.61818015579312,77.37472640592735,65.32983478550095,64.15273071614031
1974-01-01,76.4721958188822,36.44642559550081,24.86942082161432,49.84430476885846,74.50702794495315,60.315108676552164,55.53651998543563
1974-02-01,79.16115660428213,31.087574491453964,17.392472751849297,50.16692899397107,75.17503578559842,63.579573618005945,53.68145595958742
1974-03-01,81.43696218753072,31.420955899742246,7.2994139772825815,61.29323998530307,78.11841353075168,71.96113035821497,61.95251570228677
1974-04-01,80.18709699314579,49.1428563907527,0.9822646268575236,76.99993961062661,81.11243974166243,84.38599980563008,69.25865633297425
1974-05-01,80.16930266737604,59.16374412825358,0.0,67.97523893578564,79.56089141060943,80.71664607315962,70.00292330182512
1974-06-01,78.18906659959298,69.30804083705239,8.09413347512486,56.69921855746525,71.83052656571866,70.77716924554295,70.10657128041098
1974-07-01,74.945874041688,72.71850047704369,22.31413736322203,37.43446746280501,66.66233080597111,55.615023831710424,63.03596901676855
1974-08-01,74.37355000201293,83.05068379568324,42.219362480614045,21.070176690228276,64.51753789259307,47.88433547230408,60.55971567776653
1974-09-01,75.34821997406479,87.05298265374732,53.44090916280898,38.5147556159862,68.88766905765627,54.26016936938329,67.55087622129312
1974-10-01,75.90928501781879,91.21977124179281,46.11037179851138,69.03514519138565,74.82407613164955,68.76793392191196,78.83258659582644
1974-11-01,77.21881890252986,83.07377639222246,31.272820825956963,74.58803356514795,78.85908454183173,74.59100005586649,79.85058818966588
1974-12-01,79.15269227082206,59.83760853581701,28.73975892910004,60.25084346847747,76.55101297927379,67.54458191844904,65.06758723438944
1975-01-01,79.9716375320259,32.57483604728039,17.864412745759985,50.27008164440169,70.97510455220048,62.079478354019706,50.498601543747895
1975-02-01,80.9696444043265,28.375166987739625,15.078978134451036,50.87881737251784,75.12522748207462,64.81096878057839,52.54228605003911
1975-03-01,81.29829436549669,31.367426993255048,4.569931909413326,52.95650025066089,77.14308727190226,72.14768182004393,57.510175945981054
1975-04-01,82.34853875443174,44.412637365158524,0.0,70.4167186530902,79.37195994919526,81.4527674217262,65.97393199589666
1975-05-01,78.75766860116155,64.54044414344045,9.949528307311041,67.9192175370802,75.65218839366149,76.4558515979265,67.07215605155432
1975-06-01,74.86156942701922,58.71473913215179,26.452311018468805,52.3352046013553,69.80353073277979,66.35770840795514,65.170516546601
1975-07-01,75.75769047684184,74.97670288050028,43.05805442465119,40.42573452091307,67.32168063421568,55.22010453929011,65.85337436256953
1975-08-01,70.32879015317273,78.64763113193625,48.6136025188442,17.97913817349441,61.70220457787205,45.74602812953289,59.19906565147144
1975-09-01,73.38458029750153,84.78163224831302,46.252727330113366,40.91692252829131,66.40568041982124,52.076778746217016,66.73391057240663
1975-10-01,73.92745350640024,89.39972555827492,37.15253173317693,60.89806062910031,71.74730123286068,60.94520946562568,74.97129716735527
1975-11-01,73.76021914559207,77.84880565898679,34.398477776551,67.78213701951881,75.23326156571548,68.76267667034472,76.16079397427062
1975-12-01,76.28938820417451,53.250733003496016,25.970005724099785,59.328351960713746,74.66151771971636,63.431284409477364,62.72849317194889
1976-01-01,74.97458935360378,31.41787261351621,11.911673762067963,49.40129327836387,68.54599406678835,57.233183022370014,52.56380574692827
1976-02-01,77.75784219276075,25.362098713952562,21.421627666202117,50.489906711684,74.45759719159614,62.75513534501758,54.93396323528923
