,vo600_cluster1,vo600_cluster2,vo600_cluster3,vo600_cluster4,vo600_cluster5,vo600_cluster6,vo600_cluster7
1965-01-01,-1.0773721e-05,0.00014693596,7.184551e-05,4.391535e-06,-5.4761935e-05,-0.00011144768,-7.875271e-06
1965-02-01,-8.0726895e-06,0.00018012903,5.9982518e-05,2.237888e-06,-5.6000288e-05,-8.603467e-05,-7.84835e-06
1965-03-01,-1.2568424e-05,0.000104868086,5.209479e-05,1.0475582e-05,-3.7155885e-05,-7.2825635e-05,-5.708207e-07
1965-04-01,-4.878115e-06,0.00014251201,4.950144e-05,3.2877942e-06,-3.4436904e-05,-5.451068e-05,2.6327252e-06
1965-05-01,-4.878115e-06,7.975119e-05,8.985982e-06,2.2199456e-06,-1.5529688e-05,-1.4515681e-05,-1.1940276e-05
1965-06-01,3.7454447e-06,0.00015337896,4.4512162e-05,-4.985799e-06,4.203088e-06,-6.1824096e-05,-1.9666484e-05
1965-07-01,1.2687451e-06,2.1423286e-05,2.1270731e-05,-1.4681791e-06,3.153189e-06,-1.2631237e-05,-8.817493e-06
1965-08-01,3.7185237e-06,2.6233094e-05,1.0623553e-06,-9.275143e-06,-1.3156241e-06,-1.1527496e-05,4.669717e-06
1965-09-01,1.6541686e-05,2.4007659e-05,3.5448902e-05,-1.6835402e-06,-1.2577402e-05,-6.9397756e-05,-1.5278427e-05
1965-10-01,6.406044e-07,7.8799996e-05,6.261176e-05,-1.575856e-06,-9.696894e-06,-0.000109985,-9.912263e-06
1965-11-01,-4.097419e-06,0.00012841461,5.3431846e-05,4.885078e-06,-2.8200302e-05,-9.448773e-05,-8.853385e-06
1965-12-01,-7.722723e-06,8.881445e-05,4.9034817e-05,6.428527e-06,-5.4115844e-05,-2.6279973e-05,-1.755332e-06
1966-01-01,-1.9168838e-06,8.962059e-05,6.095199e-05,1.0344054e-05,-5.006449e-05,-6.298532e-05,-2.2183158e-06
1966-02-01,-6.153223e-06,0.00017811115,5.6357192e-05,1.1248347e-05,-5.62642e-05,-6.2178784e-05,-1.2081146e-06
1966-03-01,-6.617589e-06,0.00012277807,6.3070154e-05,5.61076e-06,-5.9799917e-05,-8.494094e-05,-2.5360423e-06
1966-04-01,-4.0757877e-06,0.00012686776,4.933465e-05,7.8348385e-06,-4.5323046e-05,-7.541734e-05,4.706464e-06
1966-05-01,-1.2662516e-05,0.00016430233,4.3224547e-05,-4.4831286e-06,-2.682166e-05,-6.514422e-05,-1.1823395e-05
1966-06-01,4.7553476e-06,5.750589e-05,1.9387004e-05,-1.5502774e-06,3.03637e-06,-3.0935793e-05,-2.6837952e-05
1966-07-01,1.3089524e-05,4.6841727e-05,2.7493072e-05,-8.475061e-06,-1.9494728e-06,-3.214967e-05,-1.4120793e-05
1966-08-01,4.7227586e-06,-8.6787295e-06,3.667452e-05,-6.9486487e-07,1.9284053e-06,-5.013781e-05,-6.9271664e-06
1966-09-01,2.3683351e-06,1.5617989e-06,2.6433987e-05,-3.3099896e-06,-1.175822e-05,-4.7433066e-05,-5.9821396e-06
1966-10-01,-6.3568914e-06,0.00016646122,4.1041203e-05,4.7827416e-07,-1.649966e-05,-5.0773255e-05,-4.7030917e-06
1966-11-01,2.3683351e-06,5.8483507e-05,2.181475e-05,5.9773665e-06,-1.6678889e-05,-9.868163e-06,2.6534726e-06
1966-12-01,-5.362981e-06,0.00010529503,6.425959e-05,7.541552e-06,-4.573039e-05,-9.978442e-05,-2.4545734e-06
1967-01-01,-7.7607765e-06,0.00014258259,4.9922313e-05,8.183881e-06,-5.054989e-05,-7.571004e-05,-1.0632099e-05
1967-02-01,-1.4048812e-05,0.0002910171,8.193996e-05,9.386949e-06,-6.0086204e-05,-0.00011754472,-1.6559214e-05
1967-03-01,-8.731251e-06,0.00014111484,4.9593473e-05,2.4332185e-06,-4.0059138e-05,-8.52624e-05,1.6873164e-06
1967-04-01,-1.2933968e-05,0.0001809765,5.7541743e-05,1.1087286e-05,-3.001753e-05,-7.086569e-05,-5.779726e-06
1967-05-01,-4.4563494e-06,0.00017351747,2.6374266e-05,5.2403775e-06,-2.1612097e-05,-3.4348574e-05,-5.6642966e-07
1967-06-01,-2.104207e-08,9.652114e-05,3.5934645e-05,-8.097635e-06,-1.4134639e-07,-2.1451691e-05,-1.7232931e-05
1967-07-01,5.7247235e-07,1.1897351e-05,4.7115154e-05,-1.0792508e-05,-2.8571594e-07,-6.548397e-05,-1.1225613e-05
1967-08-01,7.269551e-06,-2.8525727e-05,3.302322e-05,-8.418454e-06,-4.0553277e-06,-3.4573146e-05,-5.916074e-06
1967-09-01,-1.1840057e-06,9.114254e-06,4.4805263e-05,-6.2048093e-06,-1.454608e-05,-7.342421e-05,-1.9631043e-05
1967-10-01,-5.1862116e-06,0.00010118904,3.9543847e-05,-4.0072046e-06,-1.8700674e-05,-5.399066e-05,-9.3327835e-06
1967-11-01,-1.1169468e-05,0.00017452805,4.186176e-05,1.2370558e-05,-2.4764136e-05,-6.35751e-05,-1.3615707e-05
1967-12-01,-8.522718e-06,9.882301e-05,5.1229646e-05,5.3366202e-06,-5.1528383e-05,-8.621683e-05,5.424845e-06
1968-01-01,-1.7475591e-05,0.00012152266,5.8830607e-05,4.588066e-06,-4.879835e-05,-8.996648e-05,-3.935893e-06
1968-02-01,-1.3716111e-05,0.0001795619,5.6020304e-05,5.6861318e-06,-5.3637275e-05,-6.806102e-05,9.119911e-06
1968-03-01,-1.1073316e-05,0.00013370372,5.794657e-05,4.439178e-06,-3.8701743e-05,-9.2572045e-05,-1.1147757e-05
1968-04-01,-1.2465607e-06,8.418846e-05,6.1603685e-05,8.0998143e-07,-2.2491324e-05,-8.9724526e-05,-4.819929e-06
1968-05-01,-4.531452e-06,0.00013576959,2.0751955e-05,4.9696027e-06,-2.3487031e-05,-4.5038876e-05,4.8765432e-06
1968-06-01,3.1456948e-06,8.3471925e-05,4.0852123e-05,-2.5121335e-06,-2.6796333e-06,-8.0967926e-05,-1.2943747e-05
1968-07-01,1.7448452e-05,-1.6824197e-05,2.6530754e-05,-4.4197877e-06,3.9645893e-06,-3.274613e-05,-5.1549287e-06
