,mgv500_cluster1,mgv500_cluster2,mgv500_cluster3,mgv500_cluster4,mgv500_cluster5,mgv500_cluster6,mgv500_cluster7,mgv500_cluster8,mgv500_cluster9,mgv500_cluster10,mgv500_cluster11
1965-01-01,0.15747671,-0.19441748,-0.55528927,-0.18558702,-0.27565774,-0.20177622,0.11332436,0.05151105,0.9870993,0.34909782,0.31245142
1965-02-01,0.11052799,0.035910584,-0.85758555,-0.05151107,-0.16763172,0.23444895,-0.18588138,-0.3095079,0.8824581,0.98047626,-0.026932906
1965-03-01,-0.11612062,0.03767667,-0.5483721,-0.096252106,-0.07079096,0.2727143,0.027816009,-0.19662508,0.8995304,0.7164453,-0.09345579
1965-04-01,0.2905224,-0.27551064,-0.4594787,-0.14629142,-0.18028875,0.14746885,0.22370522,0.039295603,1.089827,0.5171711,0.23636222
1965-05-01,-0.5564667,-0.20928209,-0.42680597,0.21767104,-0.2150219,0.12392087,-0.049009085,-0.39148408,0.55175704,0.8009235,0.870537
1965-06-01,-0.5301226,-0.10743737,0.031642508,0.21943709,-0.09639926,-0.2331244,-0.101550385,-0.3523357,0.95957756,0.6525716,0.40178633
1965-07-01,-0.30244368,0.29405463,-0.2323885,0.18249635,-0.17940569,-0.1170037,-0.11921134,-0.69289744,-0.007211542,0.18985505,0.19559488
1965-08-01,0.14923492,0.056220673,-0.21752386,0.4936232,-0.40296373,0.31142125,-0.0559263,-0.37279293,0.3074475,-0.055926323,-0.21045947
1965-09-01,-0.38265356,0.34026736,-0.21031232,0.20560274,-0.27771825,-0.23753957,-0.10905628,-0.2501966,-0.06343222,0.4064959,0.18529268
1965-10-01,-0.0033849715,0.05003934,-0.3039153,-0.024430966,-0.055631973,-0.22944489,-0.57192,-0.077266596,0.41635662,1.1929963,0.35292444
1965-11-01,-0.078149654,-0.3258443,-0.6981957,0.04459388,-0.17440176,0.10405235,-0.018102502,-0.02060442,1.0306629,0.7691338,-0.13628356
1965-12-01,0.08344791,-0.1989799,-0.96678907,-0.11759241,-0.44358382,0.0950747,-0.045182563,-0.068877675,0.9333805,0.5062802,0.017808104
1966-01-01,-0.31103373,0.19747028,-0.90735054,-0.18170162,-0.18155698,0.17099623,0.099530794,-0.066546775,0.4393533,0.45787057,0.23247966
1966-02-01,0.2942524,-0.30408973,-0.8431185,-0.16969427,-0.25808573,-0.070452765,0.14799419,-0.1203628,1.247607,0.15681891,0.040506743
1966-03-01,0.0802901,-0.2907804,-0.6893376,-0.12441351,-0.21844697,-0.10792146,0.21728964,-0.17649356,1.1155262,0.5883601,0.1762042
1966-04-01,-0.028210044,-0.19775963,-0.62886685,-0.02039802,-0.20817561,-0.17446825,0.47074598,-0.13960353,0.8408038,0.5313614,0.19414286
