,mgv850_cluster1,mgv850_cluster2,mgv850_cluster3,mgv850_cluster4,mgv850_cluster5,mgv850_cluster6,mgv850_cluster7,mgv850_cluster8,mgv850_cluster9,mgv850_cluster10,mgv850_cluster11
1965-01-01,0.0828592,-0.056367874,-0.27403894,0.16807327,0.6151894,-0.08447814,-0.019279862,0.623431,0.19206269,-0.16998652,0.2254713
1965-02-01,0.60017747,0.011626815,-0.24269071,0.06622853,0.60989106,-0.0853612,-0.045035385,0.43313447,0.3022964,0.20722166,-0.30111894
1965-03-01,-0.04680147,0.3691136,-0.25166836,0.061518956,0.44417256,-0.04694865,-0.031642508,0.3950163,0.07079091,-0.26726884,-0.32378381
1965-04-01,0.49597797,0.1886777,0.010596561,0.046801496,0.29022807,-0.030759478,-0.078296825,0.9870992,-0.21943717,-0.022517705,-0.057545234
1965-05-01,0.420919,-0.4144433,0.68612736,-0.38809907,-0.045771264,0.037087966,-0.016042018,0.8335962,0.24136615,-0.28228062,-0.037676644
1965-06-01,0.004120874,0.10817318,0.44490844,-0.2793371,-1.2974901,0.05195259,-0.11832829,1.026542,0.40031463,-0.18956074,-0.21899562
1965-07-01,-0.12760027,0.5925245,0.387216,-0.21310863,-1.4462836,0.012656999,-0.05254128,0.055484794,0.1630693,-0.5560252,-0.8135805
1965-08-01,-0.03826536,0.33702964,0.5529345,-0.06622853,-1.207125,0.028846193,-0.0651983,0.3130401,-0.28389958,-0.45167845,-0.18220203
1965-09-01,-0.5551421,0.23268285,0.28110322,-0.26785755,-0.71762276,0.08580271,-0.1367251,0.6007662,-0.08050442,0.20236492,0.09007077
1965-10-01,0.13010223,-0.18249635,-0.039442755,-0.5199674,0.3845669,-0.031642534,-0.19397596,0.43269292,0.019721365,0.260646,0.050186493
1965-11-01,0.4824379,-0.34468263,-0.18470396,-0.11759238,0.6397675,-0.07196832,-0.054160215,0.56985956,0.51628804,0.33173126,0.27609932
1965-12-01,0.32525557,-0.2577025,0.034880377,-0.2132558,0.56632733,-0.11891699,0.020162916,0.5735389,0.68230087,0.07608919,0.06563983
1966-01-01,0.6865889,0.20586094,0.029078055,0.18054423,0.56883013,-0.13830149,-0.03920474,0.43298787,0.4225719,0.25938767,-0.2878871
1966-02-01,0.20629494,0.08274946,-0.12369013,0.13627625,0.38278848,-0.08824678,0.012441349,0.65953624,0.39277056,-0.02502737,0.03038001
1966-03-01,-0.028065395,0.043689393,-0.2034016,-0.12904286,0.38669452,-0.07204411,-0.037758015,0.6948349,0.31291443,-0.024014711,-0.21367292
1966-04-01,0.32333046,0.04238739,0.13569753,0.33461446,0.56781745,0.006654692,-0.07349074,0.68658894,-0.20354629,-0.1601462,-0.09504614
