,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5,ssta20_cluster6,ssta20_cluster7,ssta20_cluster8,ssta20_cluster9,ssta20_cluster10,ssta20_cluster11
1965-01-01,-1.2823792,0.9924011,-1.8866272,1.2333984,-4.9053345,-14.542786,1.2264099,1.5701904,-0.579834,-0.1043396,-3.4473877
1965-02-01,-1.2850952,1.1388855,-2.0429993,1.015625,-6.321106,-16.996918,1.3105164,1.9691467,0.19732666,-0.030181885,-3.5808105
1965-03-01,-0.99520874,1.6088867,-1.2950745,1.3339539,-5.8012085,-16.053894,1.5779419,1.4023132,0.7536621,0.9078369,-2.6038513
1965-04-01,0.5055847,2.234497,-0.2029419,1.8897095,-5.159149,-14.542114,2.0558472,1.070404,1.5683594,1.9181519,-2.255188
1965-05-01,2.0771484,1.884552,1.2752991,2.4972534,-1.5977173,-8.731384,1.9738464,1.1765137,1.6445312,2.3311157,0.99490356
1965-06-01,0.37771606,1.1571045,1.8366699,2.3551025,2.26828,-3.1195068,2.0222778,1.1930237,0.19308472,2.2348633,3.1793823
1965-07-01,-1.1128235,1.5875549,1.4877625,1.6908569,4.9914856,0.3695984,2.2252197,1.5501404,-0.61087036,2.2886047,4.186157
1965-08-01,-2.02182,1.7134094,0.42507935,1.3287048,6.8312683,0.007446289,2.244812,1.9349365,-0.18615723,1.831665,2.470337
1965-09-01,-1.2017822,1.4945984,0.6069641,1.5704346,6.3614807,-1.5346069,2.659668,1.8179321,0.26617432,2.198639,2.8772278
1965-10-01,1.1835327,1.6365967,1.6355896,2.539215,4.7471313,-4.13739,2.2697754,1.3397217,1.0672913,2.2118835,1.9678955
1965-11-01,0.85913086,1.814148,1.1191101,2.240265,1.517273,-8.612671,2.148468,1.4883423,2.0172424,1.4928284,0.16308594
1965-12-01,-0.61468506,1.4075928,-0.8551941,1.4894409,-2.0726624,-12.047394,1.6625671,1.503418,0.6671448,0.25698853,-1.3696289
1966-01-01,-1.3977051,1.2926941,-1.9872131,1.2382507,-4.3291626,-13.816437,1.6376343,1.6512451,0.1065979,0.26748657,-2.3165283
1966-02-01,-1.2506409,1.1972046,-2.1573486,1.3076477,-5.006592,-15.783844,1.8038635,2.0625916,0.5683594,-0.22741699,-3.127594
1966-03-01,-0.9189148,1.6061096,-1.793335,1.2919312,-4.500885,-14.109711,2.0680237,2.1688843,1.2959595,0.9167175,-2.7600708
1966-04-01,0.66674805,2.581543,-0.1088562,1.7887878,-3.8244934,-13.044495,2.239624,1.8356934,2.437317,1.7116394,-1.6323242
1966-05-01,1.7770996,2.0837097,1.0761414,2.2733154,-0.54415894,-7.461029,2.1755066,1.7967834,1.8416443,2.3974,1.267273
1966-06-01,0.45825195,1.4456482,1.6135864,2.2146912,2.4749146,-2.55542,2.1592102,2.013977,0.85461426,2.2913513,3.732605
1966-07-01,-1.2040405,1.5236816,1.5499268,1.515625,4.615509,0.99923706,2.6230469,2.4672241,-0.069366455,1.537323,4.306885
1966-08-01,-1.7645264,1.5431213,0.5773926,1.5274963,7.1241455,1.8507385,2.74234,2.1381836,-0.45690918,2.0822144,3.6450195
1966-09-01,-0.47039795,1.7015991,1.5825806,1.8942261,6.769226,0.01928711,2.6390686,1.8150635,0.024810791,2.5483093,2.8569336
1966-10-01,0.5335388,1.46698,2.0630493,2.2738647,4.332367,-3.2416077,2.420105,1.5648193,0.8351135,2.2289734,2.3898315
1966-11-01,0.24227905,1.5579834,0.19638062,1.5559692,1.5403137,-5.7330933,1.693634,1.4893799,1.4066772,1.5488892,0.05014038
1966-12-01,-1.4564514,1.2379761,-1.394928,1.1003113,-1.7953491,-9.941681,1.884491,0.8542175,0.42456055,0.5526428,-2.4181519
1967-01-01,-1.6197815,1.4527893,-2.4741821,0.8097229,-4.283661,-13.355103,1.1632996,2.1839905,-0.7858887,0.12460327,-3.40271
1967-02-01,-1.4899292,1.1889648,-2.3658752,1.1644287,-5.554138,-16.191162,1.2005005,1.9888,-0.45474243,-0.17727661,-3.9710388
1967-03-01,-0.1454773,1.1441345,-0.67385864,1.540802,-5.974579,-15.952515,1.7681885,1.9549866,0.9097595,0.3768921,-3.076294
1967-04-01,0.8196106,2.2259216,0.011260986,2.168335,-5.3335266,-13.562073,2.5063782,1.9083862,2.4663086,1.8848572,-1.6449585
1967-05-01,2.1670532,2.3518372,1.6552124,2.5636902,-2.1190186,-8.059296,2.0733948,2.1600342,3.0480042,2.3378296,1.1809082
1967-06-01,1.3970032,1.8051758,2.4722595,2.2358704,1.2838135,-2.2164612,2.0260315,2.3190308,0.98983765,2.433197,3.5425415
1967-07-01,-1.3536377,1.5937195,1.9533081,1.6042175,4.951233,0.2800293,2.7335815,2.422577,-0.4326172,2.2813416,4.5205383
1967-08-01,-2.3380127,1.3821106,0.7510681,1.1622314,7.3223877,1.1817627,2.4072876,2.4618835,-0.15994263,1.5353699,3.2101135
1967-09-01,-1.4903564,1.828125,1.2731934,1.5947266,6.787781,-0.33895874,2.5663452,1.7810364,-0.44161987,1.92276,2.3980713
1967-10-01,0.8410034,1.7304688,2.0134583,2.2002563,4.879669,-4.038025,2.1992493,1.4745483,0.929657,2.162201,1.8446655
1967-11-01,0.34710693,1.7584229,0.46929932,2.133545,2.461609,-7.0090027,1.8100281,1.7574463,1.308197,1.3617859,0.32006836
1967-12-01,-0.7802429,1.5956726,-0.6024475,1.8555908,-1.9967651,-10.392578,1.6652832,1.645752,-0.11114502,0.8869934,-1.555542
1968-01-01,-1.6265564,1.5305481,-1.8590393,1.4692078,-4.9736023,-13.285034,1.3282471,1.8520203,-0.94003296,-0.07397461,-3.0584717
1968-02-01,-1.6106262,1.1972961,-2.428711,0.90496826,-6.843109,-14.908234,1.390686,1.6513367,0.01763916,-0.32513428,-4.2236633
1968-03-01,-0.6529846,1.5707703,-1.5279541,1.3343506,-5.988861,-15.22818,1.6568604,1.9427185,1.0267029,1.2087402,-3.1418762
1968-04-01,1.0526123,2.2832031,-0.07510376,2.0136414,-4.4197693,-13.636841,2.297058,2.0086975,2.3049622,2.3114014,-1.6247253
1968-05-01,2.2401428,1.955719,1.2939453,2.3835754,-0.9125061,-6.5283203,1.7450256,1.9646301,2.1471558,2.8242798,1.3795166
1968-06-01,1.198822,1.3259277,2.018402,1.971405,1.5326843,-3.0686646,1.7300415,1.7458801,0.7897949,2.489746,3.0229492
1968-07-01,-0.8418274,1.6920471,1.7410278,1.0935974,4.2026978,-0.79730225,2.1169434,2.1530457,-0.6098633,2.2019958,3.409851
1968-08-01,-1.7676086,1.50177,0.2939148,1.02594,5.3933716,1.0857849,2.7555847,1.7653809,-0.4074402,1.7451172,2.5651855
1968-09-01,-1.3330994,1.7646484,0.6131897,1.1983337,5.695343,-0.66485596,2.2419434,1.8551636,0.023132324,2.1564026,1.665741
1968-10-01,0.08590698,1.557373,1.3491516,1.6266174,3.5447083,-4.0510254,1.8749084,1.4772339,0.67349243,2.0494995,1.3357849
1968-11-01,0.2694702,1.311615,0.2664795,1.7849426,1.1365051,-7.6413574,1.9412537,1.2354431,1.3659973,1.0380859,0.09484863
1968-12-01,-0.19485474,1.278595,-0.82647705,1.2954102,-1.6519775,-11.508087,1.6253052,1.3527832,0.6642761,0.03366089,-1.3745117
1969-01-01,-1.109436,1.1374207,-2.2626038,0.6923523,-4.24646,-13.19342,1.2840881,2.0526733,-0.2336731,-0.5628357,-3.1845398
1969-02-01,-1.7264404,1.4269714,-2.8319397,0.6829529,-6.0766296,-15.750671,1.3418579,1.8976746,-0.16973877,-0.33944702,-4.1891785
1969-03-01,-0.5979004,1.8632812,-1.1983337,1.5166626,-5.1711426,-16.747986,1.5987244,1.7735596,1.3310547,0.54193115,-2.328949
1969-04-01,1.7987366,2.42276,1.0408936,2.142273,-4.8654785,-16.115204,2.2012634,2.015625,2.3535461,1.9176941,-0.54400635
1969-05-01,2.7625122,2.4794617,2.1062012,2.7958374,-1.1318359,-8.9328,2.001068,2.3399963,2.7030334,2.5563965,1.7636719
1969-06-01,0.8416443,1.4836121,2.0917053,2.1271057,1.9932556,-3.5244446,2.0870972,2.47937,0.5780945,2.4403992,3.0741577
1969-07-01,-1.0740662,1.4789124,1.5194092,1.4686584,4.455414,-1.4888916,2.6551514,2.3428955,-0.28393555,1.8075867,3.521698
1969-08-01,-2.1107788,2.0061035,-0.04437256,1.1769714,6.4367676,-0.3381958,2.752655,2.7408752,-0.57354736,1.9440613,2.568573
1969-09-01,-1.1331177,1.8695374,0.7507019,1.1532288,5.796692,-2.053009,2.4674072,2.5427856,-0.117370605,2.4545898,2.0766907
1969-10-01,0.9151306,2.0344543,1.5293884,1.8186035,3.736786,-6.173645,2.1426392,1.8349915,0.9623108,2.443634,1.8283386
1969-11-01,0.6632385,1.5072327,1.2472534,2.0245972,0.5689087,-9.166687,1.8938293,1.646698,1.8979492,1.5072327,0.4894104
1969-12-01,-0.2904663,1.21344,-0.6411743,1.426239,-2.1753235,-12.31958,1.3677673,2.0092163,0.18692017,0.65093994,-1.5492554
1970-01-01,-0.27886963,1.1189575,-1.4106445,1.0729675,-4.51001,-14.841248,1.3090515,2.0844116,-0.2427063,-0.23858643,-2.489746
1970-02-01,-0.7669678,1.2486267,-1.8579712,1.2310791,-4.9206543,-16.74887,1.5776978,2.3292847,0.38494873,-0.28555298,-2.8161926
1970-03-01,0.18746948,1.616272,-1.3229675,1.4266968,-5.425476,-16.665863,1.8792114,2.145752,1.2469482,0.88275146,-2.7011414
1970-04-01,1.832367,2.1986084,0.48672485,2.2414856,-3.6498718,-14.354065,2.3003845,1.9925232,2.8665466,2.0219727,-0.29275513
1970-05-01,2.4253235,1.8999634,1.5140991,2.6365967,-0.88119507,-9.049042,2.1102295,1.8813782,2.4996948,2.6226501,1.760498
1970-06-01,1.0029602,1.6806946,2.3134766,2.125946,1.8826599,-4.2019043,1.8749084,2.4162598,0.5860901,2.8320923,3.7314453
1970-07-01,-0.96987915,2.0282288,1.6873169,1.587616,4.777893,-0.22189331,2.8475037,2.4771423,-0.8789673,2.6832275,4.3599854
1970-08-01,-1.6081238,1.8166504,1.225708,1.1905823,7.113495,1.6720276,2.9484558,2.576538,-0.63442993,2.520752,3.21344
1970-09-01,-1.0628967,1.6500854,1.1696777,1.2099915,7.0114746,-1.5908203,2.6217346,2.483307,-0.028747559,2.476593,2.8485107
1970-10-01,0.6368103,1.4989624,1.4710693,1.5459595,3.640625,-5.125946,1.9364929,1.9716187,0.26385498,2.6204224,1.6895752
1970-11-01,0.9851074,1.7243042,0.66690063,1.5905151,1.2842102,-6.9286194,1.1875916,2.0993347,1.2284241,1.7155151,0.68032837
1970-12-01,0.033599854,1.7904358,-0.49276733,1.4701538,-0.9891968,-9.10437,1.4954529,2.1174011,0.34973145,0.97994995,-0.6405029
1971-01-01,-0.6823425,1.5012512,-1.8603516,1.1192932,-3.829956,-12.55835,1.7824097,2.4084778,-0.36114502,0.20513916,-2.2763977
1971-02-01,-1.0864868,1.2779541,-1.7520752,1.2858582,-4.9916077,-15.678253,1.2982178,1.9460144,0.19381714,0.29067993,-2.754181
1971-03-01,-0.21875,1.7286072,-1.149231,1.6594238,-4.7771606,-15.930756,1.7454224,2.0888367,1.4202881,0.95529175,-2.0411377
1971-04-01,1.2079773,2.626648,0.48901367,2.2842102,-3.6661682,-14.087952,2.3993225,2.454193,2.907318,2.1443481,-0.26455688
1971-05-01,2.3055115,2.1108398,2.0224,3.0679626,-0.16021729,-8.123169,2.2724304,1.9403687,3.0457458,2.3588867,2.6257324
1971-06-01,0.5694885,1.7687683,2.1808777,2.111206,2.4882202,-3.079193,2.3058777,2.4482117,1.257843,2.5089722,4.2147217
1971-07-01,-1.3422852,1.9866943,1.4125366,1.4624329,4.955475,-0.31991577,2.5317383,2.9255676,0.017089844,1.9456787,3.8500977
1971-08-01,-1.7148132,2.1957703,1.0128174,1.5207825,7.3594666,1.0236816,2.5599365,2.4769287,-0.03378296,2.2199707,3.3614197
1971-09-01,-0.51208496,1.8074036,0.9535217,1.4585266,5.808899,-0.47106934,2.7348938,1.8306274,-0.049072266,2.6108398,1.9926758
1971-10-01,0.3183899,1.8684692,1.27948,1.6055908,3.5480347,-4.6269226,1.8694763,1.9025574,0.39941406,2.2598267,1.5216064
1971-11-01,0.19894409,1.6373596,0.64416504,1.7796936,1.0202026,-7.6750793,1.4411926,1.5632629,1.2134094,1.6136475,0.28393555
1971-12-01,0.16693115,1.5564575,-0.859375,1.431427,-1.5986023,-11.205048,1.5821533,1.756073,0.8310547,1.0301819,-0.8845825
1972-01-01,-0.8271179,1.3144226,-1.7343445,1.4708252,-4.9356995,-15.380981,2.017456,1.9538269,0.5430298,0.43447876,-2.6133728
1972-02-01,-0.66433716,1.4733887,-2.5137024,0.90426636,-6.649536,-17.369324,1.7440796,1.9683533,0.54751587,0.053497314,-4.1038513
1972-03-01,-0.058532715,1.3952942,-1.4425659,1.1729126,-6.6066284,-17.704224,1.6602478,2.006012,1.170044,0.57128906,-3.3445435
1972-04-01,1.4847717,2.273407,0.00894165,2.0022278,-4.7567444,-14.886353,2.0868835,1.7980347,2.4737854,1.5656128,-1.5176086
1972-05-01,2.5194397,2.055542,1.2788696,2.513214,-2.3906555,-9.203217,2.4022827,2.007721,2.9742432,2.5543518,0.6667175
1972-06-01,1.4745789,1.8595886,1.9891663,2.2684631,1.2971802,-4.2891846,2.3995056,2.0499268,1.1503296,2.7070312,3.1316833
1972-07-01,-1.0316467,1.6957397,1.5054016,0.99368286,4.276825,-2.178955,2.276825,1.682373,0.23999023,2.2749023,3.5455933
1972-08-01,-2.0386047,1.3880005,0.1947937,1.1254578,5.883484,-0.52783203,2.6429138,1.8098145,0.17614746,1.7251587,2.72229
1972-09-01,-0.5211792,1.482666,0.5940857,1.3597412,5.379364,-3.9812317,2.5362244,1.6643982,0.7983093,2.116333,2.3176575
1972-10-01,1.039978,1.3876648,1.5067444,2.1112366,3.1767578,-7.25177,1.9338074,1.1963501,1.475647,2.3895874,1.4091797
1972-11-01,0.7494812,1.5495605,0.53952026,1.9761658,0.47924805,-10.560944,1.8919983,1.4663391,1.7193298,2.2506714,-0.28067017
1972-12-01,-0.0975647,1.3419495,-1.0487671,1.3548584,-3.1353455,-14.681519,1.9502869,1.6427612,0.6690674,0.71209717,-1.9569397
1973-01-01,-1.5910339,0.91864014,-2.5298767,0.526886,-6.1099243,-17.684052,1.5443726,1.9273682,0.066223145,-0.14007568,-4.1507263
1973-02-01,-1.3906555,0.6369934,-2.8367615,0.8010559,-6.664856,-18.057465,1.2991333,2.1903687,0.38409424,-0.6338806,-4.0479126
1973-03-01,-0.5272522,1.5498962,-2.06073,1.0018616,-5.988373,-17.66687,1.8435974,2.2693176,1.3173828,0.6149597,-2.9767456
1973-04-01,1.3147888,2.4404907,0.028411865,2.0361328,-4.406006,-15.366089,2.4710999,2.6113892,2.4006958,2.1672058,-0.71673584
1973-05-01,2.2498474,1.8823853,1.4566345,2.4362488,-1.0278015,-9.169922,2.0066528,2.088684,2.086731,2.8794556,1.4566345
1973-06-01,0.5809021,1.3818665,1.7677917,2.0527344,1.1192627,-3.9306946,2.0071106,2.279419,0.9813843,2.8828125,3.736206
1973-07-01,-1.3157654,1.3560486,0.87838745,0.7575073,4.703583,-0.19198608,2.1069946,2.4506836,-0.43325806,2.1851501,3.7778625
1973-08-01,-2.2704773,1.5119934,0.39938354,0.6789856,7.1488037,0.6124878,2.4658508,2.209076,-0.6355591,2.5959473,2.561493
1973-09-01,-1.5247803,1.5936279,0.59750366,1.3227539,6.2115173,-1.8480835,2.6567078,1.861084,-0.68499756,2.87854,1.4499207
1973-10-01,0.7342529,1.5633545,1.7609253,1.742981,4.5147705,-4.3933716,2.2410278,1.6289062,0.39154053,2.773529,1.8201599
1973-11-01,0.5823059,1.4794006,0.61727905,1.7303467,0.5900879,-8.523407,1.5458984,1.4483337,1.5449219,2.1454163,-0.29776
1973-12-01,-0.62158203,1.534729,-0.83273315,1.345398,-2.7210693,-11.323883,1.4682007,1.6720886,0.12454224,1.4624023,-1.6351624
1974-01-01,-1.0517578,1.1895447,-1.6405945,1.2722778,-4.7404175,-14.63562,1.3799438,2.1484375,-0.45999146,0.7098694,-2.93573
1974-02-01,-1.2028809,1.2278442,-1.9459229,0.8979187,-5.943939,-15.692291,1.5215149,2.3878784,0.6057129,0.07366943,-3.6991882
1974-03-01,-0.36791992,1.5978088,-1.0301819,1.6095581,-5.5377502,-16.178406,2.021698,1.976654,1.6115112,0.8215027,-2.9577332
1974-04-01,1.5448303,2.2090454,0.28982544,2.4249268,-3.812439,-14.277374,2.188507,1.7372131,2.5761719,2.126831,-1.3166199
1974-05-01,1.9891357,1.9577942,1.2935791,2.5280457,-1.7289124,-8.971161,1.9558411,2.0018616,2.7145386,2.7438965,0.66363525
1974-06-01,0.58758545,1.5758362,1.9194641,2.3453064,1.7290344,-4.8979187,2.03302,2.2650146,1.6120605,2.705536,3.5337524
1974-07-01,-1.0007629,1.6825256,1.3682861,1.5371704,4.1073914,-1.0898438,2.4397583,2.3702393,0.20529175,2.2072449,3.704071
1974-08-01,-1.605835,1.7832947,0.7118225,1.0192261,6.7108154,0.22918701,2.6080322,2.1660461,-0.36160278,2.2771606,2.6344604
1974-09-01,-1.1684875,1.5931091,0.68759155,1.1359558,6.0345764,-1.5933533,2.4389038,2.0629883,0.05517578,2.8667297,2.3165588
1974-10-01,0.80215454,1.7013245,1.4375,1.5412598,3.7688599,-4.480255,2.309723,1.8652954,0.54711914,2.800171,1.091919
1974-11-01,0.7046814,1.8314514,0.89312744,1.472168,1.2572937,-8.329529,1.9812317,1.5749512,1.0159912,2.0086365,0.14129639
1974-12-01,-0.07562256,1.5714417,-0.92144775,1.1720581,-1.7329712,-11.510223,1.6860046,2.044281,0.434906,0.8440857,-1.5739136
1975-01-01,-0.759552,1.2111816,-2.1489563,0.7081299,-4.5633545,-14.319916,1.6232605,2.1300964,-0.41867065,0.12350464,-2.798645
1975-02-01,-1.0523987,1.0904236,-2.1947937,0.8664551,-5.98114,-15.96637,1.6330566,2.1955261,0.19085693,0.3139038,-3.8831177
1975-03-01,-0.87893677,1.4689636,-2.1990356,1.1181946,-5.6681213,-16.334137,2.0507507,2.138916,1.1328125,0.936676,-3.5436707
1975-04-01,0.95495605,2.1991577,-0.5947876,1.6395264,-4.0110474,-13.223999,2.1472778,1.9676514,2.5574646,1.876648,-1.3712769
1975-05-01,2.238617,1.9868774,1.3673706,2.4446716,-0.22714233,-7.7008667,1.9699097,2.1273499,2.3178406,2.7610168,1.9194336
1975-06-01,1.2939758,1.4372864,1.5613098,2.3340454,1.1949768,-1.4004517,2.3043213,1.8856812,1.1266174,2.4881897,3.4844055
1975-07-01,-0.67840576,1.4172668,1.2140808,1.7114563,5.4770813,2.0542297,2.5610657,2.1720886,0.092926025,2.2894897,3.8901367
1975-08-01,-1.77948,1.3133545,0.38928223,1.5787964,6.5622253,2.33786,2.4048157,1.8640442,-0.69555664,2.4000854,2.8894958
1975-09-01,-0.8415222,1.5012207,0.8378601,1.6044617,6.8410645,-0.47943115,2.384735,2.3828735,0.0061950684,2.7765503,2.6190796
1975-10-01,0.4180603,1.6933594,1.1318665,1.6806335,3.4990845,-4.6073303,1.9375916,2.139862,0.16818237,2.7207031,1.7617493
1975-11-01,0.5987854,1.6445007,0.49508667,1.5384216,1.0646057,-8.12854,1.4950562,1.7510681,0.5785217,2.2616577,-0.0692749
1975-12-01,-0.09899902,1.3427734,-0.70150757,1.4841919,-2.0871582,-11.572632,1.8760071,1.8496094,0.04763794,1.1032715,-0.97073364
1976-01-01,-0.69537354,1.1096497,-1.9703369,0.91226196,-4.953888,-13.450989,1.6297913,2.0166626,-0.51239014,0.23348999,-2.5143433
1976-02-01,-0.569397,1.2908325,-1.8831482,1.2878418,-5.9522095,-16.46518,1.5936584,1.9118958,0.34155273,0.3465271,-3.2893982
1976-03-01,0.31152344,1.6610718,-0.94555664,1.6033936,-6.449188,-16.74884,2.0906982,2.1384277,1.6277466,1.3075256,-3.2020874
1976-04-01,1.4899597,2.1309204,0.2498169,2.0926514,-4.2796936,-14.103485,2.31839,2.1493225,2.2343445,2.3397827,-1.355835
1976-05-01,2.4393616,1.7849731,1.59552,2.936615,-1.0548401,-9.328186,2.1638794,1.8799438,2.251892,2.7789917,1.7958984
1976-06-01,1.1328735,1.8414612,2.0438538,2.3357239,1.5908508,-4.374237,2.1960144,2.0309143,0.99017334,2.6738586,3.8016357
1976-07-01,-0.4086914,2.1487122,1.8782043,2.0069885,4.213318,-1.0546265,2.333191,1.9279175,-0.3062439,2.3605347,3.7737427
1976-08-01,-1.8106384,1.7203674,0.76464844,1.5249329,6.1727905,1.1922913,2.8093567,1.3628235,-0.82162476,1.6870422,2.6805725
1976-09-01,-1.5427246,1.745636,0.40652466,1.4398193,5.7943115,-0.16183472,2.2856445,1.4045105,-0.3970337,2.505951,2.209076
1976-10-01,0.12399292,1.6396484,1.234375,2.264679,3.931488,-4.641693,2.0906372,1.4884644,0.9787903,1.9902039,1.4551697
1976-11-01,0.054870605,1.7077637,0.5352478,2.2313843,0.41986084,-8.710754,1.6485901,1.4218445,1.1662598,1.7500305,-0.02368164
1976-12-01,-0.7736206,1.1885681,-1.281311,1.5605164,-2.5090332,-13.099579,1.773346,1.5625,0.6768799,0.53616333,-1.7527161
1977-01-01,-0.6508789,1.0014648,-1.8725891,0.95718384,-5.7523804,-16.311035,1.6437073,1.6116028,-0.077697754,-0.5297241,-3.070984
1977-02-01,-1.2492371,0.83270264,-2.2904663,0.6298218,-7.201233,-17.619324,1.5309143,1.7226257,-0.14575195,-0.42016602,-3.6975708
1977-03-01,-0.3149414,1.3043213,-1.0004883,1.6672974,-5.2836,-17.012451,2.1606445,2.0297546,1.1038513,0.8795471,-2.0348816
1977-04-01,1.4172363,2.5480042,0.12982178,2.2453613,-3.991272,-13.33017,2.7226562,2.227356,1.8702393,2.3076477,-1.1434631
