,zgv200_cluster1,zgv200_cluster2,zgv200_cluster3,zgv200_cluster4,zgv200_cluster5,zgv200_cluster6,zgv200_cluster7,zgv200_cluster8,zgv200_cluster9,zgv200_cluster10,zgv200_cluster11
1965-01-01,0.21634635,0.42283225,-0.2847825,0.23695087,-0.30877203,0.0063285828,0.034291647,0.9473621,0.4487349,0.53924733,-0.58148634
1965-02-01,-0.03223133,-0.95663404,-0.19206277,-0.49641952,0.42710036,0.23135814,0.46227494,0.64786184,0.051511098,-0.28610724,0.35998878
1965-03-01,0.4063487,-0.9277879,-0.08094597,-0.30685878,0.42047748,0.5355679,0.2919941,0.34792048,-0.13849115,0.0027963638,0.13127963
1965-04-01,-0.1552691,0.13495901,0.42415684,0.54013044,-0.6162195,0.62357825,0.1713111,0.25328726,0.2524042,0.4765509,-0.37794405
1965-05-01,-0.12053585,-1.1570857,-0.14717445,-0.37838557,1.1966757,0.20030442,-0.56308955,0.17101678,0.2481362,-1.285569,0.29802838
1965-06-01,-0.17866984,-0.577071,0.20413093,-0.07079091,0.3835367,-0.22826758,-0.7351365,-0.07005505,-0.1551219,-0.64212227,0.23827553
1965-07-01,-0.05165825,-0.9052702,0.47272435,-0.1901494,-0.08801031,0.792093,-0.302002,-0.26255924,0.08918776,-0.41223565,-0.36440402
1965-08-01,-0.39899,-0.6920144,-0.033408545,-0.011626792,-0.17675647,0.80357265,-0.47051674,-0.04577124,0.02766881,-0.0512167,-0.46816197
1965-09-01,0.12156613,-0.44947082,0.012951279,-0.19029656,0.2769823,0.39501628,-0.7491181,0.018396806,-0.04312215,-0.14114034,-0.09831257
1965-10-01,0.10316925,-0.8168184,0.22076169,-0.8204977,0.549991,-0.92690486,-0.46889782,0.07167397,-0.096104905,-1.2720292,0.89040554
1965-11-01,-0.2256184,-0.29390746,-0.1839681,0.36999664,-0.46418834,-0.2507853,0.8246185,0.0033849715,0.51672965,-0.17160544,0.060341645
1965-12-01,0.019868469,-0.36955512,0.12995501,0.2604988,0.4662487,0.095957756,-0.27300853,0.4025221,0.28345814,-0.0020605088,0.12289067
1966-01-01,0.28137702,-0.7279636,0.011139345,-0.2556263,0.4726267,0.047016717,-0.16231632,1.0210588,0.67993426,-0.6074561,0.38698387
1966-02-01,0.81895906,-0.09142943,-0.0066547394,-0.5624648,-0.2975797,-0.19515559,0.12412415,0.15349154,-0.3208711,-0.23566231,-0.1277409
1966-03-01,0.22379962,-0.33996716,-0.13048944,0.080579564,0.0128753185,0.4217039,-0.22119565,0.2758797,0.49085465,0.30090708,-0.23421565
1966-04-01,0.23768768,-0.025750708,0.32853845,-0.19877228,0.15088758,0.2925164,0.092586756,0.20513764,0.047450732,0.16694555,-0.23739831
1966-05-01,-0.21685562,-0.6740029,-0.39103454,0.93093127,0.74734896,0.5468407,-0.38698387,-0.048608113,0.4258992,-0.16636686,-0.022278596
1966-06-01,-0.34069043,-1.0660502,0.656209,0.2742884,-0.47378397,0.31031042,-0.8830465,-0.016202688,0.22712699,0.054539394,-0.21613225
1966-07-01,0.05916872,-0.95132935,0.16911545,-0.1222435,1.0301726,0.5022834,-0.45136064,-0.2836917,0.073056795,-0.104449466,-0.43877468
1966-08-01,-0.64463556,-0.73042303,0.2534563,-0.05598607,-0.42835864,0.6729902,-0.43544713,0.30220908,0.1694049,0.65939164,-0.515448
1966-09-01,-0.20354629,-0.8908585,0.08810215,-0.06596808,0.23537302,0.445574,-0.5404754,-0.12484751,0.0947568,-0.31450576,-0.18690959
1966-10-01,0.25562635,-0.0817368,0.13381687,0.27125043,0.20832033,-0.31031045,-0.019096088,-0.26329368,-0.47609863,-0.44325924,0.6165701
1966-11-01,-0.5767868,-0.6226462,-0.09692681,0.6715437,0.6333515,0.6313262,-0.5281788,-0.27269706,0.2862957,-0.098228835,0.0010127068
1966-12-01,0.07913284,-0.4238739,0.24246168,0.69483495,0.4024632,0.18705425,-0.11211681,0.038626097,0.593568,-0.15421486,0.29323974
1967-01-01,0.72839373,-0.64346457,0.23263979,-0.19583705,0.66960955,-0.3926733,0.20582905,0.2612826,0.19400522,-0.78085023,0.6474613
1967-02-01,0.12356381,0.489093,0.14721088,0.17668633,-0.91007614,-0.4652795,0.4899257,-0.11190691,0.38817698,0.20532903,0.012489605
1967-03-01,0.5398841,0.064945936,0.749543,-0.3290595,-0.35770234,-0.2148213,0.5020822,-0.009159088,-0.15453807,0.016486358,-0.04013326
1967-04-01,-0.40366417,0.8251468,0.21448818,-0.026977539,-0.7836813,-0.17701931,0.23397192,0.27726927,0.3342219,0.23497096,0.03597007
1967-05-01,-0.11873455,-0.8427986,-0.23680297,-0.7552049,0.66877687,-0.027976703,-0.22947569,0.037968397,0.061282348,-0.88076705,0.6286435
1967-06-01,-0.13238981,-0.24413013,0.21998367,-0.13721919,-0.14254805,-0.35603708,-0.43180737,-0.12406343,-0.12672788,-0.50041693,0.042964317
1967-07-01,-0.22048321,-0.5881772,0.44113293,-0.18684453,-0.08126571,-0.10507925,-0.106578015,0.023480464,-0.06960873,-0.14421333,0.05029144
1967-08-01,-0.17818508,-0.6146552,0.3194008,-0.04512913,0.25945082,-0.21815181,-0.07343893,0.007160711,0.033971727,-0.17152396,0.16319747
1967-09-01,-0.13838485,-0.35753584,0.2716074,-0.08875947,0.14804348,0.09958382,-0.6198176,-0.043796908,0.06594516,-0.1651959,-0.16419668
1967-10-01,0.24462986,-0.9805175,0.053122424,-0.024812698,0.70491344,0.19783536,-0.66661185,-0.1040801,0.0589509,-0.5883438,0.78068364
1967-11-01,0.4291429,-0.28193197,0.25295615,-0.13405514,-0.19150734,-0.90957654,1.3580366,-0.51923466,-0.092256546,-1.0171537,0.927395
1967-12-01,-0.35920104,-0.15403852,0.020483017,1.2712758,0.09292259,1.2053304,-0.89342326,0.006161499,1.1245643,0.5240639,-0.7745222
1968-01-01,0.3781189,-0.48698202,0.11990509,-0.20753364,0.4030343,0.29855958,0.49646682,0.13745919,0.28695133,-0.021376228,0.07375511
1968-02-01,-0.43672657,0.44960898,0.056484222,-0.036948394,-0.29049045,-0.055918027,0.22381353,-0.26500884,-0.13377848,0.40982932,-0.3029481
1968-03-01,0.12613401,-0.14453736,-0.1078722,-0.101643324,-0.1302394,-0.23896095,0.017129302,0.3083276,0.06894193,-0.31979424,-0.11735697
1968-04-01,0.47678933,0.39496517,-0.070357606,-0.35929078,-0.47126836,-0.5099155,-0.5227978,0.3581583,-0.14651933,0.21050644,-0.037373066
1968-05-01,-0.4268171,-0.5563486,-0.15204032,-0.604339,0.17228404,0.4981656,-0.58848375,-0.1666214,0.96943396,-0.6584166,0.33409232
1968-06-01,-0.369625,0.16067572,0.32262573,-0.08762846,0.14623615,-0.49391866,-0.66705203,-0.10857999,0.044168137,-0.5188341,0.059740234
1968-07-01,-0.45852748,-0.17936221,0.5716375,-0.07786049,0.50212944,0.069508195,-0.2732196,-0.04883976,-0.08946879,-0.5491289,-0.5570564
1968-08-01,-0.28454474,-0.9303621,0.47664776,0.0239244,-0.16860333,0.32630625,-0.07998395,0.13123032,0.042044662,-0.2178678,-0.23485556
1968-09-01,-0.06681846,-0.63505846,0.17242566,0.017129326,0.24165067,0.012316132,-0.31951112,-0.033267666,-0.0866375,0.16265765,-0.16704616
