,vo500_cluster1,vo500_cluster2,vo500_cluster3,vo500_cluster4,vo500_cluster5,vo500_cluster6,vo500_cluster7,vo500_cluster8,vo500_cluster9,vo500_cluster10,vo500_cluster11
1965-01-01,1.3786812e-05,6.69773e-06,-1.6821876e-05,-1.6373197e-05,-4.8063303e-06,-4.1385647e-08,-6.251066e-06,0.00022079705,0.0001693249,4.511339e-05,-2.3386092e-06
1965-02-01,3.1608233e-05,6.724651e-06,-8.0726895e-06,-1.9083207e-05,-4.8332513e-06,3.3775286e-06,-2.5983842e-05,0.00024971872,0.00018682328,6.800485e-05,1.4316254e-05
1965-03-01,7.4515046e-06,1.3230456e-05,-4.7614594e-06,-1.2326142e-05,-5.434471e-06,3.8441503e-06,-1.8840918e-05,0.0001961378,0.00013499221,6.481027e-05,1.1435754e-05
1965-04-01,-2.329638e-06,8.303992e-06,-7.354807e-06,-1.9262676e-05,-8.0413884e-07,3.1172967e-06,5.6926947e-06,0.00019296116,0.00015231111,3.0477571e-05,-4.8960646e-06
1965-05-01,-3.8371873e-06,6.5541535e-06,-1.4892568e-05,-6.9689486e-06,1.22254205e-05,8.559655e-07,-1.2137694e-05,0.00015572105,8.510838e-05,3.3806748e-05,7.272036e-06
1965-06-01,-3.2359603e-06,3.0858064e-07,5.1004463e-06,-4.2051033e-06,1.5276419e-05,-1.2756871e-05,-2.2398963e-06,4.8622034e-05,7.245572e-05,-1.8392246e-05,-7.991926e-06
1965-07-01,-4.4294356e-06,9.237236e-06,2.6416965e-06,9.147501e-06,5.4234915e-06,-8.718787e-06,-2.230925e-06,-1.4345183e-05,-9.185409e-06,-7.291994e-06,-1.1285214e-05
1965-08-01,-9.87637e-06,2.0175961e-05,-8.3598425e-06,-5.20116e-06,8.6270375e-06,-2.7962597e-06,-5.1114257e-06,-1.3501674e-05,1.7941558e-05,-1.0154545e-05,-6.484377e-06
1965-09-01,-4.617883e-06,2.9737203e-06,-1.2496639e-05,-2.5091067e-06,-1.234861e-06,-5.4165284e-06,-1.7692306e-05,3.2218435e-05,6.159775e-05,-6.5561617e-06,2.7045098e-06
1965-10-01,-6.5741115e-06,-1.8508901e-05,-7.839379e-06,-1.6925114e-06,4.2659085e-06,5.226073e-06,-2.6522255e-05,7.541698e-05,8.955028e-05,4.7504727e-06,-5.165268e-06
1965-11-01,-9.1181573e-07,-4.357651e-06,-1.1132659e-05,-1.7315419e-05,-1.0423755e-05,8.111019e-07,-9.032854e-06,0.00014525792,0.00017158623,4.8137466e-05,-8.557261e-06
1965-12-01,1.6128906e-05,2.1427695e-08,-1.8840918e-05,-1.7889724e-05,-3.146226e-06,1.4661637e-06,-5.9908343e-06,0.00020885328,0.00019010759,3.6696223e-05,1.5917976e-06
1966-01-01,7.145318e-07,-2.7885908e-06,-6.9353155e-06,-1.5872356e-05,-7.4241216e-06,-1.273289e-06,-5.4281554e-06,0.00020560662,0.00012830975,5.652013e-05,9.252381e-06
1966-02-01,6.596525e-06,2.0682344e-05,-1.2418113e-05,-1.3232791e-05,-8.931282e-06,9.833784e-07,-1.0699139e-05,0.0002641984,0.00017599299,6.204366e-05,-7.030103e-07
1966-03-01,1.48085e-05,1.3317636e-05,-1.19863325e-05,-1.3208351e-05,-7.1552786e-06,1.6921476e-06,-1.4707362e-05,0.00017627812,0.00016572801,2.7949292e-05,-2.4627188e-06
1966-04-01,-1.4362231e-06,7.842984e-06,-1.0976128e-05,-1.6295991e-05,-7.0738097e-06,5.195274e-06,-5.3059557e-06,0.00020405058,0.00011457424,5.1314324e-05,5.4070915e-06
1966-05-01,4.706464e-06,-3.4892182e-06,-1.6711478e-05,-2.6012167e-06,3.2563366e-06,-1.17419295e-05,-4.9067603e-06,0.00016825352,0.00011296118,3.6780428e-05,-5.916965e-06
1966-06-01,-1.7697239e-05,-3.5462435e-06,1.3418357e-06,-3.1959316e-06,6.8572226e-06,-7.896637e-06,1.0974327e-06,7.168133e-05,1.0229996e-05,1.1566073e-05,7.308263e-07
1966-07-01,1.8499122e-07,1.4670006e-05,-6.014725e-06,7.745224e-06,7.134211e-06,-1.4267436e-05,-1.1673801e-06,-2.0605512e-07,2.1187447e-05,-1.1187945e-05,-1.0487322e-05
1966-08-01,7.541552e-06,1.4058995e-05,-2.1938758e-06,2.661618e-06,3.264482e-06,-1.0696167e-06,-4.515714e-06,-8.4098865e-06,-8.996456e-06,-2.278899e-05,-3.8721155e-06
1966-09-01,2.2787171e-06,1.0159638e-06,-7.473005e-06,-2.1857304e-06,1.7980565e-06,-6.422066e-06,-7.831462e-06,3.5346588e-05,3.478446e-05,-5.1348725e-06,2.4905348e-06
1966-10-01,1.040108e-05,-1.7702405e-06,-1.3012828e-05,-9.477117e-06,2.9386101e-06,-1.0859112e-06,-1.336314e-05,0.00015699465,0.00015515347,2.5888152e-05,-1.0544347e-05
1966-11-01,5.678885e-07,9.822659e-06,-2.6487643e-05,-7.0330752e-06,-6.0636085e-06,-1.0531949e-08,-5.42001e-06,0.00019367154,0.00017213955,3.28944e-05,2.2053973e-06
1966-12-01,9.399024e-06,2.3031607e-06,-2.1624e-05,-2.0165724e-05,-1.3303143e-06,-5.56367e-07,-1.0886513e-05,0.0002611841,0.0001894352,4.9530172e-05,4.0465748e-06
1967-01-01,9.507257e-06,8.304189e-06,-2.2959532e-05,-2.7346723e-05,-3.469835e-06,9.924319e-06,-2.4515502e-05,0.00025485287,0.00020574365,6.224173e-05,7.6144315e-06
1967-02-01,8.360334e-06,1.5217818e-05,-1.1442164e-05,-2.1588035e-05,-6.3170955e-06,3.1951604e-06,-1.6045902e-05,0.00028083113,0.00024932678,5.9731326e-05,-1.0102747e-05
1967-03-01,2.3690554e-06,8.047533e-06,-4.4403096e-06,-1.940647e-05,-9.998483e-06,3.796693e-06,-2.09063e-05,0.0002236453,0.00016535266,6.456766e-05,9.739848e-06
1967-04-01,1.6605356e-05,1.3244786e-05,-3.6302445e-06,-1.9230021e-05,-1.3123317e-06,2.954548e-06,-1.2917928e-05,0.00017653315,0.00014730664,3.0921863e-05,-7.480059e-06
1967-05-01,1.2795641e-05,1.3183744e-06,-9.06811e-06,-1.542833e-05,8.681149e-06,3.7325299e-06,-2.0962441e-05,0.00016915434,0.0001464244,2.5074953e-05,-2.5154004e-06
1967-06-01,-5.9481536e-06,-8.747291e-06,-1.0207015e-05,6.7963447e-06,9.026029e-06,-1.1305816e-05,-1.0198994e-05,6.8730275e-05,3.6463996e-05,4.903519e-06,-5.7155594e-06
1967-07-01,-1.9069616e-05,-3.1650561e-06,-7.969309e-06,7.2775692e-06,3.1149575e-06,-8.466577e-06,2.8101786e-06,-2.1700325e-05,-2.2173532e-05,-5.739621e-06,-1.8898063e-06
1967-08-01,-1.3439258e-05,8.2560655e-06,2.7941387e-06,1.2170047e-05,3.5159792e-06,-1.0776468e-05,2.4332185e-06,-4.0772953e-05,-1.5208643e-06,-1.8572347e-05,-6.4293818e-06
1967-09-01,-9.044048e-06,-8.105657e-06,-1.1920274e-06,5.721602e-06,1.7354396e-06,-1.1519223e-06,-3.7906539e-06,-1.4936813e-07,1.7880608e-05,-5.851907e-06,-1.1305816e-05
1967-10-01,-3.3383913e-07,8.304189e-06,-1.5115529e-05,-2.2427048e-06,2.2759195e-07,-3.7104473e-06,-1.902951e-05,0.00011985263,0.00012946915,1.0718344e-05,-3.6863858e-06
1967-11-01,2.9866278e-06,4.727066e-06,-2.9485054e-06,-2.1050662e-05,-5.242353e-06,1.0456788e-06,-2.0048108e-05,0.00022736678,0.00019048876,4.245527e-05,-9.915166e-07
1967-12-01,2.784201e-05,1.0084728e-05,-1.9021492e-05,-2.1331383e-05,-5.0899653e-06,6.772283e-06,2.705914e-06,0.0003074189,0.00014919948,6.3412714e-05,1.3701952e-05
1968-01-01,1.1157845e-05,1.3121335e-05,-8.812043e-06,-2.3291614e-05,-1.3117024e-06,7.128503e-06,-2.467815e-05,0.00026739776,0.00016760416,5.6829896e-05,2.1338208e-05
1968-02-01,1.01528385e-05,1.0776315e-05,-1.047775e-05,-2.02952e-05,-5.880771e-06,1.7312414e-06,-4.183603e-07,0.00037573394,0.00021378801,8.258789e-05,1.1623128e-05
1968-03-01,1.1008957e-05,-9.2666596e-08,-6.913695e-06,-1.11663685e-05,7.5414573e-07,6.570168e-06,-2.2537854e-05,0.00023093831,0.00015453904,5.5015298e-05,3.406254e-06
