,vo850_cluster1,vo850_cluster2,vo850_cluster3,vo850_cluster4,vo850_cluster5,vo850_cluster6,vo850_cluster7,vo850_cluster8,vo850_cluster9,vo850_cluster10,vo850_cluster11
1965-01-01,2.9903265e-05,-8.281317e-05,1.4571924e-06,2.2917302e-06,3.9377483e-08,5.028214e-05,-1.5745056e-05,-6.175231e-05,2.411534e-05,-4.913554e-05,5.393436e-05
1965-02-01,1.4764926e-05,-8.222092e-05,-2.2668173e-06,6.8861773e-06,2.9059753e-05,7.932046e-05,-1.3465775e-05,1.3975259e-05,-2.663891e-05,4.0864325e-06,0.00010321695
1965-03-01,1.4693142e-05,-5.9634556e-05,-2.832152e-06,9.2775736e-07,5.8636488e-05,5.5540622e-05,-1.1356999e-05,4.392888e-05,-4.15888e-05,3.8787053e-05,0.00010381818
1965-04-01,3.0540385e-05,-4.472954e-05,-5.169859e-07,2.4891488e-06,7.795649e-05,4.196368e-05,-8.7277585e-06,5.062313e-05,1.9601655e-05,1.7663377e-05,0.00010974071
1965-05-01,3.640907e-05,-1.05134895e-05,6.7067012e-06,-1.0639116e-05,8.268553e-05,4.469163e-05,-5.8113583e-06,2.9463561e-05,-0.00010766087,0.00010090179,6.157083e-05
1965-06-01,3.4488734e-05,0.00015951684,-1.14287905e-05,-2.0186948e-05,6.600375e-05,8.2120205e-05,-1.0374497e-06,4.4018616e-05,-0.00014543041,0.00012799285,-1.5341247e-05
1965-07-01,5.739814e-05,0.0001486858,-2.1398373e-05,-1.9262676e-05,4.3202028e-05,5.525347e-05,2.596833e-06,-1.0226337e-05,-9.392239e-05,0.000107039676,-9.597734e-05
1965-08-01,5.9103113e-05,8.4318715e-05,-9.320007e-06,-1.5341247e-05,5.921977e-05,4.1488085e-05,2.3545435e-06,3.5080986e-05,-0.00014334856,0.00010851133,-7.929555e-05
1965-09-01,4.5265937e-05,3.2397904e-05,-2.284767e-06,-1.3492696e-05,5.4903503e-05,5.2130683e-05,3.2877942e-06,3.564632e-05,-0.00014816734,9.566125e-05,-4.6335794e-05
1965-10-01,2.821624e-05,-5.3397955e-05,1.0242271e-05,5.3696494e-06,3.1581312e-05,2.5380607e-05,-3.7205318e-06,2.3837161e-05,-1.7010323e-05,2.0005464e-05,2.9826915e-06
1965-11-01,1.7712664e-06,-9.735028e-05,5.773458e-06,1.5402053e-05,-1.3044024e-05,4.8155413e-05,-1.3797799e-05,-8.268754e-05,-2.155092e-05,-8.853385e-06,4.5921006e-05
1965-12-01,-1.7450024e-05,-5.838724e-05,1.749288e-05,1.5581521e-05,-1.9612642e-05,4.2582855e-05,-1.5116908e-05,-0.000115117866,-4.756517e-05,5.468355e-06,1.4693142e-05
1966-01-01,8.608786e-06,-7.0504815e-05,4.4568878e-07,5.8958976e-06,-1.3656427e-05,3.3676493e-05,-1.637746e-05,-0.000113446615,-3.3070253e-05,-1.9065905e-05,1.4213783e-05
1966-02-01,8.242179e-06,-7.7022254e-05,-3.2122261e-06,1.3336903e-06,9.895979e-06,3.0026727e-05,-1.4642188e-05,-9.210198e-05,-1.8976425e-07,-6.014725e-06,6.522906e-05
1966-03-01,1.28858555e-05,-7.2680006e-05,4.6738787e-06,1.3887911e-05,5.5053704e-05,3.6470847e-05,-1.2165561e-05,-2.6569105e-05,-2.967823e-06,2.2482789e-05,0.000121499026
1966-04-01,4.2621683e-05,-3.861823e-05,4.836813e-06,3.4029763e-06,5.266669e-05,3.648714e-05,-7.2041585e-06,2.2833101e-05,-1.7933497e-05,3.3114367e-05,0.00012558872
1966-05-01,3.9770304e-05,6.808339e-06,7.0771857e-06,-7.5870594e-06,2.7159052e-05,6.664661e-05,-4.222431e-06,-1.3371289e-05,-7.6851175e-05,7.5355536e-05,6.214957e-05
1966-06-01,3.3603174e-05,0.00010572682,-1.0560641e-05,-2.1143336e-05,5.0442613e-05,7.440236e-05,3.891786e-06,7.859278e-06,-0.00013325963,0.000102476246,-5.0765113e-05
1966-07-01,3.998212e-05,0.00016717815,-1.7118819e-05,-2.0459003e-05,4.742015e-05,3.8849714e-05,3.6555284e-06,1.2576278e-05,-0.00011941821,0.00011780852,-7.945001e-05
1966-08-01,3.9338523e-05,7.030452e-05,-1.4202262e-05,-1.7021055e-05,7.544515e-05,5.9510006e-05,4.144338e-06,7.343289e-05,-0.00014432298,0.000110264584,-7.255781e-05
1966-09-01,3.6886337e-05,6.612521e-05,-1.5717524e-07,-1.219815e-05,8.221514e-05,4.4699118e-05,1.7247366e-06,0.000106924395,-0.00011527963,7.388911e-05,-9.57488e-06
1966-10-01,1.3692388e-05,-3.544912e-05,8.600637e-06,-2.364959e-06,4.14404e-05,2.364778e-05,-7.5870594e-06,-7.9262463e-07,-5.937628e-05,4.3672622e-05,4.2695006e-05
1966-11-01,-4.0068357e-05,-2.687869e-05,1.0523283e-05,5.8307232e-06,-1.6654449e-05,-4.7519716e-06,-6.568709e-06,-0.00014097465,-0.00020605946,4.6939487e-05,5.9404098e-05
