,zgu200_cluster1,zgu200_cluster2,zgu200_cluster3,zgu200_cluster4,zgu200_cluster5,zgu200_cluster6,zgu200_cluster7,zgu200_cluster8,zgu200_cluster9,zgu200_cluster10,zgu200_cluster11
1965-01-01,0.3539093,-0.84273374,-0.85381395,0.11731796,0.0029327392,0.255167,-0.21149826,0.08798828,-0.26657256,0.09417991,-0.21475716
1965-02-01,-0.32034302,-0.16066018,0.3584717,-0.038128663,0.4581917,-0.75344163,0.17988758,0.84599304,-0.22877045,-0.061266325,-0.10200119
1965-03-01,-0.353257,-0.044319917,0.23626557,-0.039432146,0.25777358,-0.4493927,-0.20335102,0.7026043,-0.27863008,-0.12416153,-0.082774356
1965-04-01,-0.2727642,0.16066055,-0.1981369,0.12350998,-0.44645995,0.6354721,-0.054748345,0.08570709,-0.67913973,-0.064525224,-0.1375225
1965-05-01,0.2714607,0.17923585,-0.21997127,0.08114471,-0.04986019,-0.5210873,-0.27732658,0.58756715,-0.4656872,0.7410587,0.082774356
1965-06-01,0.2284439,0.860006,-0.37672082,0.24115372,0.13915214,0.06680603,0.3851944,0.29296875,0.009124756,-0.024441529,-0.20139542
1965-07-01,-0.18347207,0.6527443,0.05214157,0.010753632,0.12970123,0.5986477,0.44417876,0.12513924,-0.033239745,0.2303997,-0.09450607
1965-08-01,-0.23137704,0.49240953,-0.12644272,0.4200638,0.123184204,0.54161775,0.7674553,0.3636856,0.11634064,0.34152564,-0.30176774
1965-09-01,0.40507278,0.7169426,-0.025093079,0.09548416,0.033239745,-0.27243844,-0.008473205,0.43244705,0.07690849,0.29981232,-1.0102379
1965-10-01,1.0574913,0.13263397,-0.164571,0.008798981,0.62439233,-1.0646607,-0.43570596,1.138636,-0.65860975,-0.2919914,-0.5500908
1965-11-01,0.46275443,-0.06517639,-0.04464569,0.042690657,0.27080917,0.11210327,0.11275558,-0.01824913,-0.17988738,-0.32816428,-0.7563747
1965-12-01,0.027048493,-0.09678726,0.14436646,-0.6436192,0.13230896,0.29166564,-0.33989638,1.0108894,0.21834107,0.44157106,-0.16522293
1966-01-01,0.029540634,-0.28457528,-0.5737457,-0.33971786,0.49168777,0.2789955,-0.24617271,0.9735298,-0.6827179,0.5287781,-0.019365693
1966-02-01,0.4161953,-0.21630326,-0.6351242,0.2977047,-0.14803162,0.3229782,0.07844696,0.21105194,0.009518432,0.014113998,-0.21728821
1966-03-01,-0.22746353,0.03413582,-0.17461853,-0.17625923,0.24092063,0.3791054,-0.17822894,0.44770584,-0.6633522,-0.17330551,0.22385292
1966-04-01,-0.20153351,-0.15328331,-0.19595337,0.21170807,-0.33774796,0.48742142,-0.028227806,0.45722428,-0.16936645,0.27735442,-0.5432205
1966-05-01,-0.08960648,0.73195267,0.43030947,-0.0840271,-0.4280119,0.20350266,-0.6170723,0.22418061,-0.5839211,0.18774757,-0.11553688
1966-06-01,-0.49923745,0.88326645,-0.018709183,-0.31280366,-0.12997894,0.66958886,-0.3216652,0.65088004,-0.73950195,0.41947785,0.3187111
1966-07-01,0.085668184,0.68403167,-0.08632431,0.11094131,-0.01017456,0.59278333,0.24223328,-0.15000077,0.13818474,0.5865467,0.19267043
1966-08-01,-0.24945489,0.7267006,-0.21564713,-0.08730926,0.029212188,0.016083146,0.3469391,-0.0065645217,0.3987995,-0.007549286,0.114551544
1966-09-01,-0.18840408,0.4614914,0.14639053,0.025930023,-0.15984802,-0.20809746,0.34661102,0.4926731,-0.19267121,0.24617234,-0.4683838
1966-10-01,0.780859,0.0013130188,-0.09256096,0.25634766,0.043982696,-0.21531907,0.031838227,0.7657604,0.5635704,-0.18019828,-0.76411974
1966-11-01,0.15361175,0.34989318,0.048906326,-0.4020813,-0.65908545,0.7591957,0.22582206,0.7572266,1.0148869,1.135019,-0.74311256
1966-12-01,0.06269188,-0.09781265,0.16805382,-0.6600704,-0.2881859,0.19431153,-0.21892929,1.0493515,-0.42046204,0.42144698,-0.36860237
1967-01-01,0.34483033,-0.16359863,-0.057798386,0.2566635,-0.012408447,-0.5564316,-0.44279402,1.1700073,-0.49275512,0.107106015,-0.24654083
1967-02-01,0.56590044,-0.04114456,-0.4457329,-0.17208901,-0.06726837,0.10873947,-0.07216625,0.21388626,0.049635313,-0.61259687,-0.23609123
1967-03-01,0.25045928,-0.17274208,-0.41373062,0.20604935,-0.2073555,-0.21976395,0.24458161,0.3820568,-0.030041505,-0.20800857,-0.13812828
1967-04-01,0.16621093,0.056818772,-0.34254456,-0.37977067,0.118535616,0.04310379,0.09208546,0.41634408,-0.16392517,0.20702896,-0.1381279
1967-05-01,0.7879509,0.1874363,-0.4267931,-0.23413162,0.39642447,-0.5208374,-0.30042037,0.58386075,0.2282547,0.13616867,0.0016326904
1967-06-01,0.11722946,0.66059875,-0.0016326904,0.09633102,0.12310715,-0.0976368,0.3190338,0.36083144,-0.3187069,0.11233101,0.35985184
1967-07-01,-0.36017838,0.35495377,0.040491484,0.2808281,0.014041901,0.4907957,0.70860064,-0.12996444,-0.11592331,0.07216606,0.10155563
1967-08-01,-0.4199356,0.5763504,-0.14204636,-0.018939208,0.36376953,0.44312018,0.58092195,-0.70631504,0.0013061523,-0.040491484,0.066941835
1967-09-01,0.0019592284,0.42058867,-0.09567718,-0.15804672,0.049308397,0.19462052,0.33209532,0.20964126,-0.37062758,0.17404786,-0.06171646
1967-10-01,0.5805954,0.31544113,0.24229565,-0.16392517,0.019266129,-0.18972206,-0.42646638,1.3966293,0.12637253,0.56296194,-0.5962696
1967-11-01,0.84901464,0.07673798,0.03494034,-0.23609123,0.24719314,-0.38499528,0.24066296,0.7079479,0.4708763,0.077064134,-0.5208378
1967-12-01,-0.47577477,0.013061905,0.37617952,-0.24686737,-0.045716096,0.71578485,-0.04114456,0.2867058,-0.8620758,0.38564834,-0.016327286
1968-01-01,-0.43724746,-0.1728569,-0.07731094,0.0725708,0.19437332,-0.38072282,-0.24652156,0.7650925,-0.4521988,0.043031693,0.15754089
1968-02-01,0.34243163,0.07147674,-0.33659744,-0.38254586,-0.3829109,0.46605682,-0.1549881,0.28590623,0.53716964,0.072935484,-0.5083599
1968-03-01,0.5338875,-0.29611778,-0.1276371,0.114508055,0.39713326,-0.6491257,-0.04558449,0.13347168,-0.32164535,-0.23084068,-0.029903412
1968-04-01,0.6764763,0.1775978,-0.6797584,-0.23703995,0.026621629,-0.0018234253,-0.37014732,0.40734443,0.42667237,-0.30450517,-0.25199205
1968-05-01,0.7924433,0.3905693,-0.59515303,-0.08715744,-0.2322998,0.06564178,0.06381836,0.61265755,0.06637116,0.50216067,0.105027005
1968-06-01,0.4558464,0.3752533,-0.18635026,0.31143418,0.12508468,-0.28189546,0.030997466,0.2556389,-0.28736553,-0.090804674,-0.12253189
1968-07-01,0.054701995,0.7585289,-0.020056915,0.03282089,0.37415925,0.40479165,0.5754608,0.2359459,-0.15097618,0.63782007,0.016410064
1968-08-01,-0.70346224,0.7158607,-0.15863419,-0.095910646,-0.022974396,0.17650394,0.37962875,0.18853836,0.033914946,0.3504551,-0.713308
1968-09-01,-0.10721512,-0.03209152,-0.16665725,-0.11086197,-0.112320706,0.018233871,0.30888137,0.36650047,0.15899925,0.28226012,-0.58020175
1968-10-01,0.027715301,0.17613907,0.5459217,-0.11086197,-0.028079987,-0.48939666,0.45183486,0.86136705,0.08351135,0.3632183,-0.50835955
1968-11-01,0.3788994,-0.20458373,-0.10247421,-0.5112774,0.18087998,0.25965005,0.00948143,0.60828173,-0.1101326,0.40697974,-0.19874878
1968-12-01,0.03610306,-0.09262848,-0.05433731,-0.3785347,-0.098097995,0.2603798,-0.5703548,0.8569916,-0.13565978,0.46496278,0.02188034
1969-01-01,1.1341774,-0.07397537,-0.3211128,0.004644394,-0.1582344,-0.09951858,-0.005971146,0.37518463,0.10615311,-0.39309692,-0.11212387
1969-02-01,0.14264259,-0.24415168,-0.053408813,-0.5493412,-0.16984482,0.72316664,-0.25012285,0.5092018,0.042129517,0.27467042,-0.09421043
1969-03-01,0.033836365,-0.14496498,-0.080609895,-0.29225215,-0.07231674,-0.16984443,0.1370037,0.7304646,-0.54569244,-0.014264298,0.00862484
1969-04-01,0.010615158,0.1542534,-0.4146595,-0.66577756,0.4617653,-0.79050714,-0.16586399,0.61469156,-0.60142213,-0.017913247,0.593129
1969-05-01,0.36854973,-0.08857117,-0.26604575,-0.14164734,-0.12837867,-0.33537674,0.0063026426,0.5397209,-0.13103256,0.3270836,-0.1253933
1969-06-01,0.55730283,0.81837237,-0.18112335,0.34002075,-0.011942292,0.03649063,0.13634034,0.29556885,-0.07032623,0.3934292,-0.3058525
1969-07-01,-0.25543022,1.016745,0.035494994,0.0072982786,0.00033187866,0.056061555,0.72681504,0.1423111,-0.07132149,0.25974274,-0.051418304
1969-08-01,-0.58384115,1.0233796,-0.1658638,-0.1416481,-0.2700264,0.22656994,0.13567658,0.23055115,0.23055077,0.045114897,-0.40006408
1969-09-01,0.57223016,0.60274965,-0.009951782,-0.21429673,-0.25675735,-0.15856552,0.3977417,-0.25244445,-0.080941394,0.44716874,-0.5728943
1969-10-01,0.32807884,0.001990509,0.3061846,-0.32542497,0.10184059,-0.43622208,0.17117158,0.7092339,0.2438198,0.09023018,-0.27334365
1969-11-01,0.3831455,-0.24282455,-0.3148098,-0.68601304,-0.30917054,0.9447609,0.23950768,0.08094101,0.61004716,0.41167372,-0.19273376
