,r300_cluster1,r300_cluster2,r300_cluster3,r300_cluster4,r300_cluster5,r300_cluster6,r300_cluster7,r300_cluster8,r300_cluster9,r300_cluster10,r300_cluster11
1965-01-01,29.222355,17.50063,59.53242,28.532745,28.393513,47.24394,20.319672,50.958984,69.7832,31.803886,49.240692
1965-02-01,14.670116,13.577553,39.258553,13.282707,14.599682,30.354233,26.455727,58.266228,77.52615,61.193382,29.495905
1965-03-01,24.349222,20.57193,51.848434,13.729889,31.373085,32.948868,15.433437,46.026882,69.80613,70.20581,37.0767
1965-04-01,32.76377,25.553173,54.06141,23.708754,33.36165,46.4282,21.014198,49.84021,68.10422,69.49163,41.836807
1965-05-01,64.15821,13.833084,54.407032,60.3154,28.25428,20.08216,64.49073,72.89054,59.02955,62.511993,18.340935
1965-06-01,90.32571,32.76377,33.671238,85.405075,50.203854,4.7960854,64.30236,69.596466,62.975555,78.38448,7.1564827
1965-07-01,86.4616,55.75349,16.946976,79.54257,70.51704,47.64198,55.99592,65.466995,53.14903,70.449875,21.233692
1965-08-01,76.8431,52.710037,14.522694,77.21821,68.82332,49.787796,43.930206,86.40263,47.114532,72.2255,12.35067
1965-09-01,80.453316,25.43032,38.998104,68.52847,55.699436,27.110937,29.49263,72.29266,60.302296,74.26321,17.892117
1965-10-01,76.78741,12.958378,69.80941,40.78683,24.947102,30.935732,25.851294,66.657845,65.34742,73.97819,22.568686
1965-11-01,49.961426,19.079685,64.31874,46.503548,28.95208,32.12658,28.840694,63.945267,66.38429,68.466225,30.906248
1965-12-01,50.62483,15.325325,53.938557,40.220074,22.599808,22.475319,30.277245,65.35561,60.495583,71.516235,24.773472
1966-01-01,41.251705,21.874298,65.96922,28.122215,27.769272,30.46149,18.604237,50.022755,61.328434,69.87294,38.65798
1966-02-01,21.603436,16.26332,63.807243,11.090649,18.246368,37.21666,21.491806,35.647293,73.51565,62.843628,22.058159
1966-03-01,19.441452,12.394077,49.743683,20.02586,24.843946,34.936485,19.822304,46.857758,69.17198,55.975185,29.272974
1966-04-01,31.086939,21.109314,72.967354,15.296421,33.480385,37.960304,34.975883,65.83133,74.824,61.403946,37.912697
1966-05-01,61.290676,27.782404,63.67756,47.609608,24.494287,21.409725,39.55265,65.51122,67.33011,77.27654,23.197426
1966-06-01,87.99945,42.886734,16.355251,88.102875,60.69642,40.531044,60.510918,56.682713,47.412617,64.07811,15.678913
1966-07-01,86.797806,49.623848,14.646347,84.00873,73.91784,42.939266,59.041687,75.280365,44.188522,79.17587,17.512577
1966-08-01,76.20622,47.57678,9.769165,76.86122,72.772,65.99549,37.876583,89.10753,40.76251,74.70416,24.625614
1966-09-01,76.967926,26.89266,30.236591,69.77937,55.392418,17.753891,37.45305,79.74222,55.79133,73.08719,11.858917
1966-10-01,41.087547,26.98623,59.724594,60.11529,19.930649,22.562126,31.52032,72.49129,68.70084,78.6046,29.148212
1966-11-01,37.712425,21.317799,46.68539,35.121983,29.468325,21.74297,13.310089,63.42475,49.742043,75.42154,44.026005
1966-12-01,45.6873,10.7968025,63.171944,39.761135,18.387547,29.47325,30.6355,64.26853,69.41001,73.83904,30.35807
1967-01-01,38.778267,13.754578,48.634033,17.531357,16.007809,29.540699,18.235703,46.336887,59.787014,70.30321,29.017086
1967-02-01,18.943424,14.898083,49.872128,23.460018,17.387787,42.506058,27.17768,52.554382,72.51928,51.79261,35.185596
1967-03-01,29.579548,16.541557,60.496426,16.186852,45.289658,45.002518,17.347248,35.45247,71.34706,44.146156,29.677515
1967-04-01,22.755672,35.11297,65.03835,24.341719,34.23127,41.33722,22.924583,36.195663,68.01958,51.904087,59.401905
1967-05-01,52.567894,16.544937,46.71693,47.529377,33.36477,17.81343,46.895973,76.55111,73.14255,75.17282,25.329828
1967-06-01,80.74678,40.73591,15.07037,75.97007,50.863617,15.952068,73.96682,49.453236,54.68431,60.10118,10.920307
1967-07-01,85.479576,64.28841,7.108059,87.84259,72.965195,55.74674,50.01401,71.450096,29.946077,68.999245,36.307144
1967-08-01,81.31093,61.53521,7.5826874,79.62523,73.75062,73.083435,42.68848,78.32802,30.425776,77.55611,31.751701
1967-09-01,80.7738,35.004868,28.875202,66.83047,54.33467,36.052094,23.226925,65.65149,43.6901,63.09085,9.368046
1967-10-01,62.18888,25.684534,61.82911,60.773434,22.39928,18.281307,33.564083,71.583534,73.52597,75.65928,35.21769
1967-11-01,14.901463,27.128696,62.62973,41.121017,20.95174,37.367886,32.141876,65.146454,62.359478,72.080124,47.618896
1967-12-01,37.682053,12.393181,57.479733,31.976349,29.991682,39.421806,23.556297,65.03498,71.30315,50.38054,33.8242
1968-01-01,14.46624,10.780304,56.1125,22.087599,20.764523,29.942347,22.567253,48.655315,77.017715,49.29593,34.220608
1968-02-01,13.01601,15.380482,67.73688,18.21978,21.078392,33.098732,33.689445,33.187256,73.890305,30.595835,30.290014
1968-03-01,10.912289,12.09211,51.58958,22.23568,29.509369,36.73477,34.214172,57.63838,73.69393,57.918446,26.700653
1968-04-01,39.18616,44.00524,65.121315,27.885303,50.16832,43.723564,23.864574,40.309647,66.55223,53.72871,45.978584
1968-05-01,41.78563,14.474289,55.34151,34.434685,29.985806,31.487543,32.97962,81.96878,76.45436,72.44973,52.00968
1968-06-01,86.895706,42.382786,28.640196,87.909744,70.48926,21.199112,33.800507,65.55912,57.569168,64.759155,12.938747
1968-07-01,83.663666,61.330753,4.855442,79.535095,74.57598,60.667606,36.50299,74.56633,31.743465,63.03047,11.887695
1968-08-01,80.394615,43.371067,8.232338,55.854965,66.53452,58.427074,17.748173,84.74048,23.690739,69.61687,19.528366
1968-09-01,69.133995,27.991535,23.471836,68.08294,56.60181,27.920713,22.163248,76.65878,44.54928,72.766815,6.5648155
1968-10-01,61.15531,18.779911,49.149456,40.963135,28.107426,11.371017,29.65906,55.088806,62.31904,68.18756,21.65945
