,vws600-250_cluster1,vws600-250_cluster2,vws600-250_cluster3,vws600-250_cluster4,vws600-250_cluster5,vws600-250_cluster6,vws600-250_cluster7,vws600-250_cluster8,vws600-250_cluster9,vws600-250_cluster10,vws600-250_cluster11
1965-01-01,15.46679973602295,37.663902282714844,22.214073181152344,17.446504592895508,11.71369743347168,5.175180435180664,3.960613250732422,18.323270797729492,26.012422561645508,23.052812576293945,24.417863845825195
1965-02-01,5.760242938995361,37.58574295043945,37.35890197753906,11.247583389282227,3.020159959793091,4.106718063354492,10.952662467956543,22.742311477661133,21.04528045654297,34.81471633911133,29.722822189331055
1965-03-01,10.0643310546875,31.050228118896484,26.823923110961914,17.065479278564453,5.739834308624268,7.326846599578857,3.1972250938415527,17.091630935668945,15.307439804077148,28.207714080810547,25.474132537841797
1965-04-01,5.1265082359313965,25.55777931213379,18.013782501220703,14.468717575073242,4.154533863067627,0.4486125707626343,4.302425384521484,9.70849323272705,16.233301162719727,14.695151329040527,25.97260284423828
1965-05-01,7.017096042633057,26.671974182128906,14.888291358947754,5.836399078369141,5.439063549041748,14.044078826904297,13.385700225830078,13.079516410827637,17.227088928222656,14.835103034973145,16.851991653442383
1965-06-01,18.64438247680664,13.285637855529785,14.53995418548584,7.5026655197143555,21.182207107543945,27.105560302734375,22.286880493164062,23.929553985595703,26.279191970825195,8.463540077209473,5.690866470336914
1965-07-01,24.98310661315918,3.6922574043273926,5.443265914916992,14.131543159484863,21.217771530151367,24.71673011779785,20.643712997436523,18.23045539855957,24.760225296020508,7.882939338684082,6.920267581939697
1965-08-01,15.290091514587402,5.041694641113281,8.748981475830078,12.06702995300293,18.527774810791016,13.662015914916992,19.728517532348633,15.485939025878906,23.049842834472656,8.103732109069824,4.601272106170654
1965-09-01,17.951566696166992,16.97684669494629,19.28603172302246,3.8692586421966553,16.87386131286621,20.998281478881836,13.120495796203613,17.190675735473633,27.364795684814453,6.034103870391846,10.698751449584961
1965-10-01,5.973583221435547,26.245145797729492,25.2773494720459,4.453778266906738,5.394711017608643,7.989044666290283,8.163087844848633,23.432125091552734,17.17142105102539,18.11639404296875,13.787925720214844
