,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8,msl_cluster9,msl_cluster10,msl_cluster11
1965-01-01,1445.4183959960938,6010.810762293198,6842.233072916667,9272.610196200285,2367.447254269622,8491.299438476562,3179.2673110961914,4434.518299932065,3386.060994466146,12752.951049804688,1691.3554890950522
1965-02-01,1443.0832781110491,5982.673196231617,6811.956787109375,9204.954390092329,2361.60406068314,8449.134318033855,3166.969108581543,4422.692340353261,3385.3452555338545,12674.198150634766,1685.747782389323
1965-03-01,1445.10249546596,6000.090834673712,6772.9736328125,9236.812522194603,2360.5264353197676,8468.331400553387,3161.8661880493164,4421.124798318614,3381.1669921875,12708.779907226562,1685.323486328125
1965-04-01,1442.7768816266741,5956.2280991498155,6715.724690755209,9198.870294744318,2354.9737974654795,8450.033569335938,3154.3556213378906,4398.234757133152,3371.820068359375,12686.003875732422,1680.3872680664062
1965-05-01,1441.660635811942,5954.051298253676,6717.21435546875,9213.103693181818,2346.365711300872,8436.148579915365,3137.4975204467773,4395.19971764606,3359.5151774088545,12689.31655883789,1674.9800618489585
1965-06-01,1444.085649762835,5933.865535960477,6683.463134765625,9191.635964133522,2336.116205259811,8406.459554036459,3121.710205078125,4377.917745838994,3346.4265950520835,12641.907501220703,1672.033894856771
1965-07-01,1443.681379045759,5915.681726792279,6674.254964192709,9175.799005681818,2330.098564680233,8415.340169270834,3122.431182861328,4363.474970278532,3334.588623046875,12613.81607055664,1673.4091186523438
1965-08-01,1443.261457170759,5936.255600873162,6687.6416015625,9192.60586825284,2337.5789198764537,8435.266621907553,3133.7963104248047,4381.884234884511,3340.2376302083335,12649.365234375,1676.7364501953125
1965-09-01,1444.4165910993304,5969.672348920037,6733.878580729167,9227.989612926136,2346.8179392260176,8456.351216634115,3143.44539642334,4402.497399371603,3355.47607421875,12688.408660888672,1678.578084309896
1965-10-01,1444.531729561942,5984.122242647059,6775.099283854167,9279.441694779829,2357.5446550236193,8517.671712239584,3157.7985763549805,4415.571129840353,3373.406982421875,12770.257568359375,1684.500935872396
1965-11-01,1444.9569266183037,5991.171803193934,6820.71533203125,9317.314009232954,2365.3933502906975,8558.416748046875,3172.602081298828,4430.173923658288,3388.6484781901045,12786.339569091797,1689.786376953125
1965-12-01,1444.0059988839287,5993.700812844669,6874.385579427084,9322.61962890625,2367.161382630814,8514.532979329428,3174.564552307129,4433.715554942255,3394.359537760417,12757.722473144531,1688.353474934896
1966-01-01,1446.241411481585,5995.332605698529,6843.90625,9305.282870205965,2370.3345010446947,8539.20389811198,3179.142951965332,4435.802691915761,3392.6340738932295,12771.479797363281,1691.457010904948
1966-02-01,1444.144505092076,5983.39879653033,6808.520914713542,9253.294233842329,2363.113900118096,8486.70145670573,3168.4389114379883,4420.348324983016,3386.505533854167,12701.106262207031,1686.8226114908855
1966-03-01,1443.193577357701,5975.178797104779,6743.626302083334,9194.29043856534,2358.3902048510176,8455.582682291668,3158.242988586426,4410.409943953804,3381.5130615234375,12671.158599853516,1681.7839558919272
1966-04-01,1442.1499197823662,5963.251091452205,6730.206298828125,9192.021040482954,2352.920887082122,8455.581156412762,3149.8382568359375,4402.580725628397,3367.7510579427085,12679.908752441406,1679.4491577148438
1966-05-01,1443.392769949777,5966.045424517462,6730.972900390625,9210.33047762784,2348.2071277707123,8433.77685546875,3137.2398376464844,4399.977443529212,3361.5378824869795,12681.08901977539,1675.0980631510417
1966-06-01,1442.7165876116073,5929.348934397977,6684.174397786459,9193.589643998579,2334.3643543332123,8429.610188802084,3124.4583129882812,4372.32666015625,3343.3359781901045,12653.652954101562,1674.4073486328125
1966-07-01,1440.9813581194198,5912.2705796185655,6674.502360026042,9164.18124112216,2328.6442246547967,8401.320902506512,3121.6527938842773,4362.94874108356,3330.532633463542,12580.209350585938,1672.2820027669272
1966-08-01,1442.05078125,5917.121797449448,6682.8173828125,9173.358709161932,2333.0438658248545,8417.546590169271,3128.835678100586,4369.862166694973,3334.9202473958335,12615.016174316406,1674.8126220703125
1966-09-01,1443.5516793387278,5961.252010569852,6742.506510416667,9240.330366654829,2345.8646552507266,8458.136494954428,3146.2066650390625,4397.165845788043,3354.19921875,12699.748229980469,1679.4083658854167
1966-10-01,1443.8367135184153,5999.213005514705,6790.049235026042,9289.948619495739,2357.144661836846,8510.396321614584,3160.8362197875977,4424.027152683424,3372.8696695963545,12767.453002929688,1685.2447509765625
1966-11-01,1443.2451956612724,6038.081629136029,6850.286458333334,9321.063787286932,2365.3501998546512,8491.866556803387,3168.343734741211,4452.643087635869,3388.3445231119795,12779.40673828125,1686.0450236002605
1966-12-01,1442.9739379882812,5995.000143612132,6842.674153645834,9269.976806640625,2364.8348076398984,8474.882507324219,3171.6150283813477,4430.13571034307,3389.4317626953125,12721.123504638672,1686.6743977864585
1967-01-01,1445.0562831333707,6003.581686580882,6909.53369140625,9312.31356534091,2371.4044615279795,8488.719177246094,3179.989433288574,4443.033234969429,3398.28857421875,12747.35107421875,1689.9655151367188
1967-02-01,1443.7126813616073,6006.791776769301,6829.166666666667,9249.123313210228,2362.5858750454217,8459.11814371745,3166.9702529907227,4426.471212635869,3385.877888997396,12690.7958984375,1686.4572143554688
1967-03-01,1442.762451171875,5971.641989315257,6763.557942708334,9221.485484730114,2354.7969374545787,8456.66249593099,3159.02042388916,4403.49704908288,3373.2981363932295,12682.550811767578,1684.557596842448
1967-04-01,1442.4598039899554,5958.7854721966905,6729.486490885417,9213.327303799715,2354.3834597565406,8459.500630696615,3152.0233154296875,4399.652630349864,3369.0157063802085,12685.575103759766,1680.8071899414062
1967-05-01,1440.955025809152,5957.245232077205,6707.777506510417,9194.891357421875,2346.037966706032,8430.767313639324,3135.7812881469727,4397.529137652853,3359.293619791667,12667.942810058594,1674.8137410481772
1967-06-01,1440.3189086914062,5936.103012982537,6686.208089192709,9189.188454367897,2333.1565679505816,8409.214274088543,3123.0878829956055,4376.567542034647,3344.801228841146,12620.111846923828,1671.8828328450522
1967-07-01,1440.55908203125,5916.729736328125,6667.2021484375,9169.257701526989,2325.788205168968,8405.945841471355,3120.282554626465,4358.148193359375,3328.3725992838545,12592.66357421875,1671.8484497070312
1967-08-01,1442.4165998186386,5921.282958984375,6686.246337890625,9172.81161221591,2329.525401980378,8412.443542480469,3125.780487060547,4366.042162024456,3335.702107747396,12605.09033203125,1672.7066040039062
1967-09-01,1443.3767700195312,5953.9026596966905,6725.414225260417,9216.835715553978,2341.9473337572676,8442.02372233073,3139.672088623047,4388.709557574728,3349.576619466146,12659.149169921875,1677.580769856771
1967-10-01,1444.736328125,5998.2263901654405,6790.150146484375,9277.92080965909,2358.824689998183,8491.300964355469,3161.643600463867,4425.98876953125,3376.0284423828125,12742.668151855469,1684.6859741210938
1967-11-01,1443.934064592634,5993.913717830882,6848.968912760417,9308.432839133522,2362.903825626817,8506.822204589844,3170.921516418457,4425.866964588994,3384.033610026042,12759.517669677734,1688.9231363932292
