,ssta30_cluster1,ssta30_cluster2,ssta30_cluster3,ssta30_cluster4,ssta30_cluster5,ssta30_cluster6,ssta30_cluster7,ssta30_cluster8,ssta30_cluster9,ssta30_cluster10,ssta30_cluster11
1965-01-01,-0.18838501,2.0863953,-0.79263306,2.3273926,-3.8113403,-13.4487915,2.320404,2.6641846,0.51416016,0.98965454,-2.3533936
1965-02-01,-0.14486694,2.2791138,-0.902771,2.1558533,-5.1808777,-15.856689,2.4507446,3.109375,1.3375549,1.1100464,-2.4405823
1965-03-01,0.23843384,2.8425293,-0.061431885,2.5675964,-4.567566,-14.820251,2.8115845,2.6359558,1.9873047,2.1414795,-1.3702087
1965-04-01,1.8957825,3.6246948,1.1872559,3.2799072,-3.7689514,-13.1519165,3.446045,2.4606018,2.9585571,3.3083496,-0.86499023
1965-05-01,3.4799805,3.287384,2.678131,3.9000854,-0.19488525,-7.3285522,3.3766785,2.5793457,3.0473633,3.7339478,2.3977356
1965-06-01,1.6312866,2.410675,3.0902405,3.608673,3.5218506,-1.8659363,3.2758484,2.4465942,1.4466553,3.4884338,4.432953
1965-07-01,-0.031829834,2.6685486,2.568756,2.7718506,6.0724792,1.450592,3.3062134,2.631134,0.4701233,3.3695984,5.267151
1965-08-01,-0.967865,2.7673645,1.4790344,2.38266,7.8852234,1.0614014,3.298767,2.9888916,0.86779785,2.88562,3.524292
1965-09-01,-0.07598877,2.6203918,1.7327576,2.696228,7.487274,-0.40881348,3.7854614,2.9437256,1.3919678,3.3244324,4.0030212
1965-10-01,2.403656,2.85672,2.855713,3.7593384,5.9672546,-2.9172668,3.4898987,2.559845,2.2874146,3.4320068,3.1880188
1965-11-01,2.1531677,3.1081848,2.413147,3.5343018,2.8113098,-7.318634,3.442505,2.7823792,3.3112793,2.7868652,1.4571228
1965-12-01,0.6188965,2.6411743,0.37838745,2.7230225,-0.8390808,-10.813812,2.8961487,2.7369995,1.9007263,1.4905701,-0.13604736
1966-01-01,-0.19876099,2.4916382,-0.78826904,2.4371948,-3.1302185,-12.617493,2.8365784,2.8501892,1.305542,1.4664307,-1.1175842
1966-02-01,-0.027191162,2.4206543,-0.9338989,2.5310974,-3.783142,-14.560394,3.0273132,3.2860413,1.7918091,0.9960327,-1.9041443
1966-03-01,0.39169312,2.9167175,-0.48272705,2.602539,-3.190277,-12.799103,3.3786316,3.4794922,2.6065674,2.2273254,-1.4494629
1966-04-01,2.0777283,3.9925232,1.302124,3.199768,-2.4135132,-11.633514,3.6506042,3.2466736,3.848297,3.1226196,-0.221344
1966-05-01,3.1825256,3.4891357,2.4815674,3.6787415,0.8612671,-6.055603,3.5809326,3.2022095,3.2470703,3.802826,2.672699
1966-06-01,1.7753601,2.7627563,2.9306946,3.5317993,3.7920227,-1.2383118,3.4763184,3.3310852,2.1717224,3.6084595,5.049713
1966-07-01,-0.016662598,2.7110596,2.7373047,2.703003,5.802887,2.186615,3.8104248,3.654602,1.1180115,2.724701,5.4942627
1966-08-01,-0.6871033,2.6205444,1.6548157,2.6049194,8.201569,2.9281616,3.8197632,3.2156067,0.6205139,3.1596375,4.7224426
1966-09-01,0.6153259,2.787323,2.6683044,2.97995,7.85495,1.105011,3.7247925,2.9007874,1.1105347,3.6340332,3.9426575
1966-10-01,1.7155762,2.6490173,3.2450867,3.455902,5.5144043,-2.0595703,3.6021423,2.7468567,2.0171509,3.4110107,3.571869
1966-11-01,1.5157166,2.831421,1.4698181,2.8294067,2.8137512,-4.459656,2.9670715,2.7628174,2.6801147,2.8223267,1.3235779
1966-12-01,-0.21426392,2.4801636,-0.15274048,2.3424988,-0.5531616,-8.699493,3.1266785,2.096405,1.666748,1.7948303,-1.1759644
1967-01-01,-0.4850769,2.587494,-1.3394775,1.9444275,-3.1489563,-12.220398,2.2980042,3.318695,0.34881592,1.2593079,-2.2680054
1967-02-01,-0.38638306,2.292511,-1.2623291,2.2679749,-4.450592,-15.087616,2.3040466,3.0923462,0.6488037,0.92626953,-2.8674927
1967-03-01,1.0591736,2.3487854,0.53079224,2.745453,-4.769928,-14.747864,2.9728394,3.1596375,2.1144104,1.581543,-1.8716431
1967-04-01,2.1956787,3.6019897,1.3873291,3.544403,-3.9574585,-12.186005,3.8824463,3.2844543,3.8423767,3.2609253,-0.26889038
1967-05-01,3.595581,3.780365,3.0837402,3.992218,-0.6904907,-6.630768,3.5019226,3.588562,4.476532,3.7663574,2.609436
1967-06-01,2.6670227,3.0751953,3.742279,3.50589,2.553833,-0.94644165,3.296051,3.5890503,2.2598572,3.7032166,4.812561
