,abs_vo600_cluster1,abs_vo600_cluster2,abs_vo600_cluster3,abs_vo600_cluster4,abs_vo600_cluster5
1965-01-01,-9.43837483436968e-05,-1.2304482366332081e-05,-0.00011223719671501646,-3.87519289977644e-05,-7.92030926891324e-05
1965-02-01,-9.11097898836442e-05,-1.0606100286914e-05,-0.00011446204942850663,-4.1216534518332604e-05,-7.741256347363895e-05
1965-03-01,-9.298703144136951e-05,-8.348790636603098e-06,-0.00011146775900020398,-4.1503270334669125e-05,-8.596154004454805e-05
1965-04-01,-9.770123430413845e-05,-1.5220202342902667e-05,-0.00011893633719799774,-3.4229060212039856e-05,-7.660898059590632e-05
1965-05-01,-9.33633999783452e-05,-2.0287734514568e-05,-0.00012588407636420537,-3.2807231898893296e-05,-8.222313125669543e-05
1965-06-01,-0.00010439842874887768,-1.8779350341446843e-05,-0.0001257680040518088,-2.9849022049174208e-05,-8.63691522495057e-05
1965-07-01,-9.878254106114183e-05,-2.080650531866013e-05,-0.00011743574889676114,-3.3113316295000946e-05,-8.062104934340932e-05
1965-08-01,-9.630934884704704e-05,-1.6895538124117593e-05,-0.00011773281065481051,-2.8639415124595446e-05,-8.898832286513037e-05
1965-09-01,-9.72056997145975e-05,-1.8504372434335892e-05,-0.00012086274052437928,-3.069114054228863e-05,-7.929982872218148e-05
1965-10-01,-9.438853267841577e-05,-1.612138760265225e-05,-0.00012322204773746698,-3.2153817259092854e-05,-7.907688280897868e-05
1965-11-01,-9.644014334554028e-05,-1.6559294024887095e-05,-0.00011906830228066871,-3.0754180616669554e-05,-7.808571703767835e-05
1965-12-01,-9.270923119205848e-05,-1.6059690111092095e-05,-0.0001173379080553007,-3.424340394235383e-05,-8.467128888393442e-05
1966-01-01,-8.851316549795137e-05,-1.2728878218126738e-05,-0.0001141332437068091,-4.032975300100788e-05,-7.931911622862627e-05
1966-02-01,-9.141706823029644e-05,-1.066926378356925e-05,-0.00011568354238988833,-3.975278848810445e-05,-7.966361727473987e-05
1966-03-01,-9.116067971092844e-05,-1.5325275493083268e-05,-0.00011446641500307514,-3.9280867984658374e-05,-7.802458655618482e-05
1966-04-01,-9.770612856339691e-05,-1.651685224146604e-05,-0.0001185949388725151,-3.361090873213313e-05,-7.586156562344832e-05
1966-05-01,-9.841157714735797e-05,-1.8675493862474468e-05,-0.00012135052072283414,-2.928818871281944e-05,-9.1756202860608e-05
1966-06-01,-9.918031609355869e-05,-1.5606294567760415e-05,-0.00012557548741045008,-2.9117530706403187e-05,-8.729566771708206e-05
1966-07-01,-9.392523738595812e-05,-2.0312386084242462e-05,-0.00012008905676858767,-3.072884829776803e-05,-8.66421374729158e-05
1966-08-01,-9.685008336032789e-05,-1.6882965780951054e-05,-0.00011737617959235131,-3.232203066992342e-05,-9.345883291123164e-05
1966-09-01,-9.682146110404418e-05,-1.8220143260805344e-05,-0.00013043454860702956,-2.7199416894753696e-05,-8.470396539614274e-05
1966-10-01,-9.752987503332067e-05,-1.7708900656998594e-05,-0.00012828190977286016,-2.9773519268781593e-05,-8.24741922163715e-05
1966-11-01,-9.300723661862904e-05,-1.8031729354106574e-05,-0.00012669311087977673,-3.2854187060039856e-05,-8.345413311289098e-05
1966-12-01,-9.494202890728179e-05,-1.793077046841063e-05,-0.00012054363781187152,-3.444709290374835e-05,-7.954795442374312e-05
1967-01-01,-8.540226962323562e-05,-1.3217675776111548e-05,-0.00011620023932274698,-4.156823243947183e-05,-7.801777700611e-05
