,mgu250_cluster1,mgu250_cluster2,mgu250_cluster3,mgu250_cluster4,mgu250_cluster5
1965-01-01,-0.36335984,-0.8075386,-1.4935226,-1.6209428,-1.8298342
1965-02-01,-0.43016586,-0.66968995,-1.9077202,-1.2816985,-0.3539093
1965-03-01,-0.6713196,-0.18770905,-1.0134968,-0.5087036,-1.4065119
1965-04-01,-1.5704314,-0.27993354,0.34902078,-1.4795097,0.7195503
1965-05-01,-1.596502,-0.53835905,1.4182434,-2.4001298,0.13556747
1965-06-01,-1.9937532,-0.49762383,2.8795037,-3.4950974,3.2057128
1965-07-01,-1.7496669,-0.4122421,2.9687953,-3.88355,0.94766843
1965-08-01,-1.1744831,-0.14110717,1.8027859,-3.883876,-1.4081414
1965-09-01,-1.7871433,-0.3636856,1.3599106,-3.5482163,-0.4340763
1965-10-01,-0.96428835,-0.19292259,-0.3161068,-3.0988235,-1.1516712
1965-11-01,-0.41582718,-0.037150957,1.0037205,-2.6086953,-1.5994349
1965-12-01,-0.15903091,-0.67620736,-0.0335659,-2.6579032,-3.0646057
1966-01-01,-0.26061478,-0.30262834,-0.72144926,-0.74015844,-2.7669785
1966-02-01,-0.29179612,-0.5159775,0.6571161,-1.8380878,-2.2848086
1966-03-01,-0.69256514,-0.5126953,0.19825058,-1.2771428,-1.4776913
1966-04-01,-1.7530762,-0.15722199,-0.118162535,-2.7190566,-1.0414737
1966-05-01,-2.4548316,-0.50055087,1.6595303,-3.7037463,-0.49365768
1966-06-01,-1.7740829,-0.30853575,2.198813,-4.266333,0.38993722
1966-07-01,-1.6893994,-0.4362175,1.2311904,-3.5983844,-0.09223251
1966-08-01,-2.6356862,-0.8126976,1.0838158,-3.2704835,0.12636872
1966-09-01,-2.1249604,-0.31608504,3.0279205,-3.8025436,0.2560196
1966-10-01,-1.9736465,0.017724609,0.8294369,-3.4762828,0.11356735
1966-11-01,-2.011065,-0.4690407,-0.34989244,-3.0410504,-0.8425659
1966-12-01,-1.0969445,-0.17822877,0.9525234,-3.0751863,-1.2554795
1967-01-01,-0.51365393,-0.6514557,-2.165314,-1.1386592,-1.9651425
1967-02-01,-1.1660893,-0.02220459,-0.37030086,-1.20756,-2.9264884
1967-03-01,-0.3529938,0.20408973,0.4672846,-1.3789955,-0.94991684
1967-04-01,-1.3381779,-0.50059205,1.6114953,-2.7001934,-1.0818405
1967-05-01,-2.126782,-0.24654083,2.0320835,-3.5785966,-0.3428711
1967-06-01,-2.1757636,-0.5116951,0.923793,-3.5162265,-0.35201493
1967-07-01,-2.244337,-0.5610031,1.4335289,-3.4678981,0.5466347
1967-08-01,-1.702274,-0.24490814,1.9690613,-3.6827645,-0.5391239
1967-09-01,-2.1404965,-0.5410835,-0.5381443,-2.3840985,-0.9871429
1967-10-01,-1.1729466,-0.11037178,0.4258133,-3.1570282,-0.48524475
1967-11-01,-1.3179318,-0.29650193,-1.1102498,-2.1192713,-1.3084625
1967-12-01,-0.44899827,-0.2697254,-1.1252708,-2.223112,-1.363322
1968-01-01,-0.28153077,-0.9762405,-1.5972859,-1.3813969,-2.5644097
1968-02-01,-0.93320847,-0.13748321,-0.055430602,-1.0447998,-2.072825
1968-03-01,0.24870987,-0.101380154,-0.29210645,-2.8244243,-1.2118225
1968-04-01,-0.5090893,-0.4886673,-0.21953507,-1.6519874,-0.47480926
1968-05-01,-1.4412041,-0.25199205,2.287255,-3.7740433,0.17650414
1968-06-01,-1.228233,-0.28116608,2.7372665,-4.1296034,2.1322675
1968-07-01,-1.2384434,-0.48064423,1.5236213,-3.304704,0.14003602
1968-08-01,-1.9801967,-0.5207588,3.3601348,-3.9093387,0.33623236
1968-09-01,-2.1541476,-0.53972167,1.7843654,-3.922467,-0.3045059
1968-10-01,-1.5921799,0.17686844,0.692157,-3.1923835,-0.6998154
1968-11-01,-1.1866592,0.21588822,0.10320358,-2.7223144,0.48793793
1968-12-01,-1.0178143,-0.46751633,-0.5626968,-2.3933759,-2.1191392
1969-01-01,-0.06468658,-0.08425903,-1.9631649,-2.00065,-3.103313
1969-02-01,-0.84955484,-0.7895123,-1.2041718,-1.8062576,-1.9323139
1969-03-01,-0.8435837,-0.16851807,-0.4285919,-1.9784243,-0.447501
1969-04-01,-1.4002228,-0.1635418,0.6190041,-2.2083116,-0.96532786
1969-05-01,-1.2960603,-0.29457435,3.105304,-3.6523223,0.21296921
