,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5
1972-04-01,26.92685,15.371124,23.30658,20.089905,29.19992
1972-05-01,26.349152,14.257294,22.60498,18.723114,28.862762
1972-06-01,25.71402,13.27356,21.405548,16.8508,28.196594
1972-07-01,24.06363,12.8125305,20.635101,15.8263855,27.220001
1972-08-01,23.571991,12.923462,20.016266,15.750824,27.006714
1972-09-01,23.93927,12.871826,19.791504,15.701569,27.794373
1972-10-01,24.446228,12.384033,20.832153,16.008118,28.033508
1972-11-01,25.285522,12.693909,22.298431,16.311798,28.682953
1972-12-01,26.29892,13.624084,23.641327,18.28122,29.258759
1973-01-01,27.507751,15.347687,24.436432,19.870941,29.1922
1973-02-01,27.67569,16.679718,24.720886,20.904419,28.783447
1973-03-01,27.536377,15.958374,24.432526,21.216064,28.93103
1973-04-01,26.928131,14.938965,23.310211,19.203949,29.536835
1973-05-01,26.14563,14.503052,22.715088,18.183563,28.44461
1973-06-01,25.336884,13.876343,21.323334,16.894745,27.08783
1973-07-01,23.856812,13.527313,20.183563,16.329224,26.647552
1973-08-01,23.322845,12.7778015,19.584534,15.743805,26.575714
1973-09-01,23.407776,12.419556,20.09616,15.44574,26.932983
1973-10-01,23.658264,13.078308,19.92871,16.40738,27.414062
1973-11-01,24.674286,13.57489,20.310242,17.301544,27.856293
1973-12-01,25.405823,14.710815,21.524323,18.35785,28.143158
1974-01-01,25.789948,16.21341,22.643127,20.42041,27.8609
1974-02-01,26.41745,17.486511,23.252533,21.955414,28.096832
1974-03-01,26.659729,17.130676,22.846252,21.23294,28.70279
1974-04-01,26.297546,16.061676,22.577057,20.245178,28.836914
1974-05-01,25.775757,14.929993,22.384674,19.021515,28.150665
1974-06-01,25.085114,13.833099,21.396423,17.321075,27.589752
1974-07-01,23.799255,13.241821,20.915771,16.537933,27.205505
1974-08-01,22.729279,12.941284,20.206024,16.225647,26.402283
1974-09-01,22.905487,13.055817,19.538391,16.264801,26.611298
1974-10-01,23.312714,12.986298,19.980377,16.417023,26.560883
1974-11-01,24.148743,13.14978,20.967163,17.2883,27.23291
1974-12-01,25.341583,14.093506,22.531036,18.62259,28.289703
1975-01-01,27.084656,15.568115,23.687256,20.511444,27.996002
1975-02-01,27.544342,16.429962,24.402954,20.56897,28.124237
1975-03-01,27.252045,16.045715,24.311493,20.039978,28.332153
1975-04-01,26.795654,15.066467,23.162994,18.994263,28.904053
1975-05-01,26.187927,14.128235,22.842377,18.076782,28.150635
1975-06-01,25.413788,13.562012,21.915466,17.26538,27.089386
1975-07-01,24.406708,12.9887085,20.858917,15.916504,26.963501
1975-08-01,23.87915,12.916107,19.934845,15.438446,26.56369
1975-09-01,23.61795,13.083466,19.434143,15.473328,26.790466
1975-10-01,23.805115,13.026886,19.962189,15.7222595,26.595276
1975-11-01,24.34259,13.415863,21.640625,17.36911,27.01535
1975-12-01,25.707031,14.486542,22.917358,19.094696,27.998352
1976-01-01,26.174103,15.941589,23.309906,19.621277,27.684784
1976-02-01,27.096008,16.329437,24.208466,20.87735,28.132294
1976-03-01,27.083588,16.588501,24.589355,21.485992,28.125336
1976-04-01,26.89264,15.531342,23.980225,20.567047,29.042786
1976-05-01,26.07019,14.724304,22.960846,18.670502,28.48584
1976-06-01,25.426239,13.180328,22.534698,16.867462,27.357574
1976-07-01,24.17862,12.286743,21.737091,15.880402,27.024902
1976-08-01,23.412354,12.564697,20.812683,15.635773,26.919006
1976-09-01,23.4581,12.843658,20.24234,15.183746,26.975677
1976-10-01,23.87082,13.397614,20.975311,16.04599,27.698212
1976-11-01,25.281036,13.743195,21.75299,16.746124,28.34961
1976-12-01,26.401855,13.920715,23.103058,17.84906,28.43811
1977-01-01,27.587585,15.130371,24.534943,19.516174,28.270233
1977-02-01,27.751068,15.025757,24.862396,19.98764,28.795197
1977-03-01,27.44162,16.080627,24.135986,20.476135,28.90857
1977-04-01,26.635406,15.995453,23.599792,20.421143,29.511902
1977-05-01,26.107483,15.286072,22.644684,19.051025,28.767975
1977-06-01,25.167969,14.681763,21.743103,17.29602,27.61142
1977-07-01,24.200195,13.971405,20.754913,16.596375,26.931702
1977-08-01,24.237183,13.656128,20.40509,15.50647,27.032928
1977-09-01,23.574982,14.105225,19.837769,16.218323,27.271332
1977-10-01,24.394836,14.040009,20.663452,15.71814,27.916992
1977-11-01,25.32901,14.132446,22.036987,17.631256,28.47992
1977-12-01,26.448578,15.231079,23.175049,19.671387,29.149902
1978-01-01,27.414337,16.066345,24.51596,20.600708,28.679626
1978-02-01,28.05423,17.352905,24.880371,20.961273,28.644836
1978-03-01,28.333588,16.834808,24.691895,20.839478,29.1987
1978-04-01,27.148987,16.12918,24.713135,20.25998,29.058044
1978-05-01,26.139862,15.362671,22.983398,18.550049,28.003967
1978-06-01,24.885193,14.49176,21.104797,17.127197,27.157715
1978-07-01,24.025421,14.40332,20.845764,16.666138,26.51007
1978-08-01,23.495209,13.93161,20.169617,16.757477,26.61496
1978-09-01,23.487976,13.717499,19.839508,16.068298,27.00885
1978-10-01,23.69629,13.120148,19.922638,15.969696,27.155273
1978-11-01,24.58554,13.875549,21.469208,17.294434,27.52597
1978-12-01,25.738708,14.909821,23.186401,18.435028,28.268341
1979-01-01,26.99472,16.794647,24.03067,19.668762,28.407135
1979-02-01,27.248596,17.179535,24.225067,20.558441,28.450653
1979-03-01,27.596252,17.087646,24.254547,20.643066,28.925476
1979-04-01,26.361786,16.090607,23.360992,20.466583,28.83554
1979-05-01,25.71579,14.844086,22.338806,18.74231,28.614563
1979-06-01,24.950836,13.907959,21.087921,17.29364,27.429413
1979-07-01,23.7164,12.971344,20.140198,15.709595,26.75055
1979-08-01,23.328583,12.88916,19.850067,15.773895,26.783905
1979-09-01,23.35083,13.8107605,19.554138,16.057251,27.249542
1979-10-01,24.323212,13.782227,20.874664,16.12204,27.36029
1979-11-01,25.610382,14.5868225,21.759064,17.267517,28.286255
1979-12-01,26.881104,14.977997,23.41272,18.516022,28.66629
1980-01-01,27.874268,16.453278,24.289307,20.001617,28.198425
1980-02-01,27.955933,17.517303,24.124023,20.221344,28.679443
1980-03-01,27.63971,16.918976,24.222504,20.362396,28.727448
1980-04-01,26.870636,16.236023,23.377747,20.220367,29.283722
1980-05-01,26.061493,15.200226,22.565643,18.643646,28.715088
1980-06-01,24.663452,14.257965,21.215088,16.453278,28.039062
1980-07-01,23.787994,13.580475,20.190674,16.555725,27.213104
1980-08-01,23.634583,13.11676,19.487915,15.720367,27.318024
1980-09-01,23.390106,13.141998,19.575043,15.460541,27.40512
1980-10-01,23.890442,13.8932495,20.197113,15.997498,27.22647
1980-11-01,24.836182,14.344086,21.197754,17.719208,28.15982
1980-12-01,25.958557,15.228943,22.19101,19.651245,28.849213
1981-01-01,26.995514,16.410248,22.753296,20.696533,28.698547
1981-02-01,27.311798,16.908539,23.194702,21.256348,28.380188
1981-03-01,27.59018,16.60608,23.57663,20.881073,29.087128
1981-04-01,26.562836,16.093933,23.579681,20.602203,29.254242
1981-05-01,26.238312,15.33316,22.829163,18.508514,28.10437
1981-06-01,25.279663,15.210114,21.516785,17.569336,27.433807
1981-07-01,24.269226,14.24173,20.599121,16.210815,27.066254
1981-08-01,23.983673,13.909515,19.492828,15.840179,27.065735
1981-09-01,23.786285,13.69165,20.186432,15.409546,27.01651
1981-10-01,23.955475,13.674713,20.737549,15.041962,27.622467
1981-11-01,25.106384,13.696259,21.132812,16.03241,28.26175
1981-12-01,26.223969,14.561615,21.90741,17.348907,28.535522
1982-01-01,27.027588,16.534668,22.615509,20.040497,27.778595
1982-02-01,27.711517,17.586609,22.65207,21.19809,28.263275
1982-03-01,27.678467,18.17392,22.585968,21.34378,28.692352
1982-04-01,27.517761,17.120483,22.201447,20.218231,29.485962
1982-05-01,26.626526,16.137146,21.976135,18.730682,28.790497
1982-06-01,25.318237,15.225372,20.646332,17.82193,27.38858
1982-07-01,24.369934,14.691162,19.9003,17.41388,27.131714
1982-08-01,23.785126,13.895569,19.626923,16.802551,27.118195
1982-09-01,23.770111,13.52005,19.5318,16.592255,27.26239
1982-10-01,24.720398,13.554596,19.880768,16.257812,28.106567
1982-11-01,26.076782,13.67926,21.122467,16.556213,28.84909
1982-12-01,26.735687,15.155792,22.719177,18.75122,29.00528
1983-01-01,27.666473,15.849426,24.073761,20.471405,28.853943
1983-02-01,27.7229,17.828339,24.137909,21.315918,28.53946
1983-03-01,28.000732,17.593445,24.557526,21.811249,29.099426
1983-04-01,27.630798,16.527557,24.26764,20.421234,29.569672
1983-05-01,26.014587,15.156342,22.638397,18.80069,29.0401
1983-06-01,25.219238,14.245758,21.700806,17.483978,28.137207
1983-07-01,23.76413,13.740753,20.346008,16.984772,27.641876
1983-08-01,23.283264,13.425812,19.681854,16.055847,27.113281
1983-09-01,23.070068,13.1562195,20.071075,15.757782,27.875793
1983-10-01,23.687439,12.834015,20.293915,16.318237,28.135773
1983-11-01,24.156708,13.809723,20.645996,16.60376,28.203308
1983-12-01,25.257355,15.310211,22.37265,18.47705,28.467133
1984-01-01,26.941376,15.869904,23.841522,19.725555,27.774353
1984-02-01,27.713959,16.595001,25.082336,20.700592,27.714966
1984-03-01,27.450165,17.185486,24.348328,19.916107,28.787994
1984-04-01,27.073029,16.356934,24.227081,19.453827,29.403717
1984-05-01,26.18161,14.916138,22.509125,19.085083,27.585297
1984-06-01,24.818054,14.25589,21.910248,17.852661,27.12796
1984-07-01,23.387146,13.705505,21.226227,17.180023,26.28952
1984-08-01,23.354492,13.520416,20.161102,16.316345,26.811188
1984-09-01,23.657898,13.103668,19.833923,15.694214,26.920074
1984-10-01,23.551483,12.802734,20.118042,15.720428,27.330872
1984-11-01,24.408722,13.247681,21.500427,16.80783,27.828308
1984-12-01,25.54364,15.343292,22.992676,19.555267,28.519257
1985-01-01,26.732239,15.025055,24.142242,19.883392,27.97052
1985-02-01,26.837616,15.91394,24.732147,20.644196,27.484985
1985-03-01,27.012573,16.571411,25.303375,20.752106,28.455048
1985-04-01,26.917267,16.387878,24.255188,20.3891,28.711182
1985-05-01,26.289581,15.03363,23.285645,19.123596,28.016418
1985-06-01,25.971436,14.38678,22.096771,17.961945,26.68637
1985-07-01,24.636353,13.518066,21.409576,16.821472,26.635956
1985-08-01,23.397064,13.619385,20.770752,16.60971,26.11966
1985-09-01,22.926147,13.17572,20.18692,16.058655,26.70047
1985-10-01,23.099579,12.703278,20.413788,16.937439,26.847717
1985-11-01,23.755035,12.869171,21.001678,17.760773,27.425507
1985-12-01,25.555481,13.825592,22.164825,18.749481,28.046661
1986-01-01,26.444489,15.245117,23.125977,20.131104,28.010895
1986-02-01,27.305328,16.409698,23.610168,20.93634,28.209717
1986-03-01,27.483704,16.812561,23.570282,21.684937,29.187561
1986-04-01,26.792297,16.517761,23.026825,20.6604,29.048004
1986-05-01,26.457611,15.333252,22.090424,19.655823,28.525543
1986-06-01,25.530151,14.596191,21.357056,17.740051,27.698792
1986-07-01,24.69815,13.736938,20.71759,16.240784,26.983765
1986-08-01,23.935913,13.434753,20.209259,15.966949,26.376312
1986-09-01,23.87088,13.112152,20.550262,16.18988,26.4917
1986-10-01,23.78012,12.700867,20.419617,16.554474,27.451172
1986-11-01,24.78891,13.236481,21.352325,16.91278,27.911224
1986-12-01,25.60672,14.772461,22.298157,19.085083,28.856537
1987-01-01,26.858002,16.550293,24.047577,20.275146,28.53952
1987-02-01,27.797516,17.027222,24.493805,21.469513,28.759552
1987-03-01,28.213043,17.09732,24.649384,21.275055,29.15155
1987-04-01,27.289368,16.24942,23.995392,20.18509,29.598785
1987-05-01,26.018768,15.68396,22.767242,19.000427,29.01236
1987-06-01,25.217896,15.041229,21.932617,17.139801,27.902435
1987-07-01,24.145844,14.238831,20.99054,16.513977,27.302155
1987-08-01,23.437103,14.018799,20.21936,16.399841,27.19983
1987-09-01,23.664307,13.852478,20.160522,16.064667,27.576447
1987-10-01,23.847504,13.596619,20.177399,16.235077,27.814392
1987-11-01,24.603851,14.242432,21.164032,17.804016,28.407501
1987-12-01,25.641113,15.016144,22.731934,18.97998,28.817902
1988-01-01,27.114685,16.615692,23.669312,20.40857,28.584198
1988-02-01,28.459747,16.737091,24.904114,20.470276,28.789581
1988-03-01,28.46582,16.318237,25.591553,19.862244,29.311615
1988-04-01,27.685303,15.387451,24.51712,19.414581,29.832642
1988-05-01,26.26181,14.830017,22.906982,18.394257,28.492126
1988-06-01,24.748291,13.8506775,21.700531,17.331451,27.018585
1988-07-01,23.664764,13.168793,21.053528,16.802856,26.881989
1988-08-01,23.759369,13.247711,20.833496,16.64502,27.391907
1988-09-01,24.639526,12.812164,21.104126,15.546295,27.345367
1988-10-01,24.705292,12.773712,20.720184,15.998535,27.577545
1988-11-01,24.658264,13.300812,20.875977,16.807892,27.842102
1988-12-01,25.989655,15.36673,22.06018,18.066986,28.660065
1989-01-01,26.627869,15.921997,23.378754,19.353455,27.741058
1989-02-01,26.975098,15.955536,24.005127,19.67929,28.214264
1989-03-01,27.34372,16.16806,24.336792,20.507507,28.813385
1989-04-01,26.960022,15.5095825,22.987274,19.47165,29.007935
1989-05-01,25.673706,14.682343,22.016083,18.772308,28.809998
1989-06-01,24.348969,14.113342,20.878082,17.554077,26.644897
1989-07-01,23.596619,13.576447,20.207947,17.041016,26.202332
1989-08-01,23.482819,13.99469,19.90448,16.538635,26.151764
1989-09-01,23.344238,13.360535,19.903503,16.41269,26.81073
1989-10-01,23.95163,13.16745,20.113586,16.524048,27.376312
1989-11-01,24.559052,13.74472,21.46701,16.85962,28.371338
1989-12-01,26.209625,14.803436,22.652191,18.321014,28.686462
1990-01-01,26.959167,16.195648,22.767761,20.57837,28.539093
1990-02-01,27.709198,16.87616,23.217987,20.444763,29.1969
1990-03-01,27.445862,16.381073,23.193817,20.173065,28.77182
1990-04-01,26.974945,15.63205,22.645966,19.71939,28.745697
1990-05-01,26.611542,15.362793,22.549316,18.407745,28.309784
1990-06-01,24.501526,14.300659,21.336792,17.185333,27.37091
1990-07-01,24.232788,13.820374,20.448212,16.651276,27.218048
1990-08-01,23.66867,13.550629,19.376678,16.313995,26.556305
1990-09-01,23.580414,13.282379,19.362396,16.464905,26.610535
1990-10-01,24.061676,13.475189,20.16861,16.62909,27.35315
1990-11-01,24.746613,13.722229,21.576416,17.588196,27.932068
1990-12-01,26.05185,14.20697,23.339783,18.751923,28.391632
1991-01-01,26.86383,16.274658,23.871643,21.142975,28.25531
1991-02-01,27.421844,17.10669,23.980774,21.650482,28.369202
1991-03-01,27.285553,16.799347,23.69104,21.971191,29.184082
1991-04-01,26.639862,15.672791,24.065582,20.76889,30.094757
1991-05-01,26.305786,15.001343,23.060577,19.89682,29.518616
1991-06-01,24.94339,13.979187,21.650482,18.118866,28.51361
1991-07-01,23.935486,13.626068,21.076263,17.116241,27.817383
1991-08-01,23.32315,13.137604,20.610199,16.359497,27.377045
1991-09-01,23.356995,12.943176,20.45105,16.50769,27.200745
1991-10-01,23.8378,12.80307,20.74411,16.466705,27.585297
1991-11-01,25.460907,13.533142,21.148712,17.29303,28.566498
1991-12-01,26.273407,14.41806,23.026276,18.112183,28.548859
1992-01-01,27.312836,15.501221,23.738586,19.506073,28.098999
1992-02-01,27.817566,17.334106,24.178894,21.701294,28.333923
1992-03-01,27.38501,15.917297,24.065552,21.170898,28.385742
1992-04-01,27.407776,15.393188,23.917328,19.826721,29.218384
1992-05-01,25.818512,15.150513,22.553802,18.973724,28.987335
1992-06-01,24.782928,14.42395,21.302643,17.708038,27.90622
1992-07-01,23.954132,13.240601,20.617249,16.83133,26.780518
1992-08-01,23.44748,12.859894,19.840302,16.157562,26.287415
1992-09-01,23.115204,13.330231,19.676575,16.034027,26.560608
1992-10-01,23.646088,13.139862,19.933777,16.629333,27.233887
1992-11-01,24.312592,13.738556,21.014923,17.464905,27.710022
1992-12-01,25.380646,14.852631,21.97931,19.581146,28.540741
1993-01-01,25.948364,15.414398,23.551758,20.835907,27.970642
1993-02-01,27.08014,16.116272,23.964111,19.96585,28.60672
1993-03-01,27.672363,16.022705,23.825684,20.057983,29.084381
1993-04-01,27.187378,15.503601,23.350464,20.44403,29.449951
1993-05-01,26.001007,14.833893,22.512604,19.321014,28.132965
1993-06-01,24.800018,14.459564,21.650848,17.619446,27.59143
1993-07-01,24.014801,13.623657,20.558075,16.901978,27.160583
1993-08-01,23.594177,13.133301,19.605652,16.459412,26.736511
1993-09-01,23.253479,13.154755,19.37561,15.97345,26.957794
1993-10-01,23.702362,13.005127,19.740204,16.06363,27.620209
1993-11-01,24.527557,13.543213,21.289185,16.464783,28.30893
1993-12-01,25.725616,14.997162,22.240631,18.443665,28.680817
1994-01-01,26.572357,16.756866,22.898407,20.09195,28.071472
1994-02-01,27.587952,17.02951,23.648712,20.60736,28.107758
1994-03-01,27.50409,16.265991,23.779633,19.748688,28.795258
1994-04-01,26.621399,15.596619,23.28238,19.74527,28.900696
1994-05-01,26.127106,14.670288,22.967072,18.441315,28.897766
1994-06-01,25.096802,13.744446,21.74405,17.163391,27.90915
1994-07-01,23.757568,13.566437,20.578918,16.803436,27.227509
1994-08-01,23.148987,13.343323,19.808014,16.363098,26.578735
1994-09-01,23.15097,12.805359,19.84137,15.732941,27.362854
1994-10-01,24.115051,12.401764,20.441101,16.188995,27.983185
1994-11-01,24.722626,12.906372,21.54007,16.7294,28.327423
1994-12-01,26.168762,14.047516,23.132324,18.774292,28.62854
1995-01-01,27.351837,15.20459,24.778809,19.986816,28.462524
1995-02-01,27.951141,15.946503,24.905304,20.53238,28.445435
1995-03-01,27.8266,15.736969,24.481354,20.625671,29.283112
1995-04-01,27.095428,15.137665,23.592896,19.582886,29.207886
1995-05-01,26.509796,14.608215,22.508575,18.316376,28.924591
1995-06-01,25.03717,13.8819275,21.162445,17.479706,28.181702
1995-07-01,23.906952,13.41156,20.489899,16.637146,27.493011
1995-08-01,23.56015,13.500458,19.912567,16.508698,27.098358
1995-09-01,23.626099,13.33194,19.637573,16.262512,27.1716
1995-10-01,23.84198,13.669434,20.08255,16.80127,27.329376
1995-11-01,24.385132,13.985962,20.98761,17.903656,27.788513
1995-12-01,25.777649,14.854858,22.429932,18.09317,28.201233
1996-01-01,27.065277,15.830872,23.145111,20.442291,28.377808
1996-02-01,27.604187,15.782501,24.411346,20.843262,28.508026
1996-03-01,27.469849,15.940521,24.256927,20.302826,29.112335
1996-04-01,27.622711,15.157623,24.063904,19.310425,28.632599
1996-05-01,26.573181,14.970795,22.94748,18.387024,28.102936
1996-06-01,25.693512,14.747406,21.619476,17.74823,27.528503
1996-07-01,24.201843,13.671631,20.860779,16.447021,26.766205
1996-08-01,23.540436,13.470886,19.764923,16.14795,26.746643
1996-09-01,23.398376,13.106445,20.157135,16.179352,27.22174
1996-10-01,23.748383,13.500214,20.242584,16.163391,27.135773
1996-11-01,24.925568,14.099365,21.705963,17.181519,28.23111
1996-12-01,26.892303,15.001678,23.15387,18.55069,28.67276
1997-01-01,27.65979,16.641876,23.433899,20.430298,28.150635
1997-02-01,27.638916,18.973022,23.638885,22.864716,27.813904
1997-03-01,27.579926,18.558472,23.943054,21.979156,29.003632
1997-04-01,27.04126,16.615417,23.431854,20.295013,29.537231
1997-05-01,26.25998,15.258331,21.961365,19.123596,28.514313
1997-06-01,24.813873,14.358032,20.79248,18.079834,27.433441
1997-07-01,23.860657,13.648956,20.52594,16.967407,26.988861
1997-08-01,23.725372,13.544678,20.015747,16.121002,26.909027
1997-09-01,24.147552,13.1698,19.92981,15.767487,27.294067
1997-10-01,25.373901,13.079773,20.6297,15.7664795,28.341888
1997-11-01,26.673492,13.825989,21.938965,16.157623,29.17456
1997-12-01,27.855621,14.952118,24.156189,17.92215,29.603851
1998-01-01,28.589447,16.422668,25.241058,20.622894,29.762177
1998-02-01,28.220306,17.733826,25.10794,21.491669,29.387177
1998-03-01,29.008484,16.992859,24.837433,20.603271,29.630615
1998-04-01,27.769989,16.777496,24.08319,19.90738,29.782867
1998-05-01,26.404205,15.800507,23.102509,19.127686,29.34845
1998-06-01,24.98648,14.528076,21.50653,17.453766,27.627838
1998-07-01,23.853546,13.779694,20.260101,16.143677,26.921875
1998-08-01,23.255768,13.345825,19.860718,15.667389,26.831177
1998-09-01,23.242004,13.037659,19.794403,15.538483,26.940979
1998-10-01,23.333221,13.1008,19.915344,15.762848,27.269836
1998-11-01,23.895447,13.5850525,20.760803,17.253815,27.538727
1998-12-01,24.776947,15.328461,21.506012,19.149963,28.141266
1999-01-01,25.481049,16.812378,22.381287,21.114075,28.874512
1999-02-01,26.31549,17.631744,23.127869,21.773285,28.596375
1999-03-01,26.493713,16.466461,23.532043,21.34555,28.704803
1999-04-01,26.435974,16.275177,23.395966,20.506592,28.847412
1999-05-01,25.930908,15.024017,22.72873,18.614807,27.652985
1999-06-01,24.24646,14.250336,21.654816,17.595123,27.060059
1999-07-01,23.76297,13.644867,20.422241,16.387146,27.020874
1999-08-01,23.348267,13.157867,19.65158,15.85495,26.919464
1999-09-01,23.014404,13.282379,19.663116,15.923737,27.429565
1999-10-01,24.360443,13.011749,20.611511,16.378113,27.414001
1999-11-01,25.813934,13.86676,21.815979,17.094543,28.082764
1999-12-01,26.153809,15.076752,23.077667,18.782501,29.271637
2000-01-01,27.269348,16.206055,24.283203,20.000946,28.372803
2000-02-01,27.580963,17.324219,24.048523,21.334137,28.14032
2000-03-01,27.199493,17.870483,23.092438,22.799927,28.322601
2000-04-01,26.333984,16.86853,23.03897,21.407257,29.531342
2000-05-01,26.23413,15.565918,22.173462,19.767395,28.606354
2000-06-01,24.891663,14.500122,21.103302,18.511688,27.67865
2000-07-01,23.843903,13.7836,20.618164,17.309479,27.128021
2000-08-01,23.446075,13.486725,20.171753,15.999756,27.18805
2000-09-01,23.353851,13.564789,19.952393,15.84314,27.514923
2000-10-01,24.01361,12.964478,20.021149,16.19513,28.262573
2000-11-01,24.763977,12.920837,21.167145,17.783173,28.737335
2000-12-01,25.813934,14.020996,22.029938,18.800385,29.128601
2001-01-01,26.90097,16.141113,22.96933,20.084625,28.242676
2001-02-01,27.26181,17.131775,23.458221,21.396881,28.7305
