,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5
1965-01-01,-0.5548492335436638,-13.803515067467321,-3.364787047559565,-8.43515108866864,2.0455985599093967
1965-02-01,-0.31318452797437973,-13.226983486077724,-3.233175115151839,-8.061689928353552,1.9581415918138292
1965-03-01,-0.9942090432894858,-13.891984254885942,-3.3489186655391348,-8.314295849168158,1.5454863177405462
1965-04-01,-2.5754370971729883,-15.445893850082006,-4.651048508557406,-9.931431046451431,1.5707859992980957
1965-05-01,-4.278840830451564,-16.59431090721717,-5.762592228976163,-11.165946362966515,0.9656713008880615
1965-06-01,-5.330025208623786,-17.087875268398186,-6.678502668033946,-12.118806034685617,0.4665536748038398
1965-07-01,-5.678489542844003,-17.42884684831668,-7.080131769180298,-12.726260955075183,-0.10200623671213786
1965-08-01,-6.348268191019694,-17.260600359011917,-7.616914402354848,-12.87099769316524,-0.2954923179414537
1965-09-01,-6.286682371507612,-18.040725512382313,-7.7215682376514785,-13.228517555328738,-0.10403172175089519
1965-10-01,-6.117326753181324,-18.40667602343437,-7.540982419794256,-13.133279961275768,0.16819048590130276
1965-11-01,-4.569087007589508,-17.611194268251076,-6.8698297847401015,-12.328948744808336,1.1743286980523004
1965-12-01,-2.2251229014313014,-15.33219264103816,-4.897054758938876,-9.853903069553606,1.8433977233039007
1966-01-01,-0.5334246184742242,-13.844646551670172,-3.6138483069159766,-8.184184223772531,1.8807912932501898
1966-02-01,0.2365111258991978,-13.175711264977087,-3.0900481072339145,-7.569417608789651,2.1356337865193686
1966-03-01,-0.8785539731514036,-13.812136038755758,-3.778396411375566,-8.212615782956043,2.2250040902031794
1966-04-01,-2.545048845441718,-15.170953212640224,-4.757306250658902,-9.5721882509898,1.965897560119629
1966-05-01,-3.87151042620341,-16.391102472941082,-5.6552133776924824,-10.952526690012002,1.2464179992675781
1966-06-01,-5.263254726142215,-17.354570290981194,-6.574984030290083,-12.008675035223904,0.3500598089562522
1966-07-01,-6.014145675458407,-17.79498442625388,-7.239410552111539,-12.866808420204254,-0.018796669112311468
1966-08-01,-6.091929736890291,-17.813519942454803,-7.483466646888039,-12.814582686826407,-0.06269692050086127
1966-09-01,-6.319694979148999,-18.017977934617264,-7.697352496060458,-13.209596886692278,0.05511246787177192
1966-10-01,-6.262827128694769,-17.984039355547,-7.681842825629494,-13.114116852542004,0.865243759420183
1966-11-01,-4.489163662257948,-17.171225180992714,-6.567763198505748,-11.974087680678771,1.7162974675496419
1966-12-01,-2.0578630660709583,-15.11243428939428,-4.631431536241011,-9.97105449079031,2.106279638078478
1967-01-01,-0.43475105051408736,-13.373810205704126,-3.3409530466253106,-8.187589875186783,2.0969494183858237
1967-02-01,0.354679242560738,-12.212357154259314,-2.6758746667341753,-7.308329731585032,1.8063158459133573
1967-03-01,-0.12986607718885992,-13.323074732071314,-3.284181248057972,-8.092090882450702,1.8444078763326008
1967-04-01,-1.5034342151984834,-14.937803072807116,-4.450384866107594,-9.46988255144602,2.0179095798068576
1967-05-01,-3.4685329387062476,-16.47774867522411,-5.637460405176336,-10.874158790312618,1.4240354432000055
1967-06-01,-4.6252256945559855,-17.137654622395832,-6.5313778140328145,-11.959889423416323,0.7272204011678696
1967-07-01,-5.543787019294605,-17.444670506012745,-7.371005144986239,-12.78864504343056,0.26468541887071395
1967-08-01,-5.648368910739297,-17.65107619456756,-7.453747771003029,-12.900683391525085,0.3062584665086534
1967-09-01,-6.303368953236363,-18.150011698404946,-7.684983990409157,-13.392782785806311,0.25060390101538765
1967-10-01,-4.9709056553087745,-17.54781282865084,-6.851799921555952,-12.42687386202525,1.0150940550698175
1967-11-01,-3.7844785472802953,-16.73438243376903,-5.962858416817405,-11.403521572250918,1.6518054008483887
1967-12-01,-1.8736593033138076,-15.402709520780123,-4.725257916883989,-10.036963727100787,2.168878025478787
1968-01-01,-0.39766562220297363,-13.855233559241661,-3.6856486038728193,-8.42745447733316,1.9385222329033747
1968-02-01,0.16358991463979086,-13.3177732809996,-3.222456303509799,-7.672990661069572,1.8618443806966145
1968-03-01,-0.42030926336321917,-13.53908074207795,-3.5752285610545766,-7.9634017254932825,2.2872767448425293
1968-04-01,-2.210295775480438,-15.331901648105719,-4.7987965020266445,-9.60712088159768,2.0553250312805176
1968-05-01,-4.3189295551233124,-16.527799459604115,-6.11269474029541,-11.123175793383496,1.2596549855338202
1968-06-01,-5.808933157669871,-17.553322131817158,-7.240941307761452,-12.421112749949996,0.5569953355524275
1968-07-01,-6.542242200751054,-17.472203572591145,-7.623836669054898,-12.682146049407592,0.05844349331325955
1968-08-01,-6.638730617991666,-17.545549686138447,-7.879528674212369,-12.987665383212539,-0.16206649939219156
1968-09-01,-6.760297323528089,-18.512527759258564,-8.00833756273443,-13.278533751706044,0.19844108157687718
1968-10-01,-6.154842753159373,-18.122218205378605,-7.517793503674594,-12.934128634900933,0.4970325500600868
1968-11-01,-5.0813167764429465,-17.23793225410657,-6.534825129942461,-11.901343012430582,1.3525334464179144
1968-12-01,-2.410832256601568,-15.531383416591545,-4.56238714131442,-9.719056968229363,1.9030871391296387
1969-01-01,-0.3089908706514459,-14.067489672929812,-3.3307828686454077,-7.991976335824255,2.132730589972602
1969-02-01,0.2737343115241904,-13.291759980030548,-3.1420211900364268,-7.481484815298793,2.04502190483941
1969-03-01,-0.0715185937128569,-13.96959011371319,-3.6924882368607954,-8.32944318472621,2.2711429595947266
1969-04-01,-1.786871855719048,-15.611886978149414,-5.093307386745106,-9.997897550284145,1.9642998907301161
1969-05-01,-3.8568035552376196,-16.762592853643955,-6.335559758273038,-11.310398147766849,1.2667646937900119
1969-06-01,-5.597942335563794,-17.09558902642666,-7.214469801295888,-12.266387709652086,0.7004662288559808
1969-07-01,-5.986372629801433,-17.3432374611879,-7.776012203910134,-12.791599135801016,0.38549236125416225
1969-08-01,-6.14472460328487,-17.611328760782875,-7.675124298442494,-13.040056573339257,0.3593622015582191
1969-09-01,-6.333860598112408,-18.30617219973833,-7.938098365610296,-13.395585209490305,0.4800141089492374
1969-10-01,-5.113922503956577,-18.118992829934143,-7.121043855493719,-12.848472595214844,0.9812630282508003
1969-11-01,-3.4964991243262045,-17.11559784718049,-5.986856872385198,-11.48848476180111,1.6698181629180908
1969-12-01,-1.3760858983324287,-15.22075579716609,-4.4454040852459995,-9.644065994814218,2.2956427468193903
1970-01-01,-0.0807493663670724,-14.027161475939629,-3.368479013442993,-8.125237384474422,2.444695578681098
1970-02-01,0.44507555532873727,-13.259189556806515,-3.024389797990972,-7.580527340073184,2.4303521580166287
1970-03-01,-0.728064331046322,-13.86893345759465,-3.5884664817289873,-8.393144607543945,2.6483625306023493
1970-04-01,-2.5651734126241585,-15.181454634055113,-4.779706218025901,-9.743712321821466,2.1417333285013833
1970-05-01,-3.8829488712444644,-16.3393314068134,-5.747379498048262,-11.051897255771133,1.6083141432868109
1970-06-01,-5.053297678629558,-17.171538181793995,-6.570286100560969,-12.005815161279886,1.1593968205981784
1970-07-01,-5.393623469168681,-17.41204628577599,-6.951150027188388,-12.327942216252707,0.9078371243344413
1970-08-01,-5.732156519304243,-17.83787531730456,-7.2380006313323975,-12.6352126339832,0.6371645331382751
1970-09-01,-5.479655767741956,-17.75378202780699,-7.5420802289789375,-12.768747720373684,0.898112565279007
1970-10-01,-5.046873552757398,-17.858224037366035,-7.101013443686745,-12.4847412109375,1.4262461132473416
1970-11-01,-3.4195215032811754,-16.849998327401966,-6.133377552032471,-11.315661740590292,2.2341016663445368
1970-12-01,-1.2168716966060171,-14.842524895301231,-4.472527449781245,-9.154207735176547,2.7085890769958496
1971-01-01,0.06448728146783093,-13.538084274683243,-3.4017091447656806,-7.658602817949043,2.5948951509263782
1971-02-01,0.17452777216308996,-12.79607430482522,-3.0579247257926245,-7.169027788093292,2.2817737261454263
1971-03-01,0.16645054545318871,-13.513793700780624,-3.193142468279058,-7.662935716560089,2.3826153543260364
1971-04-01,-1.138277482568172,-14.945202607374924,-4.205600240013816,-8.838541536446078,2.3945877287122936
1971-05-01,-2.9136892996336288,-16.304500286395733,-5.112730373035777,-10.152997166277414,1.6250260406070285
1971-06-01,-4.686701925177323,-17.023096329126602,-6.1613007025285205,-11.383423173283957,0.9558666514025794
1971-07-01,-5.506483086368494,-17.340296965378982,-6.750551678917625,-11.946508108851422,0.5670849780241648
1971-08-01,-5.851926929072331,-17.66258630997095,-7.126920331608165,-12.316580852830267,0.6885870397090912
1971-09-01,-5.8443163570604835,-17.995790334848255,-7.379839095202359,-12.709453307002425,1.0104394621319241
1971-10-01,-5.330048109355726,-18.16081267136794,-7.068486647172407,-12.582600834857987,1.3988522953457303
1971-11-01,-3.700880941591765,-16.828584671020508,-6.018419157374989,-11.375257193324078,1.8595075607299805
1971-12-01,-1.5106181303660076,-15.157695916982798,-4.625343192707408,-9.624094560921911,2.153777281443278
1972-01-01,0.4412738116163957,-13.316155702639849,-2.9477189887653696,-7.529080632221269,2.5226881239149304
1972-02-01,-0.010546205336587473,-12.830909093221027,-2.7892196720296685,-7.228924854692207,2.2744286325242786
1972-03-01,-0.21699917943854083,-13.577916071965143,-3.127929297360507,-7.970308970256024,2.0571776496039496
1972-04-01,-1.7492019816448816,-15.078981106097881,-4.407751289280978,-9.262414150927441,1.7413077354431152
1972-05-01,-3.413128748274686,-16.388780642778446,-5.545784126628529,-10.585173641342715,1.2004853089650471
1972-06-01,-4.877022693031713,-17.099748513637444,-6.316818432374434,-11.57996166183288,0.4931512541241116
1972-07-01,-5.879675714593185,-17.80714255112868,-7.078715887936679,-12.634038350668298,0.20635118087132773
1972-08-01,-6.305747701410662,-17.83758187905336,-7.4865547093478115,-12.807677165571466,-0.07946254147423638
1972-09-01,-6.010536771071585,-18.28824189993051,-7.542213526639071,-13.151637617363988,0.2589430544111464
1972-10-01,-5.610686017755877,-18.617474727141552,-7.360624725168401,-13.182131066379778,0.657041996717453
1972-11-01,-4.529782345420436,-17.35247954344138,-6.43160722472451,-12.037416251308947,1.5781200461917453
1972-12-01,-2.1968861943797062,-15.359063026232597,-4.657638072967529,-9.680087307849563,2.261394659678141
1973-01-01,-0.3837486892415766,-13.964985578488081,-3.5029739141464233,-8.197259902954102,2.5896375444200306
1973-02-01,-0.09196222874156217,-13.187777690398386,-3.1552439386194404,-7.415564088936312,2.4272635777791343
1973-03-01,-0.4153015974320864,-13.808538974859776,-3.5402552648024126,-7.995121163057994,2.4250051180521646
1973-04-01,-1.9266508911785327,-15.110155252309946,-4.698769070885398,-9.587665351040393,2.541225698259142
1973-05-01,-3.6687204712315613,-16.262847949297,-5.5264294147491455,-10.696091709366764,1.6822347905900743
1973-06-01,-4.675499911893878,-16.7760384388459,-6.5178936178034,-11.855409231530615,1.130267818768819
1973-07-01,-5.564528808259128,-17.17850244962252,-7.116193121129816,-12.370021084705032,0.7770198186238607
1973-08-01,-5.97569461454425,-17.749522282527042,-7.468004118312489,-12.746713247643896,0.7442883989877171
1973-09-01,-5.571756655709786,-17.9959529485458,-7.295459508895874,-12.869117920657239,1.0386370619138081
1973-10-01,-4.890640367541398,-17.88464815188677,-7.004458795894276,-12.341841732163028,1.5722405115763347
1973-11-01,-3.5716229363491663,-16.716944865691357,-6.177267161282626,-11.3478442272508,2.251633644104004
1973-12-01,-1.3448712072874371,-14.469611339080027,-4.672692038796165,-9.178531600768308,2.496757878197564
1974-01-01,0.48264563083648687,-12.648478532448793,-3.157197345386852,-7.091819809143802,2.173115677303738
1974-02-01,0.7459792586272224,-12.230373040223732,-2.942502498626709,-6.611634449786451,2.0384289423624673
1974-03-01,-0.1341140453229871,-12.617003612029247,-3.5301720554178413,-7.325584917183383,2.180092122819689
1974-04-01,-1.8370733449333594,-14.240357814691006,-4.421311887827787,-8.74941320304411,1.9646314515007868
1974-05-01,-3.4563015427505763,-15.60228176606007,-5.367760766636241,-10.0639917764319,1.407843245400323
1974-06-01,-4.4398076701582525,-16.573729881873497,-6.287436051802202,-11.256251277693783,0.9237100850376818
1974-07-01,-5.38394011949238,-17.374060704157902,-6.831513209776445,-12.085202228592104,0.7131495591666963
1974-08-01,-6.056484004907441,-17.594024462577625,-7.148705287413164,-12.345874740416745,0.2106015549765693
1974-09-01,-6.030404985996715,-17.435836791992188,-7.535278255289251,-12.673141295651355,0.71842250890202
1974-10-01,-5.119111454277708,-17.84209593748435,-6.791880997744474,-12.227798369993646,1.0789751476711698
1974-11-01,-3.6265628379687933,-16.81366455860627,-5.71854602206837,-10.838662572653897,1.801935248904758
1974-12-01,-1.2373163250454686,-14.832373154469025,-3.9115277203646572,-8.891305004257754,2.4086801211039224
1975-01-01,0.08478988158075433,-12.789778831677559,-2.9042184352874756,-7.280253789511072,2.5030668576558432
1975-02-01,0.5192437666680729,-12.277145874805939,-2.6613823392174463,-7.03934761415045,2.591544363233778
1975-03-01,-0.22763481788467946,-13.064207174839117,-3.1876038421284068,-7.815865436232234,2.4272998174031577
1975-04-01,-1.6000438285501382,-14.644904014391777,-4.400291497057134,-9.154439259724445,2.2366650899251304
1975-05-01,-2.955373755672522,-15.632972961817032,-5.142549493096092,-10.175645207784262,1.6659345626831055
1975-06-01,-4.285604702798945,-16.360787856273163,-5.846570838581432,-11.27863964402532,1.056599239508311
1975-07-01,-5.39050583253827,-17.042012092394707,-6.724761290983721,-12.283826161579913,0.7524284703863992
1975-08-01,-5.65787344648127,-16.992785380436825,-7.178627360950816,-12.560013690626766,0.62535427014033
1975-09-01,-5.740546343619364,-17.12035766014686,-7.299522920088335,-12.489887605230493,1.0456840263472662
1975-10-01,-5.142395329057125,-17.11897116440993,-6.9813267751173536,-12.059870110936913,1.4763531419965956
1975-11-01,-3.5199575256883056,-16.14094636379144,-5.678995630957863,-10.692305737231152,1.8990953233506944
1975-12-01,-1.2582871997565555,-14.528923768263596,-4.012632640925321,-8.764227901596621,2.3389911121792264
1976-01-01,0.5928297837575277,-12.788698000785631,-2.870410138910467,-7.235227722719491,2.5566354857550726
1976-02-01,1.1510360136366729,-12.038948597052158,-2.127194404602051,-6.26417929867664,2.2644242180718317
1976-03-01,0.6294546420114083,-12.398816377688677,-2.3752098733728584,-6.494643889277815,2.150306542714437
1976-04-01,-0.8464183658361436,-14.076973841740534,-3.4959522160616787,-8.27359693596162,2.192034191555447
1976-05-01,-2.696213439891213,-15.353537828494341,-4.848154566504738,-9.772894755903497,1.4222305615743
1976-06-01,-3.8776739647513945,-16.344505701309593,-5.592877756465565,-10.952488772840386,0.7978533295293649
1976-07-01,-5.307953608663459,-16.8579529493283,-6.445380774411288,-11.854895626205996,0.2456582850880093
1976-08-01,-5.919644707127622,-17.207495371500652,-6.761620803312822,-12.190286797213268,0.10761447747548421
1976-09-01,-6.177697265357303,-17.587068753364758,-7.425964962352406,-12.773935478853893,0.017203291257222492
1976-10-01,-5.379618887315717,-17.00619550851675,-7.004074616865679,-12.152083523302194,0.8040784531169467
1976-11-01,-3.6708641470524306,-16.777921334291115,-6.054806709289551,-11.294444210558053,1.7286891407436795
1976-12-01,-1.4717837436157362,-15.200585585374098,-4.244385795159773,-9.457643922553006,2.183939986758762
1977-01-01,0.07621248563130698,-13.478980920253655,-2.837967872619629,-7.6689846544380655,2.425870418548584
1977-02-01,0.35139671281764384,-12.869826341286684,-2.3249986496838657,-6.809313325996859,2.1271022160847983
1977-03-01,0.23049787994016682,-13.235825758713942,-2.884951504794034,-7.2045205587364105,1.9151879416571722
1977-04-01,-1.3180760176558244,-14.39675062130659,-4.068744724447077,-8.608566422060312,2.028639634450277
1977-05-01,-3.205360446059913,-15.624263959053234,-5.2904697981747715,-10.230844566620977,1.3420867125193279
1977-06-01,-4.499662759011252,-16.54660762884678,-6.260216236114502,-11.337135498782239,0.4291010896364848
1977-07-01,-5.104449339080276,-16.74033189431215,-6.8115575747056445,-12.049473911882883,-0.08767591582404242
1977-08-01,-5.518697646626255,-17.118796324118588,-7.357982071963224,-12.819068403129119,0.09933301475312975
1977-09-01,-5.422506416053103,-17.281702237251476,-7.291535355828025,-12.552353272955102,0.18224712875154284
1977-10-01,-5.01739455942522,-17.443529764811196,-6.929071383042769,-12.174340903040875,0.7222838203112284
1977-11-01,-3.7416872225309676,-16.36085387987968,-5.940507216887041,-11.011739524014025,1.3505532476637099
1977-12-01,-1.3805727163950603,-14.384220807980268,-4.270675778388977,-8.954691025147955,2.0489770571390786
1978-01-01,0.19580669570387457,-12.581698099772135,-2.9592367735776035,-7.272758254085679,2.3472166061401367
1978-02-01,0.7491153452480049,-11.863350256895407,-2.400563521818681,-6.578855054924287,2.0756656328837075
1978-03-01,0.30305380361122,-12.735405946389223,-2.8421437198465522,-7.335383059030556,2.662827067905002
1978-04-01,-1.6326676596675005,-14.151529165414663,-3.915498202497309,-8.66339695022767,2.3387218051486545
1978-05-01,-3.7170256439008216,-15.720785581148586,-5.320545218207619,-10.197137350059418,1.5467071268293593
1978-06-01,-4.887582544694867,-16.57396952311198,-6.4805968241258105,-11.430187684943878,1.0188851488961115
1978-07-01,-5.761335607160603,-16.94213427030123,-6.990285895087502,-11.988362921289651,0.40627097090085346
