,mgu500_cluster1,mgu500_cluster2,mgu500_cluster3,mgu500_cluster4,mgu500_cluster5
1965-01-01,-0.5024618848301141,-1.0647657028464383,-2.387272669718816,-0.7208009974824058,0.23948060838799728
1965-02-01,-0.7903806139937545,-1.238066179807796,-1.9696266834552472,-1.2370099623998008,0.33991412112587377
1965-03-01,0.13719186912068224,-1.3298279185627782,-2.2785961627960205,-0.5769901598493259,0.16244281279413325
1965-04-01,-1.4200625693903561,-0.3037231535715766,-1.1014394118235662,-0.44539105147123337,-0.3551379944148817
1965-05-01,-1.8338917630963623,0.2912937277971312,-0.7495223329617426,-1.0076069169574313,-0.5029572938617908
1965-06-01,-2.111543543570865,0.12203824728034264,0.15469235869554374,0.1457111496064398,-1.0086754121278463
1965-07-01,-2.786544255450764,0.2039590963097506,-1.4911973476409912,-0.27820954306258094,-0.4808084588301809
1965-08-01,-3.3106351320722465,0.3740522681280624,-1.8218755722045898,-0.22219640409780875,-0.6976802098123651
1965-09-01,-2.1190016670564638,0.037160747966101006,-1.4824700355529785,-0.4303338523540232,-0.8003411794963636
1965-10-01,-1.6426623922533694,-0.1240460193434427,-1.2195790730989895,-0.9184238811333975,-0.6469811891254627
1965-11-01,-1.90634316047736,0.1314300160075343,-1.7284340124863844,-0.41117578124006593,-0.5614020949915836
1965-12-01,-1.377358795267291,-0.4971717540607896,-2.0642239313859205,-0.7455075987511212,-0.18539157352949445
1966-01-01,-0.3967054913529253,-1.0950295176616935,-2.459954940355741,-1.4003138989210129,0.08944927077544364
1966-02-01,-0.5735277074628172,-0.6627708257630814,-2.240151258615347,-0.8460055001907879,0.20447047133194773
1966-03-01,-0.8309255922790123,-0.6323448724524919,-2.127123154126681,-0.760960082213084,0.21909958437869426
1966-04-01,-0.9750022824886627,-0.6402124845704368,-1.6069115583713238,-0.9785222510496776,-0.4895532758612382
1966-05-01,-0.5426668487818895,-0.5702423356300177,-1.0938717768742487,-0.34149157711201245,-0.9894657135009766
1966-06-01,-2.8292520911292693,0.5147601282873819,-0.518561452627182,-0.5806132737133238,-0.7489117195731716
1966-07-01,-2.9556308172445385,0.37693537251893866,-1.4024908726031964,-0.9452249854803085,-0.7138214613261976
1966-08-01,-2.088739544944426,0.16037855037423068,-1.5170268370554998,-0.6256175744864676,-0.6259909429048237
1966-09-01,-2.6516521926474783,0.7068075828774031,-0.22393022592251116,-0.7405880838632584,-0.9116157732511821
1966-10-01,-1.4069705674078614,0.4453023401803749,-0.48857226967811584,-0.9931874771912893,-0.9675165226584987
1966-11-01,-1.2049545756483502,-0.4485209182251332,-0.6282018583554487,-1.351343592007955,-0.4800231205789667
1966-12-01,-1.152577389658025,-0.6180407210837964,-1.348926516679617,-0.8423422359757954,-0.16504336344568354
1967-01-01,-0.336598677445302,-1.2391151938327523,-2.336991291779738,-1.965070598655277,0.5299216822574013
1967-02-01,0.5355806213564578,-1.4276958898056387,-2.5993742392613335,-1.194350959526168,0.2853578015377647
1967-03-01,-0.570182884688926,-0.9473518438117449,-2.1666763379023624,-0.686464375919766,0.26801874763087224
1967-04-01,-1.475119485264331,-0.7403654275938523,-2.0035499792832594,-0.22812023461382422,-0.13216010834041395
1967-05-01,-1.7669714130131546,0.24104855608108433,-0.8406352538328904,-0.38241533976462155,-0.5474431263773065
1967-06-01,-2.3890500575040297,-0.2781840431135754,-0.8546880575326773,-1.1202774114078946,-0.5379605920691239
1967-07-01,-2.629361848915573,0.4988969065422236,-0.9156647095313438,-1.068519511156612,-0.4820576780720761
1967-08-01,-3.527665243739576,0.41942211084587633,-1.5163588065367477,-0.4635501445995437,-0.7069705034557142
1967-09-01,-1.2395630895563987,-0.11650364412817844,-1.7098652858000534,-1.0417739964193768,-0.6617126966777601
1967-10-01,-2.3039521369258917,0.058315053235652836,-0.7348681183961722,-1.1750707195864785,-0.5257012969569156
1967-11-01,-1.672634561504938,-0.476979311815528,-1.9186625113854041,-0.9388025436136458,-0.504397938126012
1967-12-01,-1.4898704216543555,-0.5931472674358723,-1.8130726997668927,-0.8940315081013573,0.010154678633338528
1968-01-01,-0.29826538752665566,-1.5598724609197572,-2.601927243746244,-1.0321283712983131,0.6940423187456634
1968-02-01,0.24238347479727418,-1.3014466540758,-2.0201594095963697,-0.499172146535582,0.3861872773421438
1968-03-01,-1.6712641821498366,-0.4947238051614096,-2.0070811418386607,-0.8288024614254634,0.029721479666860482
1968-04-01,-1.1322675816780698,-0.48023006943769236,-1.3530431802456195,-0.5904040195875698,-0.43354197552329615
1968-05-01,-2.4753170730793372,-0.5233817995894094,-0.9922912487616905,-0.28246275873647797,-0.5821513502221358
1968-06-01,-3.656944553409003,0.47645945535149686,0.25966048527222413,-0.5308813311987454,-0.9726506785342568
1968-07-01,-3.2214850451039005,0.331311059985743,-0.8908037955944355,-0.6838274912701713,-0.5914174255571868
1968-08-01,-3.7144053298815165,0.17732098352077397,-1.1515382620004506,-0.4623342615862688,-0.33485227509548793
1968-09-01,-1.9708780060827207,0.12491107680076777,-1.2397473133527315,-0.7928358597887887,-0.7308506338219894
1968-10-01,-1.9948487788175062,-0.1158809176711149,-0.9772261060201204,-1.219857070181105,-0.5911242334466231
1968-11-01,-2.2865315454196087,-0.26154092578000804,-0.31729815814357537,-1.431518793106079,-0.18686162798028244
1968-12-01,-0.7907389275795591,-0.6507708028305409,-2.414029469856849,-1.0490179889731936,-0.1246332651690433
1969-01-01,-1.1376245359403898,-1.0499525901883149,-3.0281983889066253,-1.3774681836366653,0.4224199370334023
1969-02-01,-0.15446745452627672,-0.9051660604255144,-2.47596052976755,-0.9887599696715673,0.36588151203958613
1969-03-01,-1.1532011021554998,-0.43060706105343133,-1.4638935602628267,-0.8537193553315269,0.012953177486595356
1969-04-01,-1.0517470604550523,-0.7502050004726233,-1.4959294979388897,-0.8288349128431745,-0.37760238898427867
1969-05-01,-2.1517464544920797,0.2480870623921239,-1.0888392420915456,-0.08640559131486548,-0.9272422288593494
1969-06-01,-2.447352261669868,0.3422525438458421,-0.6499540118070749,-0.5603900800148647,-0.8321162901426616
1969-07-01,-2.910522549553255,0.1910202517065891,-1.3663336863884559,-0.5745239555835724,-0.5336845548529374
1969-08-01,-2.407500596173042,-0.10455422016770341,-0.9456300276976365,-0.6273050689034992,-0.4560876520056474
1969-09-01,-2.4606050643245734,0.108650756436725,-1.604520770219656,-0.7356241759326723,-0.5347063039478503
1969-10-01,-0.901590106365955,-0.4722649101601091,-1.133464345565209,-1.2579037497440975,-0.6748850094644647
1969-11-01,-1.0237716468034592,-0.1547714994224005,-1.6305092664865346,-1.5986000498135886,-0.2563958105288054
1969-12-01,-1.2109213170752062,-0.3353781374387963,-2.1897514966818004,-1.0418102145195007,-0.14692527683157672
1970-01-01,-1.5729673800215258,-0.5372570697651353,-1.974567358310406,-1.5440939615170162,0.5569354483955785
1970-02-01,-0.18707724799097114,-1.4095007264336874,-1.8746414092870858,-0.736857516070207,0.23848532061827812
1970-03-01,-0.9058401384184847,-0.6102077212444572,-0.7788372039794922,-1.1303501824537914,0.28091286358080414
1970-04-01,-1.207075024073103,-0.5080840823262237,-1.9900588805858905,-0.7974507908026378,-0.32675118822800486
