,vws850-200_cluster1,vws850-200_cluster2,vws850-200_cluster3,vws850-200_cluster4,vws850-200_cluster5
1965-01-01,15.196370124816895,1.360152244567871,15.832796096801758,16.07946014404297,10.52210521697998
1965-02-01,12.786100387573242,13.74618148803711,17.993711471557617,18.63467788696289,12.116544723510742
1965-03-01,24.120882034301758,10.342928886413574,19.592714309692383,12.508268356323242,6.380202293395996
1965-04-01,32.170536041259766,9.307241439819336,33.978389739990234,10.546404838562012,29.507280349731445
1965-05-01,35.96831512451172,4.714105129241943,39.89669418334961,25.143911361694336,28.06769561767578
1965-06-01,31.40736961364746,12.723956108093262,37.692867279052734,25.618295669555664,22.77607536315918
1965-07-01,36.82058334350586,11.120574951171875,43.97598648071289,19.78742218017578,18.297910690307617
1965-08-01,32.01078796386719,13.253171920776367,42.10832977294922,21.738615036010742,20.182344436645508
1965-09-01,34.923885345458984,9.685575485229492,42.87816619873047,16.638776779174805,19.190576553344727
1965-10-01,29.654062271118164,8.85008430480957,40.5869255065918,23.156583786010742,23.593612670898438
1965-11-01,28.196727752685547,4.661032676696777,44.06288528442383,11.1333646774292,24.884740829467773
1965-12-01,19.899503707885742,7.353642463684082,33.48611831665039,18.592756271362305,13.806619644165039
1966-01-01,6.227704048156738,4.665682792663574,20.405073165893555,24.19194221496582,10.456477165222168
1966-02-01,12.837662696838379,6.8889079093933105,29.17838478088379,21.88620948791504,7.285519599914551
1966-03-01,17.63845443725586,8.66257095336914,28.19353485107422,16.893035888671875,10.698762893676758
1966-04-01,29.681886672973633,5.688252925872803,29.911535263061523,22.977100372314453,26.071346282958984
1966-05-01,39.16130447387695,10.816339492797852,42.45581817626953,22.122478485107422,33.23499298095703
1966-06-01,38.72540283203125,9.830087661743164,51.93531799316406,23.26961898803711,22.267417907714844
1966-07-01,30.4071102142334,10.552168846130371,41.61070251464844,27.58538246154785,23.30442237854004
1966-08-01,28.617040634155273,11.962441444396973,37.36192321777344,26.784963607788086,25.96267318725586
1966-09-01,33.80800247192383,10.592297554016113,41.690921783447266,22.588809967041016,22.761341094970703
1966-10-01,29.595731735229492,6.837339878082275,39.63125228881836,23.186738967895508,27.124792098999023
1966-11-01,19.483062744140625,8.001325607299805,31.641569137573242,24.43421173095703,19.795557022094727
1966-12-01,19.900110244750977,10.394577026367188,27.37192726135254,22.90105438232422,20.108327865600586
1967-01-01,11.476509094238281,11.56188678741455,11.81116008758545,25.51569366455078,9.576347351074219
1967-02-01,11.285286903381348,6.475711345672607,16.64444351196289,24.678823471069336,6.559262752532959
1967-03-01,15.285958290100098,1.9893262386322021,16.138736724853516,20.35169219970703,11.31503963470459
1967-04-01,19.25168800354004,3.77463960647583,35.198081970214844,21.95775032043457,19.327608108520508
1967-05-01,38.731300354003906,6.332764148712158,47.12937545776367,16.86969566345215,29.39280891418457
1967-06-01,29.67790412902832,11.510608673095703,45.27862548828125,27.259302139282227,23.08317756652832
1967-07-01,33.599342346191406,10.059155464172363,42.85171890258789,31.382795333862305,22.043781280517578
1967-08-01,28.930540084838867,14.233686447143555,44.56153106689453,24.99830436706543,13.750788688659668
