,w_cluster1,w_cluster2,w_cluster3,w_cluster4,w_cluster5
1965-01-01,-0.028157532,0.021169543,-0.044442296,0.033251762,0.0037290454
1965-02-01,-0.006304443,0.021327138,-0.079113066,0.027263165,-0.05909854
1965-03-01,0.007458806,-0.0063569546,-0.08499658,0.030257463,-0.06067449
1965-04-01,-0.040029645,0.074016154,0.006145537,0.002573371,-0.041080236
1965-05-01,-0.0056215525,0.06371999,0.01229167,0.033304274,-0.035564482
1965-06-01,-0.013238609,0.0325163,0.03992325,0.029994786,-0.017020881
1965-07-01,0.0012075305,0.046121955,0.022692919,0.040396035,0.009139836
1965-08-01,0.017282188,0.06744975,0.035090327,0.036088467,0.015180945
1965-09-01,0.004464507,0.041394114,0.016861916,0.031360626,0.027263165
1965-10-01,0.008877158,0.014760673,0.028734028,0.02847141,0.009717643
1965-11-01,0.008351862,0.03246379,0.033671975,0.007879078,-0.03850621
1965-12-01,-0.012398064,0.04029095,-0.04423213,0.023270786,-0.1152547
1966-01-01,0.006186843,0.0005790591,-0.0117762685,0.029621005,-0.09379572
1966-02-01,-0.0029314756,0.03992468,-0.0050287247,0.034499288,-0.07519436
1966-03-01,-0.022444725,0.058024585,-0.018295884,0.021551251,-0.07378101
1966-04-01,-0.026593566,0.014210999,-0.020985782,0.0064148307,-0.0968048
1966-05-01,-0.003341794,0.019362867,0.024058819,0.02784288,-0.01970923
1966-06-01,0.0003055334,0.03349626,0.02934742,0.03974235,-0.022399127
1966-07-01,0.003952861,0.043617606,0.012752056,0.03823781,-0.020210743
1966-08-01,-0.0009710789,0.04694581,0.02082175,0.037234783,-0.025499403
1966-09-01,-0.0029314756,0.038739324,0.028845906,0.031854987,-0.003660977
1966-10-01,-0.0017917156,0.008010507,0.019271672,0.029438615,-0.04451114
1966-11-01,0.0019012094,0.023511708,0.013846278,0.029666543,-0.07460165
1966-12-01,-0.0064876676,-0.017064929,-0.0068523884,0.031946182,-0.13756377
1967-01-01,-0.017614007,0.022981644,-0.00029814243,0.019162714,-0.06715548
1967-02-01,-0.00861609,0.034543037,-0.030326366,0.022615433,-0.014789104
1967-03-01,-0.008982182,0.03213662,-0.034511447,0.030305624,-0.039690614
1967-04-01,-0.011859536,0.06211257,-0.008197546,-0.0014489889,-0.07667661
1967-05-01,-0.021903753,0.022144616,0.019738197,0.036426365,-0.038278103
1967-06-01,0.017959476,0.052277505,0.029677868,0.033444464,0.011001706
1967-07-01,0.011054039,0.027742207,0.036740243,0.043070257,0.0023175478
1967-08-01,0.009170771,0.08633393,0.030305624,0.03564167,0.018064141
1967-09-01,0.0071828365,0.03197968,0.034176826,0.01994741,0.0045671463
1967-10-01,-0.0060526133,0.030776441,0.0333398,0.020627499,6.8068504e-05
1967-11-01,-0.015259862,0.029468596,0.0047240257,-0.028181434,-0.106600285
1967-12-01,-0.006942034,0.01665163,-0.059569955,0.025231123,-0.064278126
