,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5
1965-01-01,0.8457031,-11.887817,-2.5168152,-8.565247,1.5457458
1965-02-01,0.6329346,-11.363129,-2.4511719,-8.01358,1.1613159
1965-03-01,0.15890503,-11.706421,-2.2715454,-8.006134,1.3893433
1965-04-01,-0.15805054,-12.594666,-3.4806213,-8.978699,1.710083
1965-05-01,-0.9191284,-13.196106,-4.5910034,-10.020691,1.0048828
1965-06-01,-1.4839172,-13.475983,-5.32843,-10.86142,0.4086609
1965-07-01,-1.8952026,-13.77298,-5.610962,-10.584625,0.6829529
1965-08-01,-2.754303,-13.262451,-6.4311523,-10.388428,0.58724976
1965-09-01,-3.0544434,-13.42038,-7.1853333,-10.846222,0.116485596
1965-10-01,-2.415985,-14.104675,-6.309387,-11.32196,0.83325195
1965-11-01,-1.8322754,-13.905151,-5.8294373,-10.352539,1.9723206
1965-12-01,-0.38616943,-12.421631,-4.436249,-8.586609,2.0103455
1966-01-01,0.35925293,-11.317657,-3.2060852,-7.328186,1.9382019
1966-02-01,0.70047,-10.39447,-2.9480896,-6.7272644,1.9143066
1966-03-01,0.12094116,-10.71228,-3.191742,-6.7540894,1.7548523
1966-04-01,-0.78460693,-11.887146,-3.8527222,-7.927429,1.5502625
1966-05-01,-1.4231262,-13.477753,-4.4736023,-9.844849,0.7574158
1966-06-01,-1.8650513,-13.791077,-4.815155,-10.327087,0.34274292
1966-07-01,-2.4753418,-13.61319,-5.9186707,-10.409912,0.40719604
1966-08-01,-2.8598633,-13.502472,-6.4448853,-10.731873,0.49923706
1966-09-01,-2.3579712,-13.659668,-6.5426025,-11.206299,0.31982422
1966-10-01,-2.3656616,-13.580627,-6.1423035,-11.41568,0.909729
1966-11-01,-1.0683899,-13.589478,-5.0427246,-10.116913,1.4651794
1966-12-01,0.13659668,-12.598816,-3.2522278,-9.160553,2.0483704
1967-01-01,0.6965332,-11.502563,-2.5913696,-7.8500366,1.4137268
1967-02-01,0.9260254,-10.518311,-2.2702332,-7.4342346,1.4729309
1967-03-01,0.84664917,-10.851624,-2.7913208,-7.140991,1.4226074
1967-04-01,-0.23614502,-11.678467,-4.3033447,-8.199738,2.124237
1967-05-01,-1.7088318,-12.426483,-5.2752075,-9.269287,1.4443665
1967-06-01,-2.4087524,-12.870483,-5.721222,-10.119476,0.7163696
1967-07-01,-3.0870056,-13.099487,-6.4315186,-10.75412,0.48138428
1967-08-01,-2.8503723,-13.134796,-6.492859,-10.810486,0.4385376
1967-09-01,-2.959259,-13.6719055,-6.73349,-11.2864685,0.58657837
1967-10-01,-2.365265,-13.351349,-5.9081116,-10.431549,1.1189575
1967-11-01,-1.3722229,-13.621399,-4.9981995,-9.938843,1.5591125
1967-12-01,-0.29696655,-13.232269,-3.907898,-9.448029,2.2091675
1968-01-01,0.7500305,-11.513336,-3.3893433,-7.672699,1.6309509
1968-02-01,0.73532104,-10.152557,-3.3353271,-6.178833,1.6132507
1968-03-01,0.49057007,-10.047119,-3.6117554,-6.646179,1.7572632
1968-04-01,-0.67456055,-11.457092,-4.448944,-8.052673,1.848938
1968-05-01,-1.8067627,-12.297974,-5.8056946,-9.219025,0.68655396
1968-06-01,-1.7193909,-12.881256,-6.630371,-10.229645,-0.12426758
1968-07-01,-2.3449402,-12.404358,-6.576355,-10.257233,-0.2824402
1968-08-01,-2.9319458,-12.31073,-6.652405,-9.58493,-0.25805664
1968-09-01,-2.9895325,-13.676605,-6.9746094,-10.454193,0.21948242
1968-10-01,-2.5004272,-13.229523,-6.758026,-10.338013,0.41879272
1968-11-01,-1.4483337,-13.054871,-5.386902,-9.793884,0.89364624
1968-12-01,-0.4055786,-11.953735,-3.6843262,-8.124451,1.5778198
1969-01-01,-0.06085205,-10.807587,-3.1563416,-6.9542847,1.6783752
1969-02-01,0.31274414,-10.7595825,-3.6333618,-6.5816956,1.4884949
1969-03-01,0.10559082,-11.672791,-3.7913208,-7.1687927,1.7253723
1969-04-01,-0.4404297,-12.312653,-4.941345,-8.29422,1.3562317
1969-05-01,-1.3594971,-12.588196,-5.907074,-9.175842,0.7822571
1969-06-01,-1.8513184,-12.8923645,-6.641449,-10.036865,0.38476562
1969-07-01,-2.8297424,-13.245239,-6.6922913,-10.479462,0.40829468
1969-08-01,-2.5681458,-13.167725,-6.328644,-10.996735,0.6498718
1969-09-01,-2.841095,-13.915466,-6.921051,-11.540436,1.0768127
1969-10-01,-2.4695435,-14.283813,-6.2977295,-11.286774,1.1576538
1969-11-01,-1.8599854,-13.466614,-5.4538574,-9.87735,1.3472595
1969-12-01,-0.8226929,-11.908356,-3.9407349,-8.822632,1.8210449
1970-01-01,0.17468262,-11.416443,-3.1958923,-7.5375977,1.5848999
1970-02-01,1.0678406,-10.87558,-2.8363342,-6.867584,1.6877136
1970-03-01,0.72366333,-11.035858,-2.571991,-7.482422,1.4990234
1970-04-01,-0.174469,-12.357025,-3.8198242,-8.38623,1.5090027
1970-05-01,-0.8274536,-12.992493,-4.5317383,-9.739685,1.159729
1970-06-01,-1.7332764,-13.82132,-5.4685364,-10.137726,0.4367981
1970-07-01,-2.3924866,-13.300201,-6.117401,-10.314484,0.3809204
1970-08-01,-2.7693787,-13.037567,-6.517029,-9.820953,0.73187256
1970-09-01,-3.2298584,-12.932953,-6.928955,-9.868195,0.37261963
1970-10-01,-2.929535,-13.506622,-6.69989,-10.120056,0.8046875
1970-11-01,-2.2764587,-12.717712,-5.9817505,-9.416351,1.6824646
1970-12-01,-0.74383545,-11.4175415,-4.7378845,-8.065063,2.4066772
1971-01-01,0.1171875,-10.422699,-4.083954,-6.8338013,1.5481873
1971-02-01,0.7615967,-9.834137,-3.471161,-6.814972,1.3940735
1971-03-01,0.6351013,-10.15036,-3.429657,-6.972595,1.8605652
1971-04-01,-0.35842896,-11.238281,-4.433563,-7.4729614,2.1922913
1971-05-01,-1.030365,-12.649445,-4.667206,-8.487335,1.1695251
1971-06-01,-2.0098877,-13.000885,-5.488098,-9.534058,0.94454956
1971-07-01,-2.5074463,-13.150604,-5.960449,-9.853729,0.65896606
1971-08-01,-2.664032,-13.186127,-6.479248,-9.860107,0.59576416
1971-09-01,-2.6393127,-13.45047,-6.527649,-10.3414,0.4213562
1971-10-01,-2.4986877,-13.727386,-6.0485535,-10.623718,0.5723572
1971-11-01,-1.8294678,-12.8723755,-5.1663513,-9.757355,1.2445374
1971-12-01,-1.3154602,-12.378143,-3.9081726,-8.814453,2.0085754
1972-01-01,-0.89263916,-11.678894,-2.7209778,-7.0480957,1.8428955
1972-02-01,0.50875854,-10.884857,-2.4491577,-6.700226,1.6972046
1972-03-01,0.9003296,-11.019348,-3.0509033,-7.121216,1.8037109
1972-04-01,-0.56018066,-12.115906,-4.1804504,-7.3971252,1.7128906
1972-05-01,-1.0850525,-13.17691,-4.8292236,-8.71109,1.4285583
1972-06-01,-1.390564,-13.831024,-5.6990356,-10.253784,1.0920105
1972-07-01,-2.661499,-13.912598,-6.090027,-10.898743,0.49487305
1972-08-01,-2.971161,-13.61969,-6.526886,-10.792328,0.463562
1972-09-01,-2.7163086,-13.783752,-6.8640747,-10.95401,1.138794
1972-10-01,-2.606598,-14.668793,-6.2206726,-11.044708,0.9806824
1972-11-01,-1.9291687,-14.520782,-4.91626,-10.902893,1.4682617
1972-12-01,-0.9722595,-13.647095,-3.6298523,-8.98996,1.9875793
1973-01-01,0.27011108,-11.889954,-2.8012085,-7.366699,1.9545593
1973-02-01,0.36999512,-10.625977,-2.5848083,-6.4012756,1.4777527
1973-03-01,0.068359375,-11.509644,-3.035492,-6.251953,1.4630127
1973-04-01,-0.69732666,-12.686493,-4.3152466,-8.421509,1.911377
1973-05-01,-1.3928223,-13.0354,-4.8233643,-9.354889,0.90615845
1973-06-01,-1.6710205,-13.131561,-5.6845703,-10.113159,0.07992554
1973-07-01,-2.746338,-13.075836,-6.419586,-10.273926,0.044403076
1973-08-01,-2.9937744,-13.538818,-6.732086,-10.572815,0.25909424
1973-09-01,-2.9014893,-13.889709,-6.2131042,-10.863525,0.62371826
1973-10-01,-2.849701,-13.429657,-6.579254,-10.100586,0.9060974
1973-11-01,-1.9307556,-13.030151,-6.2948,-9.303497,1.2512512
1973-12-01,-1.0142822,-11.70929,-4.8957825,-8.062256,1.723053
1974-01-01,-0.5779419,-10.15448,-3.724762,-5.9474792,1.4930115
