,mgv250_cluster1,mgv250_cluster2,mgv250_cluster3,mgv250_cluster4,mgv250_cluster5
1965-01-01,-0.28051454,-0.008977604,-0.034291647,0.35204133,-0.17028086
1965-02-01,0.39619368,0.20795754,-0.3221649,0.41208848,0.03752949
1965-03-01,-0.26903495,0.24769464,-0.6724402,0.39413327,-0.0604887
1965-04-01,-0.15261993,0.52776766,0.085214,0.28919783,-0.27786535
1965-05-01,-0.115826294,0.19956858,-0.26491395,0.28272218,-0.28581285
1965-06-01,0.47139987,0.26285368,-0.60415125,0.2916998,-0.7681036
1965-07-01,-0.08830466,-0.07991562,-0.52982813,0.093602955,-0.34880337
1965-08-01,-0.4306324,0.25210986,-0.67700255,-0.23989442,-0.117003635
1965-09-01,-0.22561845,-0.15276709,-0.74367267,0.21399169,-0.24489836
1965-10-01,-0.07520618,0.26785752,-0.17999439,0.053424336,-0.14658575
1965-11-01,-0.12568703,0.0011774063,-0.3021492,-0.090512276,-0.059605647
1965-12-01,-0.41974163,-0.09698796,-0.39207277,-0.037087966,-0.4406404
1966-01-01,-0.08564277,-0.12499213,0.34922582,0.17114088,-0.037613392
1966-02-01,-0.55002344,0.14018221,-0.04296589,-0.027342033,0.036166716
1966-03-01,-0.6919416,0.2122263,-0.45193928,0.028065372,-0.20325693
1966-04-01,0.3340358,0.4419573,0.19096026,0.62828827,-0.06365337
1966-05-01,0.17938693,0.32810447,-0.31407174,0.26604232,-0.28571707
1966-06-01,0.37078112,0.3784485,-0.5828627,0.36499447,0.014177322
1966-07-01,-0.007088661,0.45396465,-0.37222785,0.2347943,-0.17765084
1966-08-01,0.09027214,0.3466218,-0.49085465,0.09012747,-0.42242724
1966-09-01,-0.16622218,0.25837508,-0.06886144,0.17085156,-0.20889898
1966-10-01,0.64333355,0.37512118,0.08622146,-0.04050672,-0.22351031
1966-11-01,0.45020327,0.20412493,-0.5497341,-0.23566227,-0.4661166
1966-12-01,-0.47638798,0.11761415,0.1957343,-0.20528226,-0.10227947
1967-01-01,-0.22497949,0.19300608,0.32156578,-0.25162396,-0.22897616
1967-02-01,-0.4422986,0.39666995,0.15004182,-0.037968397,0.15903434
1967-03-01,-0.6824322,0.39217368,0.4687766,-0.048959244,0.09991684
1967-04-01,-0.5079107,0.13538735,-0.13139066,0.05195675,0.08393016
1967-05-01,-0.090091705,0.59050864,-0.5598674,-0.27443832,-0.4164868
1967-06-01,-0.2524566,0.26161566,-0.92406434,-0.07710252,-0.23480463
1967-07-01,-0.32556248,0.42481318,0.029142475,0.5065785,-0.29508778
1967-08-01,-0.7976696,-0.023480464,-0.5678607,0.060449697,-0.102081776
1967-09-01,-0.092090085,0.3005832,-0.18201523,-0.104413114,-0.115737036
1967-10-01,0.2398005,0.23480463,-0.6384688,-0.12839316,0.067443885
1967-11-01,-0.028476333,-0.16536242,0.0016652823,-0.08959212,0.25012523
1967-12-01,0.34970894,0.19650316,0.13671958,0.26944247,-0.058284856
1968-01-01,-0.812722,0.04204464,-0.63236874,0.14651927,0.21390405
1968-02-01,-1.1728623,0.353345,-0.12061298,0.45512995,0.3277219
1968-03-01,-0.8921396,0.19649157,0.18261823,0.18346766,0.3485318
1968-04-01,-0.6497811,0.32276717,0.33451694,0.47962064,-0.07092385
1968-05-01,-0.19606686,0.31993586,0.37528762,-0.08493874,-0.18007012
1968-06-01,0.07191477,0.29771024,-0.03751459,0.15104938,-0.3018156
1968-07-01,-0.45328966,0.35886616,-0.9254074,0.112402245,-0.30195713
1968-08-01,-0.6813501,0.18516636,-0.6850308,-0.34386024,-0.18474169
1968-09-01,-0.20017223,0.38760364,0.022508765,0.077718936,0.064836524
1968-10-01,-0.13561888,0.17681411,-0.007361412,-0.29870117,-0.16463952
1968-11-01,-0.20994022,0.60745347,-0.33692357,-0.054927062,-0.22098224
1968-12-01,-0.14326331,-0.033975482,-0.005379462,-0.038788654,-0.15373906
1969-01-01,-0.16155943,-0.0458786,0.062382888,0.2038041,0.13763592
1969-02-01,0.1654962,-0.13627319,0.16913016,0.018472577,-0.09251435
1969-03-01,-0.34537682,0.27178925,0.078735545,0.10765581,-0.007873535
1969-04-01,-0.4351657,0.5485753,0.39519215,0.22954461,0.063745596
1969-05-01,-0.16776745,0.060717274,0.25619364,0.34916216,-0.00560236
1969-06-01,0.17533818,0.51435554,-0.81052256,0.19683902,-0.30343494
1969-07-01,-1.1901191,0.26406717,0.12143459,0.28359962,-0.058446027
1969-08-01,-0.17715514,0.31403401,-0.72149074,0.33886597,-0.3317495
1969-09-01,-0.19032821,0.16155946,0.36521214,0.041033365,-0.027557468
1969-10-01,0.3134283,0.15232313,0.15550284,-0.8433796,-0.20592394
1969-11-01,0.07207336,0.36869466,0.073284626,-0.51798946,-0.17064431
1969-12-01,-0.025891876,0.1821518,0.36945176,0.009387684,0.19335654
1970-01-01,0.10149755,0.41319332,0.10804586,0.55974275,0.11642756
1970-02-01,-0.5167864,0.403502,0.16108647,0.6258799,0.07163765
1970-03-01,-0.11131992,0.5272635,0.021085357,0.26926324,-0.114463046
1970-04-01,-0.847865,0.49006957,0.30711204,0.23586729,-0.051076222
1970-05-01,0.35059232,0.39250094,-0.53852654,0.3731182,-0.41528884
1970-06-01,-0.67106265,0.08041228,-1.2473071,0.34207958,-0.14916873
1970-07-01,-0.62365353,0.3025283,-0.14537068,0.14694233,0.13541746
1970-08-01,-1.499152,0.22918805,0.10673628,0.1396083,-0.05277872
1970-09-01,0.30174246,0.17156366,-0.28838414,0.076221466,-0.28262168
1970-10-01,-0.643953,0.09390161,0.13122654,-0.19854239,-0.2397962
1970-11-01,-0.4131934,0.08905594,-0.19736366,-0.5962819,-0.015060902
1970-12-01,-0.09429453,-0.022525882,-0.47671118,0.30331403,0.100318864
1971-01-01,-0.747863,0.5394114,-0.1464055,0.40250722,-0.3046156
1971-02-01,-0.69344676,0.28964394,0.054848075,0.61081475,0.25682145
1971-03-01,0.00086374284,0.28618902,-0.5435863,0.5080286,0.1888732
1971-04-01,-0.64522076,0.33052808,0.8349577,0.2162253,0.025048733
1971-05-01,-0.151588,0.27352065,0.35312968,-0.0066221235,-0.24660043
1971-06-01,0.35010642,0.40898538,-0.47203892,0.2712173,-0.24516086
1971-07-01,-0.7886032,0.6534264,-0.43950444,0.02274542,-0.07960892
1971-08-01,-0.5015505,0.5641723,0.09098168,-0.06622078,-0.24976759
1971-09-01,-0.55582273,0.47002363,-0.18556213,-0.08435953,-0.004318714
1971-10-01,-0.69862926,-0.053408504,-0.58994085,-0.4747742,-0.11502266
1971-11-01,0.007629776,0.32865664,0.018858528,-0.3613352,0.2802867
1971-12-01,-0.637591,-0.093428925,0.8218576,0.090405725,0.23623547
1972-01-01,-0.26081285,0.16953488,-0.1941301,-0.083649494,0.034722436
1972-02-01,-0.19412994,0.20623021,-0.81426734,0.43258372,0.23450795
1972-03-01,-0.48874474,0.36327028,-0.5088677,-0.018939447,0.48835
1972-04-01,-0.1737437,0.47848567,-0.107981585,0.29553527,0.08141355
1972-05-01,-0.016308974,0.10272054,0.110874936,0.11771431,0.003288126
1972-06-01,-0.04761181,0.08496475,-0.29145795,0.16427395,-0.057739187
1972-07-01,-0.04327164,-0.09535513,-0.09496059,-0.089962676,-0.17808399
1972-08-01,-0.8662195,0.21938261,-0.15967044,-0.15717164,-0.018413544
1972-09-01,-0.6638035,-0.11745129,-0.25502586,-0.23121992,-0.043139935
1972-10-01,0.07549496,0.20570412,0.4039114,0.026041817,-0.00605011
1972-11-01,0.5663439,-0.17361216,0.24923868,0.00052611827,-0.08798983
1972-12-01,0.040377997,0.034985494,-0.34091115,0.25607795,0.3324936
1973-01-01,-0.62996805,-0.2185773,0.44491142,0.56763613,0.017037392
1973-02-01,-0.9190496,-0.050419617,0.10928865,0.06856511,0.114552215
1973-03-01,-0.778595,0.43105993,0.26955095,0.17563751,0.024794245
1973-04-01,-0.0008311033,0.08587955,-0.32080165,0.4375701,-0.15915418
