,abs_vo1000_cluster1,abs_vo1000_cluster2,abs_vo1000_cluster3,abs_vo1000_cluster4,abs_vo1000_cluster5
1965-01-01,-3.1724571e-06,-6.033947e-05,-3.3617445e-05,3.889711e-06,-8.106227e-05
1965-02-01,-2.9929884e-06,-7.017446e-05,-4.2438416e-05,8.286732e-06,-8.825904e-05
1965-03-01,-4.9133173e-06,-5.7773042e-05,-3.9351526e-05,1.514251e-05,-7.63781e-05
1965-04-01,-1.1948565e-05,-5.878705e-05,-3.6479996e-05,1.0090413e-05,-8.517215e-05
1965-05-01,-1.8732544e-05,-6.117401e-05,-3.9764305e-05,3.5225257e-05,-8.486705e-05
1965-06-01,-1.558284e-05,-5.72436e-05,-3.393152e-05,3.8653143e-05,-8.748732e-05
1965-07-01,-1.6381486e-05,-5.2047933e-05,-3.613003e-05,4.6998517e-05,-8.583619e-05
1965-08-01,-1.5663603e-05,-5.853579e-05,-3.4012282e-05,5.2912073e-05,-8.5979766e-05
1965-09-01,-1.759291e-05,-5.817685e-05,-3.5071153e-05,5.321717e-05,-8.747834e-05
1965-10-01,-1.9746558e-05,-5.945109e-05,-3.3402077e-05,4.519484e-05,-7.820869e-05
1965-11-01,-1.4577805e-05,-6.1927785e-05,-4.0159142e-05,2.8396402e-05,-8.020979e-05
1965-12-01,-2.6968569e-06,-5.9190857e-05,-3.8490067e-05,7.7483255e-06,-9.119338e-05
1966-01-01,-4.009498e-06,-5.9430888e-05,-3.647275e-05,1.2275959e-05,-7.87811e-05
1966-02-01,-3.3414594e-06,-6.330061e-05,-4.274579e-05,1.015779e-05,-7.896848e-05
1966-03-01,-5.133757e-06,-5.8770995e-05,-4.5971923e-05,6.0110674e-06,-7.889516e-05
1966-04-01,-1.5920124e-05,-5.7247544e-05,-3.4835244e-05,1.2349281e-05,-8.0206795e-05
1966-05-01,-1.8812238e-05,-5.7850408e-05,-3.4574547e-05,3.750661e-05,-8.9673376e-05
1966-06-01,-1.6115648e-05,-5.873026e-05,-3.601653e-05,4.6525118e-05,-9.1147944e-05
1966-07-01,-1.5113592e-05,-5.8135545e-05,-3.848501e-05,4.540086e-05,-8.360401e-05
1966-08-01,-1.6881446e-05,-5.8673235e-05,-3.376801e-05,4.9311326e-05,-8.265898e-05
1966-09-01,-1.7076969e-05,-6.0489972e-05,-3.417535e-05,5.367801e-05,-8.4434985e-05
1966-10-01,-1.8038294e-05,-6.0832135e-05,-3.5576602e-05,4.63133e-05,-8.808475e-05
1966-11-01,-9.394536e-06,-6.288513e-05,-3.2660046e-05,2.4373961e-05,-8.80766e-05
1966-12-01,-2.5756613e-06,-5.7899288e-05,-4.101052e-05,9.644542e-06,-8.957561e-05
1967-01-01,-3.3588672e-06,-6.321118e-05,-3.835629e-05,1.0187674e-05,-7.9075224e-05
1967-02-01,-3.9523816e-06,-6.68685e-05,-3.9840073e-05,1.29627515e-05,-7.4912605e-05
1967-03-01,-4.3213236e-06,-6.0981492e-05,-3.3872857e-05,1.3933226e-05,-7.925969e-05
1967-04-01,-8.155099e-06,-5.585642e-05,-3.5099987e-05,1.7149427e-05,-7.79684e-05
1967-05-01,-1.8341072e-05,-5.8559315e-05,-4.048171e-05,3.79224e-05,-8.484995e-05
1967-06-01,-1.5782547e-05,-5.6273486e-05,-4.352146e-05,4.242187e-05,-9.603848e-05
1967-07-01,-1.5822652e-05,-5.6153178e-05,-3.599026e-05,4.891844e-05,-9.374463e-05
1967-08-01,-1.9127076e-05,-5.723594e-05,-3.6270972e-05,5.3987365e-05,-8.343032e-05
1967-09-01,-1.8525543e-05,-5.7813413e-05,-3.619077e-05,5.2952724e-05,-7.8088706e-05
1967-10-01,-1.736258e-05,-5.5792258e-05,-3.300665e-05,3.7352947e-05,-8.898048e-05
1967-11-01,-1.1146729e-05,-5.8551293e-05,-3.6824385e-05,1.8745497e-05,-8.405592e-05
1967-12-01,-3.2064795e-06,-6.195197e-05,-3.8781374e-05,-5.677516e-07,-8.322981e-05
1968-01-01,-3.8114026e-06,-6.241792e-05,-4.168082e-05,4.83353e-06,-8.1682396e-05
1968-02-01,-4.1277976e-06,-6.181306e-05,-4.422126e-05,1.2975959e-05,-7.9318765e-05
1968-03-01,-3.5322387e-06,-6.346947e-05,-4.0982897e-05,-3.5787612e-06,-7.901168e-05
1968-04-01,-1.3768435e-05,-6.480017e-05,-3.2040185e-05,6.6295165e-06,-7.851848e-05
1968-05-01,-1.7090542e-05,-5.6741494e-05,-3.2719498e-05,4.219565e-05,-7.913265e-05
1968-06-01,-1.749999e-05,-5.5503846e-05,-3.1332955e-05,4.1674535e-05,-9.4319446e-05
