,r800_cluster1,r800_cluster2,r800_cluster3,r800_cluster4,r800_cluster5
1965-01-01,39.964542,72.28938,27.6564,47.26851,67.74549
1965-02-01,49.74848,75.85373,26.683413,54.361168,59.594666
1965-03-01,48.200546,78.068344,49.481483,51.060543,68.403984
1965-04-01,62.54803,71.38028,37.324043,59.84856,76.45816
1965-05-01,62.94935,67.832306,50.159626,53.41275,63.46205
1965-06-01,59.0361,59.1524,56.531555,57.393158,64.79213
1965-07-01,46.52812,66.37938,45.086655,64.57591,60.426785
1965-08-01,43.438797,70.35651,48.526512,60.98699,68.18449
1965-09-01,44.2185,64.10744,36.747456,56.582333,52.73133
1965-10-01,47.882767,65.8421,30.490189,46.059643,59.106533
1965-11-01,51.596176,63.283504,36.329758,50.980278,57.019688
1965-12-01,56.312057,73.80456,33.317425,51.072006,62.102486
1966-01-01,45.424644,71.45216,28.964354,48.707836,57.370544
1966-02-01,63.75471,73.144646,36.904755,44.541466,60.528976
1966-03-01,44.334625,69.82698,23.105495,47.97897,71.462006
1966-04-01,61.02638,71.82645,54.208828,45.434494,65.11231
1966-05-01,59.2157,62.298615,40.03364,61.5205,52.96614
1966-06-01,55.8258,70.596886,49.098537,53.7459,58.833206
1966-07-01,42.919567,68.34954,45.839966,53.394596,62.820644
1966-08-01,49.06899,65.12052,36.02322,51.96805,54.596245
1966-09-01,34.998863,61.282467,40.60163,53.486526,45.047077
1966-10-01,31.599117,65.96266,31.978325,54.369705,51.71032
1966-11-01,38.4495,68.1427,33.188183,63.757996,49.45312
1966-12-01,41.12366,68.51042,21.874298,42.05773,65.57524
1967-01-01,45.299793,71.603806,45.904484,33.00331,64.464066
1967-02-01,48.75396,68.470566,51.437904,45.06501,67.82027
1967-03-01,48.848545,73.84183,32.135124,41.06021,74.68806
1967-04-01,57.60135,73.86548,39.54342,44.13771,69.35564
1967-05-01,57.190903,70.149506,42.778,51.838215,51.012257
1967-06-01,53.451283,66.414955,41.529774,64.653244,54.799168
1967-07-01,48.100285,68.95195,36.25985,64.25124,65.2934
1967-08-01,38.193844,70.450165,40.648075,56.815926,63.426975
1967-09-01,37.04696,68.86749,26.936142,55.626816,55.650463
1967-10-01,51.182854,62.959103,27.029041,49.090084,57.098003
1967-11-01,43.803272,72.037895,32.78035,52.474995,58.773567
1967-12-01,45.220406,75.419426,40.099125,51.986855,64.86438
1968-01-01,52.791935,74.790054,37.13395,39.49842,67.991196
1968-02-01,53.15248,71.58056,33.813385,31.87545,74.99287
1968-03-01,66.34621,79.72825,45.73071,38.819176,77.08371
1968-04-01,62.438145,69.56536,47.5431,46.286015,62.03414
1968-05-01,48.42354,69.45269,43.173088,43.937637,53.411625
1968-06-01,56.56157,62.663486,59.614944,58.620224,49.20257
1968-07-01,56.22517,71.247375,45.58263,60.265213,65.15672
1968-08-01,48.808228,68.30828,43.826576,56.44729,59.500664
1968-09-01,44.613663,67.81092,38.238117,48.60703,63.719368
1968-10-01,39.289173,65.43518,33.536537,56.337837,49.939762
1968-11-01,44.47041,71.55641,22.0039,51.021397,46.183002
1968-12-01,47.45779,77.902985,23.050127,43.74449,60.04148
1969-01-01,61.238693,79.711586,20.616379,46.594406,68.48647
1969-02-01,67.199684,75.96654,32.207474,38.56286,74.05641
1969-03-01,59.973633,73.51663,27.805666,52.814426,66.30562
1969-04-01,61.968987,76.37597,31.884943,56.998985,74.36391
1969-05-01,62.458633,72.43038,41.293518,53.12693,65.27118
1969-06-01,50.570072,66.186966,41.390446,68.42464,60.55018
1969-07-01,44.410213,67.25483,29.901289,59.95525,59.610992
1969-08-01,27.34777,72.58246,41.45562,52.939762,61.084946
1969-09-01,31.071093,65.556946,33.238575,36.28341,54.686115
1969-10-01,47.25785,67.96507,30.668346,48.131863,46.80664
1969-11-01,42.0188,69.504196,22.516476,49.057682,57.20788
1969-12-01,51.014595,73.86423,32.182407,37.74901,66.29559
1970-01-01,46.641525,76.283195,24.387512,44.963413,71.581505
1970-02-01,61.104065,77.60384,39.281994,33.898468,66.61502
1970-03-01,48.23027,75.55502,28.670504,47.877766,72.682045
1970-04-01,55.943954,74.11522,35.485558,46.749096,64.332855
1970-05-01,40.169044,69.6899,48.653934,61.117306,60.030006
1970-06-01,58.946022,68.822716,50.191376,67.81486,62.333687
1970-07-01,54.042427,68.14419,38.538925,49.317566,59.372993
1970-08-01,43.382942,66.21122,36.594368,56.794594,61.65847
1970-09-01,21.448334,66.14833,43.444176,50.133453,41.673386
1970-10-01,43.224068,71.05358,26.37179,47.171104,50.568703
1970-11-01,53.444992,75.561646,28.188915,47.88935,61.68826
1970-12-01,36.85916,77.689896,25.572453,45.322533,56.965054
1971-01-01,52.199547,77.327515,33.243687,47.518482,65.032326
1971-02-01,65.39241,71.439415,30.12974,34.907166,68.35421
1971-03-01,50.331516,77.8837,43.42403,42.20009,66.73468
1971-04-01,50.73217,76.52959,33.61222,40.29825,67.77774
1971-05-01,52.235046,69.999084,39.37015,54.057434,60.528767
1971-06-01,48.482082,67.25706,43.10283,62.002903,59.2558
1971-07-01,50.588478,67.60192,35.913025,58.74019,61.281048
1971-08-01,44.830547,73.05725,45.21599,58.12822,59.664906
1971-09-01,37.99237,71.19429,38.528267,58.057217,40.480827
1971-10-01,52.508915,66.9815,36.87155,63.838814,55.609337
1971-11-01,51.27652,64.773674,40.191746,50.622288,60.050346
1971-12-01,45.408707,74.85597,26.807858,45.733288,58.461254
1972-01-01,48.977383,79.66623,26.415016,47.38947,68.502075
1972-02-01,42.58834,72.13948,32.84469,38.568985,72.30364
1972-03-01,57.957146,76.51641,31.090996,47.408974,72.685585
1972-04-01,59.618202,73.77941,29.91428,59.028217,70.792114
1972-05-01,53.55747,67.0198,37.249245,50.21586,60.947693
1972-06-01,61.26625,59.13061,48.780724,63.55792,58.044914
1972-07-01,44.654095,70.53207,46.14612,50.76196,62.976063
1972-08-01,54.917843,68.52645,57.84175,62.924053,55.689857
1972-09-01,39.235355,64.31206,35.98639,55.85076,50.06796
1972-10-01,49.619377,67.88446,34.606514,58.213943,44.70448
1972-11-01,48.044464,78.36112,31.103998,48.884743,63.102837
1972-12-01,37.974125,75.6355,33.067356,50.230488,58.873814
1973-01-01,44.903168,78.55424,34.93643,47.78201,76.6903
1973-02-01,65.286606,84.65843,27.521734,44.474545,68.77144
1973-03-01,40.293407,77.20924,40.582443,38.40812,73.30894
1973-04-01,51.353874,74.690056,41.08661,59.50922,66.298225
1973-05-01,52.495228,68.00451,45.36628,55.3675,66.24896
1973-06-01,50.494984,74.26472,40.226078,59.696434,71.063995
1973-07-01,57.802937,71.49755,57.292202,71.90482,71.26599
1973-08-01,39.280148,70.35455,49.286297,47.492973,65.222565
1973-09-01,46.93954,68.199936,37.258553,55.467674,47.967583
1973-10-01,35.78383,71.15596,29.37746,42.90785,48.41263
1973-11-01,53.661217,74.59316,34.493027,38.01727,43.69941
1973-12-01,56.46944,73.96583,24.496735,40.19816,61.056206
1974-01-01,54.2965,76.136795,33.945168,37.232117,63.04683
1974-02-01,58.725372,77.35474,40.818184,41.57836,70.79075
1974-03-01,58.765034,75.614586,48.40676,41.302383,72.200386
1974-04-01,60.693577,77.73152,47.712685,42.32863,60.936504
1974-05-01,55.889572,70.918,56.894333,63.552513,64.04663
1974-06-01,49.647835,67.23939,41.847733,61.78262,66.02475
1974-07-01,49.127277,68.017746,55.611942,65.23648,59.764835
1974-08-01,37.96255,67.801254,56.818314,59.89539,62.46678
1974-09-01,40.22987,70.56435,52.997585,47.225178,51.44913
1974-10-01,52.199394,72.20204,35.60434,57.84125,54.015564
1974-11-01,43.87873,68.986145,28.883362,44.38442,47.82836
1974-12-01,46.778984,73.76041,25.796371,40.52072,62.253597
1975-01-01,50.077137,79.670105,20.973103,46.096504,63.0183
1975-02-01,62.445404,67.61957,50.277977,43.57939,65.494255
1975-03-01,51.45669,78.89966,47.887627,44.567142,70.27496
1975-04-01,50.645092,74.39717,45.033028,44.16381,69.84694
1975-05-01,42.960403,66.13464,30.951017,57.078632,59.539776
1975-06-01,46.764885,65.4959,43.15795,67.06807,63.917152
1975-07-01,56.68518,69.358,54.09069,57.175762,58.040043
1975-08-01,41.556152,71.84713,46.662815,60.08304,65.7593
1975-09-01,41.59566,69.311905,39.11641,59.653366,66.022705
1975-10-01,39.33536,71.93109,50.661552,49.882877,51.3217
1975-11-01,39.598763,74.229256,37.982147,40.836742,58.15528
1975-12-01,57.969254,77.59912,26.929232,40.448227,67.492805
1976-01-01,40.877815,78.42179,37.592796,38.653908,68.86195
1976-02-01,67.98945,78.841644,37.24839,36.754734,74.25607
1976-03-01,56.67148,79.373024,40.190636,38.286537,68.986595
1976-04-01,52.815723,68.64711,43.870903,53.38646,64.32886
1976-05-01,59.726887,71.63528,35.272133,45.56015,62.460846
1976-06-01,52.161346,63.689243,44.982857,52.61892,64.002495
1976-07-01,46.706547,73.578735,50.883747,48.833687,58.46405
1976-08-01,43.959465,67.34655,33.746887,56.468113,55.69565
1976-09-01,39.185287,70.13135,38.2767,53.98016,56.489433
1976-10-01,38.814636,55.643166,47.63153,50.22445,47.733215
1976-11-01,47.293682,70.14283,29.899334,44.192352,51.718533
