,vws_v850-250_cluster1,vws_v850-250_cluster2,vws_v850-250_cluster3,vws_v850-250_cluster4,vws_v850-250_cluster5
1965-01-01,-2.1219862200500486,2.0860988682297386,6.1008073822237385,-7.573277335289059,2.0589044639728282
1965-02-01,-4.0639247414104815,4.688078343863058,8.722810880858807,-1.341205582388961,-3.09029500205139
1965-03-01,-10.973835496979044,10.436296940024436,1.527721981979026,5.64490851377152,0.572534004732766
1965-04-01,3.7648760060991417,13.576300966221417,0.7352747687717307,-0.28327264239034305,0.7726806322908519
1965-05-01,3.8032432084867063,10.796382487136203,-3.2035474482090134,1.259403443366677,-1.402893551735804
1965-06-01,1.1141236873335174,3.2766747611621025,-8.635885507260044,4.715983128006402,-3.5475459540874192
1965-07-01,2.903422834562366,-0.011347877983209444,-4.501223792739499,4.9990096567555895,-4.370296396064466
1965-08-01,1.3638990571610619,-6.008286857715303,-3.8224568951294895,3.713755718496851,-4.26175883288394
1965-09-01,-0.6842026526107573,5.992222136835701,-6.246478495436421,4.64237451110547,-3.599898101807774
1965-10-01,-0.684577429446051,-4.721473039023856,0.9797280072539735,0.5801512056673568,-2.8747352079255846
1965-11-01,1.2036014409431213,0.4934648113166685,-0.5635768229576337,4.56976854870897,-0.8462807810723157
1965-12-01,4.754138675748463,9.292703092058021,-0.7665531300010381,3.785120621715427,-0.12018335831632913
1966-01-01,-3.6084588973081737,2.9837590759958292,4.345227215494145,1.3639889957932485,0.5409101436453239
1966-02-01,6.014332621120363,6.183270750406356,7.181444916886089,-4.648009981115557,-1.9684268191235876
1966-03-01,2.3924166039406214,-3.252855035510487,4.411244510974945,-1.4044199086372893,-0.21659682859254245
1966-04-01,1.1565433505594342,3.0228814081269784,-0.06508603893734825,1.9874201893065846,-0.4892416649298053
1966-05-01,2.14291080698525,0.8512192796329349,-5.830121802992625,4.127499686960828,-1.611555657447973
1966-06-01,0.7482367503563924,-2.228658975953096,-7.46986578709214,4.069798475103374,-3.0078363267233734
1966-07-01,2.907088863116013,-2.121908113385463,-3.883727013698543,5.464638858696225,-4.850833465124462
1966-08-01,0.6318448154600376,-5.367185453737227,-4.251208439583539,4.46797301426981,-4.405258245096253
1966-09-01,-0.45053587950399293,-3.810954869223815,-2.740666670502618,3.9897208409723004,-4.5012281161114025
1966-10-01,-2.058473965339719,3.073178836276075,-0.6533674854010743,3.1095619416020024,-1.7162548953859404
1966-11-01,-0.890461260740412,-3.211235924895679,6.965146905203574,2.7290966742878418,-0.48784710544041776
1966-12-01,-3.3826951837795822,-1.9042807674512483,5.906320094447159,-0.08701285876492872,1.2895656300659184
1967-01-01,-8.752995446977367,-2.4881861004664856,9.740417915799998,-2.1044230306734772,-1.2125985101167085
1967-02-01,-12.43669799186995,0.19324655916979866,6.986311613795647,3.5376343026955404,2.0475142381773974
1967-03-01,-2.9231195115325814,4.180814876032879,-1.0967386542281117,2.974835506720738,0.8344380022029703
1967-04-01,1.3925594382457398,13.79472168904077,-1.7062896243956978,6.88669928275068,-1.1336435036373789
1967-05-01,-2.9829014278476036,6.1731870297437,-1.5519940104411367,4.8107887430774925,-1.4926228448582295
1967-06-01,-0.36600495657022886,4.70968117560864,-7.744119131581949,4.367691322730611,-3.0837222280330683
1967-07-01,-1.7214519655137284,-9.465750082519692,-2.445117677539017,4.498755649688914,-4.018223091869403
1967-08-01,-1.4065878206663152,-6.531926464996952,-1.4052067671835287,4.257587783312247,-3.588958466739696
1967-09-01,-2.174605039136691,-4.556638542003347,-3.1527301475581284,3.9047836659893633,-4.277961928678679
1967-10-01,-1.495020422185281,-7.117241059178689,-0.2536954423303257,1.1308824644336828,-1.7310567965497066
1967-11-01,-3.274105869640498,0.18613677140917123,3.491576410913382,4.31650752319667,9.680136822859719e-06
1967-12-01,-0.04478997938314434,13.57494477386238,5.05320241130293,-3.2123123205509554,2.0310407320075674
1968-01-01,-5.391144794512566,4.767883143307049,6.01414329701275,-3.39697553418409,1.3981696747947938
1968-02-01,-9.403731708626708,-5.866132045902271,6.124683535679675,-8.391999384926132,1.5464206646711438
1968-03-01,5.023182457651422,7.4334137399254745,4.558667508692356,-5.674561551344689,0.2788442733140807
1968-04-01,0.142531446890199,15.324048192526117,0.0010243727612324893,0.2989089025012653,0.4879700805019785
1968-05-01,-0.6058816502774053,0.5546416369686623,-4.348795007438621,1.8434887278967085,-2.2596784900252556
1968-06-01,-0.8716466111049574,-0.5617736282082758,-7.238484650534777,3.646212403214659,-2.200636700356882
1968-07-01,-0.8950843550666248,-4.688758338693676,-2.767698741626588,4.547917173749498,-4.529074892271318
1968-08-01,-1.0659486217514513,2.1164767160406712,-2.85168998690566,2.4761444073700365,-4.545521727179319
1968-09-01,-2.67831185154089,1.1107580361777016,-4.533975101738424,1.6879187415993817,-1.7299168964761573
1968-10-01,-3.823003620930676,-3.732859625724909,-2.8180959296450303,3.0479771451542756,-2.345241073569647
1968-11-01,-5.228851490875883,-1.4184605273995567,7.02652215898962,-1.579218316860455,0.8700678574238917
1968-12-01,-3.027425469523119,5.361717791113701,6.136138481725736,-3.7954902860827318,1.5157047369462764
1969-01-01,5.536181588274814,-9.62147833860355,4.043790306973467,-1.313020320990609,-0.4910078076574964
1969-02-01,-0.1365870984490005,7.041095898917595,0.44310170160565043,4.2221091609763,1.2582943227196417
1969-03-01,-2.1060004589431025,3.10363622197693,2.706694586510675,6.923236122104968,0.3630776013267122
1969-04-01,4.428808301671189,0.2796159628260284,-0.7193473800964618,3.37509327402774,-1.6294939868446652
1969-05-01,2.988680588077612,-0.2232164314928938,-4.587926775577975,1.623160595599944,-2.672825674567093
1969-06-01,-0.23597958354512644,0.48984445494359646,-4.48201071260202,4.806905197149796,-2.4383892246384025
1969-07-01,1.5371761977860425,-3.2117854100731127,-3.6778552501038484,6.707600544850442,-4.163628883666811
1969-08-01,0.8887992627725707,-9.063097734274246,-4.513305405404323,5.617548464555073,-4.125602009665428
1969-09-01,-1.3168195136186758,-3.8836754755984955,-4.5569720905299755,3.9447049995361443,-2.8630832426962534
1969-10-01,-1.7562690306386255,8.645460483123154,-2.198449095674774,1.2578559608457083,-2.6051241542735197
1969-11-01,-3.525732771412254,3.504460730091866,0.09926323642068582,0.538523974627425,0.8182645736193296
1969-12-01,-6.569978299589558,-0.3069981408016703,5.9720280270564805,-2.2145440918747363,0.3755221862895433
1970-01-01,-11.319677933283915,-8.60566453824143,8.604455321137976,-2.663831439877158,1.6500353796847353
1970-02-01,-4.932762555844493,0.046073862618400074,5.154623199607571,-3.385533977976178,0.4101852231108293
1970-03-01,-12.443053173653071,3.3378311018960174,2.593976301062425,6.860936661352888,1.0654105528733044
1970-04-01,1.9969848871066138,14.275866695544085,-3.3806153878385117,5.453734845870393,-0.3930715581535708
1970-05-01,-0.0164756079730697,-0.11231793926550192,-4.131492848352068,4.064051253356753,-1.3763672879483508
1970-06-01,-0.9162858587498581,-1.1664431846184367,-6.5001872645204015,3.806227694539108,-3.0256274356670487
1970-07-01,1.4705068292903531,-6.295820008477158,-3.9724518895010568,4.380189839734781,-4.269292368609339
1970-08-01,0.9240556207171723,-3.4004224266300707,-3.2478510366372517,4.486035372399621,-3.64152941467191
1970-09-01,-0.3752850394679731,7.7701213110928435,-5.064102326908883,3.768489587278137,-3.1980800676888808
1970-10-01,0.6051597669804734,-0.6999933271314674,-0.42074751416959566,2.410598190040681,-1.701196790541257
1970-11-01,-1.8820046639765422,-6.837359738328079,6.6605139094608665,1.0231063212184095,-1.0796428242116143
1970-12-01,-4.234352712624409,8.068059511570222,4.124658789886623,8.750829600838335,0.13535180189237755
1971-01-01,-11.60910329666761,5.09062402759046,10.693497863068325,-1.8696819735332202,2.0758699171410795
1971-02-01,-13.195635466030652,4.139544660504525,0.9606066394539214,-0.5725230639481627,2.6846197317335196
1971-03-01,-10.638462686431344,-3.3514209274865445,4.267916465789296,3.7337678746502854,0.19725315955512226
1971-04-01,1.1008850502156382,2.463207232026355,0.807917034973917,2.724954878903728,-1.7587561590132277
1971-05-01,-0.8922409310738654,3.345118556091203,-4.085150007171739,5.362973886941813,-2.132961338775611
1971-06-01,-0.13345428087317088,0.9805940638538494,-6.528943175203695,3.880250234287628,-3.72570293995916
1971-07-01,-0.6556519781032527,-6.714219996905013,-2.8496774647689476,5.697108835184211,-4.873123566828739
1971-08-01,0.5041468107842334,-6.369676002544292,-2.4873403197056176,4.616582616446599,-4.4577507822217886
1971-09-01,-2.15941425092241,2.2812443367140496,-4.896757708246501,5.4779504333053,-3.6130168194586387
1971-10-01,-1.305534477660166,12.945205878412603,-5.026150613048807,2.681991852071199,-2.3914704144591945
1971-11-01,-4.487929181269875,4.933045910536443,5.157039973545281,4.077724398490158,-0.5274955593140447
1971-12-01,0.0077921701539077765,18.278498919086502,9.0183415837884,5.033643115962075,1.2125059452175717
1972-01-01,-3.2066581290869314,4.086989295560336,4.818598225452604,1.0127186542544875,1.1628781422538028
1972-02-01,-5.069147080161242,-6.406524041201461,9.5356874844392,2.4109863380460914,-0.5945254806742816
1972-03-01,-8.239766676028728,-2.475744368999802,5.766340266267967,-4.004634951648266,2.793637422754601
1972-04-01,-0.2583242171641063,1.963997165604685,-1.790717440177322,5.934199698927543,-0.0646625076505118
1972-05-01,0.846889755964536,1.811844901706438,-2.653555141012582,4.0414269933673745,-2.8674141676737293
1972-06-01,2.3891868986377496,-1.0543704669237843,-4.380433902978104,3.102901430236497,-3.9054059677414634
1972-07-01,2.138634758957191,-6.845424763389734,-0.4444878716089515,3.5314219043515047,-4.796666949187277
1972-08-01,2.8528476092115866,-3.5508171203722942,-1.247152510880415,3.753596151138578,-3.311528818843857
1972-09-01,-1.7409472393014593,3.833211109323629,-4.513882286691537,5.755133768800153,-2.634669322622735
1972-10-01,0.9043908286245327,7.5832756406575506,-4.906911999157739,3.886763521945736,-1.2027183668025723
1972-11-01,-0.2747608204072112,8.156826177362834,-1.629249935492882,2.64957218814506,-0.6181486375118669
1972-12-01,2.5516449932989325,10.972731234496901,6.031437143739244,-3.2808824125646083,-0.6795159833062767
1973-01-01,0.1665140684826354,11.224740147175488,4.015799612744062,-2.4717387776413906,1.5922132290755768
1973-02-01,1.2347201511020836,5.391533238215329,1.6679780144464422,1.5962037101764712,1.622860825554761
1973-03-01,-7.985225020332388,11.06383351016841,-2.442071568329988,6.198760721441588,0.7257256342721905
1973-04-01,2.305598515469408,7.815395172223129,-1.7435813708606158,4.236626283629245,-0.09414931826443415
1973-05-01,3.0721777726135224,-0.6755343974120881,-4.519591154977896,3.7628871488921747,-2.088583750384079
1973-06-01,0.8426990343731962,-3.7126521159214567,-4.312007687975137,4.475533730524378,-2.2388552602803045
1973-07-01,1.9705061986706083,-0.33557734055604543,-4.440570205848103,4.210468684732833,-3.685129660807185
1973-08-01,0.5086047796763068,-4.494571403849273,-0.9995220516975823,5.0386317208301525,-3.3986651089335655
1973-09-01,-0.4420628825461059,3.5891334287054617,-3.9202125984685763,2.9011220750867013,-2.490104921411318
1973-10-01,-0.5158544326770026,-0.3143416221514522,-1.336994199252477,3.903717162375864,-1.940173465149944
1973-11-01,-3.5725294236986045,4.922097483423991,6.989293538952208,4.153827767784962,-1.6532996715303585
1973-12-01,-7.5131339034685345,-10.441310291384793,7.360834881260361,-1.4581395026677535,-1.0992160255318641
1974-01-01,-18.391889578311012,10.537317518046285,3.9496449170738237,-3.293171242771322,1.6054741713924683
1974-02-01,-8.380806266662164,1.6059797788175145,3.2323330602298004,4.544087462686779,0.44136979492996853
1974-03-01,-10.986000112109172,9.278781404026189,2.293366235776409,-1.8311441164599636,1.919095840163247
1974-04-01,0.1810018042396555,3.81724957048732,1.68713139928108,2.652734894569963,-0.11218914521073944
1974-05-01,-0.3683347152713425,0.8312872873014489,-5.711791887539448,6.776345973535349,-2.434038648946649
1974-06-01,0.18233408743223323,-10.877563685273927,-7.0240569970801685,6.786580263817956,-2.7604770649053183
1974-07-01,0.1561521412088498,-5.732553493656419,-4.125185072802827,4.772035639661096,-3.6098064825370497
1974-08-01,-1.2964005992018646,-5.8576048073995555,-1.539899738771814,5.159387266138372,-5.229942563689668
1974-09-01,-1.341411321583971,3.602726153863516,-3.237709834723048,4.080032907666525,-3.53480868961444
1974-10-01,-1.8911044534125743,1.8441322158879512,-2.2202644919014047,1.7417821793164274,-2.7236298511624435
1974-11-01,-0.6157749425681629,-1.3437609917208473,5.133612611815509,-0.5463318048173269,-0.001864300076473126
1974-12-01,-5.869268465657746,13.244607655404577,5.67391531141275,-1.2211228688266145,4.137612724503501
1975-01-01,-6.854755784302208,2.629722331924017,5.3511075780246795,-1.3426295897250224,1.2694780619453871
1975-02-01,-6.525147109602738,4.056079118912716,6.45727337305647,0.19383619755058995,-1.0453325517057288
1975-03-01,-0.24895082270119073,8.828716561473902,0.5066695406277618,2.871413498330283,1.5771908348035675
1975-04-01,2.6564613135203903,17.6944793149134,-2.3888531113957936,5.308492521440931,0.08644402981552506
1975-05-01,-0.7966063494048842,7.8994217780694616,-6.210487271760881,4.039498857895592,-2.11082970763539
1975-06-01,0.044818764360868776,0.2919881242626203,-6.469711772600059,5.12881629106745,-2.8751409404809936
1975-07-01,1.7077433520361067,-6.879693049970649,-4.159050060074758,4.945316211067316,-4.185540057540379
1975-08-01,0.28294174087419294,-2.607091800914474,-2.782236548418436,4.778890958758411,-4.233036889231194
1975-09-01,-0.7828857025563101,-2.798851225488544,-2.7909302776431604,5.767944803398024,-3.3948834848395695
1975-10-01,-1.483919744866633,-3.7212949599006135,0.5169306067299052,5.354685090961974,-2.160837663120626
1975-11-01,-0.9008280226854586,-1.7375799437109978,3.884429408293764,2.69570842375849,-0.3944090733408178
1975-12-01,-10.428958281726898,-1.298407171588135,6.711108604132875,0.09534281604249359,0.7927520050917743
1976-01-01,-14.247059609331867,-3.739701660224699,3.0161486443238554,0.3879136111981228,1.7856247307956423
1976-02-01,-16.350561108596455,4.836076623373638,5.368355288468184,2.4390171273117187,1.646763914546712
1976-03-01,-0.7042288672615985,12.102158159983626,4.429417281551334,-1.3833293595003566,-0.7100381972825099
1976-04-01,2.6131881986659273,5.032422102742389,0.514106126472778,3.6291374919076156,-1.0739720077440784
1976-05-01,0.370665943866772,-1.323285202404523,-5.060024490937963,5.068446127463203,-2.2306106634347223
1976-06-01,0.47912297273750964,-1.3897305029852371,-7.901142854089914,5.401436130449239,-3.0486580933626013
1976-07-01,1.666163476792503,-6.895674036368532,-3.962181539946391,3.480880853198357,-3.6006287141479874
1976-08-01,0.8903024686908938,-3.8243899393838077,-4.410332154090065,4.700632781699371,-3.7945659169761066
1976-09-01,1.0045439230404134,4.200581197728951,-6.038189110967102,1.6079407649372062,-4.07975087620523
1976-10-01,0.6844376607771501,-0.2422509405477494,-1.9056738375927647,3.2084924469440907,-1.8926977126556206
1976-11-01,-0.47346722441423256,0.5424411512037133,5.139093239860995,-0.9571666309043456,-2.3852387903276204
1976-12-01,-6.7637133840579375,5.780147167301053,2.737871779052675,3.105660688629824,2.160415184576771
1977-01-01,-13.438542645076476,7.392681677661371,2.7961496539047412,-0.9927364219032485,2.455613528384126
1977-02-01,-14.033536636461127,-4.642390011963296,5.320318301995272,-0.843403087564319,0.2984525350923912
1977-03-01,-3.825092807262873,13.519407882504899,1.005865818627689,8.829026503733761,2.206239396112701
1977-04-01,0.9768191898794227,3.772581337523021,-1.5109948677419296,3.3466787121137926,0.5202453960011112
1977-05-01,2.7311577483301095,5.110755867387599,-5.9615597051049605,3.532826538979197,-0.6273298114493511
1977-06-01,1.210067257616208,-2.452324915008851,-4.456127293267131,4.809299506954278,-1.863473568179328
1977-07-01,1.8751914033705603,-1.5395863658324247,-2.7312846916272857,4.881985207827856,-3.0551408034322076
1977-08-01,1.3158556198281615,-3.976601643476784,-2.1507494196670263,3.77939227472638,-3.489693794833114
1977-09-01,0.9450398407913404,-4.423346651828332,-1.8441337961090973,5.918449492511135,-1.9597731535494527
1977-10-01,1.1569923604778543,-0.07424683747248921,-2.1405336513463427,3.3662461411989173,-1.609484078634637
1977-11-01,-1.0697656804941535,-8.260338765526567,2.3923030130943097,0.04751807663722026,-0.023745868794989848
1977-12-01,-4.559506843685339,-14.278274179449937,1.4116523252849014,1.434466716966671,2.5361151604749343
1978-01-01,-9.452124942478035,-4.343117280125291,5.944115944117512,-0.5756100090956591,-0.49569492016249844
1978-02-01,-5.187908483246667,-1.6456719107304827,5.921037861587009,-2.280619298796508,1.4979561934703038
1978-03-01,-3.830935311343509,-3.0043736189517176,5.4552001637140775,3.237608116161449,0.04478704728890437
1978-04-01,-0.9953986340980779,3.3478137600707076,0.5925571574459282,5.000119177465118,-0.8853588913685825
1978-05-01,0.3151795779641186,6.358587868259403,-3.5402489659682996,2.799482119590889,-1.7616369343180185
1978-06-01,3.1870622490152303,-2.133566339183333,-4.239493191614389,5.6904090431406065,-4.071726401056343
1978-07-01,1.511474461031447,-2.971756917686387,-2.9111332200626463,4.487161744587325,-4.274742947759819
1978-08-01,-0.24448166336998306,-2.7926046737036274,-0.958601477979653,3.5322251277656638,-4.18819089112084
1978-09-01,-0.3171741927925454,5.422288828719117,-4.665835919046687,3.2716266643296485,-2.5534299313816864
1978-10-01,0.052839532792958846,-0.5245629553345559,-1.6419607391102307,0.9618766678775766,-1.348189144910938
1978-11-01,-0.7056514223010073,9.518886577516337,1.6720095785823157,1.4635019214919798,-0.3554219636464139
1978-12-01,2.693975671744934,10.679129978179771,4.649095262153942,1.8898528237758803,0.16050679146282654
1979-01-01,-3.6915152495476176,1.8124009388961166,5.006220179930561,4.146220759146984,1.2953748717848095
1979-02-01,0.25296217914901437,5.3547431975745035,4.477316650469278,0.754840325919842,-1.9109676985077297
1979-03-01,-8.53716139050238,3.415448055731352,1.2427919460315964,6.36472612779444,0.6723475504326483
1979-04-01,1.2968483117925762,0.32635836291822,-1.3321517778112761,5.618483107682454,-0.8256117594625039
1979-05-01,-0.6503744304002408,0.9739124327382708,-2.5909975259736013,1.867712597126373,-1.7484552061133076
1979-06-01,2.9489329813361946,-0.12233527417076151,-3.450541266982963,5.9900661960779935,-3.247100713551367
1979-07-01,2.336599065683425,-4.750670459292846,-4.108767416085215,4.331189339349234,-3.8238111034088393
1979-08-01,1.3455549783686986,-3.2364345473343086,-2.314246605647352,4.314561250475362,-3.472845032550439
1979-09-01,1.487782391226192,-6.554711181801337,-2.2560742739450164,5.11787267064925,-3.2086729837239845
1979-10-01,-0.9588614016566359,-9.596671138795786,-0.191529492941119,4.200382969617596,-2.5949078591877384
1979-11-01,-2.686533507482879,-1.4424147986678493,3.2707412977909014,1.8353662830997455,-0.1192492197093858
1979-12-01,-3.5678244572540305,2.7477606382962283,2.8859226807407166,-3.845810617036403,2.2870750026870614
1980-01-01,-6.145852760814898,-2.0355139964570497,5.673955727445993,-4.357304541900649,0.9344094195818153
1980-02-01,-5.80102960832232,-2.5672717046677667,8.08392306601865,-8.872543726827704,-1.4816852318378866
1980-03-01,-5.266582321749979,9.074273716947438,3.389956921536591,7.692071099182034,-1.4301447384181278
1980-04-01,-1.3116233199055845,1.5530483819479535,-2.3706832084940364,1.436332526044239,-0.05883906948787677
1980-05-01,2.0920712025018173,7.764534244810944,-5.644728641639643,2.78410492042707,-1.6518380142614042
1980-06-01,3.365624351788257,-2.516261194528697,-4.88379456329699,6.698441441373217,-2.878364547289801
1980-07-01,2.7186420941495557,-2.950122676806219,-3.88531430661165,4.578834141625436,-4.3388136775021104
1980-08-01,1.5616923450921918,-3.2814803303557722,-2.511683273289977,3.72645408219426,-3.877500723776124
1980-09-01,0.6145672260561404,1.0881266972313635,-2.8953794476101864,3.6554918767412614,-3.835265429196024
1980-10-01,-1.3312543223280837,-0.21161185030570068,2.319157050488939,2.729519632321212,-3.405563962877359
1980-11-01,-4.1714802780718845,-3.365541630558931,6.599266734435273,2.576039313163613,-1.317392811928987
1980-12-01,-9.877602277112482,-3.051498903219395,3.425544333745376,-2.4470632997228114,1.931080864976295
1981-01-01,-12.577220785917318,1.4212380034327343,2.9192851487245948,-5.597499928239429,1.9382453648417746
1981-02-01,-7.947089702542509,-3.5930712533658515,2.03232713905866,-1.5608412061492007,2.2220511249588855
1981-03-01,-5.234552612100835,8.457079410149612,0.42386408225456046,1.8750498532401874,2.5766879269892398
1981-04-01,1.9765563745574248,12.121379020718415,-1.0007746326623572,1.600917092012177,-0.10635653587931991
1981-05-01,0.9875262756302815,2.9814371551675682,-3.911315325189445,1.9486225965802169,-1.7438211901107878
1981-06-01,0.6723796416652427,-1.9811852149078195,-5.797247285587889,5.431705954688002,-2.8469495027408134
1981-07-01,2.962767152325762,-2.768272895306721,-3.803108494528675,4.955718784736451,-3.905966212457835
1981-08-01,1.5920753683681315,-2.596784678972594,-2.8478528576190985,3.7474006314762867,-4.9745809764872835
