,vws850-250_cluster1,vws850-250_cluster2,vws850-250_cluster3,vws850-250_cluster4,vws850-250_cluster5
1965-01-01,25.94508937287743,31.283866837608493,41.217379099135115,34.68337445419628,26.971396462150288
1965-02-01,20.80633371348166,35.98275254324248,43.650033200087634,32.97147252678016,38.93946529653882
1965-03-01,14.712571215987847,29.043990213371156,34.581164702071824,44.16600420189966,39.64385698549317
1965-04-01,16.34152303271165,21.688789906531856,25.96197937683587,33.08542806011064,33.04165571838697
1965-05-01,11.763002721528515,17.744749669331064,21.338106645896584,21.95305937347003,28.76778271091508
1965-06-01,9.996035950884018,13.113277690527891,10.206985104619083,17.570828591334287,20.204360542431377
1965-07-01,9.110136433291537,9.01923789924165,9.646387287231413,16.780351657303232,24.85498631201965
1965-08-01,10.763543205466675,8.894606019096052,9.07590998317516,15.755223044752185,15.318667021191281
1965-09-01,8.562720387028639,8.228789768551062,7.821764464421661,23.323512579752336,17.904551707765055
1965-10-01,6.9464816120013335,18.342864772541517,18.05145203405065,18.624350476748095,19.09068657692319
1965-11-01,9.9124214936097,23.845774385018636,13.927734855508893,39.47875814878564,31.641620596118507
1965-12-01,13.69625389864149,22.664934420770074,23.038495489951547,36.0116387475873,41.68389509149518
1966-01-01,18.284750110495388,37.56567894189535,31.68186587651395,39.48004888503266,41.43387514723853
1966-02-01,17.407926507493766,36.99716420632174,23.51260812462756,39.10499392333959,48.773703034981295
1966-03-01,19.031191530010663,38.335393845290426,23.287771871137284,26.69101881558646,36.69401397672267
1966-04-01,15.68210101300032,27.684944101638973,28.86742336655371,30.29350717368673,34.9158737116254
1966-05-01,10.823375389090653,18.021727826868954,17.49284401017303,23.925674307990505,28.556111786937155
1966-06-01,11.58692870775121,13.672704428576859,11.396417287770737,19.036076898910903,17.884385717585413
1966-07-01,7.43356174574029,7.713695037858816,12.773200136986395,17.951635127603996,20.02761221245813
1966-08-01,8.484700962302751,7.662642336716667,12.433773285608492,17.014502440768272,13.91750208775929
1966-09-01,9.994398438494368,8.922326563835348,7.6718801144882125,21.05710365256518,15.104444304984993
1966-10-01,7.007915235251122,14.735792160580289,21.945043420600683,28.34557106919972,17.783877446087097
1966-11-01,14.514519992949557,22.791669662285994,32.0236870104891,32.296670046531496,23.497963439063536
1966-12-01,19.967642951158453,33.62422787833377,38.375236144509216,32.08843639671458,26.891435957301866
1967-01-01,21.794475351567268,34.51404600163442,56.43545881049917,35.72799255076685,22.514115861116704
1967-02-01,22.21313287654699,32.15654774868529,46.19953775042514,40.25615957531973,30.599646349100784
1967-03-01,22.633144931778034,26.965341177512162,45.71331506507006,36.742400317016724,33.378827600265204
1967-04-01,17.005004185477127,21.06427046729339,34.733692522838446,40.20979239140475,38.37323062590728
1967-05-01,11.66109356079113,16.482167489514858,32.85911517935016,28.16632744585486,29.12794004093738
1967-06-01,9.706112099225528,11.381061591757119,16.80314300209306,21.626954437522254,15.809456522741874
1967-07-01,7.944054313345704,9.558804074277887,15.99817883373665,18.818277977849405,16.445730282964828
1967-08-01,6.84210185547739,7.0174940098453655,16.650966662651797,16.436568250274807,14.112348470898123
1967-09-01,9.470635590824946,9.231795786676779,11.55396541533983,16.86960361531151,13.100693801009662
1967-10-01,7.175060580151133,15.971132437340827,24.151031347711726,19.77096060923115,14.783300398526348
1967-11-01,14.87709627260099,20.629641128153626,38.25722841843936,36.20535221095121,22.743723604727403
1967-12-01,24.241239845544126,23.00160799887029,42.50984209048035,38.14785791239565,29.641506164582598
1968-01-01,29.102048035140626,31.99108859614828,50.244139804935436,29.931857396353845,32.12754221832438
1968-02-01,20.449646316765747,41.9693380418255,32.41036384904066,38.08862797882194,32.36994546389511
1968-03-01,16.21170557222542,30.247337160238125,34.49153704577872,32.25541623770525,35.26967351761255
1968-04-01,17.26855947531949,21.776085222100246,35.92898617593446,33.23690918669444,32.66235168521112
1968-05-01,8.858064001045836,21.24798265365163,21.77262870792289,28.262322126212467,24.530050694519197
