,vws500-250_cluster1,vws500-250_cluster2,vws500-250_cluster3,vws500-250_cluster4,vws500-250_cluster5
1965-01-01,9.724553108215332,15.302870750427246,12.382266998291016,13.641657829284668,9.398055076599121
1965-02-01,1.658122181892395,4.4398088455200195,11.00096607208252,12.211833000183105,16.550601959228516
1965-03-01,5.178097724914551,7.679281234741211,10.731657028198242,7.790178298950195,19.202516555786133
1965-04-01,6.040666103363037,6.951235771179199,7.668353080749512,9.228872299194336,10.930821418762207
1965-05-01,3.2055177688598633,5.3751444816589355,8.206647872924805,4.051062107086182,7.504547595977783
1965-06-01,7.6185431480407715,4.067753314971924,3.7086410522460938,8.481546401977539,12.620747566223145
1965-07-01,7.024173259735107,6.169825553894043,1.3289361000061035,4.069576740264893,5.43220853805542
1965-08-01,6.9085693359375,3.2579963207244873,2.0655577182769775,10.409631729125977,5.812290191650391
1965-09-01,6.8088884353637695,5.695860385894775,2.4291651248931885,6.97940731048584,12.24081802368164
1965-10-01,2.566709280014038,6.80993127822876,7.00435733795166,3.941917896270752,8.147616386413574
1965-11-01,0.24702712893486023,11.340361595153809,5.8282647132873535,3.442111015319824,14.265583992004395
1965-12-01,10.375509262084961,10.6862211227417,6.501612663269043,5.4508771896362305,16.431371688842773
1966-01-01,9.844786643981934,17.759357452392578,10.395998001098633,8.554793357849121,22.8739013671875
1966-02-01,5.206847667694092,15.964914321899414,10.033988952636719,10.81082820892334,14.631526947021484
1966-03-01,4.806372165679932,13.082866668701172,8.756911277770996,11.928115844726562,13.51534366607666
1966-04-01,6.672486782073975,9.883819580078125,7.212884902954102,9.063667297363281,11.811482429504395
1966-05-01,1.2722896337509155,5.8372297286987305,8.290875434875488,1.7932069301605225,14.087223052978516
1966-06-01,6.640288829803467,3.8974571228027344,6.974231243133545,7.366700649261475,11.027560234069824
1966-07-01,5.800958633422852,1.8516616821289062,4.342665672302246,3.7237985134124756,9.955944061279297
1966-08-01,5.84998893737793,1.1570907831192017,4.41265869140625,8.516729354858398,8.779768943786621
1966-09-01,3.966979742050171,2.906043529510498,1.601165533065796,10.770042419433594,13.61136531829834
1966-10-01,4.0936808586120605,8.083149909973145,6.589597225189209,3.9363293647766113,11.77006721496582
1966-11-01,0.9455825686454773,11.261175155639648,8.993976593017578,6.053079128265381,12.190017700195312
1966-12-01,4.35149621963501,11.883000373840332,14.114543914794922,16.523530960083008,6.683463096618652
1967-01-01,15.505318641662598,15.361364364624023,18.02605438232422,9.138392448425293,7.683213710784912
1967-02-01,4.742925643920898,12.95564079284668,15.478967666625977,15.172420501708984,11.954968452453613
1967-03-01,8.293514251708984,12.306671142578125,12.772605895996094,13.754474639892578,15.65889835357666
1967-04-01,6.043645858764648,4.708512306213379,9.286579132080078,8.26803970336914,17.280132293701172
1967-05-01,1.3782585859298706,7.271770000457764,8.084403991699219,5.808742523193359,14.470193862915039
1967-06-01,5.538064002990723,5.729771137237549,7.500433444976807,4.156959533691406,10.54160213470459
1967-07-01,6.178570747375488,1.9597033262252808,7.805917263031006,3.5017361640930176,8.016228675842285
1967-08-01,5.954224586486816,3.7959437370300293,4.934638500213623,3.964962959289551,6.813320636749268
1967-09-01,4.689306259155273,3.434443712234497,4.4777727127075195,11.771783828735352,12.681987762451172
