,mgu200_cluster1,mgu200_cluster2,mgu200_cluster3,mgu200_cluster4,mgu200_cluster5
1965-01-01,0.007169342,-0.4340765,-0.5963661,0.6051651,1.5199196
1965-02-01,1.4967816,1.613122,0.37052917,0.46699065,-1.127882
1965-03-01,0.6344948,0.9391953,-1.9236885,0.93821794,-0.6116821
1965-04-01,2.4056697,0.7198757,-0.50283796,1.1236454,-1.5300217
1965-05-01,2.2117693,1.0920349,0.8893353,0.578117,0.09483204
1965-06-01,2.1312764,1.0402191,3.1763835,-0.1319828,0.3213211
1965-07-01,2.765119,1.4026012,0.83165395,-0.004562378,-4.5369463
1965-08-01,-0.53216743,0.85348815,0.90660703,-0.17076302,-2.9420738
1965-09-01,2.4118617,0.8798847,0.34250337,-0.59832156,0.037802316
1965-10-01,1.2539985,0.5282566,1.6870975,-0.31024092,0.27863008
1965-11-01,1.9083722,1.3716424,-0.17108878,-0.1319828,-0.17011109
1965-12-01,3.1802943,0.4363575,0.6648018,0.1580532,-1.9214073
1966-01-01,0.98567426,1.09957,0.3387329,-0.5084282,1.3890693
1966-02-01,2.880874,1.5298796,-1.9336026,-0.23008919,-2.3967354
1966-03-01,2.0245223,1.6165326,-0.21892853,-0.09551506,0.21860123
1966-04-01,2.6872182,1.3152176,-0.25864524,0.6164158,0.11422386
1966-05-01,2.4170852,1.1957417,0.3810749,0.110285185,-1.4258308
1966-06-01,2.3301044,0.5977066,4.511521,-0.04004402,0.15393981
1966-07-01,1.788525,0.33216897,0.05547104,-0.34201583,-3.0781407
1966-08-01,1.1304241,0.93085974,-0.6633526,-0.48709336,-1.8935585
1966-09-01,1.1950852,0.6663063,2.0740848,0.008205414,-1.5823963
1966-10-01,-0.15229873,0.50055087,1.7868836,0.28982696,-0.10306416
1966-11-01,0.63676584,0.28752977,0.18118286,0.12374268,0.70208395
1966-12-01,-0.029868698,1.3792222,1.4986985,0.14474945,1.7941048
1967-01-01,-0.99497986,-0.97995913,1.5230019,1.3231567,2.6273737
1967-02-01,-0.96395797,0.8757914,0.32980958,-0.66092527,1.897221
1967-03-01,1.0857589,-0.5260626,-1.8074214,1.083147,-0.84019774
