,vo600_cluster1,vo600_cluster2,vo600_cluster3,vo600_cluster4,vo600_cluster5
1965-01-01,-3.0383965037929427e-05,-1.5255189256948848e-06,-8.117547991602898e-06,2.0168437105086115e-05,-4.697586566755107e-06
1965-02-01,-1.90747830077141e-05,-3.7441761473557416e-06,-2.6301276905186293e-06,-2.4804349878751156e-05,-1.2689868430913378e-06
1965-03-01,-1.701281819675517e-05,-4.099895969208161e-06,-4.608476547877797e-06,1.6150075276123567e-05,-1.3434928884012871e-06
1965-04-01,-1.0957757175284704e-05,-5.233824120583746e-06,-1.8931517764070558e-06,-1.5500593993541163e-06,-3.5333988834233763e-08
1965-05-01,-3.822284010571561e-05,-4.787200854322264e-06,-2.81688567222285e-06,-4.465263272221718e-06,3.010365503541834e-06
1965-06-01,-3.425413784238377e-05,-3.1025780439117812e-06,-1.1381147803900683e-05,-2.4447429799086724e-05,2.347304823495889e-06
1965-07-01,-1.1397027524903285e-05,-2.411432802193526e-06,2.2679405381073807e-06,-2.8721018073459465e-05,-3.804034230071059e-06
1965-08-01,6.863857444321704e-07,-1.978563917692573e-06,-1.725358571633663e-06,-2.7464670387821065e-05,-3.328375501759614e-06
1965-09-01,-2.0443096998081144e-05,-3.4118682989969784e-06,-7.253646160371727e-07,5.933857715313529e-06,-5.149886000684714e-07
1965-10-01,-2.426016050906453e-05,-2.4688848806623094e-06,-5.637900977635055e-06,-2.5557405428521128e-05,-3.3372938751678084e-06
1965-11-01,1.4984580047894271e-05,-3.942217792117084e-06,-1.5123242664613181e-06,-1.7180579258517053e-05,-1.7082246167295748e-06
1965-12-01,-1.4257054447495778e-05,-4.185874337397355e-06,-5.959189866848318e-06,-1.7658253960285543e-05,-1.4580261545473295e-06
1966-01-01,-2.919798134826124e-05,-1.8338156607745875e-06,-1.6551730632140856e-05,7.3581016598230535e-06,-4.628544191195703e-06
1966-02-01,-7.02258375895326e-07,-3.78506045735219e-06,7.44398873749837e-06,-1.3623874919075104e-05,-3.460660350565616e-06
1966-03-01,-1.2815154540086432e-05,-2.4853341915099826e-06,-8.759979460012182e-06,7.525755892048538e-06,-5.9151783429306784e-06
1966-04-01,9.917241316413441e-06,-3.911699184068219e-06,-4.967168406701472e-06,3.953551047036146e-07,-1.3102892712356009e-06
1966-05-01,-1.9890471126668024e-05,-4.21342426889447e-06,5.008847649045546e-07,-1.0285185554595146e-05,1.221508826251681e-07
1966-06-01,-3.551255888721374e-05,-3.1391493268752037e-06,-1.9630726086873345e-05,-2.032103010505024e-05,8.846105078861767e-07
1966-07-01,-1.1943506511410567e-05,-3.076627598491133e-06,2.67284543741076e-06,-2.6480502128833905e-05,-3.5274704140120826e-06
1966-08-01,-2.3049334621256484e-05,-2.5541430195331413e-06,6.916748397866352e-07,-2.9855202430755726e-05,-3.6459909767329107e-06
1966-09-01,-3.414875599056749e-05,-2.4799440958839125e-06,-5.347907273866493e-06,-1.661382258235891e-05,-1.8976087583149294e-06
1966-10-01,-4.103261224892257e-05,-2.6962489275264283e-06,-6.020029130909741e-06,-1.4202404498872864e-05,-1.3950142075421019e-06
1966-11-01,2.1829255355701858e-07,-3.63366917688799e-06,-4.243772467737512e-06,-4.1394489219075895e-06,-1.2102570005816617e-06
1966-12-01,-1.1071054229562704e-05,-1.6368483711305868e-06,-2.0251369225687984e-05,3.310400447591948e-08,-5.0761874310984765e-06
1967-01-01,-2.0999152963798095e-05,-2.5725729320045653e-06,-1.6370658145667445e-05,-8.962982368151037e-06,-5.724650332252311e-06
1967-02-01,-4.84148196327234e-05,-2.9257249684169254e-06,-1.2216371059353612e-05,-7.323010827854482e-06,-1.8417921709394585e-06
1967-03-01,2.0537854084068385e-07,-5.105403976223935e-06,-1.0567192390041875e-06,1.60623535015879e-05,-5.89790396170698e-07
1967-04-01,-6.300676562074972e-06,-6.7783739038940425e-06,8.097510604072697e-07,-1.8175338078031524e-05,4.073681099582341e-06
1967-05-01,-2.8460105698156572e-05,-3.5845328048193254e-06,-6.589194210549898e-06,2.3543642176567423e-06,-2.0053263190340275e-07
1967-06-01,-2.9464219031589372e-05,-2.973811658602226e-06,-1.0880424836785465e-05,2.668736366710315e-06,2.2101988262970976e-07
1967-07-01,-6.43759969014874e-06,-2.2512979018422496e-06,-1.0941936336061244e-06,-6.661589900937138e-06,-3.872461081156967e-06
1967-08-01,-3.620432380557759e-06,-1.6785866809910585e-06,-3.6259293204014855e-06,-3.520294639100838e-05,-4.36737632538241e-06
1967-09-01,-3.9191397393421675e-05,-2.2633247511999355e-06,-1.0050344180722345e-05,-3.834486657675976e-05,-4.91358192496256e-07
1967-10-01,-4.542033691125523e-05,-2.4109715403258226e-06,-1.3775666772836713e-05,-2.285536740803056e-05,-2.7116988719985545e-06
1967-11-01,-1.5213150358509406e-05,-3.2478007947433144e-06,-9.415657916469028e-06,-3.9398178665174375e-05,-3.6458465346138265e-07
1967-12-01,-5.640885189807575e-05,-2.7614674121075356e-06,-4.330070601593869e-08,1.054120528149522e-05,-4.677611430356353e-07
