,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5
1965-01-01,26.749146,25.837036,17.839172,26.41336,24.802704
1965-02-01,26.50467,26.34848,17.299316,26.794556,24.53775
1965-03-01,26.38092,26.625916,16.722504,27.309479,24.36612
1965-04-01,26.391388,27.960632,17.743866,28.581848,24.670471
1965-05-01,27.128357,28.661682,18.993774,28.790405,24.954376
1965-06-01,27.450684,28.3992,22.140228,28.199127,25.50174
1965-07-01,27.843384,28.335358,25.04718,27.664246,26.075562
1965-08-01,28.621765,28.009521,25.48227,27.569427,26.487183
1965-09-01,28.862244,27.868317,24.961853,27.414764,27.36139
1965-10-01,28.640228,28.612762,22.62973,27.64627,27.528015
1965-11-01,27.728119,28.573853,20.241669,27.78949,27.01709
1965-12-01,26.822998,28.300415,18.80069,27.75357,25.814087
1966-01-01,26.414062,28.23053,17.753326,27.675812,24.734772
1966-02-01,26.475067,27.711609,16.782043,27.518951,24.516418
1966-03-01,26.476074,27.85431,16.405853,27.887604,24.547668
1966-04-01,26.566345,28.208832,16.830963,28.600677,25.016663
1966-05-01,27.217896,27.985443,18.69635,28.734314,25.658112
1966-06-01,27.881561,28.455933,21.154785,28.377777,26.056519
1966-07-01,28.539154,28.387878,24.524475,27.971832,26.13974
1966-08-01,28.583527,27.035858,25.438263,27.441803,26.940033
1966-09-01,28.59613,27.044434,25.586517,27.42517,27.581512
1966-10-01,28.809448,26.755981,23.394348,27.133698,27.51947
1966-11-01,28.610748,26.652588,20.922302,26.685883,26.8432
1966-12-01,27.495758,26.919373,19.248566,26.611755,25.692932
1967-01-01,26.746979,26.136993,17.828308,26.668365,25.03717
1967-02-01,26.456512,26.062378,17.105103,26.86319,24.859894
1967-03-01,26.607758,26.416443,17.274902,27.374542,25.27658
1967-04-01,26.88623,27.621948,17.643005,28.044617,25.076752
1967-05-01,27.446136,28.059143,18.7919,28.58551,25.535004
1967-06-01,28.141785,28.021606,21.49533,27.776703,25.746338
1967-07-01,28.77884,27.914429,23.645874,27.587372,26.187073
1967-08-01,28.985168,26.794067,25.2966,27.0495,27.327942
1967-09-01,28.706207,26.48056,25.747345,26.576202,27.53128
1967-10-01,28.446808,26.08841,24.599945,26.475037,27.001404
1967-11-01,27.57837,26.516602,21.90152,26.938812,26.517609
1967-12-01,26.977875,26.179047,20.320404,26.774536,25.50293
1968-01-01,26.398407,25.785065,18.369385,26.667969,25.000122
1968-02-01,26.260895,26.300964,16.79306,26.82721,25.323608
1968-03-01,26.238617,25.434875,15.755371,26.668457,25.19748
1968-04-01,26.641754,26.893494,17.12146,27.768463,25.342896
1968-05-01,27.163055,27.322327,18.35849,28.1503,25.680725
1968-06-01,27.880737,27.74472,21.057098,27.821869,25.73117
1968-07-01,28.274933,27.75412,23.516785,27.553314,26.163452
1968-08-01,28.49356,27.404938,25.7005,27.328766,26.43103
1968-09-01,28.537598,27.218964,26.00418,27.272858,26.8208
1968-10-01,28.841278,27.839691,23.149292,27.202637,27.331726
1968-11-01,27.99649,27.977692,20.346832,27.427673,26.892517
1968-12-01,26.964233,28.144867,18.08496,27.533539,25.766785
1969-01-01,26.509521,28.333893,16.654999,27.621185,25.369171
1969-02-01,26.221375,28.11905,16.475006,27.35199,25.402008
1969-03-01,26.08908,27.766785,16.52475,27.606812,24.660553
1969-04-01,26.23471,28.06778,16.798035,28.915344,25.032806
1969-05-01,26.760773,28.688202,18.422943,29.110199,25.457886
1969-06-01,27.50119,28.683594,19.158234,28.299042,26.113678
1969-07-01,27.828827,28.14264,23.17871,27.972412,26.51056
1969-08-01,28.296967,27.34018,23.925781,27.689362,27.004852
1969-09-01,28.515411,26.674652,24.843597,27.344818,27.326843
1969-10-01,28.199554,27.10382,22.845947,27.471954,26.90384
1969-11-01,28.092896,27.153534,20.424225,27.189453,26.351593
1969-12-01,27.254547,26.631042,17.42923,27.081238,25.62146
1970-01-01,26.783295,26.604553,15.805847,27.231659,25.15149
1970-02-01,26.403107,26.532776,15.235046,26.88556,24.873566
1970-03-01,26.29721,26.062683,15.495392,27.309143,24.324463
1970-04-01,26.66449,27.404724,17.594177,28.467285,24.712402
1970-05-01,27.207397,27.813843,20.116547,28.285461,24.662292
1970-06-01,27.271973,27.371643,21.597015,27.96518,25.369476
1970-07-01,27.530243,26.362305,24.103882,27.379913,25.825592
1970-08-01,28.26117,25.862793,25.22998,27.061218,26.314758
1970-09-01,28.060242,25.733124,25.907196,26.759521,26.592682
1970-10-01,28.43216,25.6138,23.335236,26.784851,26.71045
