,abs_vo1000_cluster1,abs_vo1000_cluster2,abs_vo1000_cluster3,abs_vo1000_cluster4,abs_vo1000_cluster5
1965-01-01,-1.6207268e-06,0.00012061556,7.026832e-05,-4.4610966e-05,7.960656e-05
1965-02-01,-2.343586e-08,0.00016950333,5.774128e-05,-4.8658014e-05,7.2885385e-05
1965-03-01,-8.131101e-07,0.0001273816,7.1075934e-05,-3.298128e-05,9.176568e-05
1965-04-01,-4.631438e-07,0.00011602111,6.882358e-05,-3.089941e-05,8.4568914e-05
1965-05-01,-1.1810262e-06,0.00019876598,6.500984e-05,-5.0443752e-05,7.9068144e-05
1965-06-01,-7.7277946e-08,0.00011382261,5.775025e-05,-4.1209994e-05,8.185891e-05
1965-07-01,1.0982549e-06,9.723056e-05,6.964017e-05,-5.6420122e-05,7.848487e-05
1965-08-01,5.059992e-07,0.00016271934,6.6741726e-05,-4.749146e-05,8.2155035e-05
1965-09-01,4.2523607e-07,0.00014875653,7.609214e-05,-2.874577e-05,8.228066e-05
1965-10-01,-1.4009129e-07,0.00019429717,6.377149e-05,-2.303861e-05,7.559539e-05
1965-11-01,-1.5130427e-06,7.5299264e-05,6.9110734e-05,-3.0154613e-05,9.243869e-05
1965-12-01,-3.285386e-07,0.00015626737,7.563449e-05,-4.6800506e-05,8.383308e-05
1966-01-01,-1.8161518e-07,0.00011401125,6.55702e-05,-3.680834e-05,7.734249e-05
1966-02-01,1.6055128e-07,0.00012659805,6.9708774e-05,-5.09349e-05,8.179065e-05
1966-03-01,-6.7857036e-07,0.00011540436,6.55702e-05,-4.789614e-05,7.572128e-05
1966-04-01,9.537689e-08,0.00011838608,6.6368586e-05,-3.9659728e-05,7.597383e-05
1966-05-01,-2.1857304e-06,0.00010879729,7.7961486e-05,-3.205061e-05,8.0992264e-05
1966-06-01,-4.2601823e-07,0.00019592734,6.171676e-05,-3.455168e-05,7.678851e-05
1966-07-01,-3.4455297e-07,0.00012497685,6.582275e-05,-3.9724906e-05,8.27927e-05
1966-08-01,-1.6532067e-07,0.00011009264,6.888594e-05,-3.0633066e-05,7.497177e-05
1966-09-01,4.7827416e-07,0.00014546605,7.0547896e-05,-2.8131999e-05,8.158697e-05
1966-10-01,-1.490298e-07,0.0001834383,6.511398e-05,-1.2555316e-05,7.646264e-05
1966-11-01,-1.517692e-06,6.770482e-05,7.759488e-05,-4.180398e-06,9.0662514e-05
1966-12-01,-9.392679e-07,0.00013227639,6.0551767e-05,-3.6775757e-05,8.185582e-05
1967-01-01,-1.2000455e-06,0.000108492255,5.902458e-05,-6.9189715e-05,8.3901556e-05
1967-02-01,-3.017558e-07,0.0001861142,6.707711e-05,-3.8728034e-05,7.6234006e-05
1967-03-01,-1.3123317e-06,8.484797e-05,7.214604e-05,-4.649183e-05,8.93314e-05
1967-04-01,-1.1358825e-06,9.553121e-05,6.962761e-05,-4.9371174e-05,9.0181566e-05
1967-05-01,-1.1519223e-06,0.0001732093,7.336515e-05,-4.810395e-05,8.346043e-05
1967-06-01,-1.1519223e-06,0.0001239958,6.315511e-05,-3.2215434e-05,7.9971534e-05
1967-07-01,-1.9749132e-07,0.00014802506,6.83283e-05,-6.160236e-05,7.2504496e-05
1967-08-01,1.3584759e-06,0.00014120768,6.35802e-05,-4.617102e-05,7.205534e-05
1967-09-01,2.7571514e-07,0.00015048735,6.2296924e-05,-1.3399451e-05,7.998757e-05
1967-10-01,4.842477e-07,0.0002030213,6.552115e-05,-2.4058634e-05,7.992341e-05
1967-11-01,1.3263962e-06,0.00011219771,6.632319e-05,-2.2751297e-05,9.708718e-05
1967-12-01,5.083093e-07,0.00017065076,7.857042e-05,-5.2763837e-05,7.420483e-05
1968-01-01,-1.485023e-07,0.000104137674,7.915617e-05,-4.7097335e-05,7.519715e-05
1968-02-01,-5.9517333e-07,8.921144e-05,7.430793e-05,1.2933302e-05,8.573113e-05
1968-03-01,-1.3396202e-06,0.00012606174,6.154991e-05,-3.76242e-05,8.566599e-05
1968-04-01,-2.0747684e-06,0.00020803508,6.5663e-05,-4.6055113e-05,7.273116e-05
1968-05-01,-1.7025377e-06,0.00016052982,6.427646e-05,-3.1966385e-05,8.770393e-05
1968-06-01,-1.516426e-06,0.00018996352,5.6683064e-05,-2.8160375e-05,7.7132725e-05
1968-07-01,-1.0790609e-06,0.00013251055,6.5728134e-05,-5.1042927e-05,7.5048265e-05
1968-08-01,9.588694e-07,0.00011678403,6.4211315e-05,-4.0853254e-05,8.621503e-05
1968-09-01,1.7719867e-07,0.0001676114,6.5607164e-05,-2.5238409e-05,7.902177e-05
1968-10-01,7.5414573e-07,0.00016775099,7.87095e-05,-2.1227683e-05,7.4601594e-05
1968-11-01,-1.069755e-06,0.00015062862,6.55048e-05,-3.3092354e-05,8.077123e-05
1968-12-01,-2.2329623e-06,9.334314e-05,7.0911374e-05,-4.5906218e-05,7.740259e-05
1969-01-01,-3.2731623e-07,0.000106781634,7.585264e-05,-3.9281626e-05,9.187712e-05
1969-02-01,-1.0134099e-06,6.7999215e-05,6.2374485e-05,-2.2111195e-05,9.372777e-05
1969-03-01,-5.0786184e-07,0.00015936719,6.309669e-05,-1.8075876e-05,8.100794e-05
1969-04-01,-6.342525e-07,0.00015675822,5.5495482e-05,-2.4268778e-05,8.1892635e-05
1969-05-01,-9.682699e-07,0.000125902,6.6003566e-05,-1.6523129e-05,8.214541e-05
1969-06-01,1.6017293e-07,0.00011719944,6.462235e-05,-1.9998752e-05,7.952742e-05
1969-07-01,6.9280213e-07,0.00015591865,6.990347e-05,-5.5124994e-05,7.66747e-05
1969-08-01,5.483598e-07,0.00021140208,6.4441796e-05,-3.530949e-05,7.2151895e-05
1969-09-01,1.035849e-06,0.00015221736,6.0406477e-05,-1.9159179e-05,7.972602e-05
1969-10-01,-5.6203135e-07,0.00015989982,6.505567e-05,-3.4331642e-06,7.891354e-05
1969-11-01,-4.0855957e-07,0.00016751005,6.6373694e-05,-1.5313442e-05,7.9419086e-05
1969-12-01,4.281901e-08,9.4901356e-05,6.111965e-05,-2.5171536e-05,7.669276e-05
1970-01-01,-4.3266846e-07,2.9279428e-05,7.3201394e-05,-3.0743922e-05,8.9274065e-05
1970-02-01,-1.24297e-06,0.00011157352,6.524425e-05,-3.253468e-05,8.512533e-05
1970-03-01,5.396905e-07,0.00018454107,7.5591786e-05,-3.2640022e-05,7.658476e-05
1970-04-01,9.691503e-07,0.0002218473,6.291868e-05,-5.1033832e-05,7.7232995e-05
1970-05-01,-4.4077024e-07,0.00015665052,8.354893e-05,-3.7145295e-05,7.61391e-05
1970-06-01,5.396905e-07,0.00013887254,7.036535e-05,-5.1447092e-05,8.175448e-05
1970-07-01,2.9660077e-07,0.000110196015,6.554406e-05,-4.276878e-05,7.297082e-05
1970-08-01,4.540925e-08,0.00015238025,6.48634e-05,-3.720201e-05,8.211101e-05
1970-09-01,5.396905e-07,0.00018258824,7.0551716e-05,-3.130303e-05,7.679543e-05
1970-10-01,-3.1922536e-07,0.00013675766,6.94335e-05,-4.9196497e-06,8.980886e-05
1970-11-01,-1.0241893e-06,7.651994e-05,6.582766e-05,-9.611289e-06,9.0003334e-05
1970-12-01,5.396905e-07,9.252336e-05,6.202736e-05,-6.7815155e-05,9.037607e-05
1971-01-01,-3.9012593e-07,0.00015465377,7.408147e-05,-4.6908444e-05,7.1046125e-05
1971-02-01,-1.2276105e-06,0.0002038001,7.039985e-05,-4.855025e-05,6.991013e-05
