,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5
1965-01-01,-2.473205818522791,-2.2576447517152816,-10.519950654771593,-0.9391050400405095,-4.127692525414215
1965-02-01,-3.256853156208251,-1.6071885351150754,-11.667606565687391,-0.519823552719478,-4.693603207325113
1965-03-01,-3.498776284804255,-0.7099686633972895,-12.054724163479275,0.01543285004023848,-5.139058759842796
1965-04-01,-3.4134329105756294,-0.012975737511638611,-11.680840386284721,0.27534803696747484,-5.351692986214298
1965-05-01,-2.344546434671982,0.8033176263173422,-10.314763387044271,0.5853400918944129,-4.9040656665275835
1965-06-01,-0.8453943714592027,1.2041667151072668,-7.357118924458821,1.210200298449089,-3.9025652682644196
1965-07-01,0.3513013353999357,1.5433622731102838,-3.623490333557129,1.6881121129825198,-2.462216834912355
1965-08-01,1.2427564178194317,0.740897986623976,-2.150766452153524,1.435480189734492,-1.2164618092021724
1965-09-01,1.3396666610833279,0.38460294405619305,-2.9019003444247775,1.246915057558438,-0.9822914655181183
1965-10-01,0.6127723625728062,0.9232438745952788,-5.584297709994845,1.2412291277071525,-1.3962037261875198
1965-11-01,-0.991139130562729,0.3402895870662871,-8.189104927910698,0.7119141486955101,-2.1924574484770325
1965-12-01,-2.259998884260284,0.06744287435024504,-9.860669242011175,0.28363622981926495,-3.3137746406826136
1966-01-01,-3.1757271692434452,0.12024095843708704,-10.928993225097656,0.4898035834575522,-4.683461956594182
1966-02-01,-4.034611119987061,0.19609750736327397,-12.23493152194553,0.15145560148461112,-5.314619171208348
1966-03-01,-4.155989907543111,0.08320538179268913,-12.630737092759874,-0.26201495322687873,-5.3565968042132495
1966-04-01,-3.819062843085816,-0.45550522350129624,-12.421120537651909,-0.2821187585078437,-5.1674943545769
1966-05-01,-2.3891852324053366,-0.862683095629253,-10.679634941948784,-0.11150698209631033,-4.327677806903576
1966-06-01,-1.0563716014719897,-0.03246861909117017,-7.972253163655599,0.41245764185642375,-3.5000234499744987
1966-07-01,0.2933362996356087,0.8501434136950781,-4.285282558865017,0.9342448207838783,-2.4045413938061944
1966-08-01,1.2135368534681958,-0.9563391170804463,-2.525074217054579,0.698365476624719,-1.3466206090203647
1966-09-01,1.3497603374608553,-1.1323450103638664,-2.6404632462395563,0.7037378076849313,-1.058841025692293
1966-10-01,0.7406641607699187,-1.6821166825672937,-5.047107802497016,0.13868413094816537,-1.4389791707882935
1966-11-01,-0.591972747944897,-2.256832236335391,-7.639570236206055,-0.5846470337489557,-2.2913171299572648
1966-12-01,-2.170415713179926,-2.119407388899061,-9.610056347317165,-1.271085389729204,-3.2890622900135216
1967-01-01,-2.8927764583448443,-2.2670486616709877,-10.702603658040365,-1.2581243597227953,-4.177019650908722
1967-02-01,-3.2693454752797666,-1.7686088879903157,-11.463796827528212,-0.7651555384027547,-4.694176987669934
1967-03-01,-3.477829435597295,-1.3406807468051003,-11.739785936143663,-0.6252932394373006,-4.713285654440694
1967-04-01,-3.52814889842679,-0.9247919869801354,-11.737378438313803,-0.5158711867085819,-5.188308502065724
1967-05-01,-2.5172704125043026,-0.701332518032619,-10.473817189534506,-0.08907831948378991,-4.644849040042395
1967-06-01,-0.6015297048580572,-0.27365395947108195,-7.178213861253527,0.07768355566879799,-3.4858341275275437
1967-07-01,0.8693001099995203,-0.2842382069617983,-4.094682004716661,0.3112491348694111,-2.0155492185176103
1967-08-01,1.8015779693674596,-1.5828945333995517,-1.6762174500359428,0.3743767738342285,-0.6597972464287418
1967-09-01,1.6286818137080032,-2.261781692504883,-2.0848445097605386,0.057983192904242156,-0.35095070970469505
1967-10-01,0.8972724957495742,-2.8895932530599926,-3.870859146118164,-0.34532613795379113,-1.0524947067786907
1967-11-01,-0.5726703945894419,-2.19166808658176,-6.45553535885281,-0.4652832859549029,-1.8785377000940258
1967-12-01,-1.6796799550145307,-2.7439528041415744,-8.484991391499838,-0.9458905150150432,-3.220165893435478
1968-01-01,-2.6328623665045505,-2.913078618428064,-10.268873638576931,-1.178982494206264,-4.026565503800052
1968-02-01,-3.392839043036751,-1.8733020812746077,-11.858515209621853,-0.7936817561757976,-4.097157631112241
1968-03-01,-3.619416252426479,-2.5461999196854848,-12.508477105034721,-1.1952517361476505,-4.346754598891598
1968-04-01,-3.4319138860110168,-1.6988040908934579,-11.847901874118381,-0.8520465986482029,-4.721989748121678
1968-05-01,-2.1573068747609296,-1.4298329277644082,-10.411429935031467,-0.4683487888040214,-4.1439229386976395
1968-06-01,-0.40350585990810983,-1.207305325402154,-7.529277271694607,-0.4779556445006667,-3.1502934451075806
1968-07-01,0.570954632314836,-0.8739432645222497,-4.620339075724284,0.35012667549067533,-1.9980848863207061
1968-08-01,1.5300259086656274,-0.35539040016749546,-1.9905467828114827,0.8873381362906818,-1.1049760484147346
1968-09-01,1.4625711840872437,-0.9330786409832182,-2.0596570438808866,0.7850877169905038,-0.9896470212388313
1968-10-01,0.6617303220381647,-0.6528861465908232,-4.982963667975532,0.1988743913584742,-1.5034913331612774
1968-11-01,-0.6218639219769779,-0.5897468044644311,-7.836043039957682,-0.03825107525134909,-2.298143711583368
1968-12-01,-2.2401672897871974,-0.27584289274518453,-10.380144119262695,-0.23078761737922143,-3.6831494035391974
1969-01-01,-3.4178269575841678,0.18082094334420704,-11.970705456203884,-0.10270933010454836,-4.390741011192059
1969-02-01,-4.075886522020612,-0.0419634882183302,-12.64718903435601,-0.26884540787030914,-4.849897170888966
1969-03-01,-4.48190336642058,-0.12051207678658622,-12.911528481377495,0.24857542895037554,-5.651470847513484
1969-04-01,-4.152919601949845,-0.41064549060094924,-12.599123848809135,0.549746523129529,-5.587086321293623
1969-05-01,-2.9581094658152653,0.044622526518882266,-11.045057508680555,0.8178909277093822,-4.992319249558723
1969-06-01,-1.0411181805296714,0.5129092269473605,-9.443755679660374,1.0611872734694645,-3.5397873527702246
1969-07-01,0.37624484263591884,-0.4712199407910544,-4.921480284796821,1.2479892578618281,-2.396966328566102
1969-08-01,1.0183354064544534,-1.128171171460833,-2.929058339860704,1.3180806847481894,-1.5294909477233887
1969-09-01,0.9685846404259248,-2.0775002146524097,-2.693303691016303,1.032149762814415,-1.477984655862567
1969-10-01,0.1886098281196926,-1.9235043298630488,-5.4147222306993275,0.44902868825813824,-1.9716608455811424
1969-11-01,-0.9504512230061596,-1.5221872026958163,-8.219769265916613,0.11316889832759726,-2.8601550507819518
1969-12-01,-2.306436863004791,-1.8021301617698064,-10.831968519422743,-0.26924393043435857,-3.6986050934627137
1970-01-01,-3.3014947398108725,-1.9968225842430478,-12.531645033094618,-0.37575463025734346,-4.473848349746617
1970-02-01,-3.9893992754243173,-1.872392117031037,-13.219309912787542,-0.44993913796698226,-4.9440743594334045
1970-03-01,-4.232674133703575,-2.087017089601547,-13.45846070183648,-0.7741796559300916,-5.510337530881509
1970-04-01,-3.7328406150296605,-1.5796088037036713,-12.208391825358072,-0.18990836266813607,-5.49911520946985
1970-05-01,-2.598397163833312,-1.6332798533969455,-10.018797980414496,-0.6011167476917135,-5.162917334457924
1970-06-01,-0.9062631530050905,-1.7332446007501512,-7.481740845574273,-0.20035705689726205,-3.840525225661267
1970-07-01,0.40383960889733356,-2.881054272727361,-4.040960205925836,-0.15725688687686262,-2.5257926220181344
1970-08-01,1.3814437463416815,-3.2296873274303617,-1.7998283439212375,-0.09297004033779277,-1.5011117376130203
1970-09-01,1.346360711577516,-3.373575210571289,-1.7679603894551594,0.06924086603625068,-1.5097817470287456
1970-10-01,0.6621444817655575,-3.5115874002850243,-4.425180223253038,-0.15157566502176484,-1.9282213915353534
1970-11-01,-0.7233727052345038,-4.27921385992141,-7.109375529819064,-0.9366731898024165,-2.7454563684162054
1970-12-01,-1.8700046568923854,-4.490656322903103,-8.639810350206163,-1.5955513407444133,-3.647931245551712
1971-01-01,-2.82014724538193,-3.853214354742141,-10.498484505547417,-1.4212899680795341,-4.649766012169849
1971-02-01,-3.069343450276748,-3.459990970672123,-11.50952868991428,-1.1574479012653747,-5.084104099492917
1971-03-01,-3.4965666369621795,-3.219999964275057,-11.949433220757378,-1.0668654637090091,-5.4133727632719895
1971-04-01,-3.494565161118596,-1.8446702805776445,-11.646425459120008,-0.43253642988616026,-5.641282152855533
1971-05-01,-2.3289084527063073,-2.085384868440174,-9.755658043755425,-0.3859676420688629,-5.333774048706581
1971-06-01,-0.7022681813802778,-2.069398524269225,-6.9225035773383246,-0.08435901896706943,-4.171202819922875
1971-07-01,0.5010519708905901,-1.1458777246021088,-3.270573880937364,0.5637797045296636,-2.6900606593866456
1971-08-01,1.0790517611533217,-1.7825830550420851,-1.8881381882561576,0.26786697321924674,-1.5035751222193927
1971-09-01,1.0227981295367206,-3.16886409880623,-2.0950522687700057,-0.17437328552377637,-1.3175500535416877
1971-10-01,0.4449138359993881,-2.9371040207999095,-4.241778055826823,0.017397182768788832,-1.9466329237510418
1971-11-01,-0.7234468593360474,-3.1762020928519115,-6.640919049580892,-0.6199715594793188,-3.2307156029788926
1971-12-01,-1.6371939123047063,-3.222407991923983,-8.381717999776205,-0.76931637936625,-4.219758150906398
1972-01-01,-2.8191191300472114,-2.7696125091068327,-10.111846923828125,-0.688273690897843,-5.120414975045741
1972-02-01,-3.6115547885065493,-1.526754999917651,-11.376820670233831,-0.31026223481729115,-5.29901707309416
1972-03-01,-3.6373936611673106,-0.8400900023324149,-12.0634216732449,0.052413447149868675,-5.271104217945845
1972-04-01,-3.3992821015186188,0.08917332641662114,-12.104398939344618,0.6919538666462076,-5.307760800438365
1972-05-01,-2.379455986600485,0.7909863241135128,-10.225417878892687,1.0966122150421143,-4.941879538283951
