,vws_u600-250_cluster1,vws_u600-250_cluster2,vws_u600-250_cluster3,vws_u600-250_cluster4,vws_u600-250_cluster5
1965-01-01,19.060637908199105,17.88163813372946,19.463935820804732,19.543764235872494,18.99345389732726
1965-02-01,16.32288500997373,29.822503084531586,25.656599448536895,20.430412856284104,17.979226183286986
1965-03-01,11.607629781438057,27.7767543615287,21.719306876543577,20.41883989593981,25.94486794695598
1965-04-01,11.900409761517952,24.889999871182305,15.558003507932533,15.966073577441383,18.480244303597075
1965-05-01,7.541025979446113,20.268863430308617,12.707593077346408,13.077955424479471,13.538611773616779
1965-06-01,2.3629269680934804,14.296913385485327,1.99543343297429,8.614432288939879,10.478436402168699
1965-07-01,5.924343697967324,20.090620718717965,1.7020181138300856,1.7753267059158657,4.755628553786454
1965-08-01,-1.6377801528914742,12.608663492359646,-3.231710440328695,4.510961763870337,8.165879960193974
1965-09-01,-0.842062328192966,13.607797416056808,1.4648272629124564,5.521328031877154,12.858782643680488
1965-10-01,2.51459769024213,15.012828984502374,11.382849334058752,12.180881756552775,10.502107868932287
1965-11-01,7.352383591026737,23.679349775264004,7.547420074199729,16.709092404311406,22.18844860865251
1965-12-01,10.647474633262789,31.728697985229825,14.084885781726207,17.294987848764023,22.2188637871504
1966-01-01,13.631238083347068,30.71113310355081,17.024807467010554,25.63676078725022,24.146113257133653
1966-02-01,13.642689050083376,37.15045969028987,15.934733672909685,22.88066279700671,21.6112420766209
1966-03-01,14.993716483784214,27.81693545921916,16.796753943263816,24.936350685922708,15.459367574758575
1966-04-01,13.699510766139486,26.703931352284314,16.566097987170217,18.97958605294083,17.283333887682346
1966-05-01,5.762909196672879,20.40596929437351,12.880944521342762,11.782894590509507,15.10354026520297
1966-06-01,-0.441468298828799,14.155228507579652,4.636715165866166,10.474391116886725,11.602502606439103
1966-07-01,2.312137474427737,15.177752354303756,6.766820617482922,2.264010804418946,5.166659270488926
1966-08-01,-0.2747002508632691,11.034816628259149,6.973856521838991,1.9349387538764398,9.718816166805528
1966-09-01,-2.355530201114954,10.971770388388242,0.26051472780555174,4.696414099977405,13.068690548675889
1966-10-01,0.22046056249774282,13.199658303523409,13.348569817875406,10.879425507895363,16.78085522734119
1966-11-01,9.712579710454722,17.23288681075783,17.88436388092191,14.523555976622209,18.40178522631122
1966-12-01,14.91712485345862,19.794183978640632,21.992538503935705,20.891042860323957,17.627497581643215
1967-01-01,17.867473045782997,15.838153299844786,35.16241844996449,21.76004785440554,17.71049654631132
1967-02-01,16.114788667313057,20.593254436657965,28.07548488438474,20.69651154305109,22.76835643131992
1967-03-01,16.734552361365346,25.00034404453686,26.643772160390554,17.594733416900517,19.499997448362645
