,zgu50_cluster1,zgu50_cluster2,zgu50_cluster3,zgu50_cluster4,zgu50_cluster5
1965-01-01,0.10122836008667946,0.04196748749850548,-0.21167633276951464,-0.10130794854550962,0.30209731746029544
1965-02-01,0.00701543502509594,0.11990012167251274,-0.16948669394360313,-0.108027079185804,0.34698685268303014
1965-03-01,-0.0751233622431755,0.28125888680758543,-0.11063364299037788,-0.02237604846191031,0.3298182766158859
1965-04-01,-0.021349995862692595,0.08092870144811395,-0.09886488507065591,-0.06397655172063815,0.019815579879206496
1965-05-01,-0.024330937303602695,0.03014957557802331,-0.05304481881328776,-0.038731389116983095,-0.010106024973384746
1965-06-01,-0.0028888697270303965,-0.04136997645031916,-0.05127739962897723,-0.007324042827945622,-0.027122844446015048
1965-07-01,-0.018362065180554055,-0.012637918483312817,0.009877262990685958,-0.020057411435744816,0.0008603206430501365
1965-08-01,-0.009222351014614105,-0.008162883531353245,0.00861141818893861,-0.010148117462148434,0.009480524542076247
1965-09-01,-0.010276626097038388,0.09713102489301603,-0.05348947700820392,-0.012256131069549661,-0.06325359565097016
1965-10-01,0.031776763033121824,-0.11467958149844654,0.1897464447383639,-0.0036704735614556745,0.15956963618080336
1965-11-01,0.023768824990838766,0.3735545563371214,0.09193102581591546,-0.02372675376407654,0.09390583092516118
1965-12-01,0.03136223863111809,0.1657925750294777,-0.02008513370646706,0.012296807816535827,0.14204577385605155
1966-01-01,0.05499366484582424,0.1284513673553728,-0.22889437932002393,-0.01830769308059421,0.41317997814772967
1966-02-01,-0.050143386237323284,0.17401620949784372,-0.04092639760126041,0.0104621256276077,0.37950939172274106
1966-03-01,0.011240693856962025,-0.07779147629051993,0.14930469325826137,0.0049804091385707554,0.07852520067970474
1966-04-01,0.00029155053198337555,0.08532756505763694,-0.08429139852523804,-0.00898918408333071,0.09933531090810702
1966-05-01,0.008942525833845139,-0.057498426878289,0.023282828587519972,-0.0035580486638952563,0.10601706899605788
1966-06-01,-0.014467172790318727,-0.037609995023844996,-0.05700053482116023,-0.021228145357739453,-0.03464997250151324
1966-07-01,-0.021167228929698467,0.018033984895438365,-0.007387560709745069,0.005169861505905918,-0.028265134564467838
1966-08-01,-0.012361575325485319,0.0013852370775317494,-0.021065436775171302,-0.02115395132896324,-0.005967834020976896
1966-09-01,-0.014035739470273256,-0.06261973654570645,0.010860707799467859,0.039300509876516086,0.12132541893364547
1966-10-01,-0.0021267933771014214,-0.05821683635450389,0.04662662461588654,-0.027536115121861167,0.062119027043317815
1966-11-01,0.015553699806332588,0.17629200465058628,0.03762377685383905,0.009028204340512389,0.12245795556477138
1966-12-01,0.04485280631342903,-0.08760921350897176,-0.11339869491661651,-0.046855299301840216,0.19127805898715922
1967-01-01,0.045629749074578285,0.07901285098840113,-0.19340948967994012,-0.05609910427870241,0.3942009303476903
1967-02-01,0.07587141869589686,0.036650612848262265,-0.23685371196722682,-0.03367314448222419,0.3562496467070146
1967-03-01,-0.0338733303360641,0.18445545271651387,-0.042657813505281375,0.002488137580553033,0.08356240275618318
1967-04-01,-0.09141772612929344,0.12201910761937704,-0.04693122604225255,0.022494479619114605,-0.07599535603801925
1967-05-01,0.02320127608254552,-0.011431317368190582,0.009873619633196275,0.009604947431790118,0.04758241211439108
1967-06-01,0.006759576499462128,-0.016100221147684203,-0.038550103295452984,-0.04897806423389359,-0.00016298441763652803
1967-07-01,-0.014262299402616918,-0.018302911305672503,0.05088540477843224,-0.03452538358454673,-0.010881200432777405
1967-08-01,-0.0163504253141582,-0.03626996472682038,0.031211531332022025,-0.001573776024461582,0.016261772675947708
1967-09-01,0.0027659916086122394,-0.09044155682602974,-0.028247402721567998,0.00428579661329061,0.06297690334258141
1967-10-01,-0.010732587426900864,-0.12111329052546253,0.02434256521961357,-0.029965366440399592,0.16791116107593881
1967-11-01,0.016686880961060524,0.06141264552939428,-0.20949863180329528,-0.008782444503281684,0.24578170729922008
1967-12-01,0.03892092453315854,0.2386952712111277,-0.08172009941897815,-0.03482170159379575,0.4473621195012873
1968-01-01,-0.038114276714622974,0.06088449632468289,-0.006852095616580564,-0.04131914484962229,0.09934812203630224
1968-02-01,0.11174099333584309,-0.18419864243024017,-0.09534477810316448,-0.10623144022873696,0.2737470842027045
1968-03-01,-0.003435075283050537,0.00514251543591692,0.11206555970107453,-0.007367669913103643,0.08461855642207257
1968-04-01,-0.04481140524148941,0.16028575905381817,-0.04088434897646119,0.00031882471448143587,-0.041677357701512124
1968-05-01,-0.013593756768386811,-0.0579272792355655,0.02376545173457906,0.03539397932869685,0.04134180580640768
1968-06-01,-0.009545556269586086,-0.045738777477447305,-0.07260603523707088,0.019884263747371733,-0.004211531093271522
1968-07-01,-0.00464157504029572,-0.04678098102138467,0.0170344463254832,0.03672342673052004,-0.0009826167528940873
1968-08-01,-0.007630618871189654,0.01351117628486189,0.023730056761186332,0.05022128334651325,-0.008391799985781892
1968-09-01,-0.011237472062930465,-0.0006069541647264811,0.022908719845964938,0.035422061730348904,0.019151966583419156
1968-10-01,0.00905936467461288,-0.05925981557532533,0.11236815701557111,0.008950578758110669,0.0732104354477548
1968-11-01,0.016565235797315836,-0.1580538815014983,-0.06340571879586086,0.012140516315074946,0.29471410172326223
1968-12-01,0.00666710059158504,0.18586481678975772,-0.03047673904065844,0.03324477557117576,0.2502833480958815
1969-01-01,0.05879030656069517,0.11293670698387982,-0.08042018058933789,-0.01576463830663471,0.04523690644796793
1969-02-01,-0.0260845934972167,0.2454343315673201,-0.015654855796807927,0.057083390350916134,0.0914741065595057
1969-03-01,0.019269650802016258,0.13871584853080854,0.031181389489505863,-0.06123160918718142,0.17322437329725784
1969-04-01,0.030999207869172096,-0.11423337337088912,0.09311297083202796,0.04417219026544631,0.022129341959953308
1969-05-01,-0.01282265200279653,-0.10769383548057243,-0.003670886029265349,0.030320735851808493,0.04777061668309298
1969-06-01,-0.04298208840191364,-0.0038251733688050753,-0.04363486283942114,-0.004850229323958817,0.020320130536308535
1969-07-01,-0.028210517950356007,-0.004596874589891466,0.017137137017672575,0.01741967245702021,-0.041431841718686094
1969-08-01,-0.011894359311554581,-0.042383028321886715,0.041340692322465435,0.02874997660320326,-0.04563500935381109
1969-09-01,-0.011377742048352957,0.02687351701602544,-0.00372300885287644,-0.04335869418222778,0.016774786273380377
1969-10-01,-0.005394197767600417,0.03671325130821908,0.07483040607428249,-0.04793715752685899,0.0471141818281892
1969-11-01,-0.027702808380126953,0.025614825625942177,-0.0133401325231866,-0.01017693850359824,0.1966897736896168
1969-12-01,0.05195300839841366,-0.19324674998244196,-0.12225504917434499,0.0070617793263583785,0.18960912893344828
1970-01-01,0.0789398499764502,-0.07921192948132345,-0.1301100831243056,-0.05608189801704015,0.18819030616190527
1970-02-01,0.08734400756657124,-0.2133622357290085,-0.22393334892731678,-0.010537749174858954,0.2652093961641386
1970-03-01,-0.036812921054661274,0.15034295924722332,-0.2571556764312937,-0.026938328766171506,0.1846363598650152
1970-04-01,-0.05312862619757652,0.037404285003877664,-0.05942414738709413,-0.01007894929868496,-0.05094550743505552
1970-05-01,-0.025593023747205734,-0.04725013795780809,-0.003437507202070725,0.002482535613589729,-0.009114216021322584
1970-06-01,0.004294832295272499,-0.02099514288240916,-0.06694972420795053,-0.00811390345916152,0.010232787047113692
1970-07-01,0.00039996090345084667,-0.041472049404497016,0.008091069993716251,-0.03466733264126229,-0.032226066407445186
1970-08-01,-0.0005143327580299228,-0.022143852731136428,0.01546973716231841,-0.03450766760109621,-0.010764610941533918
1970-09-01,-0.0008228181177400984,0.05639698611546869,-0.022665100007117547,0.010185465578988985,-0.02771377224813808
1970-10-01,-0.028552653267979622,0.013886834813715662,0.0319347186367723,0.008624476312801537,0.0039003722901855198
1970-11-01,0.0037709777243435383,0.1076680646367269,0.0813509278659579,-0.0342159905156355,0.2223106947812167
1970-12-01,0.02104724384844303,0.3790091978360529,-0.03582111595174934,0.0005519783913793153,0.16047261752091443
1971-01-01,0.030072441324591637,0.1554543228998576,-0.03806406608487986,-0.004714895934113209,0.41974283658064804
1971-02-01,0.01655042194761336,0.033713198483806765,-0.3415380852131904,0.06088860184941071,0.25624866996492657
1971-03-01,0.05268172360956669,0.05424001241383487,-0.018773983598132676,-0.05420853498712527,0.0702706201897039
1971-04-01,-0.0020593185909092426,-0.008530113590906744,0.13651234816901292,-0.039507395322650476,-0.03664799566779818
1971-05-01,-0.012392266653478146,-0.0034411753566093643,-0.07455172606661349,-0.005206980415626078,-0.0028901672982550287
1971-06-01,-0.02110940497368574,8.92989939455045e-05,-0.01584400741171233,-0.026663975938167793,-0.021534630811059628
1971-07-01,-0.012190132401883602,-0.03545581784150372,0.033404546070702465,-0.029530772200742402,-0.01607109707864848
1971-08-01,0.005680088303051889,-0.0248594439192994,0.037282599206966686,0.037934704581954026,0.0007642419440308948
1971-09-01,-0.02965676411986351,0.07790262772612376,-0.0500332658426671,0.013540950002432462,-0.009128685992259484
1971-10-01,-0.019096292089670897,0.09019918841858433,-0.0041273655369877815,0.00960555849658535,-0.01679195405600907
1971-11-01,-0.005369727965444326,0.08042865522103768,-0.07388878943799417,-0.019778151200800544,0.1291226934302937
1971-12-01,-0.04179147258400917,0.35830103371241323,-0.16574872822701175,-0.010507339796680488,0.2560746553656343
1972-01-01,0.06692538410425186,0.21551337144146226,-0.1399508099767226,-0.0446634656990206,0.41930822582988
1972-02-01,0.04774009436368942,0.11044787625743918,-0.06225163800806938,-0.011175677306728055,0.3669681100102214
1972-03-01,0.03309385385364294,-0.024917726851489446,-0.062304890797108034,-0.055006003186156026,0.15670212058277874
1972-04-01,-0.02439884841442108,0.021754822706523007,0.06226639770254304,-0.0027097249711980883,-0.04619792974614478
