,vws_u250-50_cluster1,vws_u250-50_cluster2,vws_u250-50_cluster3,vws_u250-50_cluster4,vws_u250-50_cluster5
1965-01-01,-11.568853378295898,-29.764541625976562,-12.005535125732422,-37.84481430053711,-12.497621536254883
1965-02-01,-11.603071212768555,-19.614910125732422,7.990654945373535,-12.58234977722168,-22.560894012451172
1965-03-01,-10.690598487854004,-30.729156494140625,7.441542625427246,-18.51668357849121,-26.458457946777344
1965-04-01,-18.203834533691406,-28.930282592773438,7.09610652923584,-16.580936431884766,-25.586719512939453
1965-05-01,-16.04159927368164,-26.62628746032715,6.934793472290039,-17.884469985961914,-29.630929946899414
1965-06-01,-7.09284782409668,-19.109790802001953,3.110555648803711,-15.19267463684082,-21.14330291748047
1965-07-01,-18.505277633666992,-11.342365264892578,-4.977863311767578,-2.5858840942382812,-24.416797637939453
1965-08-01,-11.603069305419922,-12.450366973876953,2.4522705078125,-7.550714492797852,-14.834203720092773
1965-09-01,-11.471090316772461,-19.901687622070312,-5.39173698425293,-10.035573959350586,-17.061616897583008
1965-10-01,-12.85609245300293,-8.246474266052246,-14.982481002807617,-16.432661056518555,-20.212905883789062
1965-11-01,-16.74224853515625,-20.427988052368164,-17.86328887939453,-20.30252456665039,-22.520158767700195
1965-12-01,-22.51852798461914,-30.491260528564453,-23.44566535949707,-21.276914596557617,-27.41492462158203
1966-01-01,-26.934547424316406,-24.318553924560547,-32.37824249267578,-39.20378112792969,-29.08937644958496
1966-02-01,-28.544513702392578,-20.01382064819336,-24.367788314819336,-19.95473861694336,-32.78852844238281
1966-03-01,-29.69003677368164,-13.480402946472168,-32.72944641113281,-24.47774887084961,-29.614543914794922
1966-04-01,-31.974519729614258,-19.92848014831543,-25.867801666259766,-17.176273345947266,-32.66380310058594
1966-05-01,-25.340991973876953,-22.634737014770508,-11.576669692993164,-12.178971290588379,-31.273746490478516
1966-06-01,-15.293872833251953,-20.721155166625977,3.6006832122802734,-24.88803482055664,-19.590402603149414
1966-07-01,-11.939361572265625,-8.949188232421875,4.565677642822266,-8.194259643554688,-20.7703914642334
