,mgv850_cluster1,mgv850_cluster2,mgv850_cluster3,mgv850_cluster4,mgv850_cluster5
1965-01-01,0.2530294231006078,0.23697184615356978,0.33286231756210327,-0.052496767469814846,0.3799341295076453
1965-02-01,0.09856244283063072,0.16693331647750945,-0.188881516456604,-0.03802190614598138,1.1617153882980347
1965-03-01,0.3300879895687103,0.14799153822105984,-0.27830812335014343,-0.04910619683297617,0.5584745303444241
1965-04-01,-0.07724981222833906,0.12990999533686529,-0.06751955300569534,-0.026074554239000593,0.2708733081817627
1965-05-01,0.2601352972643716,0.05944971255091734,-0.29294177889823914,-0.04916651693305799,0.10672261047622432
1965-06-01,0.31238960368292673,-0.09615564697183843,-0.2830187678337097,-0.03233205793159349,0.3324615566626839
1965-07-01,0.023030806332826614,0.0029864751322324886,-0.343944251537323,-0.05646696899618421,0.14747518884099048
1965-08-01,-0.04757292568683624,0.0731527354828147,-0.13508091866970062,-0.07533719789768968,0.5928202167801235
1965-09-01,0.34025015575545176,0.06957240922506466,-0.6164295077323914,-0.050713166394936185,0.35711015048234357
1965-10-01,0.07915941200086049,0.055280054789469686,0.36914554238319397,-0.051633162290922234,-0.16044073778650034
1965-11-01,-0.340670964547566,0.1684106631897563,0.3215307295322418,-0.027324861979910305,-0.19171216889567996
1965-12-01,0.03320501052907535,0.22844749134640363,-0.027498194947838783,-0.049595121294260025,0.1262151595690976
1966-01-01,0.4581488456044879,0.05081429904283479,0.4329003691673279,0.0022168303174631937,0.4789915421734685
1966-02-01,-0.16772493720054626,0.1290692025145819,0.18759821355342865,-0.03428601260696139,0.5691718796025151
1966-03-01,0.17218269407749176,0.04256272038748098,0.3101263642311096,-0.019763088119881495,0.150041071617085
1966-04-01,0.0985030404159001,0.060498927568280424,-0.09938780963420868,-0.06508395022579602,0.8297777046328005
1966-05-01,0.13190312044961114,-0.04017965391624806,-0.14519988000392914,-0.0510842338470476,-0.11347831105408461
1966-06-01,0.25819178138460436,-0.07840838543204375,0.12796194851398468,-0.04648100185607161,0.2753128176150115
1966-07-01,-0.07249728377376284,-0.06313794227533563,-0.3203123211860657,-0.05150496853249414,0.6544433858083641
1966-08-01,0.05895396428448814,0.037602172341457636,-0.39790862798690796,-0.11298146843910217,0.45723442150198895
1966-09-01,0.32344549894332886,-0.02782263381536617,-0.0015147938393056393,-0.08771559329969543,-0.25959507278774097
1966-10-01,0.3097522258758545,0.10280768950144913,-0.10733955353498459,-0.10782246265028204,0.09302502579015234
1966-11-01,-0.0821355836732047,0.23555693584819173,-0.05058693140745163,-0.07092856136815888,-0.17318176510541336
1966-12-01,0.2589274517127446,0.21398899860160298,0.3949664533138275,-0.051072858540075164,0.2732566193394039
1967-01-01,0.20432504160063608,0.21752006612544836,0.21459178626537323,-0.02827161656958716,0.4054028702818829
1967-02-01,0.5556243658065796,0.2027125743239425,-0.21085581183433533,-0.0483492197734969,0.3933195186697918
1967-03-01,-0.1314144368682589,0.2409998414128326,-0.17065785825252533,-0.03829647421038577,0.3784227306428163
1967-04-01,-0.37386247089930946,0.13772131127933432,-0.3209291100502014,-0.05014044152838843,0.6681737044583196
1967-05-01,0.26682491813387194,0.08741902490687925,-0.28618723154067993,-0.05534919111856392,-0.23280505252921063
1967-06-01,0.3727576988083976,0.014956113557482876,-0.5401781797409058,-0.05309248183454786,0.2819847153580707
1967-07-01,-0.023770052939653397,0.09682909347290217,-0.3370569944381714,-0.10025090830666679,-0.01203620239444401
1967-08-01,0.031979041440146315,0.10076469070343085,-0.02555180713534355,-0.097513864881226,0.12710582788871683
1967-09-01,0.2946587119783674,-0.04493665556574977,0.13861726224422455,-0.06617860070296697,-0.20602828134661136
1967-10-01,0.2847710890429361,0.0880116614144902,0.20253273844718933,-0.11156391565288816,0.005446576371627009
1967-11-01,0.0968690003667559,0.2626037285771481,-0.27000218629837036,-0.10120782941313726,0.5789274754731552
1967-12-01,0.36810461963926044,0.31872306452241056,-0.12669135630130768,-0.09993542797331299,0.40431314188501105
1968-01-01,0.045604365212576735,0.33483315345852876,0.08845121413469315,-0.06511136357273374,0.21507395026476486
1968-02-01,0.3853893280029297,0.18288304985955706,0.5995359420776367,-0.004855365891541753,-0.16109596775925678
1968-03-01,0.11994031923157829,0.15463118636330894,0.41755253076553345,-0.0884894100683076,-0.014428045276714407
