,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5
1965-01-01,1584.1140747070312,1180.068308156687,2189.880901834239,2313.846934925426,1377.0402650575381
1965-02-01,1590.6283378601074,1179.0529051027097,2213.703321373981,2320.6294666637073,1374.4746852565456
1965-03-01,1589.3651962280273,1180.2467612953453,2201.377934994905,2320.827137340199,1373.5135052655194
1965-04-01,1591.5885925292969,1180.2423650568182,2217.8656536599865,2321.0771040482955,1371.701379724451
1965-05-01,1592.7668571472168,1179.576014805507,2219.845448369565,2330.8252507990055,1370.9021078573692
1965-06-01,1595.415210723877,1180.2767097811043,2218.6549974524455,2327.4186567826705,1370.9814948004646
1965-07-01,1592.9898262023926,1179.3084560296475,2225.4204791525135,2324.3641246448865,1372.8405514278927
1965-08-01,1591.2680625915527,1179.2306895578379,2219.640184485394,2319.163651899858,1372.0875508076435
1965-09-01,1586.7000579833984,1179.1928022335737,2207.925680409307,2321.9099564985795,1370.867342562289
1965-10-01,1590.1658058166504,1179.6681793141754,2214.9821405825405,2312.887850674716,1373.8948100322002
1965-11-01,1589.876651763916,1179.4652125218531,2222.848908797554,2308.6080377752132,1374.8600315403294
1965-12-01,1593.6383247375488,1178.998272235577,2220.9251072095785,2320.227605646307,1375.872802734375
1966-01-01,1590.8907890319824,1179.0141072306599,2197.9880954908285,2317.3805930397725,1376.9478462837837
1966-02-01,1591.2334442138672,1179.3773162059294,2220.150624150815,2317.5229159268465,1376.889079325908
1966-03-01,1590.6073570251465,1179.2248421337777,2206.535140327785,2315.7424926757812,1375.3933055980785
1966-04-01,1591.8126106262207,1179.6015243708114,2213.713272758152,2317.808671431108,1371.984285921664
1966-05-01,1591.6261672973633,1180.5059259588068,2219.747792119565,2326.339444247159,1371.5133254592483
1966-06-01,1594.2060470581055,1180.5334700293197,2213.7238875679345,2323.4277898615055,1371.8898876293285
1966-07-01,1592.5561904907227,1179.1651585718969,2225.4407799762225,2327.0381580699573,1371.0732124947212
1966-08-01,1592.3965454101562,1179.8290474987252,2224.8533829398775,2325.9833595969462,1372.3235259184967
1966-09-01,1588.961124420166,1179.7364703980916,2209.5273225203805,2315.790349786932,1371.0997297957138
1966-10-01,1589.5980834960938,1180.0226669489364,2214.0740436056385,2321.8679254705257,1372.7129961993244
1966-11-01,1586.9149208068848,1179.7293425162077,2215.40062945822,2316.6993574662642,1376.7304703995987
1966-12-01,1590.647792816162,1180.0204332614,2200.889255689538,2315.8898093483663,1376.7063037769215
1967-01-01,1591.257667541504,1180.3839979193983,2206.982554560122,2317.770108309659,1377.6005925358952
1967-02-01,1591.8083190917969,1180.6184070649404,2209.787783415421,2329.8661665482955,1377.0389866184544
1967-03-01,1589.6902084350586,1179.8978365384614,2213.6079207710595,2321.750155362216,1375.0286205394848
1967-04-01,1592.578125,1180.2555395450904,2230.087678328804,2329.990733753551,1372.430791081609
1967-05-01,1592.3737525939941,1179.8715017892264,2217.972199813179,2328.265935724432,1371.5344815640835
1967-06-01,1589.5557403564453,1179.4861978028482,2209.492824388587,2323.0029019442472,1369.806650522593
1967-07-01,1591.1938667297363,1179.6118391699447,2227.3994777513585,2325.840343128551,1373.77459551837
