,ssta20_cluster1,ssta20_cluster2,ssta20_cluster3,ssta20_cluster4,ssta20_cluster5
1965-01-01,0.23046875,-0.6816406,-8.679504,-0.10531616,-1.7159729
1965-02-01,-0.31808472,-0.47427368,-9.5234375,-0.028198242,-2.2850037
1965-03-01,-0.631958,-0.3869629,-10.290375,0.29660034,-2.646759
1965-04-01,-1.1434937,0.42575073,-9.791016,1.0469666,-2.8644104
1965-05-01,-0.3173828,1.2159424,-8.451965,1.3446655,-2.4913635
1965-06-01,0.45654297,1.4050598,-4.8539124,1.2049866,-1.4924011
1965-07-01,1.291687,1.7836609,-1.5045166,1.1125488,-0.47613525
1965-08-01,2.177948,1.5657043,-0.96154785,1.1256104,0.04336548
1965-09-01,2.2659912,1.2720642,-1.6343994,0.81851196,0.7651367
1965-10-01,1.7558594,1.7283936,-4.2546387,0.76190186,0.64364624
1965-11-01,0.6445923,1.4903259,-6.841858,0.70596313,-0.06643677
1965-12-01,-0.18707275,1.2903442,-8.209381,0.74349976,-1.1959839
1966-01-01,-0.6281433,1.188324,-9.288879,0.63360596,-2.307434
1966-02-01,-0.7413025,0.49523926,-10.434326,0.3025818,-2.6999512
1966-03-01,-0.8987427,0.4794922,-10.968964,0.51278687,-2.8271484
1966-04-01,-1.1214905,0.5209961,-10.856873,0.9128418,-2.671173
1966-05-01,-0.30563354,0.46191406,-8.827179,1.2107849,-1.8654175
1966-06-01,0.655426,1.2297974,-6.07135,1.1516418,-1.1696167
1966-07-01,1.6885986,1.537323,-2.3260803,1.1212769,-0.7108154
1966-08-01,2.0978394,0.5501709,-1.0474243,0.9561157,0.4543457
1966-09-01,2.1372986,0.5856018,-0.87231445,0.9663391,1.1226807
1966-10-01,2.0716248,0.018157959,-3.3434753,0.39587402,0.7816467
1966-11-01,1.6769714,-0.28118896,-6.0114746,-0.24789429,-0.09057617
1966-12-01,0.5758362,-0.0005493164,-7.671356,-0.3081665,-1.2269897
1967-01-01,-0.028167725,-0.6381531,-8.946838,-0.106781006,-1.7379761
1967-02-01,-0.41967773,-0.81381226,-9.771088,-0.013000488,-2.0162964
1967-03-01,-0.5266113,-0.717926,-9.859467,0.24017334,-1.8577881
1967-04-01,-0.60723877,0.128479,-9.850464,0.55114746,-2.4167175
1967-05-01,-0.06814575,0.54486084,-8.722382,1.071228,-1.9792786
1967-06-01,1.1060181,0.98583984,-5.540436,0.7409363,-1.2894287
1967-07-01,2.241272,1.3768616,-2.891693,1.0498047,-0.35049438
1967-08-01,2.735321,0.54422,-0.9532471,0.7996521,1.0780945
1967-09-01,2.4040527,0.17840576,-0.5548096,0.27404785,1.229126
1967-10-01,2.084076,-0.2743225,-1.7627869,0.11230469,0.6386719
1967-11-01,1.0192261,-0.042541504,-4.6576233,0.3796692,-0.041534424
1967-12-01,0.38015747,-0.41867065,-6.277313,0.17681885,-1.0947876
1968-01-01,-0.16299438,-0.77633667,-8.192017,0.10656738,-1.5612793
1968-02-01,-0.49526978,-0.4552002,-9.963104,0.07104492,-1.4325562
1968-03-01,-0.6040344,-1.4077759,-11.08728,-0.17419434,-1.6451721
1968-04-01,-0.6864319,-0.43469238,-10.206726,0.4402771,-1.9852905
1968-05-01,-0.14587402,0.013397217,-8.950439,0.8413696,-1.6282043
1968-06-01,0.79571533,0.6596985,-6.0279236,0.7368469,-1.3538513
1968-07-01,1.5535583,1.0327454,-3.2045898,0.8319397,-0.55792236
1968-08-01,2.0369263,0.9483032,-0.75613403,0.87213135,-0.025604248
1968-09-01,1.9941711,0.6755371,-0.5392456,0.72943115,0.27737427
1968-10-01,1.9624634,0.96087646,-3.7295227,0.32382202,0.45291138
1968-11-01,0.98269653,0.9638977,-6.6669617,0.4138794,-0.121276855
1968-12-01,-0.101867676,1.0787659,-8.98114,0.46743774,-1.2993164
1969-01-01,-0.6633606,1.1610107,-10.517883,0.44830322,-1.8037109
1969-02-01,-1.1188354,0.7788391,-10.865204,0.011779785,-1.9382019
1969-03-01,-1.4885559,0.18914795,-11.052887,0.029174805,-2.9170837
1969-04-01,-1.7130737,0.11999512,-11.14975,0.9675598,-2.914978
1969-05-01,-1.0800476,0.8473816,-9.417877,1.2693787,-2.3829346
