,ssta30_cluster1,ssta30_cluster2,ssta30_cluster3,ssta30_cluster4,ssta30_cluster5
1965-01-01,1.3244629,0.41235352,-7.5855103,0.988678,-0.62197876
1965-02-01,0.82214355,0.6659546,-8.383209,1.11203,-1.1447754
1965-03-01,0.6016846,0.8466797,-9.056732,1.5302429,-1.4131165
1965-04-01,0.2467041,1.8159485,-8.400818,2.4371643,-1.4742126
1965-05-01,1.0854492,2.6187744,-7.0491333,2.7474976,-1.0885315
1965-06-01,1.7101135,2.6586304,-3.6003418,2.4585571,-0.23883057
1965-07-01,2.3726807,2.8646545,-0.42352295,2.1935425,0.6048584
1965-08-01,3.231903,2.6196594,0.09240723,2.1795654,1.0973206
1965-09-01,3.3917847,2.3978577,-0.50860596,1.9443054,1.8909302
1965-10-01,2.9759827,2.9485168,-3.0345154,1.9820251,1.8637695
1965-11-01,1.9386292,2.7843628,-5.547821,2.0,1.2276001
1965-12-01,1.0465088,2.5239258,-6.9757996,1.9770813,0.037597656
1966-01-01,0.5708008,2.387268,-8.089935,1.83255,-1.10849
1966-02-01,0.48214722,1.718689,-9.210876,1.5260315,-1.4765015
1966-03-01,0.41186523,1.7901001,-9.658356,1.8233948,-1.5165405
1966-04-01,0.28948975,1.9319763,-9.445892,2.323822,-1.2601929
1966-05-01,1.0997925,1.8673401,-7.421753,2.616211,-0.45999146
1966-06-01,1.9725342,2.5469055,-4.754242,2.46875,0.14749146
1966-07-01,2.8759766,2.724701,-1.1387024,2.3086548,0.4765625
1966-08-01,3.1752625,1.627594,0.02999878,2.0335388,1.5317688
1966-09-01,3.2230225,1.6713257,0.21340942,2.052063,2.2084045
1966-10-01,3.253662,1.2001953,-2.161438,1.5779114,1.9636841
1966-11-01,2.950409,0.99224854,-4.738037,1.0255432,1.1828613
1966-12-01,1.8180237,1.2416382,-6.4291687,0.934021,0.015197754
1967-01-01,1.1065369,0.4965515,-7.812134,1.0279236,-0.6032715
1967-02-01,0.6838684,0.2897339,-8.6675415,1.0905457,-0.91275024
1967-03-01,0.67803955,0.48672485,-8.654816,1.4448242,-0.6531372
1967-04-01,0.76882935,1.5045471,-8.474396,1.9272156,-1.0406494
1967-05-01,1.3603821,1.9733887,-7.2938538,2.4997559,-0.55075073
1967-06-01,2.3760376,2.2558594,-4.2704163,2.0109558,-0.01940918
1967-07-01,3.366394,2.5019836,-1.766571,2.1749268,0.7746277
1967-08-01,3.7574768,1.5663757,0.06890869,1.8218079,2.1002502
1967-09-01,3.4170532,1.1914062,0.45819092,1.2870483,2.2421265
1967-10-01,3.124237,0.7658386,-0.72262573,1.1524658,1.678833
1967-11-01,2.1506653,1.0888977,-3.526184,1.5111084,1.0899048
1967-12-01,1.5299072,0.7310791,-5.1275635,1.3265686,0.05496216
1968-01-01,0.92840576,0.31506348,-7.1006165,1.1979675,-0.46987915
1968-02-01,0.67092896,0.71099854,-8.7969055,1.2372437,-0.26635742
1968-03-01,0.6177368,-0.18600464,-9.865509,1.0475769,-0.42340088
1968-04-01,0.65319824,0.90493774,-8.867096,1.7799072,-0.6456604
1968-05-01,1.2090149,1.3682861,-7.5955505,2.1962585,-0.27331543
1968-06-01,2.04776,1.9117432,-4.775879,1.9888916,-0.10180664
1968-07-01,2.6575623,2.1367493,-2.100586,1.9359436,0.54608154
1968-08-01,3.056488,1.967865,0.26342773,1.8916931,0.9939575
1968-09-01,3.0726013,1.7539673,0.5391846,1.8078613,1.3558044
1968-10-01,3.1526184,2.1510315,-2.5393677,1.513977,1.6430664
1968-11-01,2.2202148,2.201416,-5.4294434,1.6513977,1.1162415
1968-12-01,1.1243286,2.3049622,-7.754944,1.693634,-0.07312012
1969-01-01,0.55078125,2.3751526,-9.303741,1.6624451,-0.5895691
1969-02-01,0.113220215,2.0108948,-9.633148,1.2438354,-0.70614624
1969-03-01,-0.14639282,1.531311,-9.710724,1.3713379,-1.5749207
1969-04-01,-0.26309204,1.5699768,-9.699768,2.4175415,-1.4649963
1969-05-01,0.36550903,2.2929382,-7.9723206,2.7149353,-0.9373779
1969-06-01,1.4837036,2.6661072,-6.859253,2.2815552,0.096191406
1969-07-01,2.199768,2.5135803,-2.450348,2.3433533,0.88150024
1969-08-01,2.8885498,1.9317627,-1.4826355,2.2809448,1.5964355
1969-09-01,3.0067444,1.1659851,-0.6650696,1.8361511,1.8181763
1969-10-01,2.5774536,1.48172,-2.7761536,1.8498535,1.2817383
1969-11-01,2.3843079,1.4449463,-5.284363,1.4808655,0.6430054
1969-12-01,1.5307617,0.9072571,-8.294556,1.3574524,-0.10232544
1970-01-01,0.9506531,0.7719116,-10.026794,1.3990173,-0.68115234
1970-02-01,0.5024109,0.6320801,-10.665649,0.9848633,-1.0271301
1970-03-01,0.25213623,0.017608643,-10.549683,1.2640686,-1.7206116
1970-04-01,0.40072632,1.1409607,-8.669586,2.2035217,-1.5513611
1970-05-01,1.085968,1.6924133,-6.004883,2.164032,-1.459137
1970-06-01,1.5258484,1.6255188,-4.149109,2.2190552,-0.37664795
1970-07-01,2.0880737,0.9201355,-1.3382874,1.9377441,0.38342285
1970-08-01,2.998993,0.60061646,-0.032196045,1.7990417,1.0525818
1970-09-01,2.827423,0.5003052,0.67437744,1.5267029,1.3598633
1970-10-01,2.9979858,0.17962646,-2.098938,1.3506775,1.2762756
1970-11-01,2.4282227,-0.5487366,-4.6776123,1.4756775,0.41931152
1970-12-01,1.743042,-0.6083374,-6.037903,1.1608887,-0.34695435
1971-01-01,0.8535156,-0.36401367,-7.594696,0.7803955,-0.9831848
1971-02-01,1.0812988,-0.62298584,-8.7752075,0.7645569,-1.1541748
1971-03-01,0.87039185,-0.77407837,-8.951996,1.0384216,-1.5182495
1971-04-01,0.3869629,0.4828186,-8.65567,1.7779541,-1.5327454
1971-05-01,1.0101929,0.7982178,-6.4526978,2.2697449,-1.3843689
1971-06-01,1.9032593,1.0034485,-3.6700745,2.2837524,-0.7364197
1971-07-01,2.5036316,1.7159729,-0.7714844,2.044098,-0.0134887695
1971-08-01,2.5668335,1.4416809,-0.023895264,1.6427917,0.84033203
1971-09-01,2.8765259,0.58374023,0.42807007,1.2651367,1.1880493
1971-10-01,2.6895447,0.46691895,-1.2566223,1.391449,1.2595215
1971-11-01,2.0760498,0.36584473,-3.575348,1.1747437,0.32485962
1971-12-01,1.7275696,0.08703613,-5.032196,1.251709,-0.60079956
1972-01-01,0.71221924,0.24450684,-7.2825317,1.2406921,-1.2308655
1972-02-01,0.30718994,0.8404236,-8.39679,1.229248,-1.3685608
1972-03-01,0.16830444,1.0530701,-9.19516,1.5595093,-1.2998962
1972-04-01,0.29864502,2.1580505,-9.183929,2.1795654,-1.6181335
1972-05-01,0.85128784,2.9134521,-7.163574,2.395996,-1.0746155
1972-06-01,1.308075,3.1101074,-4.734009,2.3013916,-0.30407715
1972-07-01,2.1874695,3.8613281,-1.1654663,2.5437622,0.40029907
1972-08-01,2.791626,4.0708923,-0.20648193,2.715088,1.0962524
1972-09-01,3.0832825,3.2124023,-0.88134766,2.4027405,1.5921326
1972-10-01,2.6695251,3.2362366,-2.30896,2.048767,1.4351807
1972-11-01,1.8535767,2.9559326,-4.7667236,2.1491394,0.102264404
1972-12-01,0.4312439,2.4819336,-7.5912476,2.1218262,-0.50323486
1973-01-01,0.13827515,2.5003967,-9.6970215,1.9955444,-1.606842
1973-02-01,-0.14239502,1.8702087,-10.545654,1.7148743,-1.6515808
1973-03-01,-0.22158813,1.7706299,-9.548187,1.8405151,-2.1414795
1973-04-01,-0.08456421,1.1139832,-9.050964,2.1736755,-2.123352
1973-05-01,0.3371582,1.4721069,-6.976349,2.5050964,-1.6079712
1973-06-01,1.1447449,1.5767517,-3.4858093,2.2922974,-0.517395
1973-07-01,2.310089,1.6790466,-1.29422,2.0698242,0.1940918
1973-08-01,2.6124268,0.82507324,-0.31619263,1.7080688,1.0978699
