,abs_vo600_cluster1,abs_vo600_cluster2,abs_vo600_cluster3,abs_vo600_cluster4,abs_vo600_cluster5
1965-01-01,0.00021792397352068553,3.3902916718906624e-05,8.904052252098378e-05,0.00021230196580290794,4.97653002783313e-05
1965-02-01,0.0002292331399595631,3.1684257815144596e-05,9.452795484980596e-05,0.000167329174776872,5.319389425781801e-05
1965-03-01,0.00023129510477052205,3.132853616618228e-05,9.254962197450949e-05,0.00020828363226933611,5.3119394196025835e-05
1965-04-01,0.00023735013590859516,3.0194613032108464e-05,9.52649460869261e-05,0.0001905834910252856,5.442755201855969e-05
1965-05-01,0.0002100850854601179,3.064122869991294e-05,9.43411841813097e-05,0.00018766827350999747,5.7473254472777055e-05
1965-06-01,0.00021405380851190005,3.232585661825564e-05,8.577693391260624e-05,0.00016768611708862914,5.681019262594514e-05
1965-07-01,0.00023691089674165208,3.30169927788027e-05,9.942601352214706e-05,0.00016341252679315707,5.065885105930073e-05
1965-08-01,0.00024899426664757945,3.344987293048132e-05,9.54327043618305e-05,0.00016466887447879545,5.1134516788327974e-05
1965-09-01,0.00022786482337063977,3.2016565079843255e-05,9.643271619427033e-05,0.00019806741167687706,5.394788834229602e-05
1965-10-01,0.00022404771048708687,3.295954255644555e-05,9.152018996562971e-05,0.0001665761616701881,5.112558842244509e-05
1965-11-01,0.00026329254199351586,3.148621992610914e-05,9.564576338153279e-05,0.00017495293933380808,5.275466767335801e-05
1965-12-01,0.00023405086332266886,3.124256322131928e-05,9.119889844019993e-05,0.0001744753131384237,5.3004857220098774e-05
1966-01-01,0.00021910991303489678,3.3594617156156844e-05,8.060634844814955e-05,0.00019949162378907204,4.9834347201364214e-05
1966-02-01,0.0002476056605311377,3.1643369589912665e-05,0.0001046020664996805,0.0001785096699475414,5.100223604945074e-05
1966-03-01,0.0002354927710257471,3.2943097494353424e-05,8.839808182581666e-05,0.00019965926185250282,4.854771089556284e-05
1966-04-01,0.000258225149341992,3.151673933170597e-05,9.219093835386246e-05,0.00019252888806578185,5.315259936890614e-05
1966-05-01,0.00022841748432256284,3.121500750397417e-05,9.76589470393146e-05,0.00018184834819597503,5.458503629166731e-05
1966-06-01,0.00021279533809450058,3.2289285940703626e-05,7.752735299341705e-05,0.00017181250667716894,5.534750303731447e-05
1966-07-01,0.0002363643891710256,3.235180981521678e-05,9.983091529094331e-05,0.0001656530366744846,5.0935412122941526e-05
1966-08-01,0.00022525857535323927,3.287429155200382e-05,9.784975639153002e-05,0.00016227833435146345,5.081689634703492e-05
1966-09-01,0.00021415914358970312,3.29484910067475e-05,9.18101737835863e-05,0.0001755197202631583,5.256528598501494e-05
1966-10-01,0.00020727529772557318,3.2732181670771564e-05,9.113804401789348e-05,0.00017793115047324036,5.306787275721466e-05
1966-11-01,0.0002485261731115835,3.1794762291462335e-05,9.291429507910558e-05,0.0001879940908919606,5.325262846829566e-05
1966-12-01,0.0002372368596427675,3.379158053056537e-05,7.690672435379331e-05,0.0001921666423893637,4.938669390915158e-05
1967-01-01,0.00022730879468976388,3.285585566517307e-05,8.078741434408164e-05,0.00018317056755121384,4.873822993096455e-05
1967-02-01,0.00019989309034177237,3.2502709574118296e-05,8.494170670282853e-05,0.00018481053605986136,5.2621096409367106e-05
1967-03-01,0.00024851328427238125,3.032302950774762e-05,9.610136486657396e-05,0.00020819590038930375,5.387310490110203e-05
1967-04-01,0.00024200724770448038,2.8650064118850496e-05,9.796783780220196e-05,0.00017395821891518103,5.853657057741657e-05
1967-05-01,0.0002198477990792266,3.1843900410886096e-05,9.05688954146066e-05,0.000194487899231414,5.426236288928378e-05
1967-06-01,0.00021884369614001898,3.2454629931356865e-05,8.627763051755619e-05,0.00019480226910673082,5.468390123783856e-05
1967-07-01,0.00024187035575908212,3.31771426150523e-05,9.606387786756176e-05,0.00018547198528216945,5.059043408101915e-05
1967-08-01,0.0002446875026050423,3.374985282084244e-05,9.353213987407693e-05,0.00015693057018021742,5.009550812629689e-05
1967-09-01,0.00020911653077096813,3.3165109675328307e-05,8.710774873970482e-05,0.00015378866616326073,5.397153137509074e-05
1967-10-01,0.0002028875834574657,3.3017454080547806e-05,8.338240044447932e-05,0.00016927820979617536,5.175118100228965e-05
1967-11-01,0.00023309476091526451,3.218063078961399e-05,8.774244423071598e-05,0.00015273538237023685,5.409829578926101e-05
1967-12-01,0.00019189907886487035,3.2666972698762595e-05,9.711475813410421e-05,0.00020267475823250908,5.3995122710291886e-05
1968-01-01,0.00023357389311838363,3.2320079064763324e-05,9.763999791491939e-05,0.00022184132831171155,5.010528088620815e-05
1968-02-01,0.00026418891918313293,3.360294316542663e-05,8.928579610664453e-05,0.00024780553455154103,4.571823554119635e-05
1968-03-01,0.00025136616646445224,3.314989234407834e-05,8.392320972010224e-05,0.0001837224731894417,4.959489639364428e-05
1968-04-01,0.00019842550890254124,3.082815230847737e-05,9.345324318586053e-05,0.00016883919468253022,5.7743372484477926e-05
1968-05-01,0.00024345264786721342,3.278971968140876e-05,8.458734647728558e-05,0.000198086539361005,5.360941079408421e-05
1968-06-01,0.0001996612991206348,3.2826520690814135e-05,7.302924000280167e-05,0.0001901165200656073,5.585585121910921e-05
1968-07-01,0.00022526874090544882,3.2525253935054195e-05,9.11435589828677e-05,0.00015736450829232732,5.228163660687738e-05
1968-08-01,0.00023988871752018376,3.285690523829989e-05,9.587388047003661e-05,0.00016235080288930071,5.1741385265670134e-05
1968-09-01,0.00021992966399661133,3.223885683763335e-05,9.170081297718529e-05,0.00017149951114940146,5.3988562860084996e-05
1968-10-01,0.00021881509123237007,3.2570309014902576e-05,9.148686818872997e-05,0.00017453827442497842,5.323166605146406e-05
1968-11-01,0.00021952096306319748,3.382665431208621e-05,7.600680966287906e-05,0.0002025784892288761,4.847330848478075e-05
1968-12-01,0.0002300440974067897,3.2171779689262475e-05,9.273838562270006e-05,0.00019954690489814512,4.9066274138902755e-05
1969-01-01,0.0002476199837734125,3.086142467565173e-05,0.00010853925588257287,0.00019787434009938603,4.9773188948165625e-05
1969-02-01,0.00025104365444609096,3.196606505300725e-05,9.054489529934591e-05,0.00015781227072390416,5.1455782867330866e-05
