,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5
1965-01-01,30.4692558620287,39.83550298781622,18.945240444607204,44.78275035989696,26.353540091679015
1965-02-01,30.063343640439996,40.96861339750744,18.135448031955296,45.72629928588867,26.137144812222186
1965-03-01,30.057599085458314,42.16760605100601,17.959571414523655,46.58936138810783,25.910219652899382
1965-04-01,30.791391645159038,43.69319431365482,18.91345765855577,47.74928421809756,26.297593390804597
1965-05-01,31.74955119257388,44.36798398456876,20.180490281846787,47.9055799286941,26.64275772270115
1965-06-01,32.68770845780461,44.052015032087056,22.6363648308648,47.75182132063241,27.12517880845344
1965-07-01,33.33477707383055,43.68890126546224,25.878384908040363,47.46689796447754,28.05697452062848
1965-08-01,34.092226680021106,42.71520281594897,27.231243981255425,47.02826697250892,29.178730098680518
1965-09-01,34.378496016034426,42.600870889330665,26.649492051866318,47.10252367216965,29.588113982101966
1965-10-01,34.00950935316382,43.59684898739769,24.28721745808919,47.5935853760818,29.50536793675916
1965-11-01,32.652999451441794,43.33001696874225,21.903697119818794,47.407653413969896,28.938030374461206
1965-12-01,31.292888096400667,42.94056665329706,20.15051947699653,46.852725127647666,27.732284589745532
1966-01-01,30.417082176445433,43.04437485952226,19.11789788140191,47.11429990571121,26.399528021099925
1966-02-01,29.774550917726124,43.39668939984034,18.005477057562935,47.07623021355991,25.968563693693316
1966-03-01,29.849998995384073,43.53529612223307,17.785718705919052,46.93594801014868,26.108708874932653
1966-04-01,30.575767659252474,43.493434361049104,18.34313710530599,47.455522931855306,26.657598868183705
1966-05-01,31.801540066736823,42.82545664953807,19.902057647705078,47.34285124417009,27.30856161007936
1966-06-01,32.764918167398584,43.183620392330106,22.27900611029731,47.35407007151637,27.794383038049457
1966-07-01,33.648071526000216,43.47007388160342,25.548663669162327,47.22831167023758,28.45816228581571
1966-08-01,34.115015349773145,41.08444092765687,26.903457641601562,46.3633471521838,29.09669656863158
1966-09-01,34.21788186019992,40.86580427866134,26.758234235975475,46.32240986001903,29.35360546769767
1966-10-01,33.955360791698006,40.75887468126085,24.66157489352756,46.23838621994545,29.294148806867927
1966-11-01,32.86614269943711,40.495191301618306,22.286841074625652,45.852897907125545,28.667041077010932
1966-12-01,31.27049155857252,40.61062827942863,20.300960540771484,45.14257661227523,27.653370780506354
1967-01-01,30.368276560528678,40.233185177757626,19.047554863823784,44.9059272634572,26.59900709130298
1967-02-01,30.117230385727023,40.89200761583116,18.39862823486328,45.57310466108651,26.197995810673156
1967-03-01,30.229468967603598,41.72974843827505,18.409508599175346,46.15811150649498,26.475640000968145
1967-04-01,30.62523551609205,42.715638781350755,18.810914357503254,46.88665620211898,26.41338260694482
1967-05-01,31.661965980292845,42.9721438695514,20.097599029541016,47.34933458525559,26.980753054564026
