,r100_cluster1,r100_cluster2,r100_cluster3,r100_cluster4,r100_cluster5,r100_cluster6,r100_cluster7,r100_cluster8,r100_cluster9
1965-01-01,95.067795,3.1171036,80.26494,66.374466,64.52185,95.292206,71.72754,65.068954,25.631798
1965-02-01,102.28659,3.1727982,94.43388,72.974075,79.01676,85.66552,64.83636,61.052513,19.995342
1965-03-01,97.6526,2.9877014,89.24133,75.765274,87.27406,84.44846,73.0396,67.61937,19.353237
1965-04-01,97.134995,4.920574,83.3346,64.97395,69.97813,77.44426,90.6959,87.45424,17.482609
1965-05-01,92.15375,5.090927,71.58176,90.12259,74.20096,89.31177,87.60494,90.93669,37.25197
1965-06-01,82.49266,6.5291176,70.55798,91.15782,71.60305,72.67432,78.80546,78.91684,34.84898
1965-07-01,63.624214,15.77087,55.44882,81.52458,75.037994,57.93371,63.25402,61.2114,25.325487
1965-08-01,64.593925,13.290897,49.445446,84.52381,60.55455,63.43748,65.37691,67.26555,36.86048
1965-09-01,80.65479,8.3637085,82.38127,94.31595,79.578606,72.181274,69.73242,79.32963,50.52982
1965-10-01,87.419846,5.2334366,84.09628,89.228226,79.514725,82.738365,87.12337,83.01355,45.691086
1965-11-01,88.19955,6.1409035,78.87262,75.00523,87.01689,87.62952,85.95381,86.530396,26.454088
1965-12-01,100.98271,6.879654,85.149536,72.84303,81.74408,94.80408,74.33528,90.14389,21.528538
1966-01-01,101.38667,4.1352043,71.493195,57.07998,55.14618,64.44911,63.561005,48.76037,18.74213
1966-02-01,96.94287,3.9907455,79.28586,70.411385,77.78544,89.07962,60.26632,65.85103,15.672344
1966-03-01,96.644104,4.3026466,74.33152,63.84664,63.65786,82.84976,73.5452,72.43548,17.080837
1966-04-01,88.80383,4.9395866,64.98755,62.226387,55.233185,80.35126,84.52748,82.05687,14.734993
1966-05-01,90.491394,5.093899,70.05188,86.52366,61.87837,81.912415,88.1275,95.559006,17.092327
1966-06-01,75.505264,5.2629814,49.82084,91.76363,65.63763,72.39772,91.65694,73.30224,26.047237
1966-07-01,79.980255,19.986462,52.613197,81.20489,50.999508,72.71455,75.96983,69.73505,20.091526
1966-08-01,71.493195,19.113132,46.155155,78.946045,70.52794,77.81663,78.03989,68.59578,25.127943
1966-09-01,79.573135,11.102142,65.36348,88.67087,78.914856,73.758606,70.6527,66.27785,52.025505
1966-10-01,100.62826,5.2908897,96.32563,96.658875,93.441345,89.89057,82.120895,77.48831,47.647366
1966-11-01,97.067635,6.6763954,90.92314,92.141205,92.90291,92.571304,81.04729,92.74695,33.97779
1966-12-01,100.465744,5.418934,84.734314,82.43936,86.85362,93.894424,60.579865,76.95151,31.359444
1967-01-01,107.19436,5.0744095,82.45612,65.84405,76.96324,96.59202,53.794167,64.78162,29.169102
1967-02-01,100.1357,3.5221481,79.947845,61.47609,64.09078,96.07178,68.195244,66.100784,22.313137
1967-03-01,101.90585,4.0238037,84.3766,68.261116,81.115,90.83564,69.01276,59.222862,18.288063
1967-04-01,92.42675,6.201023,62.92701,63.871204,64.1955,83.85468,81.42579,82.668945,13.486015
1967-05-01,94.64451,7.7803116,73.884056,82.45782,65.47414,83.874954,88.497955,96.29137,21.88411
1967-06-01,78.61347,7.6519394,71.782845,92.648026,88.148315,74.22694,72.34193,88.2902,34.74137
1967-07-01,77.7892,14.828831,62.930386,85.98461,74.09857,71.254166,75.07148,65.866005,23.487045
1967-08-01,70.3978,40.355865,58.275288,85.81739,66.01802,64.180305,63.938766,62.38988,30.0508
1967-09-01,90.92009,17.91309,90.301895,84.58943,86.02008,70.98729,75.05121,63.14152,50.667683
1967-10-01,93.59053,10.215961,92.32034,91.1515,89.93367,90.3779,82.70611,84.59788,56.255154
1967-11-01,97.78789,8.359665,83.29222,76.94635,87.707466,88.302025,83.22635,84.53031,35.202488
1967-12-01,94.98064,2.4462051,84.89516,65.1549,72.46354,87.22946,78.87697,78.51044,26.02066
1968-01-01,106.13501,3.6530838,75.20694,68.79598,72.16483,99.26854,57.66896,62.908142,21.910545
1968-02-01,98.36557,2.6277847,75.12807,53.636963,60.00446,63.79502,62.665096,53.216866,18.367859
