,zgu500_cluster1,zgu500_cluster2,zgu500_cluster3,zgu500_cluster4,zgu500_cluster5,zgu500_cluster6,zgu500_cluster7,zgu500_cluster8,zgu500_cluster9
1965-01-01,0.857782991308915,0.38486464156044853,0.34364996285274113,-0.1741557084408003,0.04576415196061134,-1.4376562620912279,0.10465060519735989,-0.24404515596953305,-0.3806806093937642
1965-02-01,1.4103450273212634,0.22380014260609943,0.22448352698622082,-0.005184091416370009,-0.045426905155181885,-1.4693309153829301,0.024114173223696106,-0.4219750450416045,-1.4572132278133083
1965-03-01,0.9688263660983035,0.5452992849879794,0.1319634631789964,-0.04704931040400082,0.26805007457733154,-1.316351124218532,0.04899375504109918,-0.24463976310058075,-0.7036472494537765
1965-04-01,0.8953846598926344,0.034455336216423244,0.2193237943895932,-0.0036582573960275994,-0.06037364527583122,-1.7569009746823991,0.061991840328385193,-0.23943514309146188,-0.4395231201842025
1965-05-01,0.9999167762304607,0.2964910864830017,0.05652012367700709,-0.044155658520374105,-0.270660936832428,-1.2146713478224618,0.0845560451924074,-0.864172185009176,0.41929906284486923
1965-06-01,0.8718528245624743,0.41078951623704696,0.04623711494536236,-0.09644104494261987,-0.32861462235450745,-0.08730910984533173,-0.07925310694589847,-0.29896656897935,-0.05567387954608814
1965-07-01,0.6605718480913263,-0.03652439763148626,-0.1260279324547998,-0.08166264934638112,-0.3523770570755005,-1.6661411949566431,-0.02874520539147098,0.15038336542519656,-0.2563056309480925
1965-08-01,-0.046891027963475176,0.2038718925582038,-0.05442464788412226,0.011178987465568425,-0.14539435505867004,-0.32474547624588007,-0.05265907611607052,-0.07645970379764383,0.17401892188433055
1965-09-01,0.5010806416210375,-0.20618687073389688,-0.1371195347144686,-0.08865948958495229,-0.16358259320259094,0.5810578486749104,0.017106310441726592,-0.34321499141779815,0.8338449774561701
1965-10-01,0.5052952389968068,-0.11857056783305274,-0.2078044645745179,0.0630955106204318,-0.07689843326807022,-0.23784493761403216,0.031019480069872086,-1.123527098785747,0.08319783955812454
1965-11-01,1.180965492599889,-0.5079092250929939,-0.0016498583136126401,0.0917602061610861,-0.5226351618766785,-2.7201162917273383,0.08792584171382394,-0.6708181039853529,0.24811335512109706
1965-12-01,0.7509081771499232,-0.2307784060637156,0.5357240294588024,0.017432446025081517,-0.22427402436733246,-2.1208484257970537,0.06968958712205654,-0.9523863819512454,-0.7256761596009538
1966-01-01,0.9231509346711008,0.4780282908015781,0.1620294590448511,-0.08199936950329653,0.2040702849626541,-0.6650052964687346,0.007051574747736862,-0.4513005302710967,-0.9413319665032465
1966-02-01,1.032068698029769,-0.08932224578327602,0.47425463281828784,-0.0457043961151359,-0.05754759535193443,-2.2461716617856706,0.0684762418996997,-0.755095820535313,-0.8146576784752511
1966-03-01,1.037520640774777,-0.17670798632833692,0.12192850739791476,0.05047811752127618,-0.14545398950576782,-0.8089771760361535,0.03798929292981218,-0.6114522164518182,-0.19490221464956128
1966-04-01,0.6838560888641759,0.2696538302633497,0.1265726469714066,0.06609267180727929,-0.3012682795524597,-0.35613804523433956,0.0583844492211938,-0.2785897559740327,-0.2479533085951934
1966-05-01,0.38346385485247564,0.22648203704092237,-0.031721633698405895,-0.05999437926970806,0.11552543193101883,-1.6425328595297675,-0.01789218768840883,-0.6413136693564329,-0.10341833773496989
1966-06-01,0.475449075824336,0.5157373017734951,-0.05887636336786994,-0.021600508198295672,-0.3398478627204895,0.8965772177491869,-0.010603857113093865,-0.3350500017404556,-0.30302711435266444
1966-07-01,0.4030101001262665,-0.08088612722025977,0.02598212710742293,-0.020250063581564993,-0.16216307878494263,-0.7353861949273518,-0.1120899815294074,-0.27146380056034436,0.20311150599170374
1966-08-01,-0.17023025766799324,0.14533797899881998,0.020209275956811577,-0.09667857252445418,0.08020728081464767,-0.08611097665769712,-0.09333865671623044,-0.12242413887923415,0.009978709843110395
1966-09-01,0.7119178771972656,-0.5871740976969401,-0.015893623489758067,-0.15665678326616583,-0.12391285598278046,0.39936187011854984,0.004101190261724519,-0.07579756731336768,0.13031128894638372
1966-10-01,0.4101929303846861,-0.197357220782174,0.060115889485540065,0.01929538497298034,-0.19670720398426056,-0.20889324535216602,0.009965687626745644,-0.39762644605203107,0.07539864226772978
1966-11-01,0.5648562390553323,-0.7175505823559231,0.3346800290305039,0.0029275637868907034,-0.27967119216918945,-1.8089950084686277,0.03739465936654952,-0.46052201227708295,-0.11807648918113194
1966-12-01,0.8989201564537851,0.16305173436800638,0.12885175388434839,-0.055838249546965375,-0.13439494371414185,-0.9374306670257022,0.0014155603400090846,-0.4568781703710556,-0.647512319925669
1967-01-01,1.0004423166576184,0.38067228264278835,0.35563918023273866,0.01416811335486235,0.000901887018699199,-1.0765314102172852,-0.034749566963533075,-0.719388032501394,-1.1088969739707741
1967-02-01,0.7747777982761985,0.39647317594952053,0.2939889914002912,-0.027806336809064924,-0.15729723870754242,-1.1218966117927005,0.033175172965701036,-0.458590720187534,-0.9002925576390447
1967-03-01,0.9654435672258076,-0.13176552951335907,0.320349068477236,0.09189775002371404,-0.28101909160614014,-2.222108840942383,0.03674074825717182,-0.5241118371486664,-0.34299464644612493
1967-04-01,0.7311267288107621,-0.11415663692686293,0.17032853231347841,0.0653745510528997,-0.430092990398407,-1.294688561132976,0.03089382563058923,-0.23359893397851425,-0.5207423020053554
1967-05-01,0.33101466925520645,0.11744389103518592,0.018095525366992788,-0.010457133739879452,-0.004179096780717373,-0.09820543096533843,-0.025211014535005502,-0.3877118907191537,0.14641368509949865
1967-06-01,0.5760414035696733,0.2590126461452908,-0.004922078745760795,-0.04793471589530866,-0.0958767980337143,0.2357525750994682,-0.018533523671510743,-0.4628675566478209,-0.056615567489250285
1967-07-01,0.01874197102887066,-0.25697650180922615,-0.04939820039375075,-0.0644981553874065,-0.059880614280700684,-1.306360534259251,-0.07412577638538873,-0.025665031915361233,0.6866240018122906
