,vo600_cluster1,vo600_cluster2,vo600_cluster3,vo600_cluster4,vo600_cluster5,vo600_cluster6,vo600_cluster7,vo600_cluster8,vo600_cluster9
1965-01-01,4.311108114052331e-05,-3.4015365893156416e-05,5.866625753990986e-06,-3.894034749906938e-06,5.8258641339697145e-06,-5.067443777228967e-06,-1.4677791486645725e-05,2.9948245462625942e-05,-3.415784054336005e-05
1965-02-01,3.643074705905747e-05,-2.7680034104231445e-05,8.81446528247313e-06,-1.617076663564689e-05,2.806537698537189e-06,-1.3795948215785806e-05,-1.8637676629327598e-05,3.9447476250215375e-05,-2.6520115634597533e-05
1965-03-01,3.6381293284648564e-05,-3.114739170527055e-05,8.2451445662012e-06,-7.313398223354975e-07,-2.29366916993881e-07,-3.9799151761132e-06,-1.665807374877889e-05,5.552139341221739e-05,-2.9506977904131825e-05
1965-04-01,1.7334685935566085e-05,-1.941956021079433e-05,5.665187376452553e-06,-9.040205883581154e-06,3.0674045314342603e-07,-7.326449520729661e-06,-1.2682276831922986e-05,3.1575759481604426e-05,-1.669094282468515e-05
1965-05-01,1.0370343943577609e-05,-1.8097967591940334e-05,1.5763003885336784e-06,-5.5565603385754935e-05,-1.1917054940741287e-06,-4.604565481414495e-06,-5.72016940267016e-06,-2.5070772501160664e-05,6.36900068104519e-06
1965-06-01,1.8709530422711396e-05,-1.9938560428507175e-05,-3.732961863304331e-07,-4.415762944247674e-05,1.3874179265777847e-06,-8.960398489550355e-06,6.837417486276974e-07,2.083480092765325e-05,-2.9055174810328396e-06
1965-07-01,1.159415660367813e-05,-9.005070604607387e-06,-2.769940986793084e-06,-3.973825949140371e-05,2.093648953675819e-06,-1.8257971582710998e-05,9.393735751243174e-06,1.8160447806996456e-05,-1.565042473847992e-06
1965-08-01,-1.0142517794520245e-05,-5.45293856233794e-06,-1.4967601389504824e-06,-2.379543926705279e-05,-1.2216977905511938e-07,-8.719558063105119e-06,-3.4284553348917113e-07,-1.3330133483310311e-05,-4.208987422539302e-06
1965-09-01,1.1598891660469235e-05,-7.65685252835899e-06,-2.8072474948442167e-06,-4.915149769953427e-05,1.923819156889381e-07,-1.1633481285758062e-05,3.2934767331020536e-06,-3.207841580339899e-05,-4.5729065885432055e-07
1965-10-01,-1.2163774876228217e-07,-6.081799505585467e-06,3.2362871511717037e-06,-3.6403216162816044e-05,1.3146660648999386e-06,-6.465576654890144e-06,-8.443810174757818e-06,-4.8809664911138545e-05,-1.5951456754121363e-07
