,zgu250_cluster1,zgu250_cluster2,zgu250_cluster3,zgu250_cluster4,zgu250_cluster5,zgu250_cluster6,zgu250_cluster7,zgu250_cluster8,zgu250_cluster9
1965-01-01,-0.6103794,0.047253035,-0.23756866,0.3229515,0.27667505,0.8075386,0.12383576,0.88249207,-1.1246231
1965-02-01,-0.13719673,0.09450607,-0.5673622,0.11373291,0.23756866,0.1805397,0.08863983,0.6009277,-0.62928087
1965-03-01,-0.15707588,-0.06615448,-0.3643387,0.34739226,0.42169303,0.82089996,0.15446892,0.6299324,-0.68989486
1965-04-01,0.22388172,0.30241966,-0.29264373,-0.36498946,0.116666414,0.120903015,-0.1482769,0.60777205,-1.1568855
1965-05-01,-0.7674549,0.28221473,-0.4308176,-0.1896637,0.40996093,0.60353583,0.26233596,0.59408534,-0.46861953
1965-06-01,-0.47122726,0.14338875,-0.23789462,0.2792824,-0.042690657,0.35032445,0.13850021,1.1454792,-0.22192612
1965-07-01,0.2434349,0.33207512,-0.16815567,0.006843567,-0.04627533,-0.28417015,0.08896637,0.123183824,-0.5579119
1965-08-01,-0.1355671,0.15740165,-0.17597695,0.6322134,0.103630826,-0.1114521,0.23007354,-0.6941311,-0.74757594
1965-09-01,-0.012057495,0.06908722,-0.21182403,-0.59995115,-0.13067894,0.40963516,0.24115372,0.38682365,0.4428753
1965-10-01,-0.18282051,0.75083506,-0.8714117,0.052467346,0.12807198,-0.014339065,-0.27211267,0.23202857,-0.18053894
1965-11-01,-0.18053932,0.9131247,-0.64166373,-0.8313278,0.3614048,-0.3262085,0.10134964,1.1461312,-1.5485973
1965-12-01,-0.259729,0.5654074,-0.7915703,-0.19781113,0.41191635,0.10167541,0.3324009,0.54683226,-1.1050689
1966-01-01,-0.3469391,-0.09190445,-0.42702636,0.31116182,0.13523063,0.15689392,0.2583168,0.3580986,-0.3032837
1966-02-01,-0.015755082,0.4161953,-1.0362213,-0.03643341,0.3597397,0.36236572,-0.015426636,0.6242935,-0.9718887
1966-03-01,-0.1920147,0.07122574,-0.63315505,-0.25831756,0.27801093,0.19037323,0.10437737,0.5888451,-0.20973893
1966-04-01,-0.077790454,0.33184052,-0.25142366,-0.038731385,0.100766376,0.49923784,0.28556022,0.4890625,-0.320681
1966-05-01,-0.2835907,0.39617348,-0.7972702,0.35514528,0.44901848,0.08369865,0.3216652,-0.30033034,-0.6548187
1966-06-01,-0.097156145,0.11323929,-0.28556022,0.43654555,0.16444321,0.39683,0.12899399,0.34004632,0.23927918
1966-07-01,0.092889026,0.5077717,-0.04201355,-0.24912643,0.023632431,0.08205757,-0.03643341,-0.065317534,-0.33742046
1966-08-01,0.34267196,-0.059409715,-0.2425621,-0.052188493,0.036105346,0.16083297,0.30426866,-0.68304634,0.07877521
1966-09-01,0.022975922,-0.10470505,-0.12932281,-0.5320606,0.22615051,0.488406,0.343985,0.42407304,0.34267217
1966-10-01,0.0068927766,0.09420204,-0.329871,-0.08337097,0.28030816,0.20941086,0.1391697,0.0728672,-0.43818665
