,zgv50_cluster1,zgv50_cluster2,zgv50_cluster3,zgv50_cluster4,zgv50_cluster5,zgv50_cluster6,zgv50_cluster7,zgv50_cluster8,zgv50_cluster9
1965-01-01,-0.053277157,-0.07991572,0.089482024,-0.20957646,-0.07196832,0.049450636,0.016925048,0.17234132,0.13142681
1965-02-01,-0.01015501,-0.088010356,0.030465126,-0.051511098,0.005151129,0.10390518,-0.14158183,0.044299506,-0.06593416
1965-03-01,-0.05386586,0.025461197,0.01824963,-0.10390516,-0.0039737225,0.10213909,-0.09860687,0.07947421,-0.014423084
1965-04-01,-0.0519526,0.07020221,0.051952578,0.0519526,-0.101108834,0.021781826,0.054160215,-0.0063284873,-0.002943468
1965-05-01,0.012509823,-0.012657022,0.15585777,-0.054013062,-0.15468037,-0.01133244,0.11332436,0.22032022,0.042680643
1965-06-01,0.008977652,0.0075058937,0.17499046,0.015011835,-0.06240196,-0.00029435157,0.062107634,0.09110103,-0.09948997
1965-07-01,0.022076178,0.01030221,0.021634674,0.05151105,-0.013687229,-0.028699016,0.030170728,0.03134818,0.024283791
1965-08-01,0.014570284,-0.0030906678,0.05357151,0.061077405,-0.07299852,-0.068583325,0.054454565,0.049303435,0.033702947
1965-09-01,0.0076530697,-0.004415226,0.11420741,0.009272004,-0.15791821,-0.0535715,0.11582627,0.081829,0.010743761
1965-10-01,-0.01030221,0.00088305474,0.084625326,-0.22694305,-0.049156286,-0.007211542,-0.08580275,0.095957756,0.011185264
1965-11-01,-0.0047095777,0.0014717579,-0.11729805,-0.11759241,-0.041356016,-0.020898795,0.035469055,-0.011038112,0.2191428
1965-12-01,0.017219424,-0.005739808,0.090217926,-0.1331929,-0.16336365,-0.12951355,-0.063285016,0.21855411,0.17763953
1966-01-01,-0.003616667,0.025316667,0.038915396,-0.1142868,-0.096348144,0.02994604,-0.051501393,0.2955544,0.19544497
1966-02-01,-0.02878871,0.02068739,0.15392557,-0.1832929,-0.030669356,0.060181428,-0.041953422,0.19038162,0.19110489
1966-03-01,-0.009548044,-0.038770724,0.16926022,-0.14654751,-0.113852836,-0.052514076,-0.056420088,0.01837268,0.12499218
1966-04-01,0.0008680344,0.014466668,0.038192034,-0.025461387,-0.10719814,-0.033273388,-0.010271358,0.14090553,0.08390675
1966-05-01,0.011717987,0.007088661,0.1685369,-0.002025318,-0.07826481,-0.05396073,0.06394277,0.15334687,-0.07869883
1966-06-01,0.010271358,-0.0041953563,0.11211681,0.042098094,-0.038192034,-0.044268034,0.04716139,0.15016422,0.07869883
1966-07-01,0.028933382,0.001736021,0.05772209,0.045859434,-0.018662024,0.02676339,0.05019941,0.011139393,-0.050778054
1966-08-01,0.01953001,0.00014467239,0.02184472,0.041519355,-0.033418037,-0.048752736,0.06669144,0.063653424,-0.0057866573
1966-09-01,0.02546134,0.0034719943,0.029512048,-0.036166716,-0.08376207,-0.061194085,0.06886139,0.08332813,0.08723412
1966-10-01,0.016492033,0.006076002,0.021555353,-0.088680744,-0.07001877,-0.0850641,-0.012730693,-0.0062206746,0.008535338
1966-11-01,0.0015913487,-0.03472004,-0.0201087,-0.13642088,-0.16578822,-0.068716764,-0.025606012,0.19327493,0.26314902
1966-12-01,-0.06481075,-0.04774008,0.12976618,-0.02025335,-0.14510086,-0.04340005,-0.010705328,-0.07059743,0.0510674
1967-01-01,-0.085761964,-0.038301468,0.0915905,-0.08959212,0.03413825,0.0729393,-0.06461291,0.29308945,-0.06028316
1967-02-01,-0.05861789,-0.041798554,0.042131614,-0.03630314,-0.03680272,-0.026477957,0.0053289174,0.16169877,0.12772705
1967-03-01,-0.044463,-0.029808532,-0.003996658,-0.044296455,-0.030641174,0.014654493,-0.01815157,0.08609501,0.056119967
1967-04-01,-0.030474639,-0.018484617,-0.105745316,-0.023480464,0.018318092,-0.07860126,-0.07843473,0.053788565,0.16536239
1967-05-01,0.041298974,-0.012822652,-0.053288985,-0.034970902,-0.039467167,0.0947545,0.056453038,-0.07160709,-0.100083396
1967-06-01,-0.009991688,-0.0044962643,0.026811028,0.035803556,-0.031473804,-0.029975057,0.03530395,0.085928515,-0.001665306
1967-07-01,0.02298088,-0.014487946,-0.051956773,0.033638693,0.004662752,-0.06394677,0.06927569,0.0029975057,-0.03896758
1967-08-01,0.022314763,0.0013322115,-0.056286495,0.032639503,0.04512913,-0.06810999,0.046461333,-0.058784425,-0.032972552
1967-09-01,0.027810192,-0.059950113,0.014654493,-0.03746884,-0.011157381,-0.09275615,-0.007160711,0.066444695,0.09209005
