,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7,msl_cluster8,msl_cluster9
1965-01-01,1015.10455,1010.2542,1010.20087,1009.5391,1025.1431,1015.2484,1007.0108,1015.6819,1014.3882
1965-02-01,1015.6379,1009.9355,1009.21173,1008.78687,1022.72076,1016.3845,1009.3091,1011.61053,1013.9318
1965-03-01,1015.293,1009.1832,1010.04584,1010.9345,1021.03204,1015.5008,1006.803,1011.9504,1012.90045
1965-04-01,1015.3296,1014.7182,1010.00305,1011.00336,1015.1132,1017.9982,1015.948,1008.97296,1014.1842
1965-05-01,1014.67664,1019.9617,1009.00214,1010.35406,1008.59216,1021.5096,1020.77966,1007.7146,1011.7829
1965-06-01,1014.5904,1013.63416,1010.1147,1011.30664,1005.34937,1017.96533,1015.068,1006.3242,1009.3147
1965-07-01,1012.2958,1011.38666,1009.5081,1009.7079,1000.95294,1015.87286,1015.28436,1005.4455,1007.6818
1965-08-01,1011.2074,1014.20776,1009.639,1009.964,1005.37103,1014.9886,1015.75256,1007.92737,1010.42474
1965-09-01,1009.1163,1016.9439,1010.044,1009.8536,1012.3336,1016.3089,1016.2363,1008.41974,1010.14136
1965-10-01,1010.5544,1017.3384,1010.4204,1009.6316,1018.11914,1017.6782,1021.8755,1012.2896,1016.90295
1965-11-01,1017.076,1021.52014,1010.38635,1009.89264,1022.7573,1020.3865,1023.055,1014.26483,1017.5511
1965-12-01,1016.55444,1014.7305,1009.3705,1009.4641,1026.9205,1018.5179,1015.84186,1014.9141,1014.6183
1966-01-01,1018.8881,1010.52686,1011.6478,1011.0658,1024.9166,1017.03674,1006.08307,1015.4094,1014.46313
1966-02-01,1017.386,1018.2497,1010.5012,1010.4712,1020.8377,1020.50726,1020.961,1012.3864,1014.92377
1966-03-01,1015.407,1012.0597,1009.6231,1010.1432,1015.5309,1016.9804,1010.80914,1009.0254,1010.97314
1966-04-01,1015.46326,1017.30835,1009.10425,1009.9592,1013.1844,1019.4094,1014.8317,1008.3532,1014.7742
1966-05-01,1013.5042,1015.20166,1009.5542,1011.1841,1010.60956,1018.3029,1018.60333,1006.9218,1012.8183
1966-06-01,1013.9348,1014.20276,1010.44617,1011.109,1004.06024,1017.0023,1014.3335,1007.2935,1010.4662
1966-07-01,1012.228,1017.39667,1008.66797,1009.2081,1002.07306,1017.2395,1018.8356,1005.50916,1009.73706
1966-08-01,1008.6248,1014.91125,1009.38025,1009.92975,1003.5577,1014.7673,1018.5251,1006.9938,1010.24774
1966-09-01,1007.8418,1015.0508,1009.53296,1010.0581,1013.28076,1015.27795,1016.83203,1009.37714,1010.82794
1966-10-01,1011.8619,1016.0966,1009.6119,1009.1869,1018.45685,1015.42444,1017.70953,1011.6779,1015.0934
1966-11-01,1014.3748,1017.92236,1008.7274,1008.7938,1022.61896,1016.62616,1016.2863,1013.2138,1016.32385
1966-12-01,1015.1027,1010.6252,1008.0377,1008.7775,1026.6154,1015.91016,1008.2311,1013.0648,1015.9214
1967-01-01,1016.2031,1010.90704,1009.45435,1008.7397,1030.6859,1016.407,1010.02325,1017.1319,1015.2642
1967-02-01,1016.9004,1012.2392,1009.92096,1009.7381,1026.9904,1017.2182,1010.1822,1014.7403,1018.10565
1967-03-01,1016.12476,1018.00256,1010.0538,1009.0023,1018.784,1018.43646,1017.82764,1011.0449,1015.685
1967-04-01,1016.29456,1021.59064,1009.868,1010.0907,1015.87805,1018.8718,1021.193,1009.5371,1018.95526
1967-05-01,1010.9578,1016.13055,1008.70197,1009.154,1007.39087,1016.81696,1018.5083,1006.62463,1012.3328
1967-06-01,1010.4811,1010.90125,1008.4574,1009.6199,1001.7421,1014.88904,1012.3423,1004.41516,1006.63257
1967-07-01,1007.02295,1015.7046,1008.5053,1008.7992,1000.6145,1015.15826,1019.5996,1004.8519,1007.96326
1967-08-01,1008.5938,1010.8809,1008.88336,1009.3223,1002.81525,1014.0938,1015.0451,1004.3376,1007.17896
1967-09-01,1003.95154,1014.4914,1009.8114,1009.48486,1012.5614,1012.8901,1016.7328,1008.01263,1009.3303
1967-10-01,1011.9084,1017.4641,1009.7141,1009.442,1020.2693,1018.2703,1017.00055,1012.377,1015.26056
1967-11-01,1015.2809,1019.13306,1009.37463,1008.5068,1026.4883,1016.7379,1016.47955,1013.86096,1020.492
1967-12-01,1015.0226,1015.0153,1010.65015,1009.9841,1029.2499,1018.07367,1013.27966,1017.40466,1016.1574
1968-01-01,1015.3844,1006.3378,1009.3469,1008.3766,1024.9032,1012.28156,1004.3692,1014.08344,1011.7456
1968-02-01,1016.47424,1004.702,1011.4121,1010.2629,1028.4053,1010.76306,995.14813,1015.22833,1016.2903
1968-03-01,1016.1078,1018.2632,1009.39343,1010.2042,1017.02954,1021.5628,1019.3066,1009.89435,1015.07166
1968-04-01,1014.07196,1017.5505,1010.147,1009.77344,1016.53436,1019.5284,1021.5206,1011.08295,1018.17303
1968-05-01,1011.8222,1014.63086,1009.0628,1010.1155,1008.247,1015.217,1016.79193,1007.402,1011.40424
1968-06-01,1013.05865,1014.12994,1009.6675,1010.7573,1004.9861,1015.78156,1015.2863,1007.0828,1011.2475
1968-07-01,1008.84033,1016.1179,1008.9684,1009.9945,1001.8282,1018.0757,1020.3971,1005.5442,1007.23444
1968-08-01,1009.81494,1013.80646,1009.0664,1009.72974,1005.28375,1014.4377,1014.306,1004.5109,1008.6821
1968-09-01,1007.34607,1015.4674,1009.4872,1009.6761,1012.93854,1013.3621,1019.0346,1007.8098,1014.8191
1968-10-01,1011.49866,1015.82874,1010.0826,1009.39276,1020.1409,1016.1902,1018.6339,1012.8025,1014.9751
1968-11-01,1013.3943,1016.98157,1010.6078,1009.90076,1022.21185,1016.98944,1014.67596,1015.01794,1018.91437
1968-12-01,1015.2062,1015.4903,1009.55225,1008.21344,1022.12384,1014.0913,1017.9984,1012.9213,1014.46124
1969-01-01,1016.5782,1011.66077,1010.15826,1008.712,1024.7196,1016.52704,1013.37915,1011.9459,1014.1653
1969-02-01,1015.918,1014.3756,1010.92444,1009.23914,1026.3094,1017.0094,1014.1947,1012.3209,1016.288
1969-03-01,1016.17017,1016.40967,1010.72485,1010.90015,1020.43866,1019.4316,1015.80005,1011.1891,1015.5162
1969-04-01,1016.30615,1017.1398,1010.40717,1011.10974,1014.0524,1020.9197,1018.3864,1010.021,1014.989
1969-05-01,1013.72046,1016.32794,1008.88416,1010.57446,1006.6429,1019.90826,1017.27826,1007.40784,1009.5368
1969-06-01,1013.41656,1016.89453,1009.2966,1010.6106,1004.97437,1019.00287,1015.2379,1006.3271,1009.03577
1969-07-01,1012.4856,1015.7184,1009.41956,1009.97797,1002.5684,1018.6092,1018.20044,1005.5896,1011.2258
1969-08-01,1012.06134,1012.06006,1009.93115,1010.20135,1004.15015,1013.6325,1013.2375,1008.0748,1009.4164
1969-09-01,1009.73083,1012.24664,1008.7756,1009.17554,1012.44946,1014.0218,1013.95447,1007.2581,1013.4422
1969-10-01,1010.37537,1014.8604,1009.9143,1009.62415,1018.1693,1015.8943,1016.55945,1011.6957,1015.1605
1969-11-01,1013.8159,1020.3731,1009.48065,1009.44196,1026.0892,1018.8107,1018.81696,1015.5144,1018.02203
