,r850_cluster1,r850_cluster2,r850_cluster3,r850_cluster4,r850_cluster5,r850_cluster6,r850_cluster7,r850_cluster8,r850_cluster9
1965-01-01,87.7409,89.87361,82.70724,71.006805,67.3753,81.832535,54.6986,69.39662,79.685074
1965-02-01,83.53281,85.85062,73.59981,76.8906,90.92031,73.57196,49.596146,63.75362,81.514755
1965-03-01,91.64432,86.4616,74.14035,77.48357,83.69661,72.09446,44.762325,54.407032,80.89886
1965-04-01,83.53936,87.53615,67.6685,69.58991,89.49031,69.74389,64.90679,70.14848,85.5181
1965-05-01,89.28556,85.91777,69.60302,47.004784,80.088036,65.371994,41.04728,70.51376,83.93412
1965-06-01,82.66956,81.40828,71.10673,73.79146,89.6705,57.09176,50.6281,68.3663,79.73258
1965-07-01,80.72523,82.0078,75.386894,77.09535,85.23799,65.60623,72.543274,74.63176,81.03973
1965-08-01,88.87114,87.06112,71.974884,80.45987,81.812874,73.17719,60.243324,76.69731,78.227234
1965-09-01,87.02672,83.131485,76.36643,68.90194,85.77199,66.67914,42.31511,76.736626,79.131424
1965-10-01,88.227394,86.464874,76.96759,67.909294,80.5172,72.31559,63.399807,76.14366,80.1683
1965-11-01,85.560684,89.147964,80.990585,66.738106,77.80626,68.96091,43.756577,67.76024,81.24448
1965-12-01,87.50011,89.05624,73.447464,75.180504,79.2166,67.63738,29.895584,69.58664,83.91611
1966-01-01,85.962234,87.95677,74.17064,74.55313,88.311356,69.09811,39.874405,64.87592,81.40024
1966-02-01,86.32995,88.3918,68.20016,65.278114,81.689156,73.86038,39.647865,74.641785,87.703964
1966-03-01,85.81613,84.31078,65.53913,75.82701,90.466774,63.31312,54.791595,60.45346,87.677704
1966-04-01,87.441315,87.2673,57.33607,68.902756,92.791275,68.51862,56.29858,65.33229,85.5863
1966-05-01,87.060455,85.330215,74.0426,62.464417,82.337585,63.16538,46.39647,68.878136,80.858505
1966-06-01,88.117645,86.64185,70.27678,68.81412,89.64269,62.860043,55.9916,66.89509,79.556725
1966-07-01,87.208206,85.72256,74.40211,65.928185,86.182205,72.22207,71.57036,73.208664,82.61337
1966-08-01,88.85965,88.62654,63.70054,67.96705,72.28281,77.79529,68.72711,76.44754,77.76082
