,vo1000_cluster1,vo1000_cluster2,vo1000_cluster3,vo1000_cluster4,vo1000_cluster5,vo1000_cluster6,vo1000_cluster7,vo1000_cluster8,vo1000_cluster9
1965-01-01,7.598231e-05,5.1632596e-06,1.5563572e-05,5.1273673e-06,-1.4731042e-05,4.8281043e-05,-1.4883597e-05,8.462381e-05,-1.933446e-05
1965-02-01,7.464526e-05,4.7863723e-06,2.7045098e-06,4.1582243e-06,-6.696593e-05,3.8060196e-05,1.4935424e-05,0.00012819924,-1.8993465e-05
1965-03-01,5.6231584e-05,3.3416363e-06,1.7174243e-06,3.7723585e-06,-1.5520716e-05,3.0540385e-05,3.2164593e-05,8.112414e-05,-9.705873e-06
1965-04-01,3.7566653e-05,-2.2937384e-06,-7.166367e-06,6.406044e-07,-3.831347e-05,-1.0105286e-06,7.888973e-05,4.3955803e-05,-2.5553112e-05
1965-05-01,-8.3867635e-06,-1.9393337e-07,-3.487221e-06,-4.9006485e-07,7.5725984e-07,-1.3681143e-05,8.588908e-05,-7.039382e-05,-2.0815096e-05
1965-06-01,9.228264e-06,-2.0065854e-06,2.6955386e-06,-1.0374497e-06,3.5018173e-05,-2.3336652e-05,0.00012470855,-3.8636514e-05,-1.1294185e-05
1965-07-01,4.2744377e-05,-1.943772e-06,1.02781705e-05,-3.1641757e-06,8.6050604e-05,-4.309635e-05,7.80193e-05,4.0595114e-06,-5.1073825e-05
1965-08-01,-8.297029e-06,-4.4519402e-07,-3.0654628e-06,5.059992e-07,5.2947275e-05,-2.0088242e-05,5.001293e-05,-4.4855165e-05,-9.284115e-06
1965-09-01,-3.2808312e-06,2.184046e-06,1.2019031e-05,-4.3622276e-07,7.583873e-05,-2.6576097e-05,1.042174e-05,-1.7463535e-06,-5.051746e-05
1965-10-01,1.6712183e-05,4.804315e-06,2.8570648e-06,2.157125e-06,1.0071773e-05,-9.984047e-06,-4.940928e-06,2.250908e-05,-2.6692753e-05
1965-11-01,4.488905e-05,3.6377605e-06,4.73253e-06,1.2687451e-06,-1.5538659e-05,-1.46861785e-05,9.991018e-06,4.243928e-05,-2.5283909e-05
1965-12-01,6.0467086e-05,5.7106445e-06,-2.4777546e-07,7.5725984e-07,-5.681687e-05,7.0476963e-06,9.6231015e-06,6.391292e-05,1.6299404e-05
1966-01-01,7.894827e-05,7.598581e-06,-3.7417667e-06,2.083194e-06,-8.5283114e-05,3.667452e-05,4.4047374e-05,0.00011664353,2.27109e-05
1966-02-01,5.019821e-05,7.8022495e-06,-4.743826e-06,3.1422787e-06,-8.884327e-05,4.4878347e-05,5.6153523e-05,6.302942e-05,2.3900333e-05
1966-03-01,3.7619546e-05,-1.8976425e-07,-1.0063686e-05,1.2277815e-06,-4.8703972e-05,8.217739e-06,7.5705844e-05,3.726109e-05,-5.7866164e-06
1966-04-01,-1.2328499e-05,-1.9576182e-06,-6.1206338e-06,1.0974327e-06,-3.4903285e-05,-3.644007e-06,7.358768e-05,-1.1212385e-05,-2.9721923e-05
1966-05-01,-1.3933419e-05,4.375397e-07,2.7240521e-05,-1.5910118e-06,1.3008059e-05,-1.0128861e-05,0.00014729996,-2.8581366e-05,-1.8291954e-05
1966-06-01,-1.7762417e-05,-2.33237e-06,-7.644088e-06,-8.333591e-07,1.134611e-05,-2.2186126e-05,0.000115364484,-3.5196572e-05,3.7125574e-06
1966-07-01,2.5847417e-05,-1.5991609e-06,5.9233207e-07,-3.595127e-06,5.4239026e-05,-3.323319e-05,9.6081e-05,-6.470429e-05,-7.725554e-06
1966-08-01,-3.1840093e-05,-9.800024e-07,1.9202598e-06,-4.178728e-07,3.810021e-05,-1.4585163e-05,3.669896e-05,-5.8936355e-05,2.008763e-05
1966-09-01,-1.3680867e-05,1.9691397e-06,1.6551916e-05,-4.178728e-07,6.5115004e-05,-2.9656745e-05,-2.1029286e-05,2.0283152e-05,9.86339e-06
1966-10-01,9.589385e-07,2.5475638e-06,-3.0981719e-06,8.9376044e-07,2.0071335e-05,-1.6792947e-05,-2.283787e-05,-1.1676755e-05,-2.702533e-05
1966-11-01,4.4756147e-05,6.2054787e-06,1.4474483e-05,1.3744248e-06,1.4564097e-05,-2.6414316e-05,5.252005e-05,1.9582527e-05,-2.8589515e-05
1966-12-01,7.6504235e-05,5.064925e-06,4.022135e-06,2.1320775e-06,-5.257072e-06,-1.5701273e-05,1.3594627e-05,0.0001148105,-3.7119215e-05
