,zgv600_cluster1,zgv600_cluster2,zgv600_cluster3,zgv600_cluster4,zgv600_cluster5,zgv600_cluster6,zgv600_cluster7,zgv600_cluster8,zgv600_cluster9
1965-01-01,-0.25770253,0.23915859,-0.36911356,-0.2887563,-0.25534782,-0.0060341833,0.22723737,-0.076972246,0.00058870314
1965-02-01,0.18323222,0.011038017,-0.027374482,0.117445186,-0.28316367,0.019721365,0.14629145,0.2922885,-0.26712164
1965-03-01,0.036646463,0.248872,0.053277157,-0.05577912,-0.29066962,-0.03296707,0.19353442,0.15129535,0.06490402
1965-04-01,0.007947421,-0.02928772,-0.14261207,0.147616,-0.09919562,0.0905123,0.11361871,0.019427037,-0.027815962
1965-05-01,-0.6999618,0.3223121,-0.040178634,-0.43681392,-0.31259862,0.07844398,0.53836423,-0.363521,0.103905156
1965-06-01,-0.2284148,0.45476907,-0.062401988,-0.036352098,0.12215481,0.040472984,-0.022370433,-0.47625655,0.37706098
1965-07-01,0.23032805,-0.15953712,0.2497551,0.34718457,0.10243344,0.054454543,-0.40693742,0.042533446,0.49450618
1965-08-01,-0.10007863,-0.2781598,0.04032581,0.31627795,0.08609708,0.10169754,0.24666443,-0.14761598,0.6624323
1965-09-01,-0.7263061,0.5602932,0.06549263,-0.14290638,-0.0063284873,0.07049656,0.17086944,-0.344977,0.0017660141
1965-10-01,-0.47154704,0.15688801,-0.051069546,-0.4341647,-0.2762465,0.028257513,0.06652286,0.25976294,0.07550053
1965-11-01,-0.26829904,0.015306151,0.028551841,-0.33055386,-0.033555795,-0.13554768,0.086980104,-0.2972924,0.2254713
1965-12-01,-0.2824278,0.25004944,-0.039148428,-0.12804182,-0.0027962686,-0.01560049,0.31024376,-0.11008654,0.09168968
1966-01-01,0.082315445,0.06162815,-0.19631295,0.11587815,-0.1066195,0.01736002,0.222787,0.25548166,-0.11067009
1966-02-01,-0.12860885,0.12571545,-0.16231623,0.0056420327,-0.42271656,0.15030889,0.27096105,0.10734282,0.038626052
1966-03-01,-0.117469504,0.4379066,-0.29295042,0.28195572,0.12470283,0.049765397,0.14249685,-0.18271425,0.11153817
1966-04-01,-0.11877148,0.23725362,-0.07537143,0.1701282,0.04123006,0.103870794,0.07551613,-0.032116055,-0.054539394
1966-05-01,-0.17533624,0.18488422,-0.19356427,-0.13974822,0.007088661,0.14423287,0.21410699,-0.20499292,0.076818086
1966-06-01,0.046582747,0.27544573,0.12195418,0.1597122,-0.10430481,0.01634736,0.20860958,-0.40029317,0.44976932
1966-07-01,-0.29888177,-0.053526737,-0.12643881,0.0075226785,-0.17186423,0.03385203,0.075226784,-0.06958475,-0.10039878
