,mgu850_cluster1,mgu850_cluster2,mgu850_cluster3,mgu850_cluster4,mgu850_cluster5,mgu850_cluster6,mgu850_cluster7,mgu850_cluster8,mgu850_cluster9
1965-01-01,-0.5100071,1.4459438,0.677837,1.1572113,0.16587487,1.0366344,0.63156164,0.13067932,-0.032262422
1965-02-01,0.22094898,0.68793947,1.0734593,1.2513916,0.10134964,1.140591,0.5911522,0.22974777,0.56117094
1965-03-01,-0.92811525,0.42038918,0.820248,1.5424049,0.18640518,1.1770903,0.24441242,0.08114509,0.2890585
1965-04-01,-0.29492417,-0.1818428,0.65861017,0.7791866,-0.028351594,0.94082487,0.5699698,0.09320259,0.7267197
1965-05-01,0.72150534,-0.20106964,-0.26363945,0.39562187,0.1766285,0.6801182,1.5951983,-0.097113036,0.9916626
1965-06-01,-0.3672703,-0.21606064,-0.7234608,0.5087036,0.21931915,1.3977131,0.37802467,-0.34348106,0.20074387
1965-07-01,-0.32457963,1.0614017,-0.46829414,0.17891006,0.17923585,1.1487381,1.0398934,-1.1640549,-0.7482279
1965-08-01,0.5403145,0.39985847,-0.17956161,0.118621446,0.20726165,0.6429676,0.6289547,-0.2558182,0.80265045
1965-09-01,0.62993205,-0.0026069642,-0.90334815,-0.38617173,0.16717796,0.45493317,1.3217824,-0.8508812,0.83295745
1965-10-01,0.97080576,0.40018424,0.3314232,-0.25288543,0.06843529,0.52890813,0.860006,-0.822855,0.6931534
1965-11-01,1.2790916,1.0600983,0.80819017,0.27732697,0.050185777,0.978627,1.1855628,-1.1363544,0.7244381
1965-12-01,0.5631262,0.8463184,1.2621456,0.892268,0.2056324,1.3817451,0.69380534,-0.052467346,0.4210411
1966-01-01,-0.2248375,0.81630784,1.0526336,1.2558075,0.13884124,1.5820684,0.469697,-0.050875854,0.2425619
1966-02-01,1.0933338,0.609523,0.9564621,0.9075554,0.2366539,0.835017,0.5849056,-0.09649964,0.79398805
1966-03-01,-0.79366,0.6820618,0.52877843,0.55175436,0.037418365,1.3930076,-0.1280098,0.21761627,0.38468552
1966-04-01,0.08533974,0.32724532,0.7004429,1.0011013,-0.051203918,1.1826127,0.48085672,-0.43523255,1.010292
1966-05-01,-0.23238678,0.007549286,-0.79300344,0.4913601,0.09124794,1.1576672,0.5872036,0.24846992,0.6154312
1966-06-01,-0.28457528,0.35153428,0.22812004,0.6485821,0.15525246,1.37594,-0.042669676,-0.55634993,0.32035255
1966-07-01,0.8977089,0.7263729,-0.33151206,0.14409332,0.18938866,0.2652096,1.4957435,-0.46214753,0.27669793
1966-08-01,0.755257,-0.3551445,0.0062362673,-0.0032821656,0.15426788,0.007221222,0.8773586,0.12275772,1.2252823
1966-09-01,0.74179953,-0.17691574,-0.86751175,-0.40963095,0.104048535,0.064661026,0.86554223,-0.33807677,0.76937103
1966-10-01,0.27144623,0.7756073,0.19693795,0.048906326,0.049562834,0.24814186,0.5291065,-0.37713623,0.5428921
1966-11-01,0.45492667,0.8937702,0.5530678,0.28556022,0.31510085,0.97484285,0.17166404,-0.5025204,0.9288908
1966-12-01,0.25503463,0.81663626,1.076266,1.2735322,0.3154289,1.616861,0.43654594,-0.059081268,0.49332944
1967-01-01,0.064655684,1.0935962,1.0341651,1.2790734,0.29160386,1.50145,0.5286749,0.041797638,0.3118496
1967-02-01,0.11984177,0.89309806,1.0397164,1.1621704,0.15184326,1.1350673,0.91856843,-0.008490753,0.49634686
1967-03-01,0.9280384,0.68900794,0.92477304,0.4085064,0.10220833,0.76476634,0.7667252,0.14563866,0.6860689
1967-04-01,0.52606237,0.35136145,0.73243827,0.46173364,-0.007836914,0.88166887,0.35430032,-0.29780808,0.8486881
1967-05-01,-0.27233773,-0.44377366,-0.0026123046,0.5116943,0.11886177,0.9270588,-0.09175911,-0.15249595,0.86370885
1967-06-01,-0.72100943,-0.19266129,-0.32262573,0.7938286,0.116249464,1.082167,0.88036287,-0.4009964,0.4960205
1967-07-01,0.86697465,0.45128402,-0.4382221,0.0241642,0.12637253,-0.14400597,1.2327038,-0.27331734,0.46532518
1967-08-01,0.64165914,0.5247566,-0.7458267,0.3533207,0.21813126,0.20115128,0.83725893,-0.22596855,0.049308397
