,vws_v500-250_cluster1,vws_v500-250_cluster2,vws_v500-250_cluster3,vws_v500-250_cluster4,vws_v500-250_cluster5,vws_v500-250_cluster6,vws_v500-250_cluster7,vws_v500-250_cluster8,vws_v500-250_cluster9
1965-01-01,12.500209628332733,8.494423922724115,0.9985655457572639,3.0508461991244986,-12.3318958780886,2.990444804010838,7.922737368556105,-4.7937388788813555,20.94202896614386
1965-02-01,2.25130428771635,5.856402314461749,-1.592829207660831,2.3394507834108307,-10.115123425970175,10.314569454710277,4.772093076038751,-6.4830557474944275,10.270491084498262
1965-03-01,7.321461301684294,6.533649710381574,-0.9275823868131593,2.130428137516761,-4.08586890077091,6.3699477389265375,6.65255164765627,-6.730938070989786,7.1102066973939815
1965-04-01,-3.1577163693083667,2.66351057425016,-1.1556082133282042,3.727332148615281,-7.884834488338741,2.1923194065377447,2.394047679702927,-4.020705227219056,8.979554224891546
1965-05-01,6.126992627935027,-4.412925378222554,-4.308318686293308,3.546872379856638,-12.861968053364366,-7.654479802027819,-2.561146861823081,0.44522387724217155,8.41373005868543
1965-06-01,2.388652938673736,-8.497993423807063,-2.645394010942681,0.5073129727276163,-5.700230238696783,-9.147684274486126,-5.624612519853444,0.31597408895096935,5.193356632279338
1965-07-01,-8.146169917319282,-5.149531830605342,-2.841802215873581,-1.4545973324295287,-9.487333228974768,-4.716232588591819,-8.140327493936846,-1.4848077683808334,-3.748799064438686
1965-08-01,-0.9790883128294924,-3.3615899265844895,-1.9815833183614693,-0.02782450568904558,-12.997891032090044,-6.324498323569161,-4.539048138060025,-2.623297708318997,-1.0841336681313845
1965-09-01,2.7041177334325712,-2.857648800419349,-3.1083800338140324,-1.3246081720370306,-13.795973150096374,-9.594633243344571,-5.906718871473749,-1.9468946787987111,11.226064628583963
1965-10-01,16.6192974011944,-2.3238866801984175,0.6399841313756962,-0.3575760351330029,-5.466330587217198,-0.28734906142756883,-2.1349167878700173,-1.6194013178356113,1.367696093060932
1965-11-01,-8.414247773175958,2.206851459172868,-6.674987116053098,2.104210814830337,-11.972213565889401,9.393348842999051,-0.971245832270759,4.120933027893939,22.26426855812086
1965-12-01,0.36061061977800424,-3.525360637817572,-6.4633549169270355,2.049409767156027,-14.185242098304236,5.527411838930174,2.438227106059727,-7.678501573388933,9.90890555191387
1966-01-01,10.251637955783726,1.92664199915387,0.391658696230174,3.527166649011782,-4.342977808964038,6.018884352764273,4.6733294762696165,-1.4997232281425175,10.502135964605737
1966-02-01,-0.7589689272441126,3.8709808582506002,-3.872504113980517,3.2116030390775028,-13.855762519541104,2.3561861868924168,5.31107081286947,-8.884205565517187,8.485744055723364
1966-03-01,0.11799426014621088,1.0902301795470408,-3.415251694927505,2.9270535700131743,-4.40341137319625,0.6586992051462968,4.454606487264204,-5.90983482571936,9.826566421054984
1966-04-01,-2.750677417832393,0.20868360927499036,-1.4526302397625195,2.8044093539855903,-6.727759183432764,2.7388679052688407,2.047070606466769,-2.24648782442155,9.181688483052216
1966-05-01,3.2794242600737644,-5.757287316865465,-2.988407658902834,2.27609389187631,-6.644474941161134,-3.8004686409269617,-3.075302259978259,-1.378884723899136,-1.2658732136802433
1966-06-01,1.0033782135539138,-5.1555396116320775,-3.113925660193234,0.9195151376628575,-5.616011059964276,-6.679370404639237,-3.4924084285773906,-0.9379859613163022,7.698908432256269
1966-07-01,-7.289924079322882,-5.854583390704851,-1.4489285918119,1.4584930926381676,-4.481883096316382,-8.034992618143885,-5.558836787016883,1.1098317384391312,-8.67159376389705
1966-08-01,-6.067010065378033,-2.1059232617449437,-4.772666144353548,0.20845384519036833,-10.63598842407954,-10.159494144578012,-3.724927022312246,-2.255139994894398,-0.5597621976542262
