,mgv850_cluster1,mgv850_cluster2,mgv850_cluster3,mgv850_cluster4,mgv850_cluster5,mgv850_cluster6,mgv850_cluster7,mgv850_cluster8,mgv850_cluster9
1965-01-01,-0.05254128,-0.2322413,-0.08447814,0.40737897,0.047095824,-0.06034155,0.0104494095,-0.39015955,0.034586
1965-02-01,0.19073811,0.27138972,-0.0853612,0.48523426,-0.05519042,-0.03488035,-0.1691035,-0.58163345,0.3109796
1965-03-01,0.016189193,0.17778678,-0.04694865,0.45800695,-0.11612065,0.026344229,-0.47581512,-0.3435052,0.13142681
1965-04-01,0.19530053,0.43151554,-0.030759478,0.06225481,0.44299516,-0.12907201,-0.6834782,-0.12318504,-0.012215471
1965-05-01,0.19942142,0.101550415,0.037087966,-0.03134818,0.3105381,0.53983593,-0.41650376,-0.5498438,0.23915854
1965-06-01,0.022517705,0.31392318,0.05195259,-0.38721603,0.100372985,0.32422543,-0.5430738,-0.4983328,-0.011921143
1965-07-01,-0.06534548,-0.08491965,0.012656999,-0.3215762,0.48626453,-0.07034938,-0.3568981,-0.2772767,0.5972341
1965-08-01,-0.030465126,0.20177622,0.028846193,-0.21266714,-0.094191656,0.31274575,-0.22723742,-0.05916413,-0.015158987
1965-09-01,-0.10714303,0.078149654,0.08580271,-0.01030221,0.16601281,0.5277678,0.0026491403,-0.267416,-0.16130324
1965-10-01,0.27992588,-0.05666218,-0.031642534,0.21943715,-0.022959232,-0.1646882,-0.04120884,-1.1121975,0.110233665
1965-11-01,0.10052018,0.14658579,-0.07196832,0.19927426,0.5544063,0.28905064,0.23076956,0.0069171907,0.2403359
1965-12-01,0.349245,0.10802607,-0.11891699,0.46551284,0.2999416,0.08491969,0.006622839,-0.26579708,0.32245925
1966-01-01,0.1442329,0.4406553,-0.13830149,0.6876016,-0.18242495,0.22452292,-0.12499218,-0.40448856,0.036745407
1966-02-01,0.31884578,0.37454253,-0.08824678,0.5504574,0.3382311,0.1378675,-0.26155773,-0.21613231,0.21237096
1966-03-01,0.15681887,0.28224504,-0.07204411,0.07305674,0.06481075,0.20860961,-0.682683,-0.12672818,0.13815685
1966-04-01,0.35298717,0.3134931,0.006654692,0.20238891,-0.14336486,0.15826555,-0.75660765,-0.4111432,-0.06408741
1966-05-01,0.096348144,-0.122822165,0.0601814,-0.24101499,0.15247889,0.2572177,-0.20875427,-0.089114785,0.40839458
1966-06-01,0.2321903,0.4909993,-0.040506743,-0.18734357,-0.33128715,0.2763137,-0.6447803,-0.12947683,-0.2256803
1966-07-01,-0.007088685,0.5571121,0.011139369,-0.038336705,0.10604081,0.32246244,-0.38568187,0.063364126,0.026763344
1966-08-01,-0.0062206746,0.1811229,0.010416007,-0.40839458,0.020976687,-0.03153739,-0.33287844,-0.40304193,0.0666914
1966-09-01,0.09851813,-0.39884657,0.061194085,0.13005552,-0.059168745,-0.2482483,0.16390756,0.14944085,-0.08289413
1966-10-01,-0.13294885,-0.01851735,0.0067993402,0.26242572,0.2243783,0.23436031,0.16405222,0.14510086,-0.08217077
1966-11-01,-0.07956676,-0.24665698,-0.0059313537,0.012296677,0.2582304,0.30582577,0.24955034,0.12643881,-0.006510067
1966-12-01,0.23638563,-0.037758064,-0.04759538,0.41215593,-0.03775804,-0.21106896,0.075516105,-0.7218876,-0.06350875
1967-01-01,0.26094955,0.17818508,-0.08526237,0.1735223,-0.015320587,-0.16502936,0.09209003,-0.47960097,0.103580475
1967-02-01,0.03713577,0.2364699,-0.106744505,0.6564538,-0.19283956,-0.0,-0.29941756,-0.79383945,0.34288138
1967-03-01,0.122897744,0.27743584,-0.071773626,0.49259013,0.33688635,0.19933413,-0.44163257,-0.021315623,-0.08026655
1967-04-01,-0.060449697,0.2707747,-0.07110751,0.35154086,0.14354722,0.11806842,-0.5054127,0.085262395,-0.16819337
1967-05-01,0.27443832,0.3462119,-0.025978375,-0.05245633,-0.18617845,-0.121232465,-0.41798553,-0.08093266,0.11124082
1967-06-01,0.20682792,0.14471292,0.037468813,-0.15537074,-0.007826853,0.22464637,-0.36786062,-0.43014207,0.108742855
1967-07-01,-0.04629483,-0.18434663,-0.006161547,-0.19050816,0.28176555,0.14421335,-0.43130785,0.02497921,0.22997531
1967-08-01,0.17502104,0.16119918,0.024812698,-0.31157407,0.1910077,-0.36519614,-0.3189013,-0.15703599,0.12822667
1967-09-01,0.27760237,0.014821005,0.07327237,-0.15437154,-0.042797707,0.04113245,0.015986681,-0.14188194,-0.25079137
1967-10-01,0.117735386,-0.2364699,0.025312256,0.082264885,-0.04596175,0.2865948,0.21598692,-0.53971756,-0.086927675
1967-11-01,-0.032806017,-0.058118295,-0.018318081,0.34771067,0.18334743,0.06427984,0.12323083,-0.13522083,-0.14654474
1967-12-01,0.20915928,-0.10840984,-0.15786865,0.12756054,-0.10757716,-0.0987512,-0.010657835,-0.06461291,0.14987528
1968-01-01,0.110420346,0.25962934,-0.14920902,0.23896094,0.24717169,-0.018403387,0.10263431,-0.30535474,0.28270438
1968-02-01,0.08154116,0.20753364,-0.13392004,0.78752357,-0.23301515,-0.09003506,-0.45442218,-0.5680984,-0.14000733
1968-03-01,0.21970816,0.2678401,-0.10036925,0.4228533,-0.04374342,0.11226068,-0.36396247,-0.16690454,0.16832022
1968-04-01,0.25566554,0.2359881,-0.06752628,0.3214931,0.04714098,0.35688418,-0.4160582,-0.2590631,0.22324726
1968-05-01,0.26316848,0.3618389,-0.025481606,-0.15770283,-0.10235119,0.066393755,-0.55762273,-0.15458849,-0.052378844
1968-06-01,0.08762846,0.59641135,0.0070782183,-0.21107276,-0.45668715,0.29006574,-0.57361954,0.030294824,-0.23938565
