,abs_vo500_cluster1,abs_vo500_cluster2,abs_vo500_cluster3,abs_vo500_cluster4,abs_vo500_cluster5,abs_vo500_cluster6,abs_vo500_cluster7,abs_vo500_cluster8,abs_vo500_cluster9
1965-01-01,0.00048822251053273,2.9189223063380654e-05,4.2974257515500845e-05,0.00020345492214944802,0.00035278184805065393,0.00010710898501937219,3.054999749790793e-05,0.00010856200870793228,0.00026133501980735293
1965-02-01,0.0004992622879481959,2.8621845975991522e-05,5.743618582224978e-05,0.00019216474213049208,0.0003241336380597204,0.0001130111876533347,3.369906308918117e-05,8.85562340871812e-05,0.00025939303287846407
1965-03-01,0.0005265062844211405,2.763151558392167e-05,4.996214405158147e-05,0.00020499859314632456,0.00036188471131026745,0.00011380563708061869,3.1816117362714966e-05,0.00010304003643051891,0.0002600218955871411
1965-04-01,0.00048031546281312,2.6295395306237754e-05,7.653312271334775e-05,0.00018632551808351355,0.0003387856122571975,0.00012032622644836281,3.894223285700522e-05,0.00010531110257778147,0.00023809307306290193
1965-05-01,0.00037130451925225896,2.395914334009746e-05,9.220806684121878e-05,0.0001940891371831592,0.00023066277208272368,0.00010147470017360089,5.5669012113981915e-05,0.0001049097756384237,0.00022717465262123666
1965-06-01,0.0004423953214427456,2.425691575714313e-05,8.934830475482158e-05,0.00017349626240933215,0.00028950313571840525,9.825290614204046e-05,5.4577384133579894e-05,0.00010910720117284323,0.00023189849195850277
1965-07-01,0.0004396103494483131,2.1812864813244014e-05,0.00010493851429297744,0.0001391398607091488,0.0002794275351334363,0.00011616427032772373,5.6677525388475435e-05,0.0001160995369983456,0.00021701629901694697
1965-08-01,0.0004040721250930801,2.3311155823872378e-05,0.00010487387195704893,0.00017554896323034833,0.00027884109294973314,0.00012837559513579263,4.964483548417217e-05,0.00011673428988698024,0.00019178090909452634
1965-09-01,0.0003694788491967219,2.1790043329864568e-05,0.00010637954801495653,0.00016468967308020708,0.00022734535741619766,0.00011187753927438184,5.2194911142316145e-05,0.00010805875221690671,0.00021955554054097035
1965-10-01,0.000305868558246981,2.5987724182444057e-05,9.991665592679055e-05,0.00019108186901767592,0.00024369540915358812,0.0001224848637456431,5.109867833288353e-05,9.827778988189742e-05,0.00021593922039840459
