,vws_v250-50_cluster1,vws_v250-50_cluster2,vws_v250-50_cluster3,vws_v250-50_cluster4,vws_v250-50_cluster5,vws_v250-50_cluster6,vws_v250-50_cluster7
1965-01-01,-4.582277297973633,10.468521118164062,-7.15120792388916,-7.479406356811523,-5.004668235778809,-1.746225118637085,7.725924491882324
1965-02-01,-2.4232277870178223,7.036412239074707,-5.884035587310791,1.562256932258606,1.9890631437301636,-1.36504328250885,1.5563700199127197
1965-03-01,-4.239360809326172,4.922250270843506,-4.059072494506836,-1.5850690603256226,-2.211296558380127,-3.0089821815490723,3.5542638301849365
1965-04-01,-2.3283002376556396,7.238040924072266,-3.560150384902954,0.45992040634155273,0.9551622867584229,-4.607296943664551,2.3724524974823
1965-05-01,2.5600998401641846,3.980333089828491,1.0375800132751465,-14.152297019958496,0.12068319320678711,-4.247455596923828,8.097538948059082
1965-06-01,3.285670042037964,-1.4592348337173462,0.159684419631958,-8.841506004333496,1.1199977397918701,-1.0706943273544312,6.502904891967773
1965-07-01,2.978811025619507,4.190793037414551,-0.09639930725097656,3.7661948204040527,2.891242265701294,-1.2244915962219238,0.36867213249206543
1965-08-01,1.34075927734375,2.992792844772339,0.9301426410675049,-4.219491958618164,-0.7115886211395264,0.2295922040939331,3.223120927810669
1965-09-01,4.471160411834717,2.9184699058532715,4.862644672393799,-12.461262702941895,-2.2576563358306885,0.10817325115203857,9.222688674926758
1965-10-01,2.9714527130126953,0.7682507038116455,5.8928656578063965,-16.23040008544922,-5.720671653747559,1.3407593965530396,3.8898208141326904
1965-11-01,2.1951072216033936,0.2994999885559082,-7.2564377784729,-0.058133840560913086,8.9430570602417,-1.6564487218856812,1.926513910293579
1965-12-01,-1.8146612644195557,14.555556297302246,0.13172119855880737,0.02354717254638672,4.92813777923584,-1.0272778272628784,3.359257221221924
1966-01-01,-4.461525917053223,5.045256614685059,-2.29007625579834,0.4629335403442383,-2.496950149536133,-2.5020134449005127,5.434410572052002
1966-02-01,-3.720831871032715,12.663413047790527,-5.851775169372559,0.023146629333496094,2.8832104206085205,-2.2705464363098145,3.255004644393921
1966-03-01,-3.2246243953704834,4.884675979614258,-2.783390522003174,-0.6249608993530273,4.873826026916504,-3.51540470123291,2.420276403427124
1966-04-01,-0.8614912033081055,3.351207733154297,-2.184469699859619,0.01591336727142334,3.3924384117126465,-3.2239010334014893,1.329488754272461
1966-05-01,3.453198194503784,5.833690643310547,1.2173717021942139,-6.464438438415527,0.6857209205627441,-1.6217155456542969,1.712132215499878
1966-06-01,-0.11356353759765625,1.9971263408660889,1.4437754154205322,-6.552685737609863,2.2047231197357178,-0.6878910064697266,3.4582607746124268
1966-07-01,2.588813304901123,-0.7363543510437012,1.476325273513794,0.09186339378356934,2.593876838684082,-1.7338323593139648,-0.013020038604736328
1966-08-01,0.9707145690917969,1.8712661266326904,-0.36962389945983887,1.7027289867401123,-0.7992842197418213,-1.0126678943634033,1.4047155380249023
1966-09-01,2.25101637840271,1.179034948348999,-2.2698230743408203,-7.2224931716918945,-0.6141107082366943,1.2311151027679443,7.0698699951171875
1966-10-01,0.0643765926361084,7.262276649475098,4.080328941345215,-11.192874908447266,-4.677803039550781,-0.10777664184570312,3.503108263015747
1966-11-01,-1.2998316287994385,8.526664733886719,-0.6408742666244507,-2.436190128326416,4.792089939117432,-0.4889739751815796,3.6079916954040527
1966-12-01,-3.6976850032806396,7.415623664855957,-1.1674615144729614,-2.576516628265381,1.0987446308135986,1.0430481433868408,3.038004159927368
1967-01-01,-4.811829566955566,6.030815124511719,-4.270613193511963,1.624481439590454,2.2614517211914062,-2.3114099502563477,-1.1640313863754272
1967-02-01,-2.9891796112060547,7.4113335609436035,-8.077445030212402,-3.0191543102264404,1.6869295835494995,-0.7693598866462708,4.0824360847473145
1967-03-01,-4.779356956481934,9.070785522460938,-7.444637775421143,2.6328094005584717,3.1457157135009766,-1.217320442199707,0.7926737070083618
1967-04-01,-2.181518316268921,1.6044981479644775,-1.7993361949920654,3.8701131343841553,7.344721794128418,-3.5861825942993164,0.3197339177131653
1967-05-01,1.032474160194397,0.7951716184616089,4.361371040344238,-2.200669050216675,-1.956705093383789,0.12989193201065063,1.1140727996826172
1967-06-01,0.4579522907733917,0.5045801997184753,-0.4787682890892029,-4.803503036499023,1.7152392864227295,-1.2464628219604492,1.3047475814819336
1967-07-01,1.9400525093078613,-0.31890130043029785,-1.0766041278839111,-0.16652822494506836,0.17985033988952637,0.16069960594177246,0.5587018132209778
1967-08-01,2.7726926803588867,-2.0557894706726074,0.0915905237197876,-0.23813509941101074,3.398005723953247,-0.3938390016555786,-4.1124114990234375
1967-09-01,2.164032459259033,-0.26311439275741577,2.040802001953125,-8.04080867767334,0.9467122554779053,3.0433008670806885,4.610330581665039
1967-10-01,0.2639470100402832,1.1482112407684326,0.33055830001831055,-10.012500762939453,-0.29308944940567017,0.00832638144493103,2.6527926921844482
1967-11-01,-0.3830146789550781,1.9492113590240479,-3.4596211910247803,4.019988536834717,6.426319122314453,-1.7210679054260254,-3.7985057830810547
1967-12-01,-2.167363405227661,13.078285217285156,-2.440469264984131,-18.47712516784668,-1.7268965244293213,-0.4637807607650757,11.089106559753418
1968-01-01,-4.4040727615356445,11.608291625976562,-6.072410583496094,-0.9548530578613281,0.10617351531982422,-1.2981468439102173,2.5085232257843018
1968-02-01,-1.0298819541931152,3.408874034881592,-13.173288345336914,-6.376774311065674,-7.2657999992370605,-4.303561687469482,8.217113494873047
1968-03-01,-2.4703011512756348,10.764566421508789,-1.7200093269348145,-2.56302547454834,3.289959669113159,-0.9145069718360901,4.294360160827637
1968-04-01,-0.9300789833068848,4.4883036613464355,-5.449526786804199,-1.672584891319275,0.8019630908966064,-1.6938196420669556,2.853940963745117
1968-05-01,1.8007009029388428,0.2873760461807251,1.405027985572815,0.7085305452346802,3.469038724899292,-0.6703080534934998,3.155473232269287
1968-06-01,1.0808452367782593,2.6699070930480957,-1.7943305969238281,-9.640543937683105,2.4441113471984863,1.0525323152542114,5.2654924392700195
1968-07-01,1.1332241296768188,1.222409725189209,-1.1211912631988525,1.5281893014907837,4.430969715118408,-0.9675935506820679,-3.1236214637756348
1968-08-01,0.6837567090988159,3.2906675338745117,2.2133612632751465,-1.2450600862503052,0.9690091609954834,-0.2987011671066284,0.004954814910888672
1968-09-01,1.5196952819824219,2.5134782791137695,-0.34683310985565186,-2.295468807220459,0.05096328258514404,1.0015690326690674,4.094046592712402
1968-10-01,0.46220821142196655,-0.51954185962677,1.6187903881072998,-9.172674179077148,1.837507724761963,-0.5358217358589172,2.9041967391967773
1968-11-01,-1.9132447242736816,4.168367862701416,-1.8261823654174805,-11.175104141235352,-4.401949405670166,-1.0794296264648438,6.686800956726074
1968-12-01,-4.0565314292907715,4.857787132263184,-0.8769923448562622,2.333691358566284,6.721484184265137,-2.1793861389160156,5.427584171295166
1969-01-01,-0.42396098375320435,10.312850952148438,-6.280679225921631,0.9720818996429443,5.189737319946289,-3.4408979415893555,3.0101232528686523
1969-02-01,-1.4937055110931396,8.999329566955566,-3.0351064205169678,-2.0327415466308594,4.270650386810303,-4.058669567108154,4.296390533447266
1969-03-01,-1.802591323852539,8.84640121459961,-2.4786579608917236,-1.6322498321533203,0.24680590629577637,-3.9549508094787598,4.537896633148193
