,abs_vo500_cluster1,abs_vo500_cluster2,abs_vo500_cluster3,abs_vo500_cluster4,abs_vo500_cluster5,abs_vo500_cluster6,abs_vo500_cluster7
1965-01-01,1.4934098966402894e-05,0.00012328345605294358,3.315007902086358e-05,0.00011950779318720204,6.457604981465812e-05,0.0002321147476322949,1.7981364355290855e-05
1965-02-01,1.2434841280373429e-05,0.00011167733750657225,3.8054398007575524e-05,0.00012181494951133349,6.641908732811263e-05,0.00022864215134177357,1.9628222240370257e-05
1965-03-01,1.125720597517955e-05,0.00011929426319347542,3.485536548943646e-05,0.0001272328767274851,6.902910707354107e-05,0.00022955736494623125,1.855669233000207e-05
1965-04-01,9.206630154236786e-06,0.00011337330358744156,5.154114040655323e-05,0.00012067545481243056,7.387221451020142e-05,0.00020940366084687412,2.0147021903980974e-05
1965-05-01,4.70005577824981e-06,0.00010253019443881072,7.19890908638955e-05,0.00010645392786213899,7.046625850146965e-05,0.0001948470453498885,2.5940381888314292e-05
1965-06-01,5.062646468826474e-06,9.847025780129385e-05,7.401264091825888e-05,0.00011521157942559213,6.778296023292247e-05,0.0002034921053564176,2.4104643083351542e-05
1965-07-01,2.1512022678657512e-06,9.32053033048745e-05,7.563062394408724e-05,0.00010373179277736846,7.777564272092765e-05,0.00019886766676791012,2.583956210391897e-05
1965-08-01,4.839786512449566e-06,0.00010304464042553159,6.979072144032514e-05,0.00010780214287391673,8.401400062960901e-05,0.0001755377888912335,2.2730460896678835e-05
1965-09-01,3.346610693492058e-06,9.347936238704219e-05,7.148487665958341e-05,0.00010328605565344533,7.500442841453203e-05,0.0001865544618340209,2.331198445954031e-05
1965-10-01,6.839210757404835e-06,0.00010599405123073546,6.272953979267154e-05,0.00010722756149783119,7.968896812492269e-05,0.0001742185850162059,2.6294461955937248e-05
1965-11-01,1.0158798909990942e-05,9.916267848237739e-05,5.723064146169454e-05,0.00010894535528814855,6.914309885948622e-05,0.00018491577066015452,2.853969018553581e-05
1965-12-01,1.3027814011084704e-05,0.00010651060843794439,4.412653877614149e-05,0.00012316802845094098,5.673503384220085e-05,0.00020968801982235163,2.5137197011681932e-05
1966-01-01,1.729307225161261e-05,0.0001171190023506213,3.050348163320708e-05,0.00012523084217108378,5.5414345885818713e-05,0.00022877127048559487,1.8788920318580825e-05
1966-02-01,1.2477779744154553e-05,0.00011291357041641948,4.299561028467673e-05,0.00011247138401863407,7.530260357752388e-05,0.00019067329412791878,1.7383848384582447e-05
1966-03-01,1.0005489044844356e-05,0.00010290557421270575,5.756196474751244e-05,0.00011894114559503554,6.882177438134984e-05,0.00021640482009388506,1.8898147876219202e-05
1966-04-01,9.579703943280638e-06,0.0001039904910597767,5.8122583720585814e-05,0.00011479876351810686,7.141088644857518e-05,0.00019880940089933574,2.2470762493380467e-05
1966-05-01,5.238291461077115e-06,0.00010883254542962084,7.021683500049455e-05,0.00011264010649876134,7.907951037529581e-05,0.0001925844990182668,2.31642182122662e-05
1966-06-01,4.158544508061016e-06,0.00010378131324226862,6.67414899433312e-05,0.00011300204053827345,7.350238721461637e-05,0.00020600983407348394,2.2242381942994665e-05
1966-07-01,5.531655540497801e-06,9.846071556179983e-05,7.027455008551644e-05,9.646111770775424e-05,8.311715325415955e-05,0.00018109015945810825,2.2865361927989683e-05
1966-08-01,5.52256012466837e-06,0.0001128805184843721,6.62243415975523e-05,9.923945707332803e-05,9.443700786077361e-05,0.00016350243822671473,1.8558478246871007e-05
1966-09-01,2.9355842531172648e-06,0.00010112679342082778,7.351319471979927e-05,9.902880314979957e-05,8.390887909199055e-05,0.00016872504784259945,1.92982447010258e-05
1966-10-01,4.900310571982343e-06,0.0001025337250674235,6.81105418546966e-05,0.00011058426972427597,6.983707541675197e-05,0.00020120167755521834,2.5548279430068128e-05
1966-11-01,9.110247156433953e-06,0.00010342573361532366,5.575281720344736e-05,0.00011797576555854654,5.80649718946969e-05,0.00019475494627840817,2.756370315292963e-05
1966-12-01,1.3253711867290213e-05,0.00010738628782851042,4.046991291307572e-05,0.00012044436840519105,4.938121813157683e-05,0.00020254577975720167,2.4722678724422373e-05
1967-01-01,1.656645161853431e-05,0.00010794333991457204,4.041395725762736e-05,0.00012774467555971893,5.1434990917400945e-05,0.0002214830310549587,2.3326848726484434e-05
