,abs_vo850_cluster1,abs_vo850_cluster2,abs_vo850_cluster3,abs_vo850_cluster4,abs_vo850_cluster5,abs_vo850_cluster6,abs_vo850_cluster7
1965-01-01,2.3392946e-05,0.0001043915,3.3166707e-05,1.954782e-05,7.319559e-05,5.8794052e-05,2.7298072e-05
1965-02-01,1.837674e-05,0.00010210326,3.812009e-05,1.3176614e-05,8.405355e-05,6.049005e-05,3.0429834e-05
1965-03-01,1.5873127e-05,0.00010326981,3.474605e-05,7.720715e-06,8.001547e-05,5.962859e-05,2.8419763e-05
1965-04-01,1.7264028e-05,0.00010746942,3.60831e-05,6.931041e-06,7.597738e-05,5.9359387e-05,2.7441649e-05
1965-05-01,2.0907275e-05,0.00010527091,4.2867086e-05,1.7353741e-06,6.413233e-05,5.299716e-05,3.4073088e-05
1965-06-01,2.3087843e-05,0.00010877956,4.6635967e-05,-2.6975467e-06,7.701831e-05,5.062815e-05,3.118361e-05
1965-07-01,1.7093531e-05,0.0001117139,4.1449264e-05,7.254086e-06,6.7389716e-05,5.6855773e-05,3.9600778e-05
1965-08-01,1.9211278e-05,0.00010277627,4.738077e-05,1.941764e-06,7.6192744e-05,6.1530984e-05,3.139e-05
1965-09-01,1.6223094e-05,9.685374e-05,4.5729637e-05,-3.1821182e-06,5.9475067e-05,5.572511e-05,3.4790963e-05
1965-10-01,7.177783e-06,0.00010567472,5.1930347e-05,-5.192189e-06,6.839475e-05,5.94222e-05,3.6774112e-05
1965-11-01,2.2657114e-05,9.222341e-05,4.5209174e-05,3.3954711e-06,7.250463e-05,6.139638e-05,3.5105037e-05
1965-12-01,2.2962216e-05,9.41258e-05,3.672022e-05,9.641044e-06,7.9100166e-05,5.2961266e-05,3.4853783e-05
1966-01-01,2.1947053e-05,9.861482e-05,3.4643992e-05,1.5460244e-05,8.535657e-05,6.065143e-05,2.387302e-05
1966-02-01,2.2028522e-05,9.361269e-05,4.4240925e-05,1.3056939e-05,7.43421e-05,5.3604446e-05,3.1612482e-05
1966-03-01,1.7743303e-05,9.8403005e-05,4.2603417e-05,5.8796068e-06,7.733198e-05,5.1437397e-05,2.3050194e-05
1966-04-01,1.6855305e-05,9.428887e-05,4.2464922e-05,8.763574e-06,7.4252486e-05,5.2740885e-05,3.2378284e-05
1966-05-01,2.3299424e-05,0.000101205515,4.6733847e-05,5.2604482e-06,8.475371e-05,6.169423e-05,2.696066e-05
1966-06-01,1.8900151e-05,0.00010166173,4.1259194e-05,1.6269732e-06,7.8920595e-05,5.5347864e-05,3.1196996e-05
1966-07-01,1.961707e-05,9.125826e-05,4.6888636e-05,-3.0085575e-06,5.9751175e-05,6.259037e-05,3.3315166e-05
1966-08-01,1.1559881e-05,8.906677e-05,5.1678955e-05,-5.9710146e-07,7.7975565e-05,7.227692e-05,2.9958683e-05
1966-09-01,8.961051e-06,8.113179e-05,4.842838e-05,-5.56367e-07,7.6777986e-05,6.18816e-05,3.2247935e-05
1966-10-01,1.4451998e-05,9.14049e-05,4.754038e-05,-2.3975444e-06,6.958436e-05,5.4451713e-05,3.292412e-05
1966-11-01,1.9152703e-05,8.814619e-05,4.5128927e-05,2.8489958e-06,7.2557945e-05,5.7107573e-05,2.8500406e-05
1966-12-01,2.0162905e-05,9.680624e-05,3.732429e-05,8.217739e-06,8.3108054e-05,5.5633e-05,3.02927e-05
1967-01-01,1.915441e-05,0.00010248272,3.9858354e-05,1.0790529e-05,8.3368635e-05,5.4215885e-05,2.835281e-05
1967-02-01,1.5962272e-05,9.669997e-05,4.098924e-05,5.8739934e-06,8.100261e-05,5.7255635e-05,2.4246336e-05
1967-03-01,2.3661905e-05,0.000105891406,4.582557e-05,1.667754e-05,7.0150934e-05,6.161074e-05,2.8633523e-05
1967-04-01,2.0983072e-05,9.04761e-05,4.5312263e-05,-1.8416831e-06,7.589358e-05,6.254914e-05,2.7887621e-05
1967-05-01,1.5874048e-05,0.0001000044,4.7333415e-05,1.3936733e-07,7.228437e-05,6.0239243e-05,3.390296e-05
1967-06-01,1.8592978e-05,0.00010609192,4.2705615e-05,-4.7018693e-07,8.9007015e-05,5.8651192e-05,3.0470208e-05
1967-07-01,1.0684813e-05,9.403718e-05,4.742164e-05,-2.1304186e-06,6.48414e-05,6.002269e-05,3.355808e-05
1967-08-01,1.7325747e-05,9.120596e-05,5.4022472e-05,1.157965e-06,8.7033986e-05,6.1586674e-05,3.5707562e-05
1967-09-01,4.164187e-06,0.00010470438,6.4850086e-05,-1.913868e-06,6.938899e-05,6.683206e-05,3.229085e-05
1967-10-01,1.28984575e-05,9.601021e-05,4.3619948e-05,1.5028454e-06,6.8209985e-05,5.3542164e-05,3.9084174e-05
1967-11-01,1.7542301e-05,9.3187016e-05,4.5432567e-05,7.157265e-06,6.620487e-05,5.538687e-05,3.3975146e-05
1967-12-01,2.0830685e-05,9.5336494e-05,4.009095e-05,1.4664407e-05,6.869121e-05,5.378278e-05,2.9491712e-05
1968-01-01,2.0528088e-05,0.00010853246,4.132011e-05,1.0804233e-05,8.023168e-05,5.434276e-05,3.0710264e-05
1968-02-01,1.7717786e-05,0.00010848594,3.161433e-05,1.3679673e-05,8.029682e-05,5.6855286e-05,2.4522018e-05
1968-03-01,1.7950428e-05,8.8478824e-05,3.663007e-05,6.25378e-06,7.756096e-05,5.4398595e-05,2.6224949e-05
1968-04-01,2.6781476e-05,9.592334e-05,4.4428187e-05,-2.5028276e-06,7.6639706e-05,6.4811604e-05,3.460932e-05
1968-05-01,1.7503757e-05,9.610014e-05,4.1683026e-05,-1.4326797e-06,8.631757e-05,5.598986e-05,3.0226369e-05
1968-06-01,8.4307685e-06,9.282456e-05,4.2083168e-05,6.610935e-07,9.6544456e-05,6.510938e-05,3.7977963e-05
1968-07-01,1.2450801e-05,9.759835e-05,4.735016e-05,1.3962344e-06,7.693748e-05,6.2206025e-05,3.5912108e-05
1968-08-01,1.07944e-05,9.1149544e-05,5.073741e-05,-3.5078338e-06,6.699907e-05,5.8232516e-05,3.488849e-05
1968-09-01,5.378519e-06,8.997703e-05,5.2672982e-05,-1.4419857e-06,7.746791e-05,6.655175e-05,2.6932172e-05
1968-10-01,9.0263275e-06,0.00010242797,5.604162e-05,-1.4512916e-06,7.4676216e-05,5.9442253e-05,3.6014473e-05
1968-11-01,1.5847356e-05,9.0581896e-05,4.713613e-05,4.6904315e-06,7.494608e-05,5.9795864e-05,3.3408895e-05
1968-12-01,2.3087141e-05,9.8110155e-05,3.729077e-05,1.23117425e-05,7.624887e-05,6.983664e-05,3.4116125e-05
1969-01-01,2.1239692e-05,0.00010574976,3.911772e-05,2.018331e-05,8.012794e-05,6.1345716e-05,3.2899745e-05
1969-02-01,2.3135482e-05,9.365283e-05,4.170863e-05,1.47758e-05,7.6760654e-05,5.7030542e-05,3.358584e-05
1969-03-01,2.1501492e-05,0.00010184082,3.6409456e-05,1.0686315e-05,7.812382e-05,5.591113e-05,3.0182451e-05
1969-04-01,1.7998798e-05,0.00010028809,4.172669e-05,1.6617421e-05,7.53343e-05,5.8655503e-05,3.321571e-05
1969-05-01,1.7204373e-05,9.216328e-05,4.2457923e-05,8.54678e-06,7.433224e-05,5.240843e-05,2.6165184e-05
1969-06-01,1.8793224e-05,9.115219e-05,4.735989e-05,-1.3383979e-06,5.7225006e-05,5.6236117e-05,2.9180392e-05
1969-07-01,2.2584802e-05,0.00011161768,4.5491182e-05,1.0990407e-06,6.816642e-05,5.708471e-05,3.3468485e-05
1969-08-01,1.7737002e-05,9.299382e-05,4.531063e-05,-3.3425167e-06,7.701343e-05,6.629282e-05,3.0128282e-05
1969-09-01,1.7610611e-05,8.8109904e-05,4.9282757e-05,-1.4015968e-06,7.9983496e-05,6.216723e-05,3.3414315e-05
1969-10-01,1.3674595e-05,9.008694e-05,4.5653676e-05,1.01779e-06,7.881894e-05,6.0984617e-05,4.1141913e-05
1969-11-01,2.1979955e-05,9.1179274e-05,4.5211327e-05,5.7544094e-07,6.983651e-05,6.04881e-05,3.2349064e-05
1969-12-01,2.2205644e-05,9.270493e-05,3.9280214e-05,7.273895e-06,7.3122545e-05,5.0566807e-05,2.452217e-05
1970-01-01,1.5478985e-05,0.000104405764,4.4983473e-05,1.3415363e-05,8.629859e-05,5.5395307e-05,3.1943622e-05
1970-02-01,2.8808423e-05,0.000104049235,3.404442e-05,1.2994007e-05,6.8123554e-05,5.468224e-05,2.695217e-05
1970-03-01,1.6386519e-05,0.00010015979,3.137043e-05,1.2240427e-05,7.8381956e-05,6.146445e-05,2.8135208e-05
1970-04-01,1.8185387e-05,9.474698e-05,4.051872e-05,8.869578e-06,7.5967255e-05,5.7145553e-05,2.7924532e-05
1970-05-01,1.4563346e-05,9.050101e-05,4.529139e-05,2.7761198e-06,7.856832e-05,5.9090275e-05,2.7041304e-05
1970-06-01,1.9822193e-05,0.00010637479,4.391388e-05,4.4048247e-06,8.500211e-05,4.7097834e-05,2.5744823e-05
1970-07-01,1.2570006e-05,9.593813e-05,4.251206e-05,6.811417e-06,7.868177e-05,6.567802e-05,2.6547019e-05
1970-08-01,6.9222115e-06,9.5200754e-05,4.9756145e-05,9.772521e-07,6.214354e-05,6.665038e-05,2.9561339e-05
1970-09-01,9.345011e-06,8.6060565e-05,4.5299494e-05,4.6236055e-06,8.5698965e-05,6.0135564e-05,3.2494623e-05
1970-10-01,1.0803553e-05,8.2422324e-05,4.5558787e-05,2.9786934e-06,7.044911e-05,6.474617e-05,2.8183826e-05
1970-11-01,1.4368874e-05,9.362877e-05,4.003254e-05,5.2348696e-07,7.463837e-05,6.6455905e-05,3.5444118e-05
1970-12-01,2.2893233e-05,9.408254e-05,3.9935305e-05,6.381957e-06,7.813076e-05,5.6934878e-05,3.064714e-05
1971-01-01,1.5621034e-05,0.00010708676,3.9067807e-05,7.1555405e-06,8.297077e-05,7.070847e-05,2.7842503e-05
1971-02-01,1.4269448e-05,9.5005395e-05,3.589199e-05,5.281563e-06,8.4546235e-05,5.615611e-05,2.0810938e-05
1971-03-01,1.5173271e-05,9.955767e-05,4.161343e-05,1.0195035e-06,6.975342e-05,6.180292e-05,2.7427908e-05
1971-04-01,2.231263e-05,9.431716e-05,4.47312e-05,-3.151341e-06,7.750638e-05,5.7549158e-05,3.4882363e-05
1971-05-01,1.3349043e-05,9.412645e-05,4.09252e-05,2.9598195e-06,7.0383605e-05,6.216777e-05,2.8539027e-05
1971-06-01,1.1624321e-05,0.0001073521,4.4714616e-05,1.7160273e-06,8.100558e-05,5.8701735e-05,2.9633564e-05
1971-07-01,1.1226308e-05,0.000102327176,4.6215457e-05,2.1518645e-07,7.523439e-05,6.2457984e-05,3.1806052e-05
1971-08-01,7.901239e-06,9.4284e-05,4.660518e-05,-4.7304275e-07,7.1304006e-05,7.215956e-05,2.9318471e-05
1971-09-01,7.5778516e-06,9.379478e-05,5.9316724e-05,-2.8362483e-06,7.0723574e-05,6.0749844e-05,3.0454466e-05
1971-10-01,1.3738765e-05,9.167203e-05,4.8910337e-05,1.5501901e-06,6.445487e-05,5.027712e-05,3.1698255e-05
1971-11-01,1.8946103e-05,9.636527e-05,4.5046294e-05,6.268303e-06,7.5640695e-05,5.9763104e-05,3.129195e-05
1971-12-01,2.2503344e-05,9.276657e-05,3.994675e-05,1.5886955e-05,7.452129e-05,5.5658595e-05,3.286742e-05
1972-01-01,1.8360333e-05,9.2885064e-05,4.2154123e-05,1.4103083e-05,8.030057e-05,6.0614315e-05,2.4757708e-05
1972-02-01,2.0571853e-05,9.811068e-05,3.3637978e-05,4.632777e-06,8.348409e-05,5.7261364e-05,2.68533e-05
1972-03-01,2.1909465e-05,0.0001030331,4.638098e-05,6.5767745e-06,7.296153e-05,5.7635894e-05,2.133341e-05
1972-04-01,2.3166824e-05,8.832826e-05,4.8503327e-05,-7.1767863e-07,8.03184e-05,5.3640884e-05,2.7504273e-05
1972-05-01,2.1267413e-05,9.091431e-05,4.78256e-05,-2.6170892e-06,7.606479e-05,5.906268e-05,3.388915e-05
1972-06-01,1.4508005e-05,9.383923e-05,4.939507e-05,-4.133057e-06,7.2943694e-05,5.730595e-05,5.6155972e-05
1972-07-01,1.02989725e-05,0.00010856191,4.0201205e-05,-1.5583035e-05,6.739705e-05,5.715435e-05,4.3404045e-05
1972-08-01,1.5524587e-05,8.945185e-05,4.4187294e-05,-4.4094922e-06,5.636619e-05,6.6250126e-05,3.767014e-05
1972-09-01,9.995783e-06,8.7891305e-05,4.3099364e-05,-1.5814883e-05,7.0972936e-05,5.831362e-05,3.6778398e-05
1972-10-01,1.1886281e-05,8.460969e-05,4.3349053e-05,-8.038893e-06,6.883276e-05,7.0182716e-05,3.7090507e-05
1972-11-01,2.2943888e-05,9.6380696e-05,3.9015187e-05,3.6964484e-06,7.3309304e-05,4.9726135e-05,3.2203756e-05
1972-12-01,1.7727194e-05,9.70495e-05,4.0468727e-05,1.8276442e-05,7.311312e-05,5.799259e-05,3.3336273e-05
