,zgv600_cluster1,zgv600_cluster2,zgv600_cluster3,zgv600_cluster4,zgv600_cluster5,zgv600_cluster6,zgv600_cluster7
1965-01-01,-0.02266488,-0.24740028,-0.014717435,0.3710269,-0.51525784,-0.0060341833,-0.27418607
1965-02-01,-0.016189147,0.1979496,0.25490618,0.3387956,-0.35174695,0.019721365,0.129072
1965-03-01,-0.25107965,-0.13922703,0.19162115,0.29567352,-0.3448299,-0.03296707,-0.041650392
1965-04-01,0.08521403,0.05224694,0.12362657,0.15615216,-0.08021011,0.0905123,-0.19412312
1965-05-01,0.0858027,-0.17042789,-0.3183384,0.55146277,-0.5034839,0.07844398,-0.8388945
1965-06-01,0.19000225,-0.04680147,-0.4837625,-0.0007358551,-0.147616,0.040472984,-0.058428265
1965-07-01,0.0008830309,0.3302595,-0.086685754,-0.5099595,-0.3037681,0.054454543,0.34497693
1965-08-01,0.008536148,0.23474328,-0.16336367,-0.48052463,0.013098526,0.10169754,0.04680147
1965-09-01,0.013392878,0.12657014,-0.16910343,0.69201434,-0.21060666,0.07049656,-0.7142377
1965-10-01,-0.05504322,-0.4677205,0.9688495,0.48405686,-0.0017661095,0.028257513,-0.52408826
1965-11-01,0.05151107,-0.20221767,-0.2725671,0.20736882,-0.33805975,-0.13554768,-0.13437028
1965-12-01,0.0865386,-0.09404449,0.024430942,0.427689,-0.49421197,-0.01560049,-0.42180204
1966-01-01,-0.042098045,-0.15537222,0.267055,0.2961331,-0.51776254,0.01736002,0.13569753
1966-02-01,-0.079422094,-0.1689709,0.15074292,0.22336563,-0.45526654,0.15030889,-0.20846495
1966-03-01,-0.0082459925,0.1458242,-0.11110415,0.20195493,-0.4177978,0.049765397,-0.14466687
1966-04-01,0.21584296,0.20267825,-0.07218876,0.038192034,-0.24217233,0.103870794,-0.17388955
1966-05-01,0.060470723,-0.05381608,-0.16000156,0.29020172,-0.032984067,0.14423287,-0.24332964
1966-06-01,0.14119487,0.08390679,-0.3137824,0.04354472,-0.21121368,0.01634736,-0.11009149
1966-07-01,0.11645679,-0.051790763,0.018806696,-0.13294883,-0.054105423,0.03385203,-0.3661518
1966-08-01,0.16289492,-0.34908113,0.64232093,-0.14987484,0.07739677,0.040506743,0.2637277
1966-09-01,0.13482952,-0.32405382,-0.06394277,0.36586246,-0.08940415,0.06350875,-0.057288073
1966-10-01,0.22958632,-0.002025318,-0.10068812,0.4043439,-0.03269472,0.014756012,-0.3448858
1966-11-01,-0.042676736,0.10459423,-0.32607913,0.4034759,-0.4669845,0.002314663,-0.2387003
1966-12-01,0.12050748,0.16651154,0.21902566,0.260979,-0.59675086,-0.048318744,-0.21063499
1967-01-01,0.029975032,-0.15970048,0.34404707,0.311241,-0.32539597,0.06711082,0.08825989
