,vws_u500-250_cluster1,vws_u500-250_cluster2,vws_u500-250_cluster3,vws_u500-250_cluster4,vws_u500-250_cluster5,vws_u500-250_cluster6,vws_u500-250_cluster7
1965-01-01,35.08784103393555,8.450149536132812,3.4543609619140625,14.364931106567383,-1.2758331298828125,23.289241790771484,4.300027847290039
1965-02-01,30.232189178466797,10.00787353515625,2.0628414154052734,21.49851417541504,-2.6836471557617188,26.965206146240234,7.817937850952148
1965-03-01,28.322509765625,13.892398834228516,2.1166114807128906,16.403331756591797,-0.9092140197753906,30.867656707763672,6.441082000732422
1965-04-01,24.27014923095703,7.77557373046875,3.5374622344970703,20.75387191772461,3.7395095825195312,15.217113494873047,12.140777587890625
1965-05-01,15.259481430053711,3.9741458892822266,6.124975204467773,14.433367729187012,-2.763490676879883,1.2774620056152344,17.817665100097656
1965-06-01,15.103055953979492,-2.370800018310547,3.411996841430664,14.146589279174805,-6.208074569702148,-3.514650344848633,9.388694763183594
1965-07-01,3.931781768798828,-1.8314647674560547,-1.3556747436523438,17.178932189941406,-11.946878433227539,-1.8461284637451172,8.720634460449219
1965-08-01,2.121500015258789,-0.3128490447998047,-1.070526123046875,12.266244888305664,-4.353797912597656,-2.8889541625976562,3.047008514404297
1965-09-01,4.034433364868164,0.6501369476318359,-1.8444995880126953,19.18311309814453,-6.820735931396484,-0.7902660369873047,5.165248870849609
1965-10-01,13.129833221435547,5.491132736206055,-2.7129783630371094,14.57349681854248,0.11243057250976562,4.966461181640625,2.8417015075683594
1965-11-01,27.033641815185547,9.908477783203125,0.2802600860595703,20.447540283203125,0.35358428955078125,13.900548934936523,11.088176727294922
1965-12-01,33.34436798095703,9.02370548248291,8.841211318969727,24.032255172729492,0.4236488342285156,20.72943115234375,10.191997528076172
1966-01-01,35.571922302246094,12.087066650390625,7.267009735107422,19.898941040039062,2.148263931274414,27.812564849853516,5.983631134033203
1966-02-01,27.673067092895508,12.658185958862305,5.40594482421875,18.718952178955078,1.1931171417236328,29.37822151184082,8.842514038085938
1966-03-01,23.699840545654297,13.70359992980957,3.9830684661865234,19.272018432617188,-0.28556060791015625,15.68939208984375,9.060787200927734
1966-04-01,24.609037399291992,9.072275161743164,1.7199249267578125,20.87706184387207,2.7538490295410156,13.12919807434082,14.235331535339355
1966-05-01,17.798267364501953,4.882419586181641,7.326091766357422,18.879785537719727,-2.6061458587646484,7.16854190826416,7.083202362060547
1966-06-01,12.933899879455566,-1.6821784973144531,2.1170825958251953,11.424041748046875,-0.4496746063232422,-0.45459938049316406,11.617698669433594
1966-07-01,0.4611635208129883,-3.7647972106933594,4.775745391845703,11.043295860290527,-2.588092803955078,-2.025178909301758,8.18441390991211
1966-08-01,0.6072254180908203,-5.840852737426758,2.332071304321289,4.3851518630981445,-4.160312652587891,-1.316202163696289,1.1816272735595703
1966-09-01,3.5973997116088867,-0.23468399047851562,-3.4332847595214844,15.610614776611328,-7.632986068725586,0.30689430236816406,1.706796646118164
1966-10-01,18.48262596130371,4.527931213378906,0.13457489013671875,16.982616424560547,-0.1329326629638672,10.245697021484375,2.030101776123047
1966-11-01,31.65941619873047,5.939321517944336,3.9321937561035156,24.933984756469727,-0.7779045104980469,15.38249397277832,5.373125076293945
1966-12-01,34.75627136230469,7.411432266235352,4.669071197509766,26.30927085876465,0.5186004638671875,19.66754150390625,9.403785705566406
1967-01-01,40.515960693359375,4.909589767456055,4.605903625488281,31.25843048095703,-0.6155357360839844,21.630279541015625,7.55949592590332
1967-02-01,37.755027770996094,9.530189514160156,3.0744152069091797,19.545299530029297,0.19266128540039062,24.956134796142578,5.278585433959961
1967-03-01,27.85747528076172,12.962165832519531,-0.30695152282714844,20.224506378173828,1.3910789489746094,22.729103088378906,6.50312614440918
1967-04-01,23.5438289642334,10.299200057983398,5.645946502685547,23.716899871826172,2.996042251586914,10.731870651245117,16.567214965820312
1967-05-01,17.06029510498047,0.5061435699462891,6.493330001831055,17.12070655822754,4.125885009765625,7.32765007019043,9.980819702148438
1967-06-01,19.138751983642578,-2.940530776977539,0.38858604431152344,17.297040939331055,-7.201929092407227,2.282543182373047,4.498146057128906
1967-07-01,3.849954605102539,-3.136455535888672,-0.0114288330078125,13.189116477966309,-7.52520751953125,0.7314586639404297,1.4172019958496094
1967-08-01,0.86370849609375,1.1314754486083984,-1.9331417083740234,4.277727127075195,-10.891878128051758,-3.275238037109375,1.6343536376953125
1967-09-01,7.459898948669434,-0.0277557373046875,-8.772607803344727,14.22752571105957,-8.375856399536133,1.688232421875,-2.759298324584961
1967-10-01,15.999029159545898,1.1624984741210938,-0.49961280822753906,25.25328826904297,-0.8441162109375,2.0180435180664062,5.541452407836914
1967-11-01,25.62228012084961,11.247810363769531,2.352750778198242,28.0860595703125,3.347078323364258,12.452760696411133,8.47055435180664
1967-12-01,31.61600112915039,11.735994338989258,3.600149154663086,13.073192596435547,5.352056503295898,20.26042938232422,5.61982536315918
1968-01-01,43.108482360839844,8.059366226196289,5.362579345703125,21.980911254882812,-0.7694664001464844,30.448715209960938,6.473020553588867
1968-02-01,42.049095153808594,10.147138595581055,0.5725440979003906,17.88923454284668,-3.927570343017578,33.53935241699219,2.481626510620117
1968-03-01,21.964500427246094,17.344045639038086,6.772052764892578,14.388336181640625,3.6577110290527344,16.930133819580078,15.85798454284668
1968-04-01,16.140607833862305,14.009071350097656,0.7804069519042969,12.462841033935547,4.728038787841797,15.662881851196289,10.176313400268555
1968-05-01,20.250520706176758,2.4469833374023438,6.722822189331055,20.569612503051758,4.250310897827148,7.756683349609375,12.630592346191406
1968-06-01,27.553178787231445,-1.5225276947021484,1.3985366821289062,6.821285247802734,0.4540252685546875,3.920278549194336,4.622283935546875
1968-07-01,10.632162094116211,-5.942413330078125,1.8397941589355469,11.376102447509766,-4.129966735839844,1.2745475769042969,6.305265426635742
1968-08-01,2.1133041381835938,1.5881690979003906,-3.298503875732422,15.626415252685547,-11.40892219543457,-0.03099822998046875,1.6921024322509766
1968-09-01,9.594655990600586,6.113809585571289,-2.979412078857422,23.534439086914062,-6.768407821655273,2.0640716552734375,0.13857650756835938
1968-10-01,16.621984481811523,2.8116607666015625,-3.5774803161621094,18.5474796295166,0.9736862182617188,5.110950469970703,4.560285568237305
1968-11-01,31.954830169677734,8.737663269042969,-0.13492965698242188,13.642572402954102,-0.06928634643554688,19.87125587463379,3.378734588623047
1968-12-01,28.62533187866211,11.702489852905273,3.734294891357422,20.40186309814453,2.2172393798828125,28.48675537109375,7.7493896484375
