,msl_cluster1,msl_cluster2,msl_cluster3,msl_cluster4,msl_cluster5,msl_cluster6,msl_cluster7
1965-01-01,1009.6434,1019.8246,1015.2484,1014.25555,1024.7245,1008.1568,1016.28284
1965-02-01,1008.91833,1018.5421,1016.3845,1013.9219,1022.087,1007.7922,1014.4391
1965-03-01,1009.9317,1016.96436,1015.5008,1014.66797,1020.65564,1006.46686,1014.60596
1965-04-01,1010.1482,1015.39417,1017.9982,1015.0382,1014.1482,1014.3293,1011.78046
1965-05-01,1009.2018,1010.80054,1021.5096,1015.78546,1009.68054,1019.6894,1008.5854
1965-06-01,1010.4558,1009.06036,1017.96533,1015.37805,1006.26154,1014.1395,1007.4418
1965-07-01,1010.01917,1009.048,1015.87286,1013.20435,1002.12946,1011.848,1006.4905
1965-08-01,1009.97266,1009.65765,1014.9886,1011.8747,1006.7788,1014.671,1008.359
1965-09-01,1010.3187,1009.4635,1016.3089,1012.6487,1013.4164,1016.7976,1008.53394
1965-10-01,1010.5519,1017.5368,1017.6782,1011.0493,1018.5979,1019.3043,1013.33954
1965-11-01,1010.5227,1019.9313,1020.3865,1015.72345,1022.8535,1021.5877,1014.37024
1965-12-01,1009.24335,1019.8717,1018.5179,1015.3631,1027.7168,1014.1203,1016.0391
1966-01-01,1011.512,1020.52795,1017.03674,1017.0217,1025.0481,1006.82666,1017.05804
1966-02-01,1010.26776,1018.2885,1020.50726,1016.23376,1020.1987,1018.49384,1014.86993
1966-03-01,1009.4879,1013.533,1016.9804,1015.1728,1014.71906,1009.9141,1012.12415
1966-04-01,1009.1268,1014.4794,1019.4094,1015.3719,1012.69055,1015.4457,1011.067
1966-05-01,1009.8904,1011.67163,1018.3029,1014.8067,1011.3906,1015.55835,1008.21295
1966-06-01,1010.7065,1008.8826,1017.0023,1014.8286,1005.19366,1014.2115,1009.2288
1966-07-01,1009.0229,1009.8653,1017.2395,1012.5059,1002.3716,1017.60065,1007.8093
1966-08-01,1009.7514,1006.299,1014.7673,1011.2198,1005.30383,1016.2562,1006.5675
1966-09-01,1009.85345,1008.9196,1015.27795,1010.9531,1015.2166,1015.7743,1006.81537
1966-10-01,1009.7495,1016.1242,1015.42444,1010.9343,1019.2668,1017.35596,1012.9409
1966-11-01,1008.8251,1019.1234,1016.62616,1013.14874,1023.13226,1017.86975,1012.31384
1966-12-01,1007.98016,1020.4253,1015.91016,1014.0938,1026.2473,1008.20483,1013.6939
1967-01-01,1009.2403,1021.53906,1016.407,1013.83545,1030.453,1008.5467,1017.6027
1967-02-01,1009.48346,1021.193,1017.2182,1015.1343,1026.2794,1009.7432,1016.5093
1967-03-01,1009.80634,1017.4453,1018.43646,1013.4473,1017.98584,1017.30963,1014.37024
1967-04-01,1009.8346,1017.13403,1018.8718,1015.4543,1015.3934,1021.59204,1011.65436
1967-05-01,1008.90436,1010.93024,1016.81696,1012.76526,1008.1853,1017.1732,1008.3631
