,sst_cluster1,sst_cluster2,sst_cluster3,sst_cluster4,sst_cluster5,sst_cluster6,sst_cluster7
1965-01-01,18.886017,27.914215,14.953186,21.309967,25.752228,5.5762024,10.5433655
1965-02-01,17.738892,28.160706,12.636505,20.96817,25.43338,3.992981,10.089294
1965-03-01,17.123169,27.651276,11.658051,20.843445,25.84851,3.552887,10.027435
1965-04-01,17.6391,28.528961,12.183441,22.71753,26.312042,7.020172,10.0503845
1965-05-01,20.123444,28.407684,14.460205,24.400024,26.870392,11.468933,11.298279
1965-06-01,22.8797,28.71756,17.736908,26.18332,27.585419,17.410583,12.872498
1965-07-01,25.969269,28.684113,20.292572,28.735504,28.30191,21.104889,15.323425
1965-08-01,27.792969,29.141663,22.869232,28.75,29.29187,23.808258,18.400513
1965-09-01,27.42276,28.865234,23.218506,27.223663,28.881714,21.496063,18.850586
1965-10-01,24.36612,29.082794,21.01358,25.876465,28.447113,17.700958,19.187378
1965-11-01,23.228973,28.94159,17.935974,25.396973,27.746582,13.971222,15.087402
1965-12-01,21.011597,28.04245,16.897156,23.901062,26.580505,9.494537,12.59259
1966-01-01,19.371094,27.668243,14.442627,22.796265,26.11148,4.7990417,11.206085
1966-02-01,18.610107,27.515442,12.344269,22.618744,25.8432,3.814148,10.390137
1966-03-01,19.123505,27.781708,13.214691,22.782135,25.900177,4.317932,11.126404
1966-04-01,19.391266,27.988983,12.798645,23.495209,26.575928,6.8056335,10.61908
1966-05-01,20.448273,28.407013,15.005951,24.567352,26.975342,11.828888,12.697296
1966-06-01,22.418549,29.212372,17.488068,26.124603,28.925446,16.722565,14.732117
1966-07-01,25.835144,29.190704,21.60965,28.492249,29.052032,20.66513,16.938385
1966-08-01,27.82608,29.333405,25.242584,29.384338,29.310211,25.147278,20.667633
1966-09-01,27.386353,29.23761,25.116516,27.732788,29.396942,22.121521,21.490631
1966-10-01,25.798828,29.460999,22.738281,26.072144,29.037903,18.134583,19.380676
1966-11-01,23.563782,28.932007,19.695862,24.359558,28.265839,14.134003,16.694824
1966-12-01,21.23294,28.92041,16.888458,23.122528,27.077698,8.538879,13.540466
1967-01-01,19.55014,28.423248,14.670105,21.671143,26.568695,4.71521,11.385681
1967-02-01,18.739807,27.666504,14.367615,21.23291,26.335815,4.4938354,10.950989
1967-03-01,18.184906,27.70456,12.742432,21.484833,25.647675,5.2015076,11.270996
1967-04-01,18.736786,27.933441,13.895325,23.69696,25.947662,7.6470337,11.488861
1967-05-01,20.47116,28.587524,16.997925,25.568054,26.511597,13.5086975,14.5338745
1967-06-01,22.258087,29.012726,18.924103,26.36737,28.267487,18.187897,15.406311
1967-07-01,26.16452,29.048279,22.125366,28.512909,28.601044,22.25409,18.858002
1967-08-01,28.376678,29.312225,24.374084,29.15445,28.697205,25.524475,22.587646
1967-09-01,26.926788,28.911072,24.031525,28.051147,28.484344,22.944733,21.178833
1967-10-01,24.898956,29.222076,21.301025,25.592102,28.520905,17.819794,18.56601
1967-11-01,23.00885,28.617584,18.658173,24.616486,27.74414,13.28833,14.184814
1967-12-01,20.297882,28.283539,17.871368,22.607666,26.58023,8.991241,13.050934
1968-01-01,18.374329,28.087982,15.245422,21.131775,26.211914,5.7676697,11.249939
1968-02-01,17.467712,27.900513,13.479645,20.032257,25.107452,4.0578003,11.620422
1968-03-01,17.150665,27.780823,12.898987,20.192993,25.529846,4.016754,11.796478
1968-04-01,18.44751,28.096893,14.329407,22.028503,25.827118,7.054657,12.120453
1968-05-01,19.662292,28.771545,15.971985,23.960938,26.429047,12.127869,13.49054
1968-06-01,22.43805,29.380402,17.578003,25.114868,28.510376,17.411804,14.719147
1968-07-01,25.245453,29.314117,19.980804,27.823853,28.81012,21.69168,17.165497
1968-08-01,27.771912,29.141998,23.757172,28.804169,29.226074,23.939667,20.200409
1968-09-01,26.62741,29.108856,22.44397,27.728882,29.41452,22.215454,19.286377
1968-10-01,24.574768,29.130615,21.087769,26.205505,28.493073,18.052338,17.459778
1968-11-01,22.909393,28.774506,20.121277,23.811584,28.088959,13.636932,16.540314
1968-12-01,20.722748,28.50592,17.628937,23.067688,26.662018,9.318481,14.154297
1969-01-01,19.008514,28.167755,15.895599,21.97171,26.00293,6.506653,12.927795
1969-02-01,18.545502,27.57965,14.519379,21.770172,25.253815,4.752533,11.282898
1969-03-01,17.97995,27.707306,13.4800415,21.647125,25.607086,3.927002,10.991669
1969-04-01,18.531647,28.140076,14.111755,22.991547,26.275726,6.053894,11.84436
1969-05-01,20.368317,28.671814,16.074036,25.290741,26.7695,11.238312,12.855499
1969-06-01,22.93106,28.979462,18.94339,25.27945,27.97754,15.9817505,14.06662
1969-07-01,25.746063,29.116364,21.791718,28.685638,28.643585,20.897491,16.922638
1969-08-01,28.022675,29.20044,23.954498,28.896912,29.476807,24.046295,20.208344
1969-09-01,27.72168,29.214813,23.347412,28.868195,29.497833,22.624939,19.629974
1969-10-01,24.767212,29.254272,20.250397,26.429047,28.705658,17.771759,16.809845
1969-11-01,22.815674,29.152771,18.609589,24.096008,28.108795,13.643616,14.78653
1969-12-01,20.60318,28.85025,16.74472,22.21936,26.979736,8.590454,12.7847595
1970-01-01,18.86029,28.158386,14.285095,21.224579,26.198547,5.067566,10.215118
1970-02-01,17.932526,27.748749,13.585663,20.750885,25.675262,4.1315613,10.275024
